INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 46400, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 1.5, actual clock drifts: [0.2967883674255747, 0.9852714749445917, 0.2897844989296319, 1.2372057183335912, -1.2279372352054783, -1.4328407257532767, -1.2010307044489303, 1.240202365574266, -0.3712930744008922, -1.4184710452515739]
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [24, 36, 23, 24, 27, 33, 34, 28, 19, 30], "hlc": [921222, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [24, 36, 23, 24, 27, 33, 33, 29, 19, 30], "hlc": [921222, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [30, 44, 27, 28, 35, 37, 32, 26, 24, 28], "hlc": [921222, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [20, 36, 31, 30, 36, 38, 30, 26, 21, 26], "hlc": [921221, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [20, 42, 26, 24, 33, 41, 30, 26, 20, 28], "hlc": [921221, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [24, 36, 23, 24, 27, 33, 35, 28, 19, 30], "hlc": [921222, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [20, 37, 26, 28, 35, 37, 30, 26, 25, 26], "hlc": [921221, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [24, 45, 31, 30, 36, 38, 32, 26, 21, 28], "hlc": [921223, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [20, 42, 26, 28, 35, 42, 30, 26, 25, 28], "hlc": [921221, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [24, 42, 26, 24, 33, 41, 36, 28, 20, 30], "hlc": [921222, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [30, 44, 27, 28, 35, 37, 33, 30, 24, 30], "hlc": [921223, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [30, 44, 27, 28, 35, 37, 35, 31, 24, 30], "hlc": [921223, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [20, 30, 29, 32, 24, 38, 28, 23, 21, 26], "hlc": [921223, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [20, 42, 26, 28, 38, 40, 30, 26, 21, 28], "hlc": [921221, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [30, 44, 27, 28, 35, 37, 35, 32, 24, 30], "hlc": [921223, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [20, 37, 26, 28, 35, 37, 30, 26, 26, 26], "hlc": [921221, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [26, 40, 23, 24, 27, 33, 28, 24, 19, 33], "hlc": [921221, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [24, 46, 31, 30, 36, 38, 32, 26, 26, 28], "hlc": [921223, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [26, 47, 31, 30, 36, 38, 32, 26, 26, 33], "hlc": [921223, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [20, 42, 29, 32, 35, 43, 30, 26, 25, 28], "hlc": [921223, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [30, 44, 27, 28, 35, 41, 37, 32, 24, 30], "hlc": [921223, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [26, 42, 26, 28, 38, 40, 30, 26, 21, 34], "hlc": [921221, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [20, 42, 26, 28, 39, 40, 30, 26, 21, 28], "hlc": [921221, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [20, 42, 29, 32, 35, 44, 30, 26, 25, 28], "hlc": [921223, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [30, 44, 27, 28, 35, 41, 38, 32, 24, 30], "hlc": [921223, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [26, 42, 26, 28, 38, 40, 30, 26, 21, 35], "hlc": [921221, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [20, 42, 32, 30, 39, 40, 30, 26, 21, 28], "hlc": [921223, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [30, 44, 33, 30, 39, 41, 38, 32, 24, 30], "hlc": [921223, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [20, 42, 29, 32, 40, 44, 30, 26, 25, 28], "hlc": [921223, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [26, 42, 29, 32, 38, 45, 30, 26, 25, 35], "hlc": [921223, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [31, 44, 27, 28, 35, 37, 32, 26, 24, 28], "hlc": [921223, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [26, 48, 31, 30, 36, 38, 32, 26, 26, 33], "hlc": [921224, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [20, 42, 29, 32, 41, 44, 30, 26, 25, 28], "hlc": [921223, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [26, 42, 29, 32, 38, 46, 30, 26, 25, 35], "hlc": [921223, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [30, 44, 27, 28, 35, 41, 39, 32, 24, 30], "hlc": [921223, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [30, 44, 27, 28, 35, 37, 35, 33, 24, 30], "hlc": [921224, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [20, 37, 26, 28, 35, 37, 30, 26, 27, 26], "hlc": [921222, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [32, 48, 31, 30, 36, 38, 32, 26, 26, 33], "hlc": [921224, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [33, 48, 31, 32, 38, 46, 32, 26, 26, 35], "hlc": [921224, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [34, 48, 31, 32, 38, 46, 35, 33, 26, 35], "hlc": [921224, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [26, 49, 31, 32, 41, 44, 32, 26, 26, 33], "hlc": [921224, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [20, 42, 29, 32, 42, 44, 30, 26, 27, 28], "hlc": [921223, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [31, 44, 27, 28, 35, 41, 40, 32, 24, 30], "hlc": [921223, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [30, 44, 27, 28, 35, 41, 39, 34, 24, 30], "hlc": [921224, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [26, 50, 31, 32, 41, 44, 32, 26, 26, 33], "hlc": [921224, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [30, 44, 34, 30, 39, 41, 38, 32, 24, 30], "hlc": [921223, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [20, 42, 29, 32, 43, 44, 30, 26, 27, 28], "hlc": [921223, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [26, 42, 29, 32, 38, 47, 30, 26, 25, 35], "hlc": [921223, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [30, 44, 27, 28, 35, 41, 39, 35, 24, 30], "hlc": [921224, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [20, 37, 26, 28, 35, 37, 30, 26, 28, 26], "hlc": [921223, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [30, 44, 35, 32, 43, 44, 38, 32, 27, 30], "hlc": [921224, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [30, 44, 34, 33, 39, 41, 38, 32, 24, 30], "hlc": [921225, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [26, 50, 31, 32, 41, 48, 32, 26, 26, 35], "hlc": [921224, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [26, 50, 31, 32, 41, 49, 32, 26, 28, 35], "hlc": [921224, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [31, 44, 27, 28, 35, 41, 41, 35, 24, 30], "hlc": [921224, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [30, 44, 29, 32, 38, 47, 39, 36, 25, 35], "hlc": [921225, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [35, 48, 31, 32, 38, 46, 35, 33, 26, 35], "hlc": [921224, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [26, 51, 31, 32, 41, 44, 32, 26, 26, 33], "hlc": [921225, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [30, 44, 36, 32, 43, 44, 38, 32, 27, 30], "hlc": [921224, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [26, 50, 31, 32, 41, 50, 32, 26, 28, 35], "hlc": [921224, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [31, 44, 27, 28, 35, 41, 42, 35, 24, 30], "hlc": [921224, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [30, 44, 29, 32, 38, 47, 39, 37, 25, 35], "hlc": [921225, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [26, 42, 26, 28, 38, 40, 30, 26, 21, 36], "hlc": [921222, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [36, 50, 31, 32, 41, 50, 35, 33, 28, 35], "hlc": [921224, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [26, 52, 31, 32, 41, 44, 32, 26, 26, 36], "hlc": [921225, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [35, 48, 31, 32, 44, 46, 35, 33, 27, 35], "hlc": [921224, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [30, 50, 36, 32, 43, 51, 38, 32, 28, 35], "hlc": [921224, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [30, 51, 31, 32, 41, 47, 39, 38, 26, 35], "hlc": [921225, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [31, 51, 31, 32, 41, 47, 42, 39, 26, 35], "hlc": [921225, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [30, 44, 29, 32, 38, 47, 39, 37, 29, 35], "hlc": [921225, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [30, 44, 37, 32, 43, 44, 38, 32, 27, 30], "hlc": [921224, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [30, 44, 34, 34, 39, 41, 38, 32, 24, 30], "hlc": [921225, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [35, 48, 31, 32, 45, 46, 35, 33, 27, 35], "hlc": [921224, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [31, 44, 27, 28, 35, 41, 43, 35, 24, 30], "hlc": [921224, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [31, 51, 31, 32, 41, 47, 42, 40, 26, 35], "hlc": [921225, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [26, 42, 26, 28, 38, 40, 30, 26, 21, 37], "hlc": [921223, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [37, 50, 34, 34, 41, 50, 38, 33, 28, 35], "hlc": [921225, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [38, 50, 34, 34, 41, 50, 43, 35, 28, 35], "hlc": [921225, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [30, 50, 37, 32, 43, 52, 38, 32, 28, 35], "hlc": [921224, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [35, 50, 37, 32, 45, 53, 38, 33, 28, 35], "hlc": [921224, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [35, 51, 37, 32, 45, 54, 42, 40, 28, 35], "hlc": [921225, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [30, 44, 29, 32, 38, 47, 39, 37, 30, 37], "hlc": [921225, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [39, 50, 34, 34, 41, 50, 43, 35, 28, 35], "hlc": [921225, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [31, 44, 27, 28, 35, 41, 44, 35, 24, 30], "hlc": [921224, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [31, 51, 31, 32, 41, 47, 42, 41, 26, 35], "hlc": [921226, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [30, 44, 29, 32, 38, 47, 39, 37, 31, 37], "hlc": [921225, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [26, 42, 26, 28, 38, 40, 30, 26, 21, 38], "hlc": [921223, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [31, 53, 31, 32, 41, 47, 42, 41, 26, 36], "hlc": [921226, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [39, 50, 38, 34, 43, 50, 43, 35, 28, 35], "hlc": [921225, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [39, 50, 39, 34, 43, 50, 43, 35, 28, 38], "hlc": [921225, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [35, 51, 37, 32, 45, 55, 42, 40, 31, 37], "hlc": [921225, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [31, 44, 29, 32, 38, 47, 44, 37, 32, 37], "hlc": [921225, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [40, 50, 34, 34, 41, 50, 43, 35, 28, 35], "hlc": [921225, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [31, 54, 31, 32, 41, 47, 42, 41, 26, 36], "hlc": [921226, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [39, 50, 40, 34, 43, 50, 43, 35, 28, 38], "hlc": [921225, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [30, 44, 34, 35, 39, 41, 38, 32, 24, 30], "hlc": [921226, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [35, 48, 31, 32, 46, 46, 35, 33, 27, 35], "hlc": [921224, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [35, 51, 37, 32, 45, 56, 42, 40, 31, 37], "hlc": [921225, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [31, 44, 29, 32, 38, 47, 44, 37, 33, 37], "hlc": [921225, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [41, 54, 34, 34, 41, 50, 43, 41, 28, 36], "hlc": [921226, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [42, 54, 34, 35, 41, 50, 43, 41, 28, 36], "hlc": [921226, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [40, 55, 34, 34, 41, 50, 43, 41, 28, 36], "hlc": [921227, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [35, 51, 37, 36, 45, 56, 42, 40, 31, 37], "hlc": [921227, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [35, 51, 37, 32, 46, 57, 42, 40, 31, 37], "hlc": [921225, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [35, 51, 37, 32, 46, 58, 44, 40, 33, 37], "hlc": [921225, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [39, 50, 40, 34, 43, 50, 44, 37, 34, 38], "hlc": [921225, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [40, 56, 34, 34, 41, 50, 43, 41, 28, 36], "hlc": [921227, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [39, 50, 41, 34, 43, 50, 43, 35, 28, 38], "hlc": [921226, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [35, 51, 37, 37, 45, 56, 42, 40, 31, 37], "hlc": [921227, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [35, 51, 37, 32, 46, 59, 44, 40, 33, 37], "hlc": [921225, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [31, 44, 27, 28, 35, 41, 45, 35, 24, 30], "hlc": [921224, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [31, 51, 31, 32, 41, 47, 42, 42, 26, 35], "hlc": [921227, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [26, 42, 26, 28, 38, 40, 30, 26, 21, 39], "hlc": [921224, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [43, 54, 34, 35, 41, 50, 43, 42, 28, 36], "hlc": [921227, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [40, 57, 37, 34, 46, 59, 44, 41, 33, 37], "hlc": [921227, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [39, 50, 42, 34, 43, 50, 45, 35, 28, 38], "hlc": [921226, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [40, 56, 37, 38, 45, 56, 43, 41, 31, 37], "hlc": [921227, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [40, 56, 37, 39, 45, 56, 43, 41, 31, 39], "hlc": [921227, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [35, 51, 37, 37, 46, 60, 44, 40, 33, 37], "hlc": [921227, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [39, 50, 41, 34, 43, 50, 44, 37, 35, 38], "hlc": [921226, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [40, 58, 37, 34, 46, 59, 44, 41, 33, 37], "hlc": [921227, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [35, 48, 31, 32, 47, 46, 35, 33, 27, 35], "hlc": [921225, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [35, 51, 37, 37, 46, 61, 44, 40, 33, 37], "hlc": [921227, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [31, 44, 27, 28, 35, 41, 46, 35, 24, 30], "hlc": [921225, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [31, 51, 31, 32, 41, 47, 42, 43, 26, 35], "hlc": [921227, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [39, 50, 41, 34, 43, 50, 44, 37, 36, 38], "hlc": [921226, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [26, 42, 26, 28, 38, 40, 30, 26, 21, 40], "hlc": [921225, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [44, 54, 41, 35, 43, 50, 44, 42, 36, 38], "hlc": [921227, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [40, 56, 37, 40, 45, 56, 46, 41, 31, 39], "hlc": [921228, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [35, 51, 31, 32, 48, 47, 42, 43, 27, 35], "hlc": [921227, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [35, 51, 37, 37, 46, 62, 44, 40, 33, 40], "hlc": [921227, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [35, 48, 31, 32, 47, 46, 47, 35, 27, 35], "hlc": [921225, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [35, 51, 37, 37, 47, 61, 48, 40, 33, 37], "hlc": [921227, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [40, 58, 37, 34, 46, 59, 44, 41, 33, 41], "hlc": [921227, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [45, 54, 41, 35, 43, 50, 44, 42, 36, 38], "hlc": [921227, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [40, 59, 37, 34, 46, 59, 44, 41, 33, 37], "hlc": [921228, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [40, 56, 37, 41, 45, 56, 46, 41, 31, 39], "hlc": [921228, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [35, 51, 37, 37, 47, 61, 49, 40, 33, 37], "hlc": [921227, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [39, 50, 41, 34, 43, 50, 44, 37, 37, 38], "hlc": [921226, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [39, 51, 41, 37, 46, 63, 44, 40, 37, 40], "hlc": [921227, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [45, 54, 41, 35, 43, 50, 44, 42, 38, 38], "hlc": [921227, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [45, 59, 41, 35, 46, 59, 44, 42, 39, 38], "hlc": [921228, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [45, 59, 41, 37, 47, 61, 49, 42, 40, 38], "hlc": [921228, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [40, 58, 37, 41, 46, 59, 46, 41, 33, 42], "hlc": [921228, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [46, 54, 41, 35, 43, 50, 44, 42, 36, 38], "hlc": [921227, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [40, 60, 37, 34, 46, 59, 44, 41, 33, 37], "hlc": [921228, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [39, 50, 43, 34, 43, 50, 45, 35, 28, 38], "hlc": [921227, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [35, 51, 31, 32, 49, 47, 42, 43, 27, 35], "hlc": [921227, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [31, 51, 31, 32, 41, 47, 42, 44, 26, 35], "hlc": [921228, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [45, 59, 41, 37, 47, 61, 49, 42, 41, 38], "hlc": [921228, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [40, 58, 37, 41, 46, 59, 46, 41, 33, 43], "hlc": [921228, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [47, 54, 41, 35, 49, 50, 44, 43, 36, 38], "hlc": [921228, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [48, 59, 41, 37, 49, 61, 49, 43, 41, 38], "hlc": [921228, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [46, 61, 41, 35, 46, 59, 44, 42, 36, 38], "hlc": [921229, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [39, 51, 44, 34, 43, 50, 45, 44, 28, 38], "hlc": [921228, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [40, 58, 41, 41, 46, 64, 46, 41, 37, 43], "hlc": [921228, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [39, 51, 43, 37, 47, 61, 50, 40, 33, 38], "hlc": [921227, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [45, 60, 41, 37, 47, 61, 49, 42, 42, 38], "hlc": [921228, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [49, 59, 41, 37, 49, 61, 49, 43, 41, 38], "hlc": [921228, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [39, 51, 45, 34, 43, 50, 45, 44, 28, 38], "hlc": [921228, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [40, 56, 37, 42, 45, 56, 46, 41, 31, 39], "hlc": [921229, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [35, 51, 31, 32, 50, 47, 42, 43, 27, 35], "hlc": [921227, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [40, 58, 41, 41, 46, 65, 46, 41, 37, 43], "hlc": [921228, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [39, 51, 43, 37, 47, 61, 51, 40, 33, 38], "hlc": [921227, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [31, 51, 31, 32, 41, 47, 42, 45, 26, 35], "hlc": [921229, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [45, 60, 41, 37, 47, 61, 49, 42, 43, 38], "hlc": [921228, 5]}
