INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 49400, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 2.5, actual clock drifts: [1.3484901519573986, -2.3859834006511313, 2.2389229927111245, -0.792183923213754, -1.0718442932344963, -1.116559109844184, -2.1709045751900122, -0.32028555885919374, 0.127823842933803, 1.2834751534718984]
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [33, 35, 21, 26, 31, 31, 35, 38, 28, 18], "hlc": [921537, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [29, 40, 21, 26, 32, 31, 34, 36, 20, 20], "hlc": [921535, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [28, 37, 24, 33, 32, 31, 35, 34, 27, 20], "hlc": [921536, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [23, 31, 25, 24, 29, 34, 31, 24, 23, 16], "hlc": [921537, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [13, 29, 16, 18, 22, 24, 37, 20, 11, 9], "hlc": [921533, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [31, 39, 21, 26, 34, 31, 36, 36, 31, 23], "hlc": [921536, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [29, 40, 27, 26, 32, 31, 34, 36, 23, 20], "hlc": [921538, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [28, 34, 25, 31, 37, 34, 36, 34, 27, 18], "hlc": [921537, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [28, 34, 25, 31, 38, 34, 37, 34, 27, 18], "hlc": [921537, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [33, 35, 21, 26, 31, 31, 38, 38, 28, 18], "hlc": [921537, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [31, 39, 25, 31, 36, 33, 36, 41, 31, 23], "hlc": [921537, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [31, 37, 26, 33, 34, 31, 36, 34, 27, 25], "hlc": [921537, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [34, 35, 21, 26, 31, 31, 35, 38, 28, 18], "hlc": [921537, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [29, 41, 21, 26, 32, 31, 34, 36, 20, 20], "hlc": [921535, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [28, 37, 24, 34, 32, 31, 35, 34, 27, 20], "hlc": [921536, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [28, 34, 25, 31, 39, 34, 37, 34, 27, 18], "hlc": [921537, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [31, 39, 25, 31, 36, 33, 36, 42, 31, 23], "hlc": [921537, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [31, 39, 21, 26, 34, 31, 36, 36, 32, 23], "hlc": [921536, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [31, 42, 25, 31, 36, 33, 36, 42, 31, 23], "hlc": [921537, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [29, 40, 28, 34, 32, 31, 35, 36, 27, 20], "hlc": [921539, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [29, 41, 25, 26, 32, 35, 34, 36, 23, 20], "hlc": [921537, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [31, 41, 25, 26, 34, 36, 36, 36, 32, 23], "hlc": [921537, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [34, 39, 25, 31, 36, 33, 36, 43, 31, 23], "hlc": [921537, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [31, 37, 26, 33, 39, 34, 37, 34, 27, 26], "hlc": [921538, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [35, 35, 21, 26, 31, 31, 35, 38, 28, 18], "hlc": [921538, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [28, 37, 24, 35, 32, 31, 35, 34, 27, 20], "hlc": [921536, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [33, 35, 21, 26, 31, 31, 39, 38, 28, 18], "hlc": [921537, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [34, 39, 25, 31, 36, 33, 36, 44, 31, 23], "hlc": [921537, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [33, 40, 29, 34, 32, 31, 39, 38, 28, 20], "hlc": [921539, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [35, 35, 25, 31, 40, 34, 37, 38, 28, 18], "hlc": [921538, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [31, 41, 25, 35, 34, 37, 36, 36, 32, 23], "hlc": [921537, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [34, 39, 25, 31, 36, 33, 40, 44, 31, 23], "hlc": [921537, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [36, 35, 21, 26, 31, 31, 35, 38, 28, 18], "hlc": [921538, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [33, 40, 30, 34, 32, 31, 39, 38, 28, 20], "hlc": [921539, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [28, 37, 24, 36, 32, 31, 35, 34, 27, 20], "hlc": [921536, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [35, 35, 25, 31, 41, 34, 37, 38, 28, 18], "hlc": [921538, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [31, 41, 25, 35, 34, 38, 36, 36, 32, 23], "hlc": [921537, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [34, 39, 25, 31, 36, 33, 36, 45, 31, 23], "hlc": [921537, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [31, 37, 26, 33, 39, 34, 37, 34, 27, 27], "hlc": [921538, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [33, 41, 31, 35, 34, 38, 39, 38, 32, 23], "hlc": [921540, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [34, 39, 25, 37, 36, 33, 36, 45, 31, 23], "hlc": [921537, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [35, 37, 26, 33, 42, 34, 37, 38, 28, 27], "hlc": [921538, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [33, 41, 30, 35, 34, 39, 39, 38, 32, 23], "hlc": [921539, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [33, 41, 30, 36, 34, 40, 39, 38, 32, 23], "hlc": [921539, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [35, 41, 30, 36, 41, 41, 39, 38, 32, 23], "hlc": [921539, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [36, 37, 26, 33, 39, 34, 37, 38, 28, 28], "hlc": [921539, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [37, 35, 21, 26, 31, 31, 35, 38, 28, 18], "hlc": [921539, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [34, 39, 25, 31, 36, 33, 41, 44, 31, 23], "hlc": [921537, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [31, 39, 21, 26, 34, 31, 36, 36, 33, 23], "hlc": [921537, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [34, 43, 25, 31, 36, 33, 41, 44, 31, 23], "hlc": [921537, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [33, 41, 32, 35, 34, 38, 39, 38, 33, 23], "hlc": [921540, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [37, 39, 21, 26, 34, 31, 36, 38, 34, 23], "hlc": [921539, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [38, 35, 21, 26, 31, 31, 35, 38, 28, 18], "hlc": [921539, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [34, 44, 25, 31, 36, 33, 41, 44, 31, 23], "hlc": [921537, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [33, 41, 33, 35, 34, 38, 39, 38, 33, 23], "hlc": [921540, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [34, 39, 25, 38, 36, 33, 36, 45, 31, 23], "hlc": [921537, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [35, 41, 30, 36, 41, 42, 39, 38, 32, 23], "hlc": [921539, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [34, 39, 25, 31, 36, 33, 36, 46, 31, 23], "hlc": [921537, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [37, 39, 21, 26, 34, 31, 36, 38, 35, 23], "hlc": [921539, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [39, 41, 33, 35, 34, 38, 39, 38, 33, 23], "hlc": [921540, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [34, 44, 34, 35, 36, 38, 41, 44, 33, 23], "hlc": [921541, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [34, 44, 35, 38, 36, 38, 41, 45, 33, 23], "hlc": [921541, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [38, 39, 25, 31, 36, 33, 36, 47, 31, 23], "hlc": [921539, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [38, 41, 30, 36, 41, 42, 39, 48, 32, 23], "hlc": [921539, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [36, 39, 26, 33, 39, 34, 37, 46, 31, 29], "hlc": [921540, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [37, 39, 26, 33, 39, 34, 37, 46, 35, 30], "hlc": [921540, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [34, 44, 36, 38, 36, 38, 41, 45, 33, 23], "hlc": [921541, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [35, 37, 26, 33, 43, 34, 37, 38, 28, 27], "hlc": [921538, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [35, 41, 30, 36, 41, 43, 39, 38, 32, 23], "hlc": [921539, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [34, 39, 25, 31, 36, 33, 42, 44, 31, 23], "hlc": [921537, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [40, 44, 36, 38, 36, 38, 41, 45, 33, 23], "hlc": [921541, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [38, 41, 30, 36, 41, 43, 39, 49, 32, 23], "hlc": [921539, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [37, 39, 25, 31, 36, 33, 42, 44, 36, 23], "hlc": [921539, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [37, 39, 26, 33, 43, 34, 37, 46, 35, 31], "hlc": [921540, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [34, 39, 25, 39, 36, 33, 36, 45, 31, 23], "hlc": [921538, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [34, 39, 25, 31, 36, 33, 43, 44, 31, 23], "hlc": [921537, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [38, 41, 30, 36, 41, 43, 39, 50, 32, 23], "hlc": [921539, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [37, 39, 25, 31, 36, 33, 42, 44, 37, 23], "hlc": [921539, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [37, 39, 26, 33, 43, 34, 37, 46, 35, 32], "hlc": [921540, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [41, 44, 36, 38, 36, 38, 42, 45, 37, 23], "hlc": [921541, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [42, 44, 36, 38, 43, 38, 42, 46, 37, 32], "hlc": [921541, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [35, 39, 26, 39, 44, 34, 37, 45, 31, 27], "hlc": [921538, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [38, 41, 30, 36, 41, 44, 39, 50, 32, 23], "hlc": [921539, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [37, 39, 25, 31, 36, 33, 43, 44, 38, 23], "hlc": [921539, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [43, 44, 36, 38, 43, 38, 42, 46, 37, 32], "hlc": [921541, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [34, 45, 25, 31, 36, 33, 41, 44, 31, 23], "hlc": [921537, 12]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [34, 44, 37, 38, 36, 38, 41, 45, 33, 23], "hlc": [921542, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [35, 39, 26, 39, 45, 34, 37, 45, 31, 27], "hlc": [921538, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [38, 41, 30, 36, 41, 43, 39, 51, 32, 23], "hlc": [921539, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [37, 39, 26, 33, 43, 34, 37, 46, 35, 33], "hlc": [921541, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [44, 45, 36, 38, 43, 38, 42, 46, 37, 32], "hlc": [921541, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [34, 44, 37, 40, 36, 38, 41, 45, 33, 23], "hlc": [921542, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [43, 44, 36, 39, 46, 38, 42, 46, 37, 32], "hlc": [921541, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [38, 41, 30, 39, 45, 45, 39, 50, 32, 27], "hlc": [921539, 11]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [38, 41, 30, 36, 41, 43, 44, 51, 32, 23], "hlc": [921539, 11]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [38, 41, 30, 36, 43, 43, 39, 52, 35, 33], "hlc": [921541, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [45, 45, 36, 38, 43, 38, 42, 46, 37, 32], "hlc": [921541, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [34, 44, 38, 38, 36, 38, 41, 45, 33, 23], "hlc": [921542, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [34, 44, 37, 41, 36, 38, 41, 45, 33, 23], "hlc": [921542, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [43, 44, 36, 39, 47, 38, 42, 46, 37, 32], "hlc": [921541, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [38, 41, 30, 39, 45, 46, 39, 50, 32, 27], "hlc": [921539, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [37, 39, 25, 31, 36, 33, 43, 44, 39, 23], "hlc": [921540, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [45, 45, 39, 38, 43, 38, 42, 46, 37, 32], "hlc": [921543, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [38, 44, 37, 41, 45, 47, 41, 50, 33, 27], "hlc": [921542, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [38, 44, 38, 38, 41, 43, 45, 51, 33, 23], "hlc": [921542, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [38, 41, 30, 39, 45, 46, 39, 53, 35, 33], "hlc": [921541, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [38, 41, 30, 39, 45, 46, 43, 54, 39, 33], "hlc": [921541, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [43, 44, 36, 39, 47, 38, 43, 46, 40, 32], "hlc": [921541, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [46, 45, 36, 38, 43, 38, 42, 46, 37, 32], "hlc": [921542, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [34, 44, 37, 42, 36, 38, 41, 45, 33, 23], "hlc": [921542, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [38, 44, 37, 41, 45, 48, 41, 50, 33, 27], "hlc": [921542, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [38, 41, 30, 39, 45, 46, 43, 55, 39, 33], "hlc": [921541, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [43, 44, 36, 39, 47, 38, 43, 46, 41, 32], "hlc": [921541, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [46, 45, 37, 43, 43, 38, 42, 46, 37, 32], "hlc": [921542, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [43, 44, 37, 42, 48, 38, 42, 46, 37, 32], "hlc": [921542, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [43, 44, 37, 41, 47, 49, 43, 50, 41, 32], "hlc": [921542, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [38, 44, 37, 41, 45, 48, 43, 56, 39, 33], "hlc": [921542, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [43, 44, 36, 39, 47, 46, 43, 55, 42, 33], "hlc": [921541, 11]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [47, 45, 36, 38, 43, 38, 42, 46, 37, 32], "hlc": [921542, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [34, 46, 25, 31, 36, 33, 41, 44, 31, 23], "hlc": [921538, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [45, 45, 40, 38, 43, 38, 42, 46, 37, 32], "hlc": [921543, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [43, 44, 37, 42, 49, 38, 42, 46, 37, 32], "hlc": [921542, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [38, 44, 37, 41, 45, 48, 43, 57, 39, 33], "hlc": [921542, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [43, 44, 36, 39, 47, 46, 43, 55, 43, 33], "hlc": [921541, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [37, 39, 26, 33, 43, 34, 37, 46, 35, 34], "hlc": [921542, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [48, 45, 37, 41, 45, 48, 43, 57, 39, 33], "hlc": [921543, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [43, 47, 37, 42, 49, 38, 42, 46, 37, 32], "hlc": [921542, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [45, 45, 41, 38, 43, 38, 42, 46, 37, 34], "hlc": [921544, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [47, 45, 37, 44, 43, 38, 42, 46, 37, 32], "hlc": [921542, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [45, 45, 40, 42, 50, 38, 42, 46, 37, 32], "hlc": [921543, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [43, 46, 36, 39, 47, 46, 43, 55, 44, 33], "hlc": [921541, 13]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [43, 44, 36, 39, 47, 46, 43, 55, 43, 35], "hlc": [921543, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [49, 45, 37, 41, 45, 48, 43, 57, 39, 33], "hlc": [921543, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [43, 48, 37, 42, 49, 38, 42, 46, 37, 32], "hlc": [921542, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [43, 44, 37, 41, 47, 50, 43, 50, 41, 32], "hlc": [921542, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [38, 44, 38, 38, 41, 43, 46, 51, 33, 23], "hlc": [921542, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [38, 44, 37, 41, 45, 48, 43, 58, 39, 33], "hlc": [921542, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [43, 46, 36, 39, 47, 46, 43, 55, 45, 33], "hlc": [921541, 14]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [50, 45, 38, 41, 45, 48, 46, 57, 39, 33], "hlc": [921543, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [49, 45, 42, 41, 45, 48, 43, 57, 39, 34], "hlc": [921544, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [49, 46, 43, 41, 47, 48, 43, 57, 45, 34], "hlc": [921544, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [45, 45, 40, 42, 51, 48, 43, 58, 39, 33], "hlc": [921543, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [43, 48, 37, 42, 49, 48, 43, 59, 39, 33], "hlc": [921542, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [43, 44, 37, 41, 47, 50, 43, 55, 43, 36], "hlc": [921543, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [51, 45, 38, 41, 45, 48, 46, 57, 39, 33], "hlc": [921543, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [43, 49, 37, 42, 49, 38, 42, 46, 37, 32], "hlc": [921542, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [49, 46, 44, 41, 47, 48, 43, 57, 45, 34], "hlc": [921544, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [47, 45, 37, 45, 43, 38, 42, 46, 37, 32], "hlc": [921542, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [45, 45, 40, 42, 52, 48, 43, 58, 39, 33], "hlc": [921543, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [43, 48, 37, 42, 49, 48, 43, 60, 39, 33], "hlc": [921542, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [43, 44, 37, 41, 47, 50, 43, 55, 43, 37], "hlc": [921543, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [47, 49, 37, 46, 49, 38, 42, 46, 37, 32], "hlc": [921542, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [47, 49, 37, 47, 49, 48, 43, 60, 39, 33], "hlc": [921542, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [49, 46, 44, 41, 47, 48, 47, 57, 45, 34], "hlc": [921544, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [49, 46, 44, 42, 52, 48, 48, 58, 45, 34], "hlc": [921544, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [49, 46, 44, 42, 52, 50, 49, 58, 45, 37], "hlc": [921544, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [47, 48, 37, 45, 49, 48, 43, 61, 39, 33], "hlc": [921542, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [51, 45, 38, 41, 47, 50, 46, 57, 43, 38], "hlc": [921544, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [43, 50, 37, 42, 49, 38, 42, 46, 37, 32], "hlc": [921542, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [49, 46, 45, 41, 47, 48, 43, 57, 45, 34], "hlc": [921545, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [47, 49, 37, 48, 49, 48, 43, 60, 39, 33], "hlc": [921542, 11]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [43, 44, 37, 41, 47, 51, 43, 50, 41, 32], "hlc": [921542, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [43, 46, 36, 39, 47, 46, 43, 55, 46, 33], "hlc": [921542, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [51, 45, 38, 41, 47, 50, 46, 57, 43, 39], "hlc": [921544, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [43, 51, 37, 42, 49, 46, 43, 55, 46, 33], "hlc": [921542, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [49, 50, 46, 42, 49, 48, 43, 57, 45, 34], "hlc": [921545, 1]}
