INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 40800, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 7.5, actual clock drifts: [-3.9512723402734222, -4.148937916848881, -0.9329400316327217, -4.297257875238561, 1.0199080657976616, -1.292235710970556, 2.033855390776285, -4.105479859037723, 0.6778040998091814, 7.056106039397859]
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [27, 29, 32, 23, 23, 33, 28, 25, 30, 27], "hlc": [921722, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [34, 28, 30, 23, 25, 28, 32, 24, 29, 19], "hlc": [921717, 17]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [33, 32, 30, 23, 25, 28, 34, 24, 29, 19], "hlc": [921717, 19]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [28, 26, 36, 26, 23, 28, 31, 22, 30, 26], "hlc": [921721, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [26, 23, 24, 22, 30, 23, 22, 24, 31, 19], "hlc": [921717, 16]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [27, 29, 30, 23, 23, 34, 28, 25, 29, 22], "hlc": [921719, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [30, 23, 28, 23, 29, 28, 37, 24, 31, 19], "hlc": [921717, 19]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [27, 29, 32, 23, 23, 33, 28, 25, 30, 28], "hlc": [921722, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [34, 28, 30, 23, 29, 28, 38, 24, 31, 19], "hlc": [921717, 20]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [30, 23, 33, 24, 30, 28, 35, 31, 31, 19], "hlc": [921717, 19]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [30, 29, 33, 24, 30, 34, 35, 32, 31, 22], "hlc": [921719, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [33, 32, 32, 23, 25, 28, 34, 24, 33, 25], "hlc": [921721, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [33, 32, 36, 26, 25, 28, 34, 24, 34, 26], "hlc": [921721, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [33, 32, 36, 26, 25, 33, 34, 25, 35, 28], "hlc": [921722, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [30, 29, 32, 23, 29, 33, 37, 25, 31, 29], "hlc": [921722, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [35, 28, 30, 23, 25, 28, 32, 24, 29, 19], "hlc": [921717, 18]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [33, 33, 30, 23, 25, 28, 34, 24, 29, 19], "hlc": [921717, 20]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [28, 26, 37, 26, 23, 28, 31, 22, 30, 26], "hlc": [921721, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [28, 21, 28, 27, 20, 28, 31, 22, 29, 19], "hlc": [921717, 16]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [26, 23, 24, 22, 31, 23, 22, 24, 31, 19], "hlc": [921717, 17]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [27, 29, 30, 23, 23, 35, 28, 25, 29, 22], "hlc": [921719, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [34, 28, 30, 23, 29, 28, 39, 24, 31, 19], "hlc": [921717, 21]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [30, 29, 33, 24, 30, 34, 35, 33, 31, 22], "hlc": [921719, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [30, 29, 32, 23, 29, 33, 37, 25, 31, 30], "hlc": [921722, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [28, 26, 38, 27, 23, 28, 31, 22, 30, 26], "hlc": [921721, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [35, 28, 30, 28, 25, 28, 32, 24, 29, 19], "hlc": [921717, 19]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [35, 28, 30, 29, 29, 28, 39, 24, 31, 19], "hlc": [921717, 22]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [35, 29, 33, 30, 30, 34, 39, 33, 31, 22], "hlc": [921719, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [27, 29, 30, 23, 32, 35, 28, 25, 31, 22], "hlc": [921719, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [28, 29, 37, 26, 23, 36, 31, 25, 30, 26], "hlc": [921721, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [34, 33, 30, 23, 29, 28, 40, 24, 31, 19], "hlc": [921718, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [33, 32, 36, 26, 29, 33, 37, 25, 36, 30], "hlc": [921722, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [30, 29, 32, 23, 31, 33, 37, 25, 31, 31], "hlc": [921723, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [36, 28, 30, 23, 25, 28, 32, 24, 29, 19], "hlc": [921717, 19]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [35, 29, 33, 31, 30, 34, 39, 33, 31, 22], "hlc": [921719, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [27, 29, 30, 23, 33, 35, 28, 25, 31, 22], "hlc": [921719, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [28, 29, 37, 26, 23, 37, 31, 25, 30, 26], "hlc": [921721, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [30, 29, 33, 24, 30, 34, 35, 34, 31, 22], "hlc": [921719, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [37, 29, 33, 24, 30, 34, 35, 34, 31, 22], "hlc": [921719, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [35, 29, 39, 31, 30, 34, 39, 33, 31, 26], "hlc": [921721, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [35, 29, 33, 32, 33, 35, 39, 33, 31, 22], "hlc": [921719, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [28, 29, 37, 26, 34, 37, 31, 25, 31, 26], "hlc": [921721, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [36, 32, 36, 26, 29, 33, 37, 25, 37, 30], "hlc": [921722, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [38, 29, 33, 24, 30, 34, 35, 34, 31, 22], "hlc": [921719, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [33, 34, 30, 23, 25, 28, 34, 24, 29, 19], "hlc": [921717, 21]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [30, 29, 32, 23, 31, 33, 37, 25, 31, 32], "hlc": [921723, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [35, 29, 40, 31, 31, 34, 39, 33, 31, 32], "hlc": [921723, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [33, 34, 37, 26, 25, 38, 34, 25, 30, 26], "hlc": [921721, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [38, 33, 33, 24, 30, 34, 41, 34, 31, 22], "hlc": [921719, 11]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [39, 29, 33, 24, 30, 34, 35, 34, 31, 22], "hlc": [921719, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [35, 29, 41, 31, 31, 34, 39, 33, 31, 32], "hlc": [921723, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [35, 29, 33, 33, 33, 35, 39, 33, 31, 22], "hlc": [921719, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [28, 29, 37, 26, 35, 37, 31, 25, 31, 26], "hlc": [921721, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [38, 33, 33, 24, 30, 34, 42, 34, 31, 22], "hlc": [921719, 12]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [30, 29, 33, 24, 30, 34, 35, 35, 31, 22], "hlc": [921719, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [36, 32, 36, 26, 29, 33, 37, 25, 38, 30], "hlc": [921722, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [30, 29, 32, 23, 31, 33, 37, 25, 31, 33], "hlc": [921724, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [40, 29, 37, 26, 35, 37, 35, 34, 31, 26], "hlc": [921721, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [39, 35, 33, 24, 30, 34, 35, 34, 31, 22], "hlc": [921719, 12]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [39, 36, 33, 33, 33, 35, 39, 34, 31, 22], "hlc": [921719, 13]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [39, 37, 33, 33, 33, 35, 39, 34, 31, 33], "hlc": [921724, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [35, 29, 41, 31, 36, 37, 39, 33, 31, 32], "hlc": [921723, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [38, 33, 41, 31, 37, 37, 42, 34, 31, 32], "hlc": [921723, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [38, 33, 41, 31, 38, 37, 42, 35, 31, 32], "hlc": [921723, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [38, 33, 36, 26, 30, 34, 43, 34, 38, 30], "hlc": [921722, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [41, 29, 37, 26, 35, 37, 35, 34, 31, 26], "hlc": [921721, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [35, 29, 42, 31, 31, 34, 39, 33, 31, 32], "hlc": [921723, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [38, 33, 41, 31, 39, 37, 42, 35, 31, 32], "hlc": [921723, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [30, 29, 32, 23, 31, 33, 37, 25, 31, 34], "hlc": [921724, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [38, 33, 36, 26, 31, 34, 44, 34, 38, 34], "hlc": [921724, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [35, 29, 42, 31, 31, 34, 39, 36, 31, 32], "hlc": [921723, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [41, 29, 37, 26, 35, 37, 37, 34, 31, 35], "hlc": [921725, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [41, 33, 41, 31, 39, 37, 42, 35, 31, 36], "hlc": [921725, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [39, 38, 33, 33, 33, 35, 39, 34, 31, 33], "hlc": [921724, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [35, 29, 43, 31, 31, 34, 39, 33, 31, 32], "hlc": [921723, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [35, 29, 33, 34, 33, 35, 39, 33, 31, 22], "hlc": [921719, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [38, 33, 41, 31, 40, 37, 42, 35, 31, 32], "hlc": [921723, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [33, 34, 37, 26, 25, 39, 34, 25, 30, 26], "hlc": [921721, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [36, 32, 36, 26, 29, 33, 37, 25, 39, 30], "hlc": [921722, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [41, 33, 41, 31, 39, 37, 42, 35, 31, 37], "hlc": [921725, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [42, 29, 37, 34, 35, 37, 39, 34, 31, 26], "hlc": [921721, 12]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [39, 38, 44, 33, 33, 35, 39, 34, 31, 33], "hlc": [921724, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [39, 38, 45, 33, 40, 37, 42, 35, 31, 33], "hlc": [921724, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [39, 38, 46, 33, 40, 37, 42, 35, 39, 33], "hlc": [921724, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [38, 34, 41, 31, 41, 39, 42, 35, 31, 32], "hlc": [921723, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [41, 34, 41, 31, 39, 40, 42, 35, 31, 37], "hlc": [921725, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [35, 29, 43, 31, 31, 34, 39, 37, 31, 32], "hlc": [921723, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [43, 29, 37, 34, 35, 37, 39, 34, 31, 26], "hlc": [921721, 13]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [41, 34, 41, 31, 39, 41, 42, 35, 31, 37], "hlc": [921725, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [44, 34, 41, 34, 39, 41, 42, 35, 31, 37], "hlc": [921725, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [43, 33, 37, 34, 35, 37, 45, 34, 38, 34], "hlc": [921724, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [45, 34, 41, 34, 39, 41, 42, 35, 31, 37], "hlc": [921725, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [39, 39, 33, 33, 33, 35, 39, 34, 31, 33], "hlc": [921724, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [39, 38, 47, 33, 40, 37, 42, 35, 39, 33], "hlc": [921724, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [35, 29, 33, 35, 33, 35, 39, 33, 31, 22], "hlc": [921719, 13]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [41, 34, 41, 31, 39, 42, 42, 35, 31, 37], "hlc": [921725, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [41, 33, 41, 31, 39, 37, 42, 35, 31, 38], "hlc": [921726, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [39, 40, 33, 35, 33, 35, 39, 34, 31, 33], "hlc": [921724, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [41, 41, 41, 35, 39, 37, 42, 35, 31, 38], "hlc": [921726, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [39, 38, 47, 36, 40, 37, 42, 35, 39, 33], "hlc": [921724, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [41, 38, 47, 37, 40, 42, 42, 35, 39, 37], "hlc": [921725, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [39, 39, 41, 33, 42, 39, 42, 35, 31, 33], "hlc": [921724, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [45, 34, 41, 34, 39, 43, 42, 35, 31, 37], "hlc": [921725, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [46, 34, 41, 34, 39, 41, 42, 35, 31, 37], "hlc": [921725, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [41, 42, 41, 35, 39, 37, 42, 35, 31, 38], "hlc": [921726, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [41, 38, 47, 38, 40, 42, 42, 35, 39, 37], "hlc": [921725, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [39, 39, 41, 33, 43, 39, 42, 35, 31, 33], "hlc": [921724, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [36, 32, 36, 26, 29, 33, 37, 25, 40, 30], "hlc": [921722, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [46, 43, 41, 35, 39, 41, 42, 35, 31, 38], "hlc": [921726, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [46, 44, 47, 38, 40, 42, 42, 35, 39, 38], "hlc": [921726, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [39, 39, 48, 33, 43, 39, 42, 35, 39, 33], "hlc": [921724, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [39, 39, 41, 33, 44, 39, 42, 35, 40, 33], "hlc": [921724, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [43, 42, 41, 35, 39, 37, 46, 35, 38, 38], "hlc": [921726, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [39, 39, 49, 33, 43, 39, 42, 35, 39, 33], "hlc": [921724, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [39, 39, 41, 33, 45, 39, 42, 35, 40, 33], "hlc": [921724, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [43, 42, 41, 35, 39, 37, 47, 35, 38, 38], "hlc": [921726, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [35, 29, 43, 31, 31, 34, 39, 38, 31, 32], "hlc": [921723, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [36, 32, 36, 26, 29, 33, 37, 25, 41, 30], "hlc": [921722, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [41, 33, 41, 31, 39, 37, 42, 35, 31, 39], "hlc": [921727, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [47, 39, 49, 34, 43, 41, 42, 35, 39, 37], "hlc": [921725, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [46, 45, 47, 38, 45, 42, 42, 35, 40, 38], "hlc": [921726, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [41, 39, 50, 33, 43, 39, 42, 35, 39, 39], "hlc": [921727, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [39, 39, 43, 33, 46, 39, 42, 38, 40, 33], "hlc": [921724, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [43, 42, 41, 35, 39, 37, 47, 35, 38, 40], "hlc": [921728, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [43, 42, 41, 35, 39, 37, 47, 35, 41, 41], "hlc": [921728, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [48, 39, 49, 34, 43, 41, 42, 35, 39, 37], "hlc": [921725, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [41, 39, 51, 33, 43, 39, 42, 35, 39, 39], "hlc": [921727, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [41, 38, 47, 39, 40, 42, 42, 35, 39, 37], "hlc": [921725, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [45, 34, 41, 34, 39, 44, 42, 35, 31, 37], "hlc": [921725, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [43, 42, 41, 35, 39, 37, 48, 35, 38, 38], "hlc": [921726, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [35, 29, 43, 31, 31, 34, 39, 39, 31, 32], "hlc": [921723, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [48, 39, 52, 34, 43, 41, 42, 35, 39, 39], "hlc": [921727, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [48, 39, 53, 39, 43, 42, 42, 35, 39, 39], "hlc": [921727, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [39, 39, 43, 33, 47, 39, 42, 39, 40, 33], "hlc": [921724, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [45, 42, 41, 35, 39, 44, 49, 35, 38, 38], "hlc": [921726, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [43, 42, 43, 35, 39, 37, 48, 40, 38, 38], "hlc": [921726, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [43, 42, 51, 35, 43, 39, 47, 35, 41, 42], "hlc": [921728, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [49, 39, 49, 34, 43, 41, 42, 35, 39, 37], "hlc": [921725, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [46, 46, 47, 38, 45, 42, 42, 35, 40, 38], "hlc": [921726, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [48, 39, 54, 39, 43, 42, 42, 35, 39, 39], "hlc": [921727, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [39, 39, 43, 33, 48, 39, 42, 39, 40, 33], "hlc": [921724, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [43, 42, 43, 35, 39, 37, 48, 41, 38, 38], "hlc": [921726, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [36, 32, 36, 26, 29, 33, 37, 25, 42, 30], "hlc": [921722, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [43, 42, 51, 35, 43, 39, 47, 35, 41, 43], "hlc": [921728, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [50, 42, 51, 35, 43, 41, 47, 35, 41, 43], "hlc": [921728, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [46, 47, 47, 38, 48, 42, 42, 39, 40, 38], "hlc": [921726, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [48, 39, 54, 39, 43, 45, 42, 35, 39, 39], "hlc": [921727, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [48, 42, 54, 39, 43, 46, 48, 41, 39, 39], "hlc": [921727, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [49, 42, 49, 35, 43, 44, 50, 35, 39, 38], "hlc": [921726, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [49, 42, 49, 35, 43, 44, 51, 35, 42, 38], "hlc": [921726, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [46, 46, 47, 38, 45, 42, 48, 42, 40, 38], "hlc": [921726, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [51, 42, 51, 35, 43, 41, 47, 35, 41, 43], "hlc": [921728, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [46, 48, 47, 38, 48, 42, 42, 39, 40, 38], "hlc": [921726, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [48, 39, 55, 39, 43, 42, 42, 35, 39, 39], "hlc": [921727, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [39, 39, 43, 33, 49, 39, 42, 39, 40, 33], "hlc": [921724, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [36, 32, 36, 26, 29, 33, 37, 25, 43, 30], "hlc": [921722, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [43, 42, 51, 35, 43, 39, 47, 35, 41, 44], "hlc": [921729, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [52, 42, 55, 39, 43, 42, 47, 35, 41, 43], "hlc": [921728, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [46, 49, 51, 38, 48, 42, 47, 39, 41, 44], "hlc": [921729, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [48, 39, 56, 39, 43, 42, 42, 35, 43, 39], "hlc": [921727, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [49, 42, 49, 35, 49, 44, 52, 39, 42, 38], "hlc": [921726, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [51, 46, 51, 38, 45, 42, 48, 43, 41, 43], "hlc": [921728, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [46, 48, 47, 38, 48, 42, 42, 39, 44, 38], "hlc": [921726, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [39, 39, 43, 33, 50, 39, 42, 39, 40, 33], "hlc": [921724, 12]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [48, 42, 54, 39, 43, 47, 48, 41, 39, 39], "hlc": [921727, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [49, 42, 49, 35, 49, 44, 53, 39, 42, 38], "hlc": [921726, 10]}
