INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 43800, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 6.5, actual clock drifts: [4.118339347654729, 5.697516715882557, -5.709503533408842, 3.70384475669621, 2.6764642759852357, 3.6623357302487456, -5.6839423151664, 2.2176748197002834, 4.100212361441704, -3.3474575301089993]
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [27, 22, 22, 37, 30, 21, 29, 31, 35, 23], "hlc": [921705, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [28, 22, 17, 29, 28, 21, 34, 29, 36, 23], "hlc": [921705, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [28, 22, 25, 29, 28, 21, 34, 29, 37, 32], "hlc": [921705, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [28, 26, 17, 29, 28, 21, 31, 29, 34, 23], "hlc": [921707, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [24, 18, 27, 28, 21, 21, 26, 24, 20, 30], "hlc": [921703, 12]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [27, 22, 22, 38, 30, 21, 29, 31, 35, 23], "hlc": [921705, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [23, 22, 16, 20, 31, 19, 25, 24, 20, 21], "hlc": [921705, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [28, 22, 19, 29, 29, 30, 32, 32, 31, 23], "hlc": [921705, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [28, 13, 16, 20, 19, 19, 35, 25, 20, 21], "hlc": [921702, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [28, 22, 25, 29, 28, 21, 34, 29, 38, 32], "hlc": [921705, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [28, 27, 19, 29, 29, 30, 32, 32, 34, 23], "hlc": [921707, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [28, 28, 19, 29, 29, 30, 35, 32, 34, 23], "hlc": [921707, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [28, 22, 28, 29, 28, 21, 34, 29, 38, 32], "hlc": [921705, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [27, 22, 22, 39, 31, 21, 29, 31, 35, 23], "hlc": [921705, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [28, 22, 27, 29, 29, 31, 32, 32, 31, 30], "hlc": [921705, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [28, 24, 22, 38, 30, 21, 33, 35, 35, 23], "hlc": [921705, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [28, 26, 25, 29, 28, 21, 34, 29, 39, 32], "hlc": [921707, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [33, 21, 24, 35, 26, 28, 32, 32, 32, 29], "hlc": [921705, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [28, 29, 19, 29, 29, 30, 35, 32, 34, 23], "hlc": [921707, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [28, 22, 29, 29, 28, 21, 34, 29, 38, 32], "hlc": [921705, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [23, 22, 16, 20, 32, 19, 25, 24, 20, 21], "hlc": [921705, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [24, 18, 25, 28, 21, 21, 26, 24, 20, 33], "hlc": [921703, 13]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [33, 30, 24, 35, 29, 30, 35, 32, 34, 29], "hlc": [921708, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [33, 31, 24, 35, 32, 30, 35, 32, 34, 29], "hlc": [921708, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [28, 26, 25, 29, 28, 21, 34, 29, 40, 33], "hlc": [921707, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [28, 29, 25, 29, 29, 30, 35, 32, 34, 34], "hlc": [921707, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [28, 29, 29, 29, 29, 30, 35, 32, 38, 35], "hlc": [921707, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [34, 21, 24, 35, 26, 28, 32, 32, 32, 29], "hlc": [921706, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [28, 22, 30, 29, 28, 21, 34, 29, 38, 32], "hlc": [921705, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [27, 22, 22, 40, 31, 21, 29, 31, 35, 23], "hlc": [921706, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [23, 22, 16, 20, 33, 19, 25, 24, 20, 21], "hlc": [921705, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [28, 22, 27, 29, 29, 32, 32, 32, 31, 30], "hlc": [921706, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [28, 13, 16, 20, 19, 19, 36, 25, 20, 21], "hlc": [921702, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [28, 24, 22, 38, 30, 21, 33, 36, 35, 23], "hlc": [921705, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [33, 32, 24, 40, 32, 30, 35, 32, 35, 29], "hlc": [921708, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [33, 33, 24, 40, 33, 30, 35, 32, 35, 29], "hlc": [921708, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [34, 22, 24, 41, 31, 28, 32, 32, 35, 29], "hlc": [921706, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [28, 22, 30, 29, 34, 21, 34, 29, 38, 32], "hlc": [921705, 12]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [28, 22, 30, 29, 35, 21, 36, 29, 38, 32], "hlc": [921705, 13]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [28, 24, 30, 38, 36, 21, 36, 36, 38, 32], "hlc": [921705, 14]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [28, 26, 27, 29, 29, 32, 34, 32, 41, 33], "hlc": [921707, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [33, 34, 24, 40, 33, 30, 35, 32, 35, 29], "hlc": [921708, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [34, 22, 24, 42, 31, 28, 32, 32, 35, 29], "hlc": [921706, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [28, 24, 30, 38, 37, 21, 36, 36, 38, 32], "hlc": [921705, 15]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [28, 22, 27, 29, 29, 33, 32, 32, 31, 30], "hlc": [921706, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [28, 13, 16, 20, 19, 19, 37, 25, 20, 21], "hlc": [921702, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [28, 24, 22, 38, 30, 21, 33, 37, 35, 23], "hlc": [921705, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [28, 29, 29, 29, 29, 30, 35, 32, 38, 36], "hlc": [921707, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [33, 35, 27, 40, 33, 33, 35, 32, 35, 30], "hlc": [921709, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [33, 36, 29, 40, 33, 33, 35, 32, 38, 36], "hlc": [921709, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [34, 34, 24, 43, 33, 30, 35, 32, 35, 29], "hlc": [921708, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [28, 24, 30, 38, 38, 21, 37, 36, 38, 32], "hlc": [921706, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [34, 22, 24, 42, 31, 28, 38, 32, 35, 29], "hlc": [921706, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [28, 26, 27, 38, 30, 32, 34, 37, 42, 33], "hlc": [921707, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [28, 29, 30, 38, 37, 30, 36, 36, 38, 37], "hlc": [921707, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [35, 21, 24, 35, 26, 28, 32, 32, 32, 29], "hlc": [921707, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [33, 37, 29, 40, 33, 33, 35, 32, 38, 36], "hlc": [921709, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [28, 22, 31, 29, 28, 21, 34, 29, 38, 32], "hlc": [921705, 12]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [34, 34, 24, 44, 33, 30, 35, 32, 35, 29], "hlc": [921708, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [28, 26, 27, 38, 30, 32, 34, 37, 43, 33], "hlc": [921707, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [28, 29, 30, 38, 37, 30, 36, 36, 38, 38], "hlc": [921707, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [36, 37, 29, 40, 33, 33, 35, 32, 38, 36], "hlc": [921709, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [34, 34, 30, 44, 39, 30, 37, 36, 38, 32], "hlc": [921708, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [28, 29, 30, 38, 37, 30, 36, 38, 38, 38], "hlc": [921707, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [28, 26, 31, 38, 30, 32, 34, 37, 44, 33], "hlc": [921707, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [35, 29, 30, 38, 37, 30, 36, 36, 38, 39], "hlc": [921707, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [35, 29, 30, 38, 37, 32, 36, 37, 43, 40], "hlc": [921707, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [37, 37, 29, 40, 33, 33, 35, 32, 38, 36], "hlc": [921709, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [34, 34, 30, 44, 40, 30, 37, 36, 38, 32], "hlc": [921708, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [34, 22, 24, 42, 31, 28, 39, 32, 35, 29], "hlc": [921706, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [37, 37, 29, 45, 33, 33, 35, 32, 38, 36], "hlc": [921709, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [34, 26, 31, 42, 31, 32, 39, 37, 45, 33], "hlc": [921708, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [35, 34, 30, 44, 40, 32, 37, 37, 43, 41], "hlc": [921708, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [38, 37, 29, 40, 33, 33, 35, 32, 38, 36], "hlc": [921709, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [28, 22, 32, 29, 28, 21, 34, 29, 38, 32], "hlc": [921705, 13]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [34, 34, 30, 44, 41, 30, 37, 36, 38, 32], "hlc": [921708, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [28, 29, 30, 38, 37, 30, 36, 39, 38, 38], "hlc": [921707, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [34, 26, 31, 42, 31, 32, 39, 37, 46, 33], "hlc": [921708, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [35, 34, 30, 44, 40, 32, 37, 37, 43, 42], "hlc": [921708, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [38, 38, 29, 40, 33, 33, 35, 32, 38, 36], "hlc": [921710, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [37, 37, 30, 46, 37, 33, 36, 39, 38, 38], "hlc": [921709, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [34, 34, 32, 44, 42, 30, 37, 36, 38, 32], "hlc": [921708, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [34, 34, 32, 44, 43, 32, 39, 37, 46, 33], "hlc": [921708, 11]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [35, 34, 32, 44, 44, 32, 39, 37, 46, 42], "hlc": [921708, 12]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [34, 34, 31, 44, 41, 32, 39, 37, 47, 33], "hlc": [921708, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [28, 22, 33, 29, 28, 21, 34, 29, 38, 32], "hlc": [921705, 14]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [35, 34, 32, 44, 45, 32, 39, 37, 46, 42], "hlc": [921708, 13]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [28, 29, 30, 38, 37, 30, 36, 40, 38, 38], "hlc": [921707, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [34, 34, 31, 44, 41, 32, 39, 37, 48, 33], "hlc": [921708, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [39, 37, 30, 40, 37, 33, 36, 40, 38, 38], "hlc": [921709, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [28, 29, 33, 38, 37, 30, 36, 41, 38, 38], "hlc": [921707, 12]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [35, 34, 33, 44, 45, 32, 39, 42, 46, 42], "hlc": [921708, 14]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [35, 34, 31, 44, 41, 32, 39, 37, 48, 43], "hlc": [921708, 12]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [40, 37, 30, 40, 37, 33, 36, 40, 38, 38], "hlc": [921709, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [38, 39, 29, 40, 33, 33, 35, 32, 38, 36], "hlc": [921711, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [37, 37, 30, 47, 37, 33, 36, 39, 38, 38], "hlc": [921709, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [35, 34, 32, 44, 46, 32, 39, 37, 46, 42], "hlc": [921708, 14]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [34, 22, 24, 42, 31, 28, 40, 32, 35, 29], "hlc": [921706, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [34, 34, 31, 44, 41, 32, 39, 37, 49, 33], "hlc": [921709, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [35, 34, 31, 44, 41, 32, 39, 37, 48, 44], "hlc": [921708, 13]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [40, 40, 30, 40, 37, 33, 36, 40, 38, 38], "hlc": [921711, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [40, 41, 30, 47, 37, 33, 36, 40, 38, 38], "hlc": [921711, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [40, 42, 31, 47, 41, 33, 39, 40, 49, 38], "hlc": [921711, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [37, 37, 31, 48, 41, 33, 39, 39, 48, 44], "hlc": [921709, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [38, 39, 33, 44, 45, 33, 39, 43, 46, 42], "hlc": [921711, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [35, 34, 32, 44, 46, 32, 39, 37, 50, 42], "hlc": [921709, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [35, 34, 32, 44, 46, 32, 40, 37, 51, 42], "hlc": [921709, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [37, 37, 31, 49, 41, 33, 39, 39, 48, 44], "hlc": [921709, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [35, 34, 32, 44, 47, 32, 39, 37, 46, 42], "hlc": [921708, 15]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [28, 22, 27, 29, 29, 34, 32, 32, 31, 30], "hlc": [921709, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [34, 22, 24, 42, 31, 28, 41, 32, 35, 29], "hlc": [921706, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [38, 39, 33, 44, 45, 33, 39, 44, 46, 42], "hlc": [921711, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [35, 34, 32, 44, 46, 32, 40, 37, 52, 42], "hlc": [921709, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [35, 34, 31, 44, 41, 32, 39, 37, 48, 45], "hlc": [921708, 14]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [41, 39, 33, 44, 45, 33, 39, 44, 46, 42], "hlc": [921711, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [37, 37, 31, 50, 41, 34, 39, 39, 48, 44], "hlc": [921710, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [37, 37, 31, 51, 41, 34, 41, 39, 48, 44], "hlc": [921710, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [37, 37, 32, 49, 48, 33, 39, 39, 48, 44], "hlc": [921709, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [37, 37, 32, 49, 49, 33, 40, 39, 52, 44], "hlc": [921709, 11]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [35, 34, 32, 44, 47, 32, 40, 37, 53, 42], "hlc": [921710, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [35, 34, 32, 44, 47, 32, 40, 37, 54, 45], "hlc": [921710, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [42, 39, 33, 44, 45, 33, 39, 44, 46, 42], "hlc": [921711, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [40, 43, 31, 47, 41, 33, 39, 40, 49, 38], "hlc": [921712, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [37, 37, 32, 49, 50, 33, 40, 39, 52, 44], "hlc": [921709, 12]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [28, 22, 27, 29, 29, 35, 32, 32, 31, 30], "hlc": [921710, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [35, 34, 32, 44, 47, 32, 40, 37, 55, 45], "hlc": [921710, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [35, 34, 31, 44, 41, 32, 39, 37, 48, 46], "hlc": [921708, 15]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [40, 44, 32, 47, 47, 33, 40, 40, 55, 45], "hlc": [921712, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [28, 22, 34, 29, 29, 35, 34, 32, 38, 32], "hlc": [921710, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [42, 39, 33, 44, 45, 36, 39, 44, 46, 42], "hlc": [921711, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [42, 39, 33, 44, 45, 37, 39, 44, 48, 46], "hlc": [921711, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [38, 39, 33, 49, 50, 33, 40, 45, 52, 44], "hlc": [921711, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [40, 43, 32, 47, 47, 33, 40, 40, 56, 45], "hlc": [921712, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [43, 39, 33, 44, 45, 33, 39, 44, 46, 42], "hlc": [921711, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [40, 45, 32, 47, 47, 33, 40, 40, 55, 45], "hlc": [921712, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [37, 37, 32, 49, 51, 33, 40, 39, 52, 44], "hlc": [921709, 13]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [42, 39, 33, 44, 45, 38, 39, 44, 48, 46], "hlc": [921711, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [38, 39, 33, 49, 50, 33, 40, 46, 52, 44], "hlc": [921711, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [35, 34, 31, 44, 41, 32, 39, 37, 48, 47], "hlc": [921708, 16]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [35, 34, 35, 44, 41, 35, 39, 37, 48, 47], "hlc": [921710, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [42, 39, 33, 49, 50, 39, 40, 46, 52, 46], "hlc": [921711, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [43, 39, 33, 44, 45, 33, 42, 44, 46, 42], "hlc": [921711, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [38, 39, 33, 49, 51, 33, 40, 47, 52, 44], "hlc": [921711, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [42, 39, 33, 49, 51, 38, 40, 48, 52, 46], "hlc": [921711, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [40, 45, 32, 47, 47, 33, 40, 40, 55, 48], "hlc": [921712, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [40, 46, 32, 47, 47, 33, 40, 40, 55, 45], "hlc": [921713, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [35, 34, 36, 44, 41, 35, 39, 37, 48, 47], "hlc": [921710, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [37, 37, 31, 52, 41, 34, 41, 39, 48, 44], "hlc": [921711, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [37, 37, 32, 49, 52, 33, 40, 39, 52, 44], "hlc": [921710, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [42, 39, 33, 49, 50, 40, 40, 46, 52, 46], "hlc": [921711, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [40, 43, 32, 47, 47, 33, 40, 40, 57, 45], "hlc": [921712, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [44, 46, 33, 47, 47, 33, 40, 44, 55, 45], "hlc": [921713, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [42, 39, 36, 49, 51, 38, 40, 49, 52, 47], "hlc": [921711, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [42, 39, 36, 49, 51, 40, 40, 50, 52, 47], "hlc": [921711, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [40, 43, 32, 52, 47, 34, 41, 40, 58, 45], "hlc": [921712, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [40, 43, 32, 52, 52, 34, 41, 40, 59, 45], "hlc": [921712, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [40, 45, 32, 47, 47, 33, 40, 40, 57, 49], "hlc": [921712, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [45, 46, 33, 47, 47, 33, 40, 44, 55, 45], "hlc": [921713, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [35, 34, 37, 44, 41, 35, 39, 37, 48, 47], "hlc": [921710, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [37, 37, 32, 49, 53, 33, 40, 39, 52, 44], "hlc": [921710, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [42, 39, 33, 49, 50, 41, 40, 46, 52, 46], "hlc": [921711, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [40, 43, 32, 52, 52, 34, 41, 40, 60, 45], "hlc": [921712, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [40, 45, 32, 47, 47, 33, 40, 40, 57, 50], "hlc": [921712, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [40, 47, 32, 52, 52, 34, 41, 40, 60, 45], "hlc": [921714, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [45, 46, 38, 47, 47, 35, 40, 44, 55, 47], "hlc": [921713, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [42, 39, 33, 49, 54, 41, 40, 46, 52, 46], "hlc": [921711, 11]}
