INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 41900, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 9.5, actual clock drifts: [-0.41611347666091447, 9.240202938529617, 6.789142363134719, -3.4488543067980437, -4.875205162554888, -2.215716365995857, -6.407023892982044, -8.280528279365639, 0.34407968079160867, 9.414028019743899]
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [35, 27, 20, 32, 27, 28, 26, 35, 25, 26], "hlc": [921748, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [22, 22, 27, 33, 26, 19, 21, 29, 16, 21], "hlc": [921748, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [30, 33, 23, 30, 30, 35, 27, 31, 25, 29], "hlc": [921749, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [30, 33, 26, 33, 30, 34, 32, 31, 25, 32], "hlc": [921749, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [36, 33, 26, 33, 30, 34, 32, 35, 25, 32], "hlc": [921749, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [30, 33, 23, 37, 30, 35, 27, 34, 26, 29], "hlc": [921749, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [27, 27, 27, 33, 33, 30, 26, 31, 24, 24], "hlc": [921748, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [35, 27, 20, 32, 27, 28, 26, 36, 25, 26], "hlc": [921748, 12]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [22, 22, 28, 33, 26, 19, 21, 29, 16, 21], "hlc": [921748, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [30, 33, 23, 38, 30, 35, 27, 34, 26, 29], "hlc": [921749, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [30, 33, 23, 30, 30, 36, 27, 31, 25, 29], "hlc": [921749, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [30, 33, 26, 33, 30, 34, 33, 31, 25, 32], "hlc": [921749, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [35, 27, 20, 32, 27, 28, 26, 37, 25, 26], "hlc": [921748, 13]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [24, 30, 24, 29, 27, 25, 27, 28, 22, 33], "hlc": [921751, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [30, 33, 23, 39, 30, 36, 27, 34, 26, 29], "hlc": [921749, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [30, 33, 26, 40, 30, 36, 33, 34, 26, 32], "hlc": [921749, 11]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [30, 33, 26, 41, 30, 36, 33, 34, 26, 33], "hlc": [921751, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [30, 33, 28, 33, 30, 34, 34, 31, 25, 32], "hlc": [921749, 11]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [35, 27, 23, 32, 32, 30, 28, 37, 30, 26], "hlc": [921748, 14]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [30, 33, 24, 38, 30, 35, 27, 34, 26, 34], "hlc": [921751, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [37, 33, 26, 33, 30, 34, 32, 35, 25, 32], "hlc": [921749, 11]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [30, 34, 23, 30, 30, 25, 24, 28, 25, 26], "hlc": [921751, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [30, 33, 26, 42, 30, 36, 33, 34, 26, 33], "hlc": [921751, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [35, 27, 23, 32, 32, 30, 28, 37, 31, 26], "hlc": [921748, 15]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [30, 33, 29, 42, 30, 36, 33, 34, 26, 33], "hlc": [921751, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [35, 33, 23, 32, 32, 37, 28, 37, 31, 29], "hlc": [921749, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [37, 33, 26, 33, 30, 34, 32, 38, 25, 32], "hlc": [921749, 12]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [37, 34, 26, 33, 30, 34, 32, 39, 25, 32], "hlc": [921751, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [30, 35, 23, 30, 30, 25, 24, 28, 25, 26], "hlc": [921752, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [30, 33, 30, 42, 30, 36, 33, 34, 26, 33], "hlc": [921751, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [30, 33, 26, 43, 30, 36, 33, 34, 26, 33], "hlc": [921751, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [30, 33, 28, 33, 30, 34, 35, 31, 25, 32], "hlc": [921749, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [35, 27, 23, 32, 32, 30, 28, 37, 32, 26], "hlc": [921748, 16]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [30, 33, 24, 38, 30, 35, 27, 34, 26, 35], "hlc": [921752, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [38, 33, 26, 38, 30, 35, 32, 35, 26, 35], "hlc": [921752, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [30, 35, 26, 44, 30, 36, 33, 34, 26, 33], "hlc": [921752, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [35, 33, 30, 42, 32, 38, 33, 37, 31, 33], "hlc": [921751, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [35, 33, 30, 43, 32, 39, 33, 37, 31, 33], "hlc": [921751, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [37, 34, 28, 33, 30, 34, 35, 40, 25, 32], "hlc": [921751, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [37, 34, 28, 33, 32, 34, 35, 41, 32, 32], "hlc": [921751, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [39, 33, 26, 38, 30, 35, 32, 35, 26, 35], "hlc": [921752, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [30, 36, 23, 30, 30, 25, 24, 28, 25, 26], "hlc": [921752, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [27, 27, 27, 33, 34, 30, 26, 31, 24, 24], "hlc": [921748, 11]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [35, 33, 30, 43, 32, 40, 33, 37, 31, 33], "hlc": [921751, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [30, 33, 28, 33, 30, 34, 36, 31, 25, 32], "hlc": [921749, 13]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [37, 34, 28, 33, 32, 34, 35, 42, 32, 32], "hlc": [921751, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [40, 36, 26, 38, 30, 35, 32, 35, 26, 35], "hlc": [921752, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [39, 37, 26, 38, 30, 35, 32, 35, 26, 35], "hlc": [921753, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [30, 33, 31, 42, 34, 36, 33, 34, 26, 33], "hlc": [921751, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [37, 35, 28, 45, 32, 36, 35, 42, 32, 33], "hlc": [921752, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [35, 33, 30, 43, 32, 41, 36, 37, 31, 33], "hlc": [921751, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [35, 33, 30, 43, 32, 40, 33, 37, 33, 33], "hlc": [921751, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [41, 36, 26, 38, 30, 35, 32, 35, 26, 35], "hlc": [921752, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [39, 38, 26, 38, 30, 35, 32, 35, 26, 35], "hlc": [921753, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [30, 33, 32, 42, 34, 36, 33, 34, 26, 33], "hlc": [921751, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [37, 35, 28, 46, 32, 36, 35, 42, 32, 33], "hlc": [921752, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [35, 33, 30, 43, 32, 42, 36, 37, 31, 33], "hlc": [921751, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [30, 33, 24, 38, 30, 35, 27, 34, 26, 36], "hlc": [921753, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [39, 39, 32, 42, 34, 36, 33, 35, 26, 35], "hlc": [921753, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [41, 36, 28, 47, 32, 36, 35, 42, 32, 35], "hlc": [921752, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [41, 38, 28, 48, 32, 36, 35, 42, 32, 35], "hlc": [921753, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [41, 38, 28, 49, 32, 36, 35, 42, 32, 36], "hlc": [921753, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [37, 35, 28, 46, 35, 36, 35, 42, 32, 33], "hlc": [921752, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [35, 33, 30, 43, 32, 42, 36, 37, 31, 37], "hlc": [921753, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [42, 36, 26, 38, 30, 35, 32, 35, 26, 35], "hlc": [921752, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [39, 40, 32, 42, 34, 36, 33, 35, 26, 35], "hlc": [921753, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [30, 33, 33, 42, 34, 36, 33, 34, 26, 33], "hlc": [921751, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [37, 35, 28, 46, 36, 36, 35, 42, 32, 33], "hlc": [921752, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [35, 33, 30, 43, 32, 40, 33, 37, 34, 33], "hlc": [921751, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [35, 33, 30, 43, 32, 42, 36, 37, 31, 38], "hlc": [921753, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [43, 36, 28, 46, 36, 36, 35, 42, 32, 35], "hlc": [921752, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [39, 41, 32, 43, 34, 42, 36, 37, 31, 38], "hlc": [921754, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [42, 38, 28, 50, 32, 36, 35, 42, 32, 36], "hlc": [921753, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [42, 38, 30, 51, 32, 40, 35, 42, 34, 36], "hlc": [921753, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [37, 35, 33, 46, 37, 36, 35, 42, 32, 33], "hlc": [921752, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [39, 40, 32, 43, 34, 42, 36, 37, 31, 39], "hlc": [921754, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [44, 36, 28, 46, 36, 36, 35, 42, 32, 35], "hlc": [921752, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [30, 33, 34, 42, 34, 36, 33, 34, 26, 33], "hlc": [921751, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [42, 38, 30, 52, 32, 40, 35, 42, 34, 36], "hlc": [921753, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [37, 35, 33, 46, 38, 36, 35, 42, 32, 33], "hlc": [921752, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [37, 34, 28, 33, 32, 34, 35, 43, 32, 32], "hlc": [921751, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [39, 40, 32, 43, 34, 42, 36, 37, 31, 40], "hlc": [921754, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [37, 35, 35, 46, 38, 36, 35, 42, 32, 33], "hlc": [921752, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [37, 35, 34, 46, 39, 36, 35, 42, 32, 33], "hlc": [921752, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [37, 35, 34, 46, 40, 36, 35, 43, 32, 33], "hlc": [921752, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [44, 36, 30, 46, 36, 43, 36, 42, 32, 35], "hlc": [921752, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [44, 40, 32, 46, 36, 44, 36, 42, 32, 40], "hlc": [921754, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [42, 38, 30, 52, 32, 40, 35, 42, 35, 36], "hlc": [921753, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [45, 36, 28, 46, 36, 36, 35, 42, 32, 35], "hlc": [921752, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [39, 42, 32, 43, 34, 42, 36, 37, 31, 38], "hlc": [921754, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [42, 38, 30, 53, 32, 40, 35, 42, 34, 36], "hlc": [921753, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [44, 40, 32, 46, 36, 45, 36, 42, 32, 40], "hlc": [921754, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [30, 33, 28, 33, 30, 34, 37, 31, 25, 32], "hlc": [921749, 14]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [42, 38, 30, 52, 32, 40, 35, 42, 36, 36], "hlc": [921753, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [39, 40, 32, 43, 34, 42, 36, 37, 31, 41], "hlc": [921754, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [46, 42, 32, 46, 36, 42, 36, 42, 32, 38], "hlc": [921754, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [42, 38, 34, 53, 41, 40, 35, 43, 34, 36], "hlc": [921753, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [42, 40, 34, 53, 42, 42, 36, 43, 34, 41], "hlc": [921754, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [44, 40, 32, 52, 36, 46, 36, 42, 36, 40], "hlc": [921754, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [37, 34, 28, 33, 32, 34, 37, 44, 32, 32], "hlc": [921751, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [45, 38, 30, 52, 36, 40, 35, 42, 37, 36], "hlc": [921753, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [45, 40, 32, 52, 36, 45, 36, 42, 38, 40], "hlc": [921754, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [39, 43, 32, 43, 34, 42, 36, 37, 31, 38], "hlc": [921755, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [37, 35, 36, 46, 38, 36, 35, 42, 32, 33], "hlc": [921752, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [42, 40, 34, 53, 43, 42, 36, 43, 34, 41], "hlc": [921754, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [44, 40, 32, 52, 36, 47, 36, 42, 36, 40], "hlc": [921754, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [45, 40, 32, 52, 36, 45, 36, 42, 39, 40], "hlc": [921754, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [39, 40, 32, 43, 34, 42, 36, 37, 31, 42], "hlc": [921755, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [45, 40, 37, 52, 38, 45, 36, 42, 39, 40], "hlc": [921754, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [42, 43, 32, 54, 34, 42, 36, 42, 34, 38], "hlc": [921755, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [42, 43, 34, 55, 43, 42, 36, 43, 34, 41], "hlc": [921755, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [44, 43, 34, 56, 43, 47, 36, 43, 36, 41], "hlc": [921755, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [44, 40, 36, 52, 38, 48, 36, 42, 36, 40], "hlc": [921754, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [39, 40, 32, 43, 34, 42, 37, 45, 32, 42], "hlc": [921755, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [47, 42, 32, 46, 36, 42, 36, 42, 32, 38], "hlc": [921754, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [45, 40, 38, 52, 38, 45, 36, 42, 39, 40], "hlc": [921754, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [44, 43, 34, 57, 43, 47, 36, 43, 36, 41], "hlc": [921755, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [42, 40, 34, 53, 44, 42, 36, 43, 34, 41], "hlc": [921754, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [39, 40, 32, 43, 34, 42, 36, 37, 31, 43], "hlc": [921755, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [48, 42, 38, 52, 38, 45, 36, 42, 39, 40], "hlc": [921754, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [42, 40, 34, 53, 44, 42, 38, 43, 34, 41], "hlc": [921754, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [44, 43, 34, 57, 43, 47, 37, 46, 36, 42], "hlc": [921755, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [47, 42, 32, 52, 36, 45, 36, 42, 40, 40], "hlc": [921754, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [47, 42, 32, 52, 36, 45, 36, 42, 41, 43], "hlc": [921755, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [49, 42, 38, 52, 38, 45, 36, 42, 39, 40], "hlc": [921754, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [45, 40, 39, 52, 38, 45, 36, 42, 39, 40], "hlc": [921754, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [44, 43, 34, 58, 43, 47, 36, 43, 36, 41], "hlc": [921755, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [44, 40, 36, 52, 38, 49, 36, 42, 36, 40], "hlc": [921754, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [42, 40, 34, 53, 44, 42, 39, 43, 34, 41], "hlc": [921754, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [44, 43, 34, 57, 43, 47, 37, 47, 36, 42], "hlc": [921755, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [49, 42, 38, 53, 44, 45, 40, 43, 39, 41], "hlc": [921754, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [45, 43, 39, 57, 43, 47, 37, 48, 39, 42], "hlc": [921755, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [45, 43, 39, 58, 43, 47, 37, 49, 39, 42], "hlc": [921755, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [45, 43, 39, 58, 43, 49, 37, 50, 39, 42], "hlc": [921755, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [47, 42, 34, 53, 44, 45, 39, 43, 42, 43], "hlc": [921755, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [44, 43, 34, 57, 43, 47, 37, 47, 36, 44], "hlc": [921756, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [50, 42, 38, 52, 38, 45, 36, 42, 39, 40], "hlc": [921754, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [39, 44, 32, 43, 34, 42, 36, 37, 31, 38], "hlc": [921756, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [42, 40, 34, 53, 45, 42, 36, 43, 34, 41], "hlc": [921754, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [44, 40, 36, 52, 38, 50, 36, 42, 36, 40], "hlc": [921754, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [49, 42, 38, 53, 44, 45, 41, 43, 39, 41], "hlc": [921754, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [45, 43, 39, 58, 43, 49, 37, 51, 39, 42], "hlc": [921755, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [47, 42, 34, 53, 44, 45, 39, 43, 43, 43], "hlc": [921755, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [44, 43, 34, 57, 43, 47, 37, 47, 36, 45], "hlc": [921756, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [51, 42, 38, 53, 44, 45, 39, 43, 43, 43], "hlc": [921755, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [45, 40, 40, 53, 45, 45, 36, 43, 39, 41], "hlc": [921754, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [45, 43, 39, 59, 43, 49, 37, 51, 39, 42], "hlc": [921755, 11]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [45, 43, 39, 60, 43, 49, 37, 51, 39, 45], "hlc": [921756, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [44, 40, 36, 53, 46, 50, 36, 43, 36, 41], "hlc": [921754, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [49, 44, 38, 53, 44, 45, 42, 43, 39, 41], "hlc": [921756, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [50, 43, 39, 58, 43, 49, 37, 52, 39, 42], "hlc": [921755, 11]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [49, 43, 38, 57, 44, 47, 41, 47, 39, 46], "hlc": [921757, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [52, 42, 38, 53, 44, 45, 39, 43, 43, 43], "hlc": [921755, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [39, 45, 32, 43, 34, 42, 36, 37, 31, 38], "hlc": [921757, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [45, 40, 41, 53, 45, 45, 36, 43, 39, 41], "hlc": [921754, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [49, 44, 38, 53, 44, 45, 43, 43, 39, 41], "hlc": [921756, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [50, 43, 39, 58, 43, 49, 37, 53, 39, 42], "hlc": [921755, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [47, 42, 34, 53, 44, 45, 39, 43, 44, 43], "hlc": [921755, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [49, 43, 38, 57, 44, 47, 41, 47, 39, 47], "hlc": [921757, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [53, 43, 38, 57, 44, 47, 41, 47, 43, 47], "hlc": [921757, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [50, 43, 42, 58, 45, 49, 37, 53, 39, 42], "hlc": [921755, 13]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [50, 43, 43, 58, 45, 49, 39, 53, 44, 43], "hlc": [921755, 14]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [49, 44, 39, 61, 44, 49, 43, 51, 39, 45], "hlc": [921756, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [50, 45, 39, 58, 43, 49, 37, 54, 39, 42], "hlc": [921757, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [52, 42, 38, 53, 44, 45, 39, 43, 45, 43], "hlc": [921755, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [52, 42, 41, 53, 45, 45, 39, 43, 46, 43], "hlc": [921755, 8]}
