INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 43600, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 6.5, actual clock drifts: [3.1756500833812833, 1.9981189640440622, 5.023723171009705, 1.2370294801019428, 2.8048445978807557, 1.2985883444248127, 1.5591785532180946, 0.2557504640536923, 5.172028960143978, -4.642300686874303]
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [36, 20, 25, 29, 43, 18, 25, 35, 18, 28], "hlc": [921704, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [32, 20, 21, 27, 34, 18, 25, 37, 13, 27], "hlc": [921702, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [37, 29, 27, 29, 41, 23, 22, 32, 20, 34], "hlc": [921704, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [41, 20, 25, 29, 43, 18, 25, 35, 18, 28], "hlc": [921704, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [40, 30, 27, 29, 41, 20, 22, 33, 20, 28], "hlc": [921704, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [37, 29, 27, 29, 41, 23, 25, 38, 20, 34], "hlc": [921704, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [37, 26, 27, 27, 34, 20, 25, 37, 22, 28], "hlc": [921706, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [42, 20, 25, 29, 43, 18, 25, 35, 18, 28], "hlc": [921704, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [39, 20, 22, 32, 34, 18, 25, 36, 15, 27], "hlc": [921703, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [36, 20, 25, 29, 44, 18, 25, 35, 18, 28], "hlc": [921704, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [32, 20, 21, 27, 34, 21, 29, 32, 13, 30], "hlc": [921702, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [37, 29, 27, 29, 41, 23, 25, 39, 20, 34], "hlc": [921704, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [37, 26, 27, 27, 34, 20, 25, 37, 23, 28], "hlc": [921706, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [37, 29, 27, 29, 41, 23, 22, 32, 20, 35], "hlc": [921704, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [43, 20, 25, 29, 44, 18, 25, 35, 18, 28], "hlc": [921705, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [44, 29, 27, 29, 44, 23, 25, 35, 20, 35], "hlc": [921705, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [36, 22, 31, 28, 38, 21, 29, 32, 15, 31], "hlc": [921706, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [39, 29, 27, 33, 41, 23, 25, 39, 20, 34], "hlc": [921704, 11]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [37, 26, 27, 27, 34, 24, 25, 37, 23, 28], "hlc": [921706, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [42, 20, 25, 29, 43, 21, 30, 35, 18, 30], "hlc": [921704, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [39, 26, 27, 32, 34, 20, 25, 37, 24, 28], "hlc": [921707, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [40, 31, 27, 29, 41, 20, 22, 33, 20, 28], "hlc": [921704, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [39, 29, 27, 34, 41, 23, 25, 39, 20, 34], "hlc": [921704, 12]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [42, 20, 25, 29, 43, 21, 31, 35, 18, 30], "hlc": [921704, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [37, 29, 27, 29, 41, 23, 25, 40, 20, 34], "hlc": [921704, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [39, 26, 27, 32, 34, 20, 25, 37, 25, 28], "hlc": [921707, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [37, 29, 27, 29, 41, 23, 22, 32, 20, 36], "hlc": [921704, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [40, 32, 27, 29, 41, 23, 22, 33, 20, 36], "hlc": [921704, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [39, 26, 32, 32, 38, 21, 29, 37, 25, 31], "hlc": [921707, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [42, 20, 25, 29, 45, 21, 31, 35, 18, 30], "hlc": [921705, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [39, 29, 27, 34, 41, 25, 25, 39, 23, 34], "hlc": [921706, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [39, 29, 27, 34, 41, 26, 25, 40, 23, 34], "hlc": [921706, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [42, 31, 27, 29, 43, 21, 32, 35, 20, 30], "hlc": [921704, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [45, 29, 27, 29, 44, 23, 25, 35, 20, 35], "hlc": [921705, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [39, 26, 33, 32, 38, 21, 29, 37, 25, 31], "hlc": [921707, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [39, 29, 27, 35, 41, 23, 25, 39, 20, 34], "hlc": [921704, 13]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [37, 29, 27, 29, 41, 23, 25, 41, 20, 34], "hlc": [921704, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [39, 26, 27, 32, 34, 20, 25, 37, 26, 28], "hlc": [921707, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [37, 29, 27, 29, 41, 23, 22, 32, 20, 37], "hlc": [921704, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [46, 29, 27, 29, 44, 23, 25, 41, 20, 35], "hlc": [921706, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [40, 33, 27, 29, 41, 23, 22, 33, 20, 37], "hlc": [921704, 12]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [39, 29, 33, 34, 41, 27, 29, 40, 25, 34], "hlc": [921707, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [39, 29, 27, 32, 41, 23, 25, 42, 26, 34], "hlc": [921707, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [45, 29, 27, 29, 44, 23, 25, 35, 20, 38], "hlc": [921705, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [45, 29, 27, 35, 44, 23, 25, 39, 20, 39], "hlc": [921705, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [40, 34, 27, 29, 41, 23, 22, 33, 20, 37], "hlc": [921704, 13]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [39, 26, 34, 32, 38, 21, 29, 37, 25, 31], "hlc": [921707, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [39, 29, 27, 36, 41, 23, 25, 39, 20, 34], "hlc": [921704, 14]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [39, 29, 33, 34, 41, 28, 29, 40, 25, 34], "hlc": [921707, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [39, 29, 27, 32, 41, 23, 25, 43, 26, 34], "hlc": [921707, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [45, 29, 27, 35, 44, 23, 25, 39, 20, 40], "hlc": [921705, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [47, 29, 33, 34, 44, 28, 29, 41, 25, 35], "hlc": [921707, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [39, 29, 34, 37, 41, 23, 29, 39, 25, 34], "hlc": [921707, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [42, 34, 27, 29, 46, 23, 31, 35, 20, 37], "hlc": [921706, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [39, 29, 27, 36, 41, 23, 25, 44, 26, 34], "hlc": [921707, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [45, 29, 27, 36, 44, 23, 25, 45, 26, 40], "hlc": [921707, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [39, 29, 27, 32, 41, 23, 25, 43, 27, 34], "hlc": [921708, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [48, 29, 33, 34, 44, 28, 29, 41, 25, 35], "hlc": [921707, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [40, 35, 27, 29, 41, 23, 22, 33, 20, 37], "hlc": [921705, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [39, 26, 35, 32, 38, 21, 29, 37, 25, 31], "hlc": [921708, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [42, 34, 27, 29, 47, 23, 31, 35, 20, 37], "hlc": [921706, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [39, 29, 33, 34, 41, 29, 29, 40, 25, 34], "hlc": [921707, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [42, 31, 27, 29, 43, 21, 33, 35, 20, 30], "hlc": [921704, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [45, 29, 27, 35, 44, 23, 25, 39, 20, 41], "hlc": [921705, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [49, 31, 33, 34, 44, 28, 33, 41, 25, 35], "hlc": [921707, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [45, 29, 36, 35, 44, 23, 29, 39, 25, 41], "hlc": [921708, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [39, 29, 35, 38, 41, 23, 29, 39, 25, 34], "hlc": [921708, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [42, 34, 33, 34, 48, 29, 31, 40, 25, 37], "hlc": [921707, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [40, 35, 33, 34, 41, 30, 29, 40, 25, 37], "hlc": [921707, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [45, 34, 27, 36, 47, 23, 31, 46, 26, 40], "hlc": [921707, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [48, 29, 33, 34, 44, 28, 29, 43, 28, 35], "hlc": [921709, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [39, 29, 35, 39, 41, 23, 29, 39, 25, 34], "hlc": [921708, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [42, 34, 33, 34, 49, 29, 31, 40, 25, 37], "hlc": [921707, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [40, 35, 33, 34, 41, 31, 29, 40, 25, 37], "hlc": [921707, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [42, 31, 27, 29, 43, 21, 34, 35, 20, 30], "hlc": [921705, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [48, 29, 33, 34, 44, 28, 29, 43, 29, 35], "hlc": [921709, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [50, 34, 33, 34, 49, 29, 33, 41, 25, 37], "hlc": [921707, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [48, 29, 37, 35, 44, 28, 29, 43, 29, 41], "hlc": [921709, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [42, 34, 33, 34, 50, 29, 34, 40, 25, 37], "hlc": [921707, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [42, 31, 35, 39, 43, 23, 35, 39, 25, 34], "hlc": [921708, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [48, 35, 33, 34, 44, 31, 29, 43, 30, 37], "hlc": [921709, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [40, 36, 27, 29, 41, 23, 22, 33, 20, 37], "hlc": [921706, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [42, 34, 33, 34, 51, 29, 34, 40, 25, 37], "hlc": [921707, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [42, 31, 35, 39, 43, 23, 36, 39, 25, 34], "hlc": [921708, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [48, 35, 33, 34, 44, 31, 29, 43, 31, 37], "hlc": [921709, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [40, 36, 33, 34, 41, 32, 29, 40, 25, 37], "hlc": [921707, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [42, 36, 35, 39, 43, 33, 36, 40, 25, 37], "hlc": [921708, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [48, 36, 35, 39, 44, 34, 36, 43, 31, 37], "hlc": [921709, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [45, 34, 33, 35, 51, 29, 34, 40, 25, 42], "hlc": [921707, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [48, 29, 38, 35, 44, 28, 29, 43, 29, 41], "hlc": [921709, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [42, 34, 33, 34, 52, 29, 34, 40, 25, 37], "hlc": [921707, 11]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [48, 36, 35, 39, 44, 35, 36, 43, 31, 37], "hlc": [921709, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [48, 29, 38, 40, 44, 28, 29, 43, 29, 41], "hlc": [921709, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [42, 34, 35, 39, 52, 29, 37, 40, 25, 37], "hlc": [921708, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [48, 36, 35, 39, 52, 35, 38, 43, 31, 37], "hlc": [921709, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [40, 37, 27, 29, 41, 23, 22, 33, 20, 37], "hlc": [921707, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [48, 29, 39, 35, 44, 28, 29, 43, 29, 41], "hlc": [921710, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [42, 34, 33, 34, 53, 29, 34, 40, 25, 37], "hlc": [921708, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [48, 36, 35, 39, 44, 36, 36, 43, 31, 37], "hlc": [921709, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [48, 35, 33, 34, 44, 31, 29, 43, 32, 37], "hlc": [921710, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [42, 38, 33, 34, 53, 29, 34, 40, 25, 37], "hlc": [921708, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [48, 36, 40, 39, 44, 36, 36, 43, 31, 41], "hlc": [921710, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [48, 37, 35, 39, 52, 35, 39, 43, 31, 37], "hlc": [921709, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [48, 37, 35, 39, 52, 35, 40, 43, 32, 37], "hlc": [921710, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [48, 35, 39, 35, 44, 31, 29, 43, 33, 41], "hlc": [921711, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [42, 39, 33, 34, 53, 29, 34, 40, 25, 37], "hlc": [921708, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [48, 36, 41, 39, 44, 36, 36, 43, 31, 41], "hlc": [921710, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [48, 29, 38, 41, 44, 28, 29, 43, 29, 41], "hlc": [921709, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [48, 36, 35, 39, 44, 37, 36, 43, 31, 37], "hlc": [921709, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [48, 37, 35, 39, 52, 35, 41, 43, 32, 37], "hlc": [921710, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [48, 35, 39, 35, 44, 31, 29, 43, 34, 41], "hlc": [921711, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [51, 36, 35, 39, 49, 37, 36, 43, 31, 37], "hlc": [921709, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [48, 39, 38, 42, 53, 29, 34, 43, 29, 41], "hlc": [921709, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [48, 39, 38, 43, 53, 35, 41, 43, 32, 41], "hlc": [921710, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [48, 36, 41, 39, 54, 36, 36, 43, 31, 41], "hlc": [921710, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [48, 36, 39, 39, 44, 38, 36, 43, 34, 41], "hlc": [921711, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [48, 34, 38, 41, 47, 28, 31, 47, 29, 41], "hlc": [921709, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [52, 36, 35, 39, 49, 37, 36, 43, 31, 37], "hlc": [921709, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [42, 40, 33, 34, 53, 29, 34, 40, 25, 37], "hlc": [921708, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [48, 36, 42, 39, 44, 36, 36, 43, 31, 41], "hlc": [921711, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [48, 39, 38, 44, 53, 35, 41, 43, 32, 41], "hlc": [921710, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [48, 37, 35, 39, 52, 35, 42, 43, 32, 37], "hlc": [921710, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [48, 34, 38, 41, 47, 28, 31, 48, 29, 41], "hlc": [921709, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [48, 35, 39, 35, 44, 31, 29, 43, 35, 41], "hlc": [921711, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [48, 39, 39, 45, 53, 35, 41, 43, 35, 41], "hlc": [921711, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [48, 36, 41, 41, 55, 36, 36, 48, 31, 41], "hlc": [921710, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [52, 37, 35, 39, 52, 37, 43, 43, 32, 37], "hlc": [921710, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [52, 40, 35, 39, 53, 37, 44, 43, 32, 37], "hlc": [921710, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [52, 40, 38, 44, 53, 37, 45, 43, 32, 41], "hlc": [921710, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [48, 36, 42, 39, 44, 36, 36, 43, 36, 41], "hlc": [921712, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [48, 37, 42, 39, 52, 36, 42, 43, 37, 41], "hlc": [921712, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [42, 41, 33, 34, 53, 29, 34, 40, 25, 37], "hlc": [921708, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [48, 39, 39, 46, 53, 35, 41, 43, 35, 41], "hlc": [921711, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [48, 36, 41, 41, 56, 36, 36, 48, 31, 41], "hlc": [921710, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [52, 40, 38, 44, 53, 37, 46, 43, 32, 41], "hlc": [921710, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [48, 34, 38, 41, 47, 28, 31, 49, 29, 41], "hlc": [921709, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [48, 37, 42, 39, 52, 36, 42, 43, 38, 41], "hlc": [921712, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [53, 37, 42, 39, 52, 37, 42, 43, 38, 41], "hlc": [921712, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [48, 41, 43, 39, 53, 36, 36, 43, 31, 41], "hlc": [921712, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [52, 41, 44, 44, 53, 37, 46, 43, 32, 41], "hlc": [921712, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [48, 39, 41, 46, 57, 36, 41, 48, 35, 41], "hlc": [921711, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [48, 36, 41, 41, 56, 36, 36, 50, 31, 41], "hlc": [921710, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [48, 37, 42, 41, 52, 36, 42, 49, 39, 41], "hlc": [921712, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [42, 42, 33, 34, 53, 29, 34, 40, 25, 37], "hlc": [921709, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [52, 41, 45, 44, 53, 37, 46, 43, 32, 41], "hlc": [921712, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [48, 39, 41, 46, 58, 36, 41, 48, 35, 41], "hlc": [921711, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [52, 40, 38, 44, 53, 37, 47, 43, 32, 41], "hlc": [921710, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [48, 36, 41, 41, 56, 36, 36, 51, 31, 41], "hlc": [921710, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [48, 37, 42, 41, 52, 36, 42, 49, 40, 41], "hlc": [921712, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [45, 34, 33, 35, 51, 29, 34, 40, 25, 43], "hlc": [921707, 12]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [48, 43, 41, 46, 58, 36, 41, 48, 35, 41], "hlc": [921711, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [52, 44, 41, 46, 58, 37, 47, 48, 35, 41], "hlc": [921711, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [48, 39, 41, 46, 59, 36, 41, 48, 35, 43], "hlc": [921711, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [48, 37, 42, 41, 52, 39, 42, 49, 40, 41], "hlc": [921712, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [52, 42, 38, 44, 53, 37, 48, 43, 32, 41], "hlc": [921710, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [48, 37, 42, 41, 56, 36, 42, 51, 41, 41], "hlc": [921713, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [52, 41, 45, 44, 53, 37, 46, 43, 32, 44], "hlc": [921712, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [48, 39, 39, 47, 53, 35, 41, 43, 35, 41], "hlc": [921711, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [48, 39, 41, 46, 60, 36, 41, 48, 35, 43], "hlc": [921711, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [52, 42, 38, 44, 53, 37, 49, 43, 32, 41], "hlc": [921710, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [48, 37, 42, 41, 56, 36, 42, 51, 42, 41], "hlc": [921713, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [52, 41, 45, 44, 53, 37, 46, 43, 32, 45], "hlc": [921712, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [54, 39, 42, 46, 60, 37, 42, 48, 38, 43], "hlc": [921712, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [55, 41, 45, 46, 60, 37, 46, 48, 38, 45], "hlc": [921712, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [52, 42, 46, 44, 53, 37, 49, 43, 32, 41], "hlc": [921713, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [52, 42, 47, 44, 56, 37, 49, 51, 42, 41], "hlc": [921713, 2]}
