INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 47000, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 9.5, actual clock drifts: [4.648863593844599, 2.9378035743289743, -9.206817491300141, 2.928536986528215, 6.329851417819398, 8.487552901438164, 0.09867814632269045, -7.331753829341031, -5.6506721372380095, -7.557279587484457]
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [34, 25, 20, 35, 32, 28, 21, 29, 31, 24], "hlc": [921759, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [29, 25, 34, 33, 31, 35, 23, 28, 31, 24], "hlc": [921761, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [30, 29, 24, 29, 28, 32, 29, 33, 36, 26], "hlc": [921760, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [29, 25, 33, 33, 31, 34, 23, 34, 32, 24], "hlc": [921760, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [30, 29, 24, 26, 33, 32, 19, 28, 37, 26], "hlc": [921760, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [30, 29, 24, 29, 33, 32, 28, 33, 38, 26], "hlc": [921760, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [35, 25, 20, 35, 32, 28, 21, 29, 31, 24], "hlc": [921759, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [29, 25, 35, 33, 31, 35, 23, 28, 31, 24], "hlc": [921761, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [29, 23, 26, 26, 23, 36, 23, 23, 31, 23], "hlc": [921762, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [29, 25, 33, 33, 31, 34, 23, 35, 32, 24], "hlc": [921760, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [30, 29, 24, 29, 33, 32, 28, 33, 39, 26], "hlc": [921760, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [28, 29, 19, 24, 28, 27, 19, 26, 28, 27], "hlc": [921758, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [33, 35, 31, 32, 31, 36, 23, 32, 32, 24], "hlc": [921762, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [33, 36, 33, 33, 31, 36, 23, 35, 32, 24], "hlc": [921762, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [30, 29, 36, 33, 33, 35, 28, 33, 39, 26], "hlc": [921761, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [29, 25, 35, 36, 32, 35, 23, 28, 31, 24], "hlc": [921761, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [29, 29, 33, 33, 31, 34, 23, 36, 32, 27], "hlc": [921760, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [35, 29, 24, 35, 33, 32, 28, 33, 40, 26], "hlc": [921760, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [36, 25, 20, 35, 32, 28, 21, 29, 31, 24], "hlc": [921759, 12]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [30, 29, 37, 33, 33, 35, 28, 33, 39, 26], "hlc": [921761, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [29, 25, 35, 37, 32, 35, 23, 28, 31, 24], "hlc": [921761, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [28, 25, 18, 20, 34, 27, 19, 28, 22, 18], "hlc": [921760, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [29, 23, 26, 26, 23, 37, 23, 23, 31, 23], "hlc": [921762, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [30, 29, 24, 29, 28, 32, 30, 33, 36, 26], "hlc": [921760, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [29, 29, 33, 33, 31, 34, 23, 37, 32, 27], "hlc": [921760, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [35, 29, 24, 35, 33, 32, 28, 33, 41, 26], "hlc": [921760, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [28, 29, 19, 24, 28, 27, 19, 26, 28, 28], "hlc": [921758, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [33, 37, 33, 33, 31, 36, 23, 35, 32, 28], "hlc": [921762, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [36, 29, 38, 35, 33, 35, 28, 33, 39, 26], "hlc": [921761, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [30, 29, 37, 33, 35, 35, 28, 33, 39, 26], "hlc": [921761, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [30, 29, 37, 37, 36, 35, 28, 33, 39, 26], "hlc": [921761, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [30, 29, 37, 37, 37, 35, 28, 37, 39, 27], "hlc": [921761, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [35, 29, 24, 35, 33, 32, 31, 33, 41, 26], "hlc": [921760, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [30, 29, 33, 33, 31, 34, 30, 38, 36, 27], "hlc": [921760, 12]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [28, 29, 19, 24, 34, 27, 19, 28, 28, 29], "hlc": [921760, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [29, 29, 26, 26, 34, 37, 23, 28, 31, 30], "hlc": [921762, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [37, 25, 20, 35, 32, 28, 21, 29, 31, 24], "hlc": [921759, 13]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [36, 29, 39, 35, 33, 35, 28, 33, 39, 26], "hlc": [921761, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [29, 23, 26, 26, 23, 38, 23, 23, 31, 23], "hlc": [921763, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [30, 29, 33, 33, 31, 34, 30, 39, 36, 27], "hlc": [921760, 13]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [35, 29, 24, 35, 33, 32, 28, 33, 42, 26], "hlc": [921760, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [38, 25, 26, 35, 32, 38, 23, 29, 31, 24], "hlc": [921763, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [36, 29, 39, 38, 33, 35, 28, 33, 39, 26], "hlc": [921761, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [37, 29, 37, 37, 38, 35, 28, 37, 39, 27], "hlc": [921761, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [35, 29, 26, 35, 33, 39, 28, 33, 42, 26], "hlc": [921763, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [35, 29, 33, 35, 33, 34, 32, 39, 41, 27], "hlc": [921760, 14]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [33, 38, 33, 33, 31, 36, 23, 35, 32, 28], "hlc": [921762, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [36, 29, 40, 35, 33, 35, 28, 33, 39, 26], "hlc": [921761, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [36, 29, 39, 39, 33, 35, 28, 33, 39, 26], "hlc": [921761, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [37, 29, 37, 37, 39, 35, 28, 37, 39, 27], "hlc": [921761, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [35, 29, 33, 35, 33, 34, 33, 39, 41, 27], "hlc": [921760, 15]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [35, 29, 24, 35, 33, 32, 28, 33, 43, 26], "hlc": [921760, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [36, 29, 41, 35, 33, 35, 28, 33, 43, 26], "hlc": [921761, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [37, 38, 37, 37, 40, 36, 28, 37, 39, 28], "hlc": [921762, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [36, 29, 40, 35, 33, 40, 28, 33, 42, 26], "hlc": [921764, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [36, 29, 39, 39, 33, 35, 30, 40, 39, 27], "hlc": [921761, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [37, 29, 37, 37, 39, 37, 28, 37, 39, 31], "hlc": [921762, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [37, 29, 37, 37, 39, 37, 33, 39, 41, 32], "hlc": [921762, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [33, 39, 33, 33, 31, 36, 23, 35, 32, 28], "hlc": [921762, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [36, 29, 39, 40, 33, 35, 28, 33, 39, 26], "hlc": [921761, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [37, 38, 37, 37, 41, 36, 28, 37, 39, 28], "hlc": [921762, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [36, 29, 40, 35, 33, 41, 28, 33, 42, 26], "hlc": [921764, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [35, 29, 33, 35, 33, 34, 34, 39, 41, 27], "hlc": [921760, 16]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [36, 29, 39, 39, 33, 35, 30, 41, 39, 27], "hlc": [921761, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [35, 29, 24, 35, 33, 32, 28, 33, 44, 26], "hlc": [921760, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [37, 29, 37, 37, 39, 37, 33, 39, 41, 33], "hlc": [921762, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [36, 29, 40, 41, 33, 41, 28, 33, 42, 26], "hlc": [921764, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [37, 38, 37, 37, 42, 37, 33, 39, 41, 33], "hlc": [921762, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [36, 39, 40, 35, 33, 42, 28, 35, 42, 28], "hlc": [921764, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [36, 39, 40, 40, 33, 43, 28, 35, 42, 28], "hlc": [921764, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [37, 38, 39, 39, 41, 36, 30, 42, 39, 28], "hlc": [921762, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [37, 38, 39, 39, 41, 36, 30, 43, 44, 28], "hlc": [921762, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [36, 29, 39, 39, 33, 35, 30, 41, 45, 27], "hlc": [921761, 11]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [37, 29, 37, 37, 39, 37, 34, 39, 41, 34], "hlc": [921762, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [39, 25, 26, 35, 32, 38, 23, 29, 31, 24], "hlc": [921763, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [36, 29, 42, 35, 33, 35, 28, 33, 43, 26], "hlc": [921761, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [37, 38, 37, 37, 43, 37, 33, 39, 41, 33], "hlc": [921762, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [35, 29, 33, 35, 33, 34, 35, 39, 41, 27], "hlc": [921760, 17]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [37, 38, 39, 39, 41, 36, 30, 44, 44, 28], "hlc": [921762, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [37, 29, 37, 37, 39, 37, 34, 39, 41, 35], "hlc": [921762, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [37, 29, 40, 42, 39, 41, 34, 39, 42, 35], "hlc": [921764, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [37, 38, 37, 37, 43, 37, 36, 39, 41, 33], "hlc": [921762, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [37, 38, 42, 39, 41, 36, 30, 45, 44, 28], "hlc": [921762, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [39, 29, 39, 39, 33, 38, 30, 41, 46, 27], "hlc": [921763, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [39, 38, 39, 39, 41, 38, 30, 44, 47, 28], "hlc": [921763, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [37, 29, 37, 37, 39, 37, 35, 39, 41, 36], "hlc": [921762, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [40, 25, 26, 35, 32, 38, 23, 29, 31, 24], "hlc": [921763, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [33, 40, 33, 33, 31, 36, 23, 35, 32, 28], "hlc": [921762, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [37, 29, 40, 43, 39, 41, 34, 39, 42, 35], "hlc": [921764, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [36, 39, 40, 40, 33, 44, 28, 35, 42, 28], "hlc": [921765, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [37, 38, 42, 39, 41, 36, 30, 46, 44, 28], "hlc": [921762, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [41, 39, 40, 40, 33, 44, 28, 35, 42, 28], "hlc": [921765, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [37, 40, 37, 37, 44, 37, 33, 39, 41, 33], "hlc": [921763, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [37, 38, 42, 43, 41, 41, 34, 47, 44, 35], "hlc": [921764, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [39, 38, 42, 39, 41, 38, 30, 46, 48, 28], "hlc": [921763, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [40, 29, 37, 37, 39, 38, 35, 39, 41, 37], "hlc": [921763, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [42, 39, 40, 40, 33, 44, 28, 35, 42, 28], "hlc": [921765, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [37, 40, 37, 37, 45, 37, 33, 39, 41, 33], "hlc": [921763, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [39, 38, 42, 39, 41, 38, 30, 46, 49, 28], "hlc": [921763, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [40, 29, 37, 37, 39, 38, 35, 39, 41, 38], "hlc": [921763, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [39, 38, 43, 39, 41, 38, 30, 46, 49, 28], "hlc": [921763, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [40, 29, 40, 44, 39, 41, 35, 39, 42, 38], "hlc": [921764, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [42, 39, 42, 43, 41, 44, 34, 48, 44, 35], "hlc": [921765, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [39, 40, 42, 39, 45, 38, 33, 46, 50, 33], "hlc": [921763, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [43, 39, 40, 40, 33, 44, 28, 35, 42, 28], "hlc": [921765, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [33, 41, 33, 33, 31, 36, 23, 35, 32, 28], "hlc": [921762, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [39, 38, 44, 39, 41, 38, 30, 46, 49, 28], "hlc": [921763, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [37, 40, 37, 37, 46, 37, 33, 39, 41, 33], "hlc": [921764, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [36, 39, 40, 40, 33, 45, 28, 35, 42, 28], "hlc": [921766, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [39, 42, 44, 39, 41, 38, 30, 46, 49, 28], "hlc": [921763, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [39, 40, 45, 39, 46, 38, 33, 46, 49, 33], "hlc": [921764, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [43, 39, 42, 43, 41, 44, 34, 49, 44, 35], "hlc": [921765, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [39, 41, 42, 39, 45, 38, 33, 46, 51, 33], "hlc": [921763, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [40, 39, 40, 40, 39, 45, 35, 39, 42, 39], "hlc": [921766, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [44, 39, 40, 40, 33, 44, 28, 35, 42, 28], "hlc": [921765, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [39, 43, 44, 39, 41, 38, 30, 46, 49, 28], "hlc": [921763, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [39, 40, 46, 39, 46, 38, 33, 46, 49, 33], "hlc": [921764, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [40, 29, 40, 45, 39, 41, 35, 39, 42, 38], "hlc": [921764, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [37, 40, 37, 37, 47, 37, 33, 39, 41, 33], "hlc": [921764, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [39, 41, 42, 39, 45, 38, 33, 46, 52, 33], "hlc": [921763, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [40, 39, 40, 40, 39, 45, 35, 39, 42, 40], "hlc": [921766, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [40, 44, 44, 45, 41, 41, 35, 46, 49, 38], "hlc": [921764, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [39, 40, 47, 39, 47, 38, 33, 46, 49, 33], "hlc": [921764, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [44, 39, 40, 46, 39, 44, 35, 39, 42, 38], "hlc": [921765, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [39, 41, 42, 39, 45, 38, 37, 46, 52, 33], "hlc": [921763, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [43, 40, 46, 43, 46, 44, 34, 50, 49, 35], "hlc": [921765, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [43, 40, 46, 43, 46, 45, 35, 51, 49, 40], "hlc": [921766, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [40, 43, 44, 40, 41, 45, 35, 46, 49, 41], "hlc": [921766, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [40, 45, 44, 45, 41, 41, 35, 46, 49, 38], "hlc": [921764, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [39, 40, 48, 39, 47, 38, 33, 46, 49, 33], "hlc": [921764, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [44, 39, 40, 47, 39, 44, 35, 39, 42, 38], "hlc": [921765, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [36, 39, 40, 40, 33, 46, 28, 35, 42, 28], "hlc": [921767, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [39, 41, 42, 39, 45, 38, 38, 46, 52, 33], "hlc": [921763, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [43, 40, 46, 43, 46, 45, 35, 52, 49, 40], "hlc": [921766, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [40, 43, 44, 40, 41, 45, 35, 46, 49, 42], "hlc": [921766, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [45, 40, 48, 40, 47, 44, 33, 46, 49, 33], "hlc": [921765, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [46, 40, 48, 40, 47, 46, 33, 46, 49, 33], "hlc": [921767, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [43, 40, 49, 43, 47, 45, 35, 52, 49, 40], "hlc": [921766, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [44, 45, 44, 48, 41, 44, 35, 46, 49, 38], "hlc": [921765, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [44, 40, 40, 47, 48, 44, 35, 39, 42, 38], "hlc": [921765, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [40, 43, 44, 40, 45, 45, 39, 46, 52, 42], "hlc": [921766, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [43, 41, 46, 43, 46, 45, 38, 53, 52, 40], "hlc": [921766, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [47, 40, 48, 40, 47, 46, 33, 46, 49, 33], "hlc": [921767, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [43, 40, 50, 43, 47, 45, 35, 52, 49, 40], "hlc": [921766, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [36, 39, 40, 40, 33, 47, 28, 35, 42, 28], "hlc": [921767, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [40, 43, 44, 40, 45, 45, 40, 46, 52, 42], "hlc": [921766, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [43, 41, 46, 43, 46, 45, 38, 54, 52, 40], "hlc": [921766, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [40, 43, 44, 40, 41, 45, 35, 46, 49, 43], "hlc": [921766, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [48, 43, 48, 40, 47, 46, 40, 46, 52, 42], "hlc": [921767, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [47, 40, 51, 43, 47, 46, 35, 52, 49, 40], "hlc": [921767, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [43, 41, 46, 43, 46, 48, 38, 54, 52, 40], "hlc": [921768, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [43, 41, 50, 43, 47, 45, 35, 52, 53, 40], "hlc": [921766, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [43, 41, 50, 43, 47, 47, 35, 52, 54, 40], "hlc": [921767, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [43, 43, 50, 43, 47, 47, 35, 52, 55, 43], "hlc": [921767, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [40, 46, 44, 45, 41, 41, 35, 46, 49, 38], "hlc": [921764, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [47, 40, 52, 43, 47, 46, 35, 52, 49, 40], "hlc": [921767, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [44, 45, 44, 49, 41, 44, 35, 46, 49, 38], "hlc": [921765, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [44, 40, 40, 47, 49, 44, 35, 39, 42, 38], "hlc": [921766, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [43, 41, 46, 43, 46, 49, 38, 54, 52, 40], "hlc": [921768, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [40, 43, 44, 40, 45, 45, 41, 46, 52, 42], "hlc": [921766, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [43, 43, 50, 43, 47, 47, 35, 52, 56, 43], "hlc": [921767, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [40, 43, 44, 40, 41, 45, 35, 46, 49, 44], "hlc": [921766, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [49, 46, 48, 45, 47, 46, 40, 46, 52, 42], "hlc": [921767, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [50, 46, 48, 49, 47, 46, 40, 46, 52, 42], "hlc": [921767, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [51, 46, 48, 49, 47, 49, 40, 54, 52, 42], "hlc": [921768, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [44, 43, 50, 47, 50, 47, 35, 52, 56, 43], "hlc": [921767, 5]}
