INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 46300, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 8.5, actual clock drifts: [7.585987728563396, 1.6008081178491516, 6.979053081027349, -7.010896705543091, -1.2409630720320397, 4.269954115470581, 1.294701968697499, 3.6050461764102018, 7.776180883511692, 5.414677225620519]
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [32, 29, 28, 34, 26, 25, 31, 17, 35, 31], "hlc": [921736, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [32, 26, 24, 24, 21, 23, 26, 17, 25, 36], "hlc": [921734, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [32, 31, 28, 34, 26, 25, 35, 17, 28, 31], "hlc": [921734, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [36, 29, 34, 34, 29, 25, 32, 17, 35, 31], "hlc": [921736, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [32, 30, 28, 37, 26, 25, 34, 17, 28, 31], "hlc": [921734, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [32, 30, 28, 38, 31, 25, 34, 17, 32, 34], "hlc": [921734, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [32, 30, 28, 39, 31, 25, 34, 17, 32, 36], "hlc": [921734, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [36, 26, 33, 32, 32, 25, 32, 17, 33, 34], "hlc": [921735, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [32, 27, 31, 32, 26, 27, 36, 21, 33, 32], "hlc": [921735, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [32, 27, 28, 36, 26, 25, 34, 17, 28, 37], "hlc": [921734, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [37, 23, 27, 30, 29, 25, 32, 15, 32, 31], "hlc": [921736, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [32, 27, 31, 32, 26, 27, 37, 21, 33, 32], "hlc": [921735, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [31, 23, 31, 32, 26, 27, 31, 22, 33, 32], "hlc": [921735, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [32, 29, 28, 34, 26, 25, 31, 17, 36, 31], "hlc": [921736, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [32, 32, 31, 34, 26, 27, 35, 22, 33, 32], "hlc": [921735, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [32, 30, 28, 40, 31, 25, 34, 17, 36, 36], "hlc": [921736, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [32, 27, 31, 32, 26, 27, 37, 23, 33, 32], "hlc": [921735, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [37, 29, 28, 34, 29, 25, 32, 17, 37, 31], "hlc": [921737, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [32, 33, 31, 34, 26, 27, 35, 22, 33, 32], "hlc": [921735, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [36, 29, 35, 34, 29, 25, 32, 17, 35, 31], "hlc": [921736, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [32, 30, 28, 41, 31, 25, 34, 17, 36, 36], "hlc": [921736, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [32, 27, 31, 32, 26, 27, 38, 21, 33, 32], "hlc": [921735, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [37, 29, 28, 34, 29, 25, 32, 17, 38, 31], "hlc": [921737, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [38, 33, 31, 34, 29, 27, 35, 22, 33, 32], "hlc": [921737, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [36, 30, 35, 42, 31, 25, 34, 17, 36, 36], "hlc": [921736, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [36, 30, 33, 41, 33, 25, 34, 17, 36, 36], "hlc": [921736, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [37, 29, 31, 34, 29, 27, 37, 24, 38, 32], "hlc": [921737, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [37, 29, 31, 34, 29, 27, 38, 21, 39, 32], "hlc": [921737, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [39, 33, 31, 34, 29, 27, 35, 22, 33, 32], "hlc": [921737, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [32, 34, 31, 34, 26, 27, 35, 22, 33, 32], "hlc": [921735, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [36, 30, 35, 43, 31, 25, 34, 17, 36, 36], "hlc": [921736, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [36, 30, 33, 41, 34, 25, 34, 17, 36, 36], "hlc": [921736, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [34, 26, 24, 28, 26, 30, 32, 17, 28, 35], "hlc": [921735, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [32, 27, 31, 32, 26, 27, 39, 21, 33, 32], "hlc": [921735, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [32, 27, 28, 36, 26, 25, 34, 17, 28, 38], "hlc": [921735, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [34, 35, 31, 34, 26, 30, 35, 22, 33, 35], "hlc": [921735, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [39, 33, 36, 34, 29, 27, 35, 22, 35, 32], "hlc": [921737, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [39, 33, 37, 36, 29, 27, 35, 22, 35, 38], "hlc": [921737, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [36, 30, 35, 44, 34, 25, 34, 17, 36, 36], "hlc": [921736, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [34, 34, 31, 34, 26, 31, 35, 22, 33, 35], "hlc": [921735, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [34, 34, 31, 34, 26, 32, 39, 22, 33, 35], "hlc": [921735, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [36, 30, 35, 43, 31, 27, 40, 21, 36, 36], "hlc": [921736, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [34, 34, 31, 34, 26, 33, 39, 22, 33, 35], "hlc": [921735, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [36, 30, 35, 43, 31, 27, 41, 21, 36, 36], "hlc": [921736, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [37, 29, 31, 34, 29, 27, 38, 21, 40, 32], "hlc": [921738, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [32, 27, 28, 36, 26, 25, 34, 17, 28, 39], "hlc": [921735, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [40, 33, 31, 36, 29, 27, 35, 22, 33, 39], "hlc": [921738, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [34, 36, 31, 34, 26, 33, 39, 22, 33, 35], "hlc": [921735, 12]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [37, 30, 35, 45, 34, 27, 38, 21, 40, 36], "hlc": [921738, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [37, 30, 35, 43, 31, 27, 41, 25, 38, 36], "hlc": [921737, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [34, 37, 31, 34, 26, 33, 39, 22, 33, 35], "hlc": [921735, 13]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [37, 30, 35, 46, 34, 27, 38, 21, 40, 36], "hlc": [921738, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [36, 30, 33, 41, 35, 25, 34, 17, 36, 36], "hlc": [921736, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [34, 34, 31, 34, 26, 34, 39, 22, 33, 35], "hlc": [921735, 12]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [36, 30, 35, 43, 31, 27, 42, 21, 36, 36], "hlc": [921736, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [37, 30, 35, 43, 31, 27, 41, 26, 38, 36], "hlc": [921737, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [37, 29, 31, 34, 29, 27, 38, 21, 41, 32], "hlc": [921738, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [41, 33, 35, 43, 31, 27, 42, 22, 36, 39], "hlc": [921739, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [36, 38, 33, 41, 35, 33, 39, 22, 36, 36], "hlc": [921736, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [39, 33, 38, 36, 29, 27, 38, 22, 41, 38], "hlc": [921738, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [37, 34, 35, 47, 34, 34, 39, 22, 40, 36], "hlc": [921738, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [36, 37, 33, 41, 36, 33, 39, 22, 36, 36], "hlc": [921736, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [37, 30, 35, 46, 34, 27, 38, 21, 42, 36], "hlc": [921739, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [37, 30, 35, 46, 34, 27, 41, 26, 43, 36], "hlc": [921739, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [42, 33, 35, 43, 31, 27, 42, 22, 36, 39], "hlc": [921739, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [39, 33, 39, 36, 29, 27, 38, 22, 41, 38], "hlc": [921738, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [37, 34, 35, 48, 34, 34, 39, 22, 40, 36], "hlc": [921738, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [36, 37, 33, 41, 37, 33, 39, 22, 36, 36], "hlc": [921736, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [34, 34, 31, 34, 26, 35, 39, 22, 33, 35], "hlc": [921735, 13]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [36, 30, 35, 43, 31, 27, 43, 21, 36, 36], "hlc": [921736, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [37, 30, 35, 43, 31, 27, 41, 27, 38, 36], "hlc": [921737, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [43, 37, 35, 43, 37, 33, 42, 22, 36, 39], "hlc": [921739, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [42, 39, 35, 43, 35, 33, 42, 22, 36, 39], "hlc": [921739, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [42, 40, 35, 43, 35, 33, 43, 22, 36, 39], "hlc": [921739, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [42, 41, 35, 43, 35, 33, 43, 27, 38, 39], "hlc": [921739, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [39, 33, 39, 46, 34, 27, 41, 26, 44, 38], "hlc": [921739, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [39, 34, 39, 48, 34, 34, 41, 26, 45, 38], "hlc": [921739, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [39, 34, 39, 48, 34, 35, 41, 26, 46, 38], "hlc": [921739, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [44, 37, 35, 43, 37, 33, 42, 22, 36, 39], "hlc": [921739, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [42, 42, 35, 43, 35, 33, 43, 27, 38, 39], "hlc": [921739, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [37, 34, 35, 49, 34, 34, 39, 22, 40, 36], "hlc": [921738, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [36, 37, 33, 41, 38, 33, 39, 22, 36, 36], "hlc": [921736, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [34, 34, 31, 34, 26, 36, 39, 22, 33, 35], "hlc": [921736, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [36, 30, 35, 43, 31, 27, 44, 21, 36, 36], "hlc": [921736, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [39, 34, 39, 48, 34, 35, 41, 26, 47, 38], "hlc": [921739, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [32, 27, 28, 36, 26, 25, 34, 17, 28, 40], "hlc": [921737, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [45, 37, 35, 43, 37, 36, 42, 22, 36, 39], "hlc": [921740, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [39, 33, 40, 36, 29, 27, 38, 22, 41, 40], "hlc": [921739, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [39, 34, 39, 50, 34, 35, 41, 26, 47, 38], "hlc": [921739, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [37, 34, 35, 49, 34, 34, 41, 28, 40, 36], "hlc": [921738, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [37, 37, 35, 49, 38, 34, 41, 29, 40, 36], "hlc": [921738, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [42, 42, 39, 48, 35, 35, 43, 27, 48, 39], "hlc": [921740, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [42, 42, 39, 48, 35, 35, 44, 27, 49, 39], "hlc": [921740, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [44, 37, 35, 43, 37, 33, 42, 22, 36, 41], "hlc": [921739, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [46, 37, 35, 43, 37, 36, 42, 22, 36, 39], "hlc": [921740, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [42, 43, 35, 43, 35, 33, 43, 27, 38, 39], "hlc": [921739, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [34, 34, 31, 34, 26, 37, 39, 22, 33, 35], "hlc": [921736, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [37, 37, 35, 49, 38, 34, 41, 30, 40, 36], "hlc": [921738, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [44, 37, 35, 43, 37, 33, 42, 22, 36, 42], "hlc": [921739, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [42, 43, 41, 43, 35, 33, 43, 27, 41, 40], "hlc": [921740, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [37, 37, 35, 49, 39, 34, 41, 30, 40, 36], "hlc": [921738, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [46, 37, 35, 43, 37, 38, 42, 22, 36, 39], "hlc": [921740, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [44, 37, 35, 49, 38, 34, 42, 31, 40, 42], "hlc": [921739, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [42, 42, 39, 48, 35, 37, 44, 27, 50, 39], "hlc": [921740, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [47, 37, 35, 43, 37, 36, 42, 22, 36, 39], "hlc": [921740, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [36, 30, 35, 43, 31, 27, 45, 21, 36, 36], "hlc": [921736, 12]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [44, 37, 35, 49, 38, 34, 42, 32, 40, 42], "hlc": [921739, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [42, 42, 39, 48, 35, 37, 44, 27, 51, 39], "hlc": [921740, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [44, 37, 35, 43, 37, 33, 42, 22, 36, 43], "hlc": [921739, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [47, 44, 35, 43, 37, 36, 43, 27, 38, 39], "hlc": [921740, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [42, 43, 42, 43, 35, 33, 45, 27, 41, 40], "hlc": [921740, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [44, 37, 35, 49, 40, 34, 42, 32, 40, 42], "hlc": [921739, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [46, 42, 39, 48, 37, 39, 44, 27, 51, 39], "hlc": [921740, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [44, 37, 35, 43, 37, 33, 46, 22, 36, 43], "hlc": [921739, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [48, 37, 35, 43, 37, 36, 42, 22, 36, 39], "hlc": [921741, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [42, 43, 43, 43, 35, 33, 45, 27, 41, 40], "hlc": [921740, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [39, 34, 39, 51, 34, 35, 41, 26, 47, 38], "hlc": [921739, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [46, 42, 39, 48, 37, 40, 44, 27, 51, 39], "hlc": [921740, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [44, 37, 35, 43, 37, 33, 47, 22, 36, 43], "hlc": [921739, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [44, 37, 35, 49, 38, 34, 42, 33, 40, 42], "hlc": [921739, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [49, 37, 35, 49, 38, 36, 42, 33, 40, 42], "hlc": [921741, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [47, 45, 39, 48, 37, 40, 44, 27, 51, 39], "hlc": [921740, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [48, 37, 35, 49, 41, 36, 42, 32, 40, 42], "hlc": [921741, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [48, 37, 35, 49, 42, 36, 47, 32, 40, 43], "hlc": [921741, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [44, 43, 43, 43, 37, 33, 48, 27, 41, 43], "hlc": [921740, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [44, 37, 39, 51, 38, 35, 42, 34, 47, 42], "hlc": [921739, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [42, 43, 44, 43, 35, 33, 45, 27, 41, 40], "hlc": [921741, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [46, 42, 39, 48, 37, 41, 44, 27, 51, 39], "hlc": [921740, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [44, 43, 43, 43, 37, 33, 49, 27, 41, 43], "hlc": [921740, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [44, 37, 35, 43, 37, 33, 42, 22, 36, 44], "hlc": [921739, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [44, 37, 39, 52, 37, 35, 42, 26, 47, 44], "hlc": [921739, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [46, 42, 39, 51, 38, 41, 44, 35, 51, 42], "hlc": [921740, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [44, 43, 44, 43, 37, 33, 45, 27, 41, 45], "hlc": [921741, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [44, 43, 44, 43, 37, 33, 49, 27, 41, 46], "hlc": [921741, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [50, 37, 35, 49, 38, 36, 42, 33, 40, 42], "hlc": [921742, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [44, 37, 39, 53, 37, 35, 42, 26, 47, 44], "hlc": [921739, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [48, 37, 35, 49, 43, 36, 47, 32, 40, 43], "hlc": [921741, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [46, 42, 39, 48, 37, 42, 44, 27, 51, 39], "hlc": [921740, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [46, 42, 39, 51, 38, 41, 44, 36, 51, 42], "hlc": [921740, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [42, 42, 39, 48, 35, 37, 44, 27, 52, 39], "hlc": [921742, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [44, 43, 44, 43, 37, 33, 49, 27, 41, 47], "hlc": [921741, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [50, 46, 39, 49, 38, 40, 44, 33, 51, 42], "hlc": [921742, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [46, 43, 45, 48, 37, 42, 45, 27, 51, 40], "hlc": [921742, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [48, 42, 39, 51, 44, 41, 47, 36, 51, 43], "hlc": [921741, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [48, 42, 39, 51, 45, 41, 47, 36, 52, 43], "hlc": [921742, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [46, 42, 39, 53, 37, 43, 44, 27, 51, 44], "hlc": [921740, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [48, 42, 39, 53, 43, 44, 47, 32, 51, 44], "hlc": [921741, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [44, 43, 44, 43, 37, 33, 50, 27, 41, 47], "hlc": [921741, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [51, 37, 35, 49, 38, 36, 42, 33, 40, 42], "hlc": [921742, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [46, 43, 46, 48, 37, 42, 45, 27, 51, 40], "hlc": [921742, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [48, 42, 39, 51, 46, 41, 47, 36, 52, 43], "hlc": [921742, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [44, 43, 44, 43, 37, 33, 51, 27, 41, 47], "hlc": [921741, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [42, 42, 39, 48, 35, 37, 44, 27, 53, 39], "hlc": [921742, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [44, 43, 44, 43, 37, 33, 49, 27, 41, 48], "hlc": [921741, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [52, 42, 39, 51, 46, 41, 47, 36, 52, 43], "hlc": [921743, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [50, 47, 46, 49, 38, 42, 45, 33, 51, 42], "hlc": [921742, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [44, 43, 44, 54, 37, 35, 51, 27, 47, 47], "hlc": [921741, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [44, 43, 44, 55, 37, 37, 51, 27, 53, 47], "hlc": [921742, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [51, 42, 39, 51, 47, 41, 47, 36, 52, 43], "hlc": [921742, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [51, 43, 44, 51, 48, 41, 49, 36, 52, 48], "hlc": [921742, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [50, 48, 46, 49, 38, 42, 45, 33, 51, 42], "hlc": [921742, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [46, 43, 47, 48, 37, 42, 45, 27, 51, 40], "hlc": [921742, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [44, 43, 44, 56, 37, 37, 51, 27, 53, 47], "hlc": [921742, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [44, 43, 44, 43, 37, 33, 52, 27, 41, 47], "hlc": [921741, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [42, 42, 39, 48, 35, 37, 44, 27, 54, 39], "hlc": [921743, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [44, 43, 44, 43, 37, 33, 49, 27, 41, 49], "hlc": [921741, 5]}
