INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 43900, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 4.5, actual clock drifts: [1.5853754317394593, -1.3335141806563184, 2.7697655542192043, -1.0248469125339996, -0.3289080402695186, 2.6893198594934873, -2.973326545200625, 4.037019997055346, 1.7866022384000537, -3.4694807048440857]
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [26, 34, 30, 22, 37, 40, 27, 31, 27, 26], "hlc": [921567, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [24, 31, 27, 24, 42, 40, 32, 27, 28, 28], "hlc": [921566, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [21, 31, 31, 26, 32, 40, 33, 27, 24, 25], "hlc": [921566, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [24, 31, 31, 26, 41, 40, 34, 27, 28, 28], "hlc": [921566, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [24, 32, 26, 19, 30, 40, 27, 26, 24, 29], "hlc": [921565, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [27, 27, 30, 19, 32, 31, 27, 21, 24, 23], "hlc": [921565, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [21, 27, 31, 27, 32, 35, 24, 21, 24, 23], "hlc": [921565, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [24, 31, 27, 24, 43, 40, 32, 27, 28, 28], "hlc": [921566, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [21, 29, 23, 22, 35, 45, 30, 27, 26, 25], "hlc": [921566, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [12, 20, 13, 12, 22, 22, 18, 18, 29, 24], "hlc": [921565, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [24, 32, 26, 19, 30, 40, 27, 26, 24, 30], "hlc": [921565, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [26, 35, 31, 27, 37, 40, 27, 31, 27, 26], "hlc": [921567, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [26, 36, 31, 27, 43, 40, 32, 31, 28, 28], "hlc": [921567, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [27, 27, 33, 19, 32, 37, 27, 29, 27, 24], "hlc": [921566, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [27, 29, 34, 22, 35, 45, 30, 29, 27, 25], "hlc": [921566, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [21, 27, 31, 28, 32, 35, 24, 21, 29, 24], "hlc": [921565, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [24, 32, 31, 26, 41, 40, 35, 27, 28, 30], "hlc": [921566, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [28, 27, 30, 19, 32, 31, 27, 21, 24, 23], "hlc": [921565, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [26, 37, 31, 27, 43, 40, 32, 31, 28, 28], "hlc": [921567, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [27, 29, 35, 22, 35, 45, 30, 29, 27, 25], "hlc": [921566, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [21, 27, 31, 29, 32, 35, 24, 21, 29, 24], "hlc": [921565, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [24, 31, 27, 24, 44, 40, 32, 27, 28, 28], "hlc": [921566, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [21, 29, 23, 22, 35, 46, 30, 27, 26, 25], "hlc": [921566, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [21, 22, 23, 22, 37, 37, 26, 32, 27, 26], "hlc": [921568, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [27, 29, 36, 29, 35, 45, 30, 29, 29, 25], "hlc": [921567, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [28, 31, 30, 24, 45, 40, 32, 27, 28, 28], "hlc": [921566, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [26, 37, 31, 27, 43, 47, 32, 31, 28, 28], "hlc": [921567, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [26, 37, 31, 27, 44, 48, 32, 31, 28, 28], "hlc": [921567, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [27, 32, 35, 22, 35, 45, 30, 29, 27, 31], "hlc": [921566, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [27, 32, 35, 22, 35, 46, 30, 29, 27, 32], "hlc": [921566, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [27, 32, 35, 22, 37, 46, 30, 32, 27, 33], "hlc": [921568, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [29, 27, 30, 19, 32, 31, 27, 21, 24, 23], "hlc": [921566, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [26, 38, 31, 27, 43, 40, 32, 31, 28, 28], "hlc": [921567, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [27, 29, 37, 29, 35, 45, 30, 29, 29, 25], "hlc": [921567, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [21, 27, 31, 30, 32, 35, 24, 21, 29, 24], "hlc": [921565, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [28, 31, 30, 24, 46, 40, 32, 27, 28, 28], "hlc": [921566, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [26, 37, 31, 27, 44, 49, 32, 31, 28, 28], "hlc": [921567, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [21, 22, 23, 22, 37, 37, 26, 33, 27, 26], "hlc": [921568, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [27, 32, 35, 22, 37, 46, 30, 32, 27, 34], "hlc": [921568, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [30, 27, 31, 30, 32, 35, 27, 21, 29, 24], "hlc": [921566, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [31, 31, 31, 30, 46, 40, 32, 27, 29, 28], "hlc": [921566, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [29, 39, 31, 27, 43, 40, 32, 31, 28, 28], "hlc": [921567, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [26, 37, 31, 27, 44, 50, 32, 33, 28, 28], "hlc": [921568, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [27, 32, 37, 29, 41, 45, 36, 29, 29, 30], "hlc": [921567, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [27, 32, 37, 29, 41, 46, 37, 32, 29, 34], "hlc": [921568, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [26, 38, 31, 27, 43, 40, 32, 31, 30, 28], "hlc": [921567, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [27, 37, 35, 27, 44, 49, 32, 32, 28, 35], "hlc": [921568, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [32, 31, 31, 30, 46, 40, 32, 27, 29, 28], "hlc": [921566, 11]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [29, 40, 31, 27, 43, 40, 32, 31, 28, 28], "hlc": [921567, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [27, 29, 38, 29, 35, 45, 30, 29, 29, 25], "hlc": [921567, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [28, 31, 30, 24, 47, 40, 32, 27, 28, 28], "hlc": [921566, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [26, 37, 31, 27, 44, 51, 32, 33, 28, 28], "hlc": [921568, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [27, 32, 37, 29, 41, 46, 38, 32, 29, 34], "hlc": [921568, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [26, 38, 31, 27, 43, 40, 32, 31, 31, 28], "hlc": [921567, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [27, 37, 35, 27, 44, 49, 32, 32, 28, 36], "hlc": [921568, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [29, 41, 37, 29, 43, 46, 38, 32, 29, 34], "hlc": [921568, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [29, 40, 39, 29, 43, 45, 32, 31, 29, 28], "hlc": [921568, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [27, 37, 35, 31, 44, 49, 32, 32, 29, 36], "hlc": [921568, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [28, 37, 31, 27, 48, 51, 32, 33, 28, 28], "hlc": [921568, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [32, 31, 31, 30, 46, 40, 32, 34, 29, 28], "hlc": [921569, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [32, 31, 31, 30, 47, 40, 32, 35, 29, 28], "hlc": [921569, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [27, 37, 38, 29, 44, 49, 32, 32, 29, 37], "hlc": [921568, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [27, 38, 38, 29, 44, 49, 32, 32, 31, 38], "hlc": [921568, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [33, 31, 31, 30, 46, 40, 32, 27, 29, 28], "hlc": [921567, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [29, 42, 37, 29, 43, 46, 38, 32, 29, 34], "hlc": [921568, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [27, 37, 35, 32, 44, 49, 32, 32, 29, 36], "hlc": [921568, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [26, 37, 31, 27, 44, 52, 32, 33, 28, 28], "hlc": [921568, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [26, 38, 31, 27, 43, 40, 32, 31, 32, 28], "hlc": [921567, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [27, 38, 38, 29, 44, 49, 32, 32, 31, 39], "hlc": [921568, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [29, 43, 37, 29, 44, 52, 38, 33, 29, 34], "hlc": [921568, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [26, 38, 31, 27, 44, 53, 32, 33, 32, 28], "hlc": [921568, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [33, 32, 37, 30, 46, 46, 39, 32, 29, 34], "hlc": [921568, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [33, 37, 37, 32, 46, 49, 40, 32, 29, 36], "hlc": [921568, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [33, 38, 38, 32, 46, 49, 41, 32, 31, 39], "hlc": [921568, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [29, 42, 38, 29, 44, 49, 38, 32, 31, 40], "hlc": [921568, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [34, 31, 31, 30, 46, 40, 32, 27, 29, 28], "hlc": [921567, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [29, 44, 37, 29, 44, 52, 38, 33, 29, 34], "hlc": [921568, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [28, 37, 31, 27, 49, 51, 32, 33, 28, 28], "hlc": [921568, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [33, 38, 38, 32, 46, 49, 42, 32, 31, 39], "hlc": [921568, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [32, 31, 31, 30, 47, 40, 32, 36, 29, 28], "hlc": [921570, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [29, 42, 38, 29, 44, 49, 38, 32, 31, 41], "hlc": [921568, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [33, 38, 38, 33, 46, 49, 42, 32, 31, 39], "hlc": [921568, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [32, 37, 31, 30, 50, 51, 32, 36, 29, 28], "hlc": [921570, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [29, 42, 38, 29, 44, 54, 38, 33, 32, 41], "hlc": [921569, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [34, 31, 31, 30, 47, 40, 32, 37, 29, 28], "hlc": [921570, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [34, 44, 37, 30, 47, 52, 38, 38, 29, 34], "hlc": [921570, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [34, 44, 37, 30, 49, 52, 38, 39, 29, 34], "hlc": [921570, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [35, 31, 31, 30, 46, 40, 32, 27, 29, 28], "hlc": [921568, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [29, 45, 37, 29, 44, 52, 38, 33, 29, 34], "hlc": [921568, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [29, 42, 38, 29, 44, 55, 38, 33, 32, 41], "hlc": [921569, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [26, 38, 31, 27, 43, 40, 32, 31, 33, 28], "hlc": [921568, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [29, 42, 38, 29, 44, 49, 38, 32, 31, 42], "hlc": [921568, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [35, 46, 37, 30, 46, 52, 38, 33, 29, 34], "hlc": [921568, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [35, 47, 38, 30, 46, 55, 38, 33, 32, 41], "hlc": [921569, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [29, 42, 40, 29, 44, 49, 38, 32, 31, 42], "hlc": [921569, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [33, 38, 38, 32, 46, 49, 43, 32, 33, 39], "hlc": [921568, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [29, 45, 37, 29, 44, 52, 38, 33, 34, 34], "hlc": [921568, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [36, 31, 31, 30, 46, 40, 32, 27, 29, 28], "hlc": [921568, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [35, 48, 38, 30, 46, 55, 38, 33, 32, 41], "hlc": [921569, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [29, 42, 41, 29, 44, 49, 38, 32, 31, 42], "hlc": [921569, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [29, 42, 38, 29, 44, 56, 38, 33, 32, 41], "hlc": [921569, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [33, 38, 38, 32, 46, 49, 44, 32, 33, 39], "hlc": [921568, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [34, 44, 37, 30, 49, 52, 38, 40, 29, 34], "hlc": [921571, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [29, 42, 38, 29, 44, 49, 38, 32, 31, 43], "hlc": [921568, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [37, 42, 38, 30, 46, 56, 38, 33, 32, 41], "hlc": [921569, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [35, 48, 42, 30, 46, 55, 38, 33, 32, 42], "hlc": [921570, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [34, 44, 38, 34, 49, 52, 42, 40, 31, 39], "hlc": [921571, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [36, 42, 38, 30, 46, 57, 38, 33, 32, 41], "hlc": [921570, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [36, 42, 41, 30, 46, 58, 38, 33, 32, 42], "hlc": [921570, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [36, 42, 41, 32, 46, 59, 44, 33, 33, 42], "hlc": [921570, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [33, 42, 38, 32, 46, 49, 45, 32, 33, 43], "hlc": [921568, 12]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [38, 42, 38, 30, 46, 56, 38, 33, 32, 41], "hlc": [921569, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [35, 49, 38, 30, 46, 55, 38, 33, 32, 41], "hlc": [921569, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [34, 44, 38, 35, 49, 52, 42, 40, 31, 39], "hlc": [921571, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [32, 37, 31, 30, 51, 51, 32, 36, 29, 28], "hlc": [921570, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [34, 44, 37, 30, 49, 52, 38, 41, 29, 34], "hlc": [921571, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [29, 45, 37, 29, 44, 52, 38, 33, 35, 34], "hlc": [921569, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [29, 42, 38, 29, 44, 49, 38, 32, 31, 44], "hlc": [921568, 12]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [39, 44, 38, 35, 49, 56, 42, 40, 32, 41], "hlc": [921571, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [35, 48, 43, 30, 49, 55, 38, 41, 32, 42], "hlc": [921571, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [35, 48, 44, 30, 49, 55, 38, 41, 35, 42], "hlc": [921571, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [36, 42, 41, 32, 51, 60, 44, 36, 33, 42], "hlc": [921570, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [36, 42, 41, 32, 51, 61, 44, 36, 33, 44], "hlc": [921570, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [38, 42, 38, 32, 46, 56, 46, 33, 33, 43], "hlc": [921569, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [35, 49, 38, 30, 46, 55, 38, 33, 32, 45], "hlc": [921569, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [40, 44, 38, 35, 49, 56, 42, 40, 32, 41], "hlc": [921571, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [35, 50, 38, 30, 46, 55, 38, 33, 32, 41], "hlc": [921569, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [34, 44, 37, 30, 49, 52, 38, 42, 29, 34], "hlc": [921572, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [35, 49, 38, 30, 46, 55, 38, 33, 32, 46], "hlc": [921569, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [35, 51, 38, 30, 49, 55, 38, 42, 32, 41], "hlc": [921572, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [38, 49, 38, 32, 46, 56, 47, 33, 33, 46], "hlc": [921569, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [40, 44, 38, 35, 49, 56, 42, 43, 32, 41], "hlc": [921572, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [40, 50, 38, 35, 49, 56, 42, 44, 32, 41], "hlc": [921572, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [35, 52, 38, 30, 49, 55, 38, 42, 32, 41], "hlc": [921572, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [35, 48, 45, 30, 49, 55, 38, 41, 35, 42], "hlc": [921571, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [34, 44, 38, 36, 49, 52, 42, 40, 31, 39], "hlc": [921571, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [32, 37, 31, 30, 52, 51, 32, 36, 29, 28], "hlc": [921570, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [40, 50, 38, 35, 49, 56, 42, 45, 32, 41], "hlc": [921572, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [29, 45, 37, 29, 44, 52, 38, 33, 36, 34], "hlc": [921570, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [35, 49, 38, 30, 46, 55, 38, 33, 32, 47], "hlc": [921569, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [35, 53, 38, 30, 49, 55, 38, 42, 32, 47], "hlc": [921572, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [35, 48, 46, 30, 52, 55, 38, 41, 35, 42], "hlc": [921571, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [34, 45, 38, 37, 49, 52, 42, 40, 36, 39], "hlc": [921571, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [35, 52, 38, 30, 53, 55, 38, 42, 32, 41], "hlc": [921572, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [35, 52, 38, 36, 54, 55, 42, 42, 32, 41], "hlc": [921572, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [35, 48, 45, 30, 49, 55, 38, 41, 37, 42], "hlc": [921571, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [40, 50, 45, 35, 49, 56, 42, 45, 38, 42], "hlc": [921572, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [41, 44, 38, 35, 49, 56, 42, 40, 32, 41], "hlc": [921571, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [35, 54, 38, 30, 49, 55, 38, 42, 32, 47], "hlc": [921572, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [35, 48, 47, 30, 52, 55, 38, 41, 35, 42], "hlc": [921571, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [35, 52, 38, 36, 55, 55, 42, 42, 32, 41], "hlc": [921572, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [36, 42, 41, 32, 51, 62, 44, 36, 33, 44], "hlc": [921571, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [38, 49, 38, 32, 46, 56, 48, 33, 33, 46], "hlc": [921569, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [40, 50, 38, 35, 49, 56, 42, 46, 32, 41], "hlc": [921573, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [40, 50, 45, 35, 49, 56, 42, 45, 39, 42], "hlc": [921572, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [35, 49, 38, 30, 46, 55, 38, 33, 32, 48], "hlc": [921569, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [42, 54, 38, 35, 49, 56, 42, 42, 32, 47], "hlc": [921572, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [38, 49, 48, 32, 52, 56, 48, 41, 35, 46], "hlc": [921572, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [40, 50, 38, 38, 49, 56, 42, 46, 36, 41], "hlc": [921573, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [40, 50, 38, 39, 49, 56, 42, 46, 36, 48], "hlc": [921573, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [36, 52, 41, 36, 56, 62, 44, 42, 33, 44], "hlc": [921572, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [36, 52, 41, 36, 55, 63, 44, 42, 33, 44], "hlc": [921572, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [40, 52, 45, 36, 55, 64, 44, 45, 39, 44], "hlc": [921572, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [38, 49, 47, 32, 52, 56, 49, 41, 35, 46], "hlc": [921571, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [41, 49, 38, 35, 49, 56, 42, 40, 32, 49], "hlc": [921571, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [43, 54, 38, 35, 49, 56, 42, 42, 32, 47], "hlc": [921572, 6]}
