INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 43400, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 6.5, actual clock drifts: [2.691747569997812, 5.766260455693281, 1.8248642289621273, 5.910631307849949, 2.0275529149367966, -0.32321109747315546, 3.9098515593894163, 2.0810472525036445, 2.590956422298211, 1.5587843491192945]
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [36, 23, 31, 31, 29, 28, 22, 29, 26, 26], "hlc": [921704, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [31, 32, 39, 28, 33, 31, 25, 27, 25, 29], "hlc": [921706, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [35, 31, 34, 35, 32, 32, 25, 27, 26, 26], "hlc": [921706, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [35, 31, 34, 36, 32, 32, 25, 27, 26, 31], "hlc": [921706, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [37, 23, 31, 31, 29, 28, 22, 29, 26, 26], "hlc": [921704, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [28, 24, 40, 28, 33, 30, 25, 25, 25, 29], "hlc": [921704, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [26, 22, 30, 28, 35, 30, 16, 28, 17, 26], "hlc": [921704, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [31, 28, 34, 28, 28, 34, 29, 26, 24, 26], "hlc": [921705, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [31, 28, 37, 25, 30, 24, 31, 26, 25, 29], "hlc": [921705, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [33, 23, 31, 31, 30, 28, 22, 24, 23, 32], "hlc": [921704, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [33, 24, 41, 31, 33, 30, 25, 25, 25, 32], "hlc": [921704, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [35, 31, 40, 37, 33, 32, 25, 27, 26, 31], "hlc": [921707, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [35, 31, 40, 38, 33, 32, 31, 27, 26, 31], "hlc": [921707, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [37, 28, 37, 31, 30, 28, 32, 29, 26, 29], "hlc": [921705, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [26, 22, 30, 28, 35, 30, 16, 30, 17, 26], "hlc": [921704, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [31, 28, 34, 28, 28, 34, 29, 26, 27, 26], "hlc": [921705, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [31, 33, 39, 28, 33, 31, 25, 27, 25, 29], "hlc": [921707, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [26, 22, 30, 28, 36, 30, 16, 28, 17, 26], "hlc": [921704, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [31, 28, 34, 28, 28, 35, 29, 26, 24, 26], "hlc": [921705, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [26, 22, 30, 28, 35, 30, 16, 31, 17, 26], "hlc": [921704, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [31, 28, 34, 28, 28, 34, 29, 26, 28, 26], "hlc": [921705, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [31, 34, 39, 28, 33, 35, 29, 27, 25, 29], "hlc": [921707, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [33, 24, 42, 31, 35, 30, 25, 31, 25, 32], "hlc": [921704, 11]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [31, 28, 34, 28, 37, 34, 29, 28, 28, 26], "hlc": [921705, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [37, 33, 39, 31, 33, 31, 33, 29, 26, 29], "hlc": [921707, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [26, 22, 30, 28, 36, 30, 16, 32, 17, 26], "hlc": [921704, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [33, 24, 43, 31, 35, 30, 25, 31, 25, 32], "hlc": [921704, 12]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [31, 28, 34, 28, 28, 36, 29, 26, 24, 26], "hlc": [921705, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [37, 33, 39, 31, 33, 31, 34, 29, 26, 29], "hlc": [921707, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [26, 22, 30, 28, 36, 30, 16, 33, 17, 26], "hlc": [921704, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [33, 23, 31, 31, 30, 28, 22, 24, 23, 33], "hlc": [921704, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [38, 23, 31, 31, 36, 30, 22, 33, 26, 26], "hlc": [921705, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [39, 23, 31, 31, 36, 30, 22, 33, 26, 33], "hlc": [921705, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [33, 24, 43, 31, 36, 30, 25, 34, 25, 32], "hlc": [921704, 13]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [33, 28, 43, 31, 36, 36, 29, 35, 25, 32], "hlc": [921705, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [37, 33, 39, 31, 33, 31, 34, 29, 26, 34], "hlc": [921707, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [40, 23, 31, 31, 36, 30, 22, 33, 26, 33], "hlc": [921705, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [31, 35, 39, 28, 33, 35, 29, 27, 25, 29], "hlc": [921708, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [33, 24, 44, 31, 35, 30, 25, 31, 25, 32], "hlc": [921704, 13]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [35, 31, 40, 39, 33, 32, 31, 27, 26, 31], "hlc": [921708, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [31, 28, 34, 28, 28, 37, 29, 26, 24, 26], "hlc": [921705, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [31, 28, 34, 28, 28, 34, 29, 26, 29, 26], "hlc": [921705, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [35, 36, 40, 39, 33, 35, 31, 27, 26, 31], "hlc": [921708, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [35, 35, 40, 40, 33, 35, 31, 27, 26, 31], "hlc": [921708, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [31, 28, 34, 28, 28, 38, 29, 26, 29, 26], "hlc": [921705, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [37, 33, 39, 31, 33, 37, 35, 29, 26, 29], "hlc": [921707, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [40, 28, 34, 31, 36, 34, 29, 33, 30, 33], "hlc": [921705, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [40, 28, 44, 31, 36, 34, 29, 33, 31, 33], "hlc": [921705, 11]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [35, 37, 40, 39, 33, 35, 31, 27, 26, 31], "hlc": [921708, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [33, 24, 45, 31, 35, 30, 25, 31, 25, 32], "hlc": [921704, 14]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [35, 35, 40, 41, 33, 35, 31, 27, 26, 31], "hlc": [921708, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [31, 28, 34, 28, 28, 39, 29, 26, 29, 26], "hlc": [921705, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [33, 28, 43, 31, 36, 36, 29, 36, 25, 32], "hlc": [921705, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [40, 28, 44, 31, 36, 34, 29, 33, 32, 33], "hlc": [921705, 12]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [35, 38, 43, 39, 36, 36, 31, 36, 26, 32], "hlc": [921709, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [40, 28, 46, 31, 36, 34, 29, 33, 32, 33], "hlc": [921705, 13]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [31, 28, 34, 28, 38, 39, 29, 28, 29, 26], "hlc": [921705, 12]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [35, 37, 40, 39, 33, 40, 31, 27, 29, 31], "hlc": [921708, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [35, 37, 40, 41, 33, 41, 31, 27, 29, 31], "hlc": [921708, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [40, 28, 45, 31, 36, 34, 29, 33, 33, 33], "hlc": [921705, 13]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [41, 23, 31, 31, 36, 30, 22, 33, 26, 33], "hlc": [921706, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [35, 39, 43, 39, 36, 36, 31, 36, 26, 32], "hlc": [921709, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [40, 28, 47, 31, 36, 34, 29, 33, 32, 33], "hlc": [921705, 14]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [31, 28, 34, 28, 39, 39, 29, 28, 29, 26], "hlc": [921705, 13]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [35, 37, 40, 41, 33, 42, 31, 27, 29, 31], "hlc": [921708, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [33, 28, 43, 31, 36, 36, 29, 37, 25, 32], "hlc": [921705, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [40, 28, 45, 31, 36, 34, 29, 33, 34, 33], "hlc": [921705, 14]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [37, 33, 39, 31, 33, 31, 34, 29, 26, 35], "hlc": [921707, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [42, 28, 34, 31, 39, 39, 29, 33, 29, 33], "hlc": [921706, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [41, 40, 43, 39, 36, 36, 31, 36, 26, 33], "hlc": [921709, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [35, 37, 40, 42, 33, 42, 31, 27, 29, 31], "hlc": [921709, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [33, 28, 43, 31, 40, 39, 29, 37, 29, 32], "hlc": [921705, 14]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [37, 33, 43, 31, 41, 39, 34, 37, 29, 35], "hlc": [921707, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [40, 37, 47, 41, 36, 43, 31, 33, 32, 33], "hlc": [921708, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [37, 39, 43, 39, 36, 36, 34, 36, 26, 36], "hlc": [921709, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [40, 39, 45, 39, 36, 36, 34, 36, 34, 37], "hlc": [921709, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [43, 28, 34, 31, 39, 39, 29, 33, 29, 33], "hlc": [921706, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [41, 41, 43, 39, 36, 36, 31, 36, 26, 33], "hlc": [921709, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [35, 37, 40, 43, 33, 42, 31, 27, 29, 31], "hlc": [921709, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [37, 33, 43, 31, 42, 39, 34, 37, 29, 35], "hlc": [921707, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [40, 37, 47, 41, 36, 44, 31, 33, 32, 33], "hlc": [921708, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [37, 33, 39, 31, 33, 37, 36, 29, 26, 29], "hlc": [921707, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [33, 28, 43, 31, 36, 36, 29, 38, 25, 32], "hlc": [921705, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [40, 28, 45, 31, 36, 34, 29, 33, 35, 33], "hlc": [921706, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [44, 33, 39, 31, 39, 39, 36, 33, 29, 33], "hlc": [921707, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [41, 42, 43, 39, 42, 39, 34, 37, 29, 35], "hlc": [921710, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [41, 41, 43, 39, 43, 39, 34, 37, 29, 35], "hlc": [921709, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [41, 41, 45, 39, 44, 39, 34, 37, 35, 35], "hlc": [921709, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [35, 37, 43, 43, 36, 42, 31, 39, 29, 32], "hlc": [921709, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [40, 37, 47, 41, 36, 44, 31, 33, 36, 33], "hlc": [921708, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [40, 37, 47, 41, 36, 44, 31, 38, 37, 33], "hlc": [921708, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [43, 39, 45, 39, 39, 39, 34, 36, 34, 38], "hlc": [921709, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [45, 33, 39, 31, 39, 39, 36, 33, 29, 33], "hlc": [921707, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [41, 43, 43, 39, 42, 39, 34, 37, 29, 35], "hlc": [921710, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [35, 37, 40, 44, 33, 42, 31, 27, 29, 31], "hlc": [921710, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [37, 33, 39, 31, 33, 37, 37, 29, 26, 29], "hlc": [921708, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [40, 37, 47, 41, 36, 44, 31, 38, 38, 33], "hlc": [921708, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [45, 44, 43, 39, 42, 39, 36, 37, 29, 35], "hlc": [921710, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [37, 37, 40, 45, 33, 42, 37, 29, 29, 31], "hlc": [921710, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [40, 37, 47, 41, 36, 45, 31, 38, 38, 33], "hlc": [921708, 11]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [41, 43, 47, 41, 42, 44, 34, 38, 39, 35], "hlc": [921710, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [43, 39, 45, 44, 39, 42, 34, 36, 34, 39], "hlc": [921710, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [37, 37, 40, 46, 33, 42, 37, 29, 29, 31], "hlc": [921710, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [41, 41, 45, 39, 45, 39, 34, 37, 35, 35], "hlc": [921709, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [40, 37, 47, 41, 36, 46, 31, 38, 38, 33], "hlc": [921708, 12]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [37, 33, 39, 31, 33, 37, 38, 29, 26, 29], "hlc": [921708, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [35, 37, 43, 43, 36, 42, 31, 40, 29, 32], "hlc": [921709, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [41, 43, 47, 41, 42, 44, 34, 38, 40, 35], "hlc": [921710, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [43, 39, 45, 44, 39, 42, 34, 36, 34, 40], "hlc": [921710, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [45, 45, 45, 44, 42, 42, 36, 37, 34, 40], "hlc": [921711, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [40, 37, 48, 43, 36, 42, 31, 40, 32, 33], "hlc": [921709, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [40, 37, 47, 47, 36, 46, 37, 38, 38, 33], "hlc": [921711, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [40, 37, 47, 48, 36, 46, 38, 38, 38, 33], "hlc": [921711, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [41, 43, 47, 49, 42, 46, 38, 38, 40, 35], "hlc": [921711, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [41, 41, 47, 41, 45, 47, 34, 38, 38, 35], "hlc": [921709, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [37, 37, 43, 46, 36, 42, 37, 41, 29, 32], "hlc": [921710, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [46, 33, 39, 31, 39, 39, 36, 33, 29, 33], "hlc": [921708, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [45, 46, 45, 44, 42, 42, 36, 37, 34, 40], "hlc": [921711, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [40, 37, 49, 43, 36, 42, 31, 40, 32, 33], "hlc": [921709, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [41, 43, 47, 50, 42, 46, 38, 38, 40, 35], "hlc": [921711, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [41, 41, 47, 41, 45, 48, 34, 38, 38, 35], "hlc": [921709, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [37, 33, 39, 31, 33, 37, 39, 29, 26, 29], "hlc": [921709, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [37, 37, 43, 46, 36, 42, 37, 42, 29, 32], "hlc": [921710, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [43, 39, 45, 44, 39, 42, 34, 36, 34, 41], "hlc": [921710, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [47, 33, 39, 31, 39, 39, 39, 33, 29, 33], "hlc": [921709, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [41, 43, 50, 50, 42, 46, 38, 40, 40, 35], "hlc": [921711, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [41, 43, 51, 50, 45, 48, 38, 40, 40, 35], "hlc": [921711, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [43, 41, 47, 44, 45, 49, 34, 38, 38, 41], "hlc": [921710, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [46, 43, 47, 41, 42, 44, 36, 38, 41, 35], "hlc": [921710, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [46, 43, 47, 46, 42, 44, 37, 42, 42, 35], "hlc": [921710, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [45, 46, 45, 44, 42, 42, 36, 37, 34, 42], "hlc": [921711, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [45, 46, 49, 44, 42, 42, 36, 40, 34, 43], "hlc": [921711, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [48, 33, 39, 31, 39, 39, 39, 33, 29, 33], "hlc": [921709, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [45, 47, 45, 44, 42, 42, 36, 37, 34, 40], "hlc": [921711, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [41, 43, 52, 50, 45, 48, 38, 40, 40, 35], "hlc": [921711, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [43, 41, 47, 44, 45, 50, 34, 38, 38, 41], "hlc": [921710, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [37, 33, 39, 31, 33, 37, 40, 29, 26, 29], "hlc": [921709, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [37, 37, 43, 46, 36, 42, 37, 43, 29, 32], "hlc": [921710, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [46, 43, 47, 46, 42, 44, 37, 42, 43, 35], "hlc": [921710, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [48, 43, 53, 50, 45, 48, 39, 40, 40, 35], "hlc": [921711, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [48, 43, 54, 50, 45, 50, 39, 40, 40, 41], "hlc": [921711, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [46, 43, 47, 46, 45, 51, 37, 42, 43, 41], "hlc": [921710, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [45, 47, 45, 44, 42, 42, 41, 37, 34, 40], "hlc": [921711, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [46, 43, 52, 50, 45, 48, 38, 42, 44, 35], "hlc": [921711, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [46, 43, 52, 50, 45, 48, 40, 42, 45, 35], "hlc": [921711, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [45, 46, 49, 46, 42, 42, 37, 43, 34, 44], "hlc": [921711, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [49, 33, 39, 31, 39, 39, 39, 33, 29, 33], "hlc": [921709, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [45, 48, 45, 44, 42, 42, 36, 37, 34, 40], "hlc": [921712, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [41, 43, 47, 51, 42, 46, 38, 38, 40, 35], "hlc": [921712, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [46, 43, 52, 50, 45, 48, 40, 42, 46, 35], "hlc": [921711, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [48, 43, 55, 51, 45, 50, 39, 40, 40, 41], "hlc": [921712, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [45, 48, 45, 44, 46, 42, 36, 37, 35, 40], "hlc": [921712, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [46, 47, 52, 50, 45, 48, 42, 42, 46, 40], "hlc": [921711, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [49, 37, 43, 46, 39, 42, 39, 44, 29, 33], "hlc": [921710, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [45, 49, 45, 44, 42, 42, 36, 37, 34, 40], "hlc": [921712, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [48, 43, 56, 51, 45, 50, 39, 40, 40, 41], "hlc": [921712, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [41, 43, 47, 52, 42, 46, 38, 38, 40, 35], "hlc": [921712, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [45, 48, 45, 44, 47, 42, 36, 37, 35, 40], "hlc": [921712, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [46, 43, 47, 46, 45, 52, 37, 42, 43, 41], "hlc": [921710, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [46, 47, 52, 50, 45, 48, 43, 42, 46, 40], "hlc": [921711, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [45, 46, 49, 46, 42, 42, 37, 43, 34, 45], "hlc": [921711, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [45, 50, 47, 52, 42, 46, 38, 38, 40, 40], "hlc": [921713, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [45, 51, 49, 52, 42, 46, 38, 43, 40, 45], "hlc": [921713, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [48, 43, 56, 53, 45, 50, 39, 40, 40, 41], "hlc": [921713, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [48, 43, 56, 54, 45, 52, 39, 42, 43, 41], "hlc": [921713, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [49, 49, 45, 46, 42, 42, 39, 45, 34, 40], "hlc": [921712, 2]}
