INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 49200, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 2.5, actual clock drifts: [-1.648203973860975, -0.8455879061870042, -1.1523903140039056, 0.5774083441677309, -2.4247753605919593, 1.4345167296798795, 0.8359340082566358, 1.7717441120057087, -1.821887158946352, -1.6271476050242373]
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [32, 35, 29, 40, 26, 30, 29, 28, 28, 24], "hlc": [921539, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [26, 30, 32, 36, 24, 19, 25, 20, 31, 22], "hlc": [921537, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [18, 19, 25, 27, 21, 19, 21, 18, 21, 26], "hlc": [921536, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [35, 35, 29, 40, 26, 30, 29, 28, 28, 24], "hlc": [921539, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [34, 36, 29, 35, 25, 30, 29, 24, 28, 24], "hlc": [921539, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [34, 37, 29, 41, 26, 30, 29, 24, 28, 24], "hlc": [921539, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [34, 38, 32, 41, 26, 30, 29, 24, 31, 24], "hlc": [921539, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [29, 30, 37, 31, 25, 32, 31, 20, 28, 25], "hlc": [921538, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [29, 30, 36, 31, 28, 32, 30, 20, 28, 25], "hlc": [921538, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [29, 30, 32, 36, 25, 33, 27, 20, 32, 25], "hlc": [921539, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [29, 30, 32, 36, 25, 33, 27, 20, 33, 26], "hlc": [921539, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [36, 35, 29, 40, 26, 30, 29, 28, 28, 24], "hlc": [921539, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [34, 39, 32, 41, 26, 30, 29, 24, 31, 24], "hlc": [921539, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [29, 30, 38, 31, 25, 32, 31, 20, 28, 25], "hlc": [921538, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [18, 30, 29, 27, 23, 19, 32, 20, 28, 23], "hlc": [921539, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [32, 35, 29, 40, 26, 30, 29, 29, 28, 24], "hlc": [921540, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [18, 19, 25, 27, 21, 19, 21, 18, 21, 27], "hlc": [921536, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [37, 35, 38, 40, 26, 32, 31, 28, 28, 25], "hlc": [921539, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [36, 35, 39, 40, 26, 32, 31, 28, 28, 25], "hlc": [921539, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [32, 35, 36, 40, 29, 32, 30, 29, 28, 25], "hlc": [921540, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [29, 26, 28, 31, 25, 34, 27, 18, 26, 27], "hlc": [921540, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [34, 39, 32, 41, 26, 33, 29, 24, 34, 26], "hlc": [921539, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [18, 30, 29, 27, 23, 19, 32, 20, 28, 28], "hlc": [921539, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [36, 35, 40, 40, 26, 32, 31, 28, 28, 25], "hlc": [921539, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [31, 33, 29, 42, 26, 19, 25, 20, 26, 24], "hlc": [921539, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [32, 35, 36, 40, 30, 32, 30, 29, 28, 25], "hlc": [921540, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [29, 26, 28, 31, 25, 35, 27, 18, 26, 27], "hlc": [921540, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [18, 30, 29, 27, 23, 19, 33, 20, 28, 23], "hlc": [921539, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [32, 35, 29, 40, 26, 30, 29, 30, 28, 24], "hlc": [921540, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [34, 39, 32, 41, 26, 33, 29, 24, 35, 26], "hlc": [921539, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [18, 30, 29, 27, 23, 19, 32, 20, 28, 29], "hlc": [921539, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [38, 35, 40, 40, 26, 32, 31, 28, 28, 25], "hlc": [921539, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [39, 35, 40, 40, 26, 32, 32, 28, 28, 29], "hlc": [921539, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [36, 35, 41, 40, 30, 32, 31, 29, 28, 25], "hlc": [921540, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [36, 39, 42, 41, 30, 33, 31, 29, 35, 26], "hlc": [921540, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [31, 33, 29, 43, 26, 19, 33, 20, 28, 24], "hlc": [921539, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [32, 35, 36, 40, 31, 32, 30, 30, 28, 25], "hlc": [921540, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [32, 35, 29, 42, 26, 30, 29, 31, 28, 24], "hlc": [921541, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [34, 39, 32, 41, 26, 35, 29, 24, 36, 27], "hlc": [921540, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [40, 35, 40, 40, 26, 32, 32, 28, 28, 29], "hlc": [921539, 12]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [36, 39, 43, 41, 30, 33, 31, 29, 35, 26], "hlc": [921540, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [31, 33, 29, 44, 26, 19, 33, 20, 28, 24], "hlc": [921539, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [18, 30, 29, 27, 23, 19, 34, 20, 28, 23], "hlc": [921540, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [32, 35, 29, 42, 26, 30, 29, 32, 28, 24], "hlc": [921541, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [18, 30, 29, 27, 23, 19, 32, 20, 28, 30], "hlc": [921539, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [40, 40, 40, 41, 26, 32, 32, 28, 31, 29], "hlc": [921539, 13]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [36, 39, 44, 44, 30, 33, 33, 29, 35, 26], "hlc": [921540, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [36, 39, 45, 44, 30, 33, 33, 29, 35, 30], "hlc": [921540, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [32, 35, 36, 40, 32, 32, 34, 30, 28, 25], "hlc": [921540, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [36, 39, 43, 41, 30, 33, 35, 29, 35, 26], "hlc": [921540, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [34, 39, 32, 42, 26, 35, 29, 32, 37, 27], "hlc": [921541, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [40, 41, 40, 41, 26, 32, 32, 28, 31, 29], "hlc": [921539, 14]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [36, 39, 46, 44, 30, 33, 33, 29, 35, 30], "hlc": [921540, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [29, 26, 28, 31, 25, 36, 27, 18, 26, 27], "hlc": [921541, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [36, 39, 43, 41, 30, 33, 36, 29, 35, 26], "hlc": [921540, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [32, 35, 29, 42, 26, 30, 29, 33, 28, 24], "hlc": [921541, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [34, 39, 32, 42, 26, 35, 29, 32, 38, 27], "hlc": [921541, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [18, 30, 29, 27, 23, 19, 32, 20, 28, 31], "hlc": [921539, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [41, 39, 40, 42, 26, 35, 32, 32, 38, 29], "hlc": [921541, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [40, 41, 47, 44, 30, 33, 33, 29, 35, 30], "hlc": [921540, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [31, 33, 29, 45, 26, 36, 33, 20, 28, 27], "hlc": [921541, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [32, 35, 29, 46, 26, 36, 33, 33, 28, 27], "hlc": [921541, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [36, 39, 43, 41, 33, 33, 36, 30, 35, 26], "hlc": [921540, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [29, 30, 29, 31, 25, 37, 32, 20, 28, 31], "hlc": [921541, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [36, 39, 46, 44, 30, 35, 33, 32, 39, 30], "hlc": [921541, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [42, 39, 40, 42, 26, 35, 32, 32, 38, 29], "hlc": [921541, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [40, 42, 40, 41, 26, 32, 32, 28, 31, 29], "hlc": [921539, 15]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [36, 39, 43, 41, 30, 33, 37, 29, 35, 26], "hlc": [921541, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [32, 35, 29, 42, 26, 30, 29, 34, 28, 24], "hlc": [921542, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [36, 39, 46, 44, 30, 35, 33, 32, 40, 30], "hlc": [921541, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [40, 43, 43, 41, 30, 33, 37, 29, 35, 29], "hlc": [921541, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [40, 42, 48, 44, 30, 33, 33, 29, 35, 30], "hlc": [921540, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [40, 42, 49, 44, 30, 35, 33, 32, 40, 30], "hlc": [921541, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [32, 35, 29, 47, 26, 36, 33, 34, 28, 27], "hlc": [921542, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [42, 39, 40, 42, 26, 35, 32, 32, 38, 32], "hlc": [921541, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [43, 39, 40, 42, 26, 35, 32, 32, 38, 29], "hlc": [921541, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [40, 44, 43, 41, 30, 33, 37, 29, 35, 29], "hlc": [921541, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [32, 35, 29, 48, 26, 36, 33, 34, 28, 27], "hlc": [921542, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [36, 39, 43, 41, 30, 33, 38, 29, 35, 26], "hlc": [921541, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [42, 39, 40, 42, 26, 35, 32, 32, 38, 33], "hlc": [921541, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [43, 42, 50, 44, 30, 35, 33, 32, 40, 30], "hlc": [921541, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [42, 39, 40, 49, 26, 36, 33, 34, 38, 33], "hlc": [921542, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [36, 39, 43, 41, 30, 38, 38, 29, 35, 31], "hlc": [921542, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [40, 44, 43, 41, 30, 33, 39, 29, 35, 29], "hlc": [921542, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [40, 44, 43, 48, 30, 36, 40, 34, 35, 29], "hlc": [921542, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [44, 39, 40, 42, 26, 35, 32, 32, 38, 29], "hlc": [921541, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [40, 45, 43, 41, 30, 33, 37, 29, 35, 29], "hlc": [921541, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [42, 39, 40, 50, 26, 36, 33, 34, 38, 33], "hlc": [921542, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [36, 39, 43, 41, 34, 33, 36, 30, 35, 26], "hlc": [921540, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [40, 44, 43, 48, 30, 36, 41, 34, 35, 29], "hlc": [921542, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [32, 35, 29, 42, 26, 30, 29, 35, 28, 24], "hlc": [921543, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [36, 39, 46, 44, 30, 35, 33, 32, 41, 30], "hlc": [921541, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [42, 39, 40, 42, 26, 35, 32, 32, 38, 34], "hlc": [921541, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [45, 39, 43, 42, 34, 35, 36, 32, 38, 29], "hlc": [921541, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [43, 42, 51, 50, 30, 36, 33, 34, 40, 33], "hlc": [921542, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [43, 42, 52, 50, 30, 36, 33, 35, 40, 33], "hlc": [921543, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [43, 42, 53, 50, 30, 36, 33, 35, 40, 34], "hlc": [921543, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [42, 44, 43, 51, 30, 36, 41, 34, 38, 33], "hlc": [921542, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [36, 39, 46, 44, 35, 35, 36, 32, 41, 30], "hlc": [921541, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [40, 45, 43, 42, 30, 33, 37, 36, 35, 29], "hlc": [921543, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [44, 39, 46, 44, 30, 35, 33, 32, 42, 30], "hlc": [921541, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [40, 46, 43, 41, 30, 33, 37, 29, 35, 29], "hlc": [921541, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [42, 44, 43, 52, 30, 36, 41, 34, 38, 33], "hlc": [921542, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [44, 39, 46, 44, 30, 35, 33, 32, 43, 30], "hlc": [921541, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [42, 39, 40, 42, 26, 35, 32, 32, 38, 35], "hlc": [921541, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [46, 44, 43, 52, 34, 36, 41, 34, 38, 33], "hlc": [921542, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [42, 46, 43, 53, 30, 36, 41, 34, 38, 33], "hlc": [921542, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [44, 39, 46, 44, 36, 35, 36, 32, 43, 30], "hlc": [921541, 10]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [42, 39, 43, 42, 30, 39, 38, 32, 38, 35], "hlc": [921543, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [47, 44, 43, 52, 34, 36, 41, 34, 38, 33], "hlc": [921542, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [40, 47, 43, 41, 30, 33, 37, 29, 35, 29], "hlc": [921541, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [42, 46, 43, 54, 30, 36, 41, 34, 38, 33], "hlc": [921542, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [44, 39, 46, 44, 37, 35, 36, 32, 43, 30], "hlc": [921541, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [40, 45, 43, 42, 30, 33, 37, 37, 35, 29], "hlc": [921544, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [44, 39, 46, 44, 30, 35, 33, 32, 44, 30], "hlc": [921541, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [42, 39, 40, 42, 26, 35, 32, 32, 38, 36], "hlc": [921541, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [48, 47, 43, 52, 34, 36, 41, 34, 38, 33], "hlc": [921542, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [49, 47, 46, 52, 37, 36, 41, 34, 43, 33], "hlc": [921542, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [43, 46, 54, 54, 30, 36, 41, 35, 40, 34], "hlc": [921543, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [43, 46, 55, 54, 30, 36, 41, 37, 40, 34], "hlc": [921544, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [44, 39, 46, 44, 30, 40, 38, 32, 44, 35], "hlc": [921544, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [42, 44, 43, 48, 30, 36, 42, 34, 38, 36], "hlc": [921543, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [47, 44, 43, 52, 34, 36, 41, 34, 38, 37], "hlc": [921542, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [50, 47, 46, 52, 37, 36, 41, 34, 43, 33], "hlc": [921542, 11]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [40, 48, 43, 41, 30, 33, 37, 29, 35, 29], "hlc": [921542, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [43, 46, 56, 54, 30, 36, 41, 37, 40, 34], "hlc": [921544, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [42, 44, 43, 48, 30, 36, 43, 34, 38, 36], "hlc": [921543, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [40, 45, 43, 42, 30, 33, 37, 38, 35, 29], "hlc": [921544, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [44, 39, 46, 44, 30, 35, 33, 32, 45, 30], "hlc": [921541, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [47, 44, 43, 52, 34, 36, 41, 34, 38, 38], "hlc": [921542, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [51, 48, 46, 52, 37, 36, 41, 34, 43, 33], "hlc": [921542, 12]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [50, 49, 46, 52, 37, 36, 41, 34, 43, 33], "hlc": [921542, 12]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [50, 50, 46, 52, 37, 36, 41, 38, 43, 33], "hlc": [921544, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [50, 51, 46, 52, 37, 36, 41, 38, 45, 33], "hlc": [921544, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [47, 46, 57, 54, 34, 36, 41, 37, 40, 38], "hlc": [921544, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [44, 46, 56, 54, 30, 36, 41, 37, 46, 34], "hlc": [921544, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [47, 44, 43, 52, 34, 36, 43, 34, 38, 39], "hlc": [921543, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [50, 52, 46, 52, 37, 36, 41, 38, 45, 33], "hlc": [921544, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [47, 46, 58, 54, 34, 36, 41, 37, 40, 38], "hlc": [921544, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [44, 39, 46, 44, 30, 41, 38, 32, 44, 35], "hlc": [921544, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [40, 45, 43, 42, 30, 33, 37, 39, 35, 29], "hlc": [921545, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [44, 46, 56, 54, 30, 36, 41, 37, 47, 34], "hlc": [921544, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [50, 53, 46, 52, 37, 41, 41, 38, 45, 35], "hlc": [921544, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [47, 46, 59, 54, 34, 36, 41, 39, 40, 38], "hlc": [921545, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [44, 46, 56, 54, 38, 36, 41, 37, 47, 34], "hlc": [921544, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [50, 52, 46, 52, 37, 42, 41, 38, 45, 35], "hlc": [921545, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [47, 46, 58, 54, 34, 36, 41, 40, 40, 38], "hlc": [921545, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [52, 48, 46, 52, 37, 36, 41, 34, 43, 33], "hlc": [921542, 13]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [42, 46, 43, 55, 30, 36, 41, 34, 38, 33], "hlc": [921544, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [44, 46, 56, 54, 39, 36, 41, 37, 47, 34], "hlc": [921544, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [50, 52, 46, 52, 37, 43, 41, 38, 45, 35], "hlc": [921545, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [42, 44, 43, 48, 30, 36, 44, 34, 38, 36], "hlc": [921544, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [44, 46, 56, 54, 30, 36, 41, 37, 48, 34], "hlc": [921544, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [47, 44, 43, 52, 34, 36, 43, 34, 38, 40], "hlc": [921543, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [52, 48, 60, 54, 37, 36, 41, 39, 43, 38], "hlc": [921545, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [44, 46, 56, 56, 39, 36, 41, 37, 47, 34], "hlc": [921544, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [47, 46, 56, 54, 40, 36, 43, 37, 47, 40], "hlc": [921544, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [50, 52, 56, 54, 37, 44, 41, 38, 48, 35], "hlc": [921545, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [42, 46, 43, 55, 30, 36, 45, 34, 38, 36], "hlc": [921545, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [50, 52, 58, 54, 37, 43, 41, 41, 45, 38], "hlc": [921546, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [47, 44, 43, 52, 34, 36, 44, 34, 38, 41], "hlc": [921544, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [53, 48, 46, 52, 37, 36, 41, 34, 43, 33], "hlc": [921542, 14]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [50, 54, 46, 52, 37, 41, 41, 38, 45, 35], "hlc": [921544, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [52, 48, 61, 54, 37, 36, 41, 39, 43, 38], "hlc": [921545, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [44, 46, 56, 57, 39, 36, 41, 37, 47, 34], "hlc": [921544, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [47, 46, 56, 54, 41, 36, 43, 37, 47, 40], "hlc": [921544, 8]}
