INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 40400, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 7.5, actual clock drifts: [1.3959306515853207, -3.1334209064736394, -2.056964193643015, -7.460444967501718, -0.6339459155877094, 4.846404761654547, 0.3241498994679839, 5.565218479943878, 1.7825041362752305, 4.448884580952111]
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [21, 24, 27, 33, 31, 28, 22, 25, 30, 28], "hlc": [921721, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [21, 24, 27, 20, 32, 27, 22, 21, 30, 28], "hlc": [921719, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [20, 20, 24, 23, 19, 34, 16, 16, 24, 33], "hlc": [921722, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [24, 23, 27, 23, 24, 33, 28, 18, 26, 33], "hlc": [921721, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [24, 24, 27, 23, 27, 31, 26, 29, 35, 32], "hlc": [921722, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [28, 24, 27, 23, 29, 29, 26, 21, 32, 36], "hlc": [921721, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [33, 29, 33, 33, 31, 31, 26, 27, 34, 32], "hlc": [921722, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [32, 31, 33, 28, 29, 31, 26, 27, 34, 32], "hlc": [921722, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [32, 32, 33, 28, 29, 34, 26, 27, 34, 33], "hlc": [921722, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [28, 24, 27, 34, 31, 29, 26, 25, 32, 36], "hlc": [921721, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [27, 24, 38, 31, 33, 29, 22, 25, 30, 28], "hlc": [921721, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [27, 24, 38, 31, 34, 33, 28, 25, 30, 33], "hlc": [921721, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [27, 24, 38, 31, 35, 33, 28, 29, 35, 33], "hlc": [921722, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [27, 24, 37, 31, 32, 31, 26, 25, 37, 32], "hlc": [921721, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [34, 29, 33, 33, 31, 31, 26, 27, 34, 32], "hlc": [921722, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [32, 33, 33, 28, 29, 34, 26, 27, 34, 33], "hlc": [921722, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [27, 24, 39, 31, 30, 29, 22, 25, 30, 28], "hlc": [921721, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [28, 24, 27, 35, 31, 29, 26, 25, 32, 36], "hlc": [921721, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [27, 24, 38, 31, 36, 33, 28, 29, 35, 33], "hlc": [921722, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [24, 23, 27, 23, 24, 33, 29, 18, 26, 33], "hlc": [921721, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [27, 24, 37, 31, 32, 31, 26, 25, 38, 32], "hlc": [921721, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [35, 29, 39, 33, 31, 31, 26, 27, 34, 32], "hlc": [921722, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [36, 29, 39, 35, 31, 31, 26, 27, 34, 36], "hlc": [921722, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [37, 29, 39, 35, 31, 33, 29, 27, 34, 36], "hlc": [921722, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [32, 33, 40, 31, 30, 34, 26, 27, 34, 33], "hlc": [921722, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [28, 24, 38, 36, 36, 33, 28, 29, 35, 36], "hlc": [921722, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [28, 24, 38, 37, 36, 33, 28, 29, 38, 36], "hlc": [921722, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [34, 29, 33, 33, 31, 31, 26, 27, 34, 37], "hlc": [921722, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [32, 34, 33, 28, 29, 34, 26, 27, 34, 33], "hlc": [921722, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [32, 33, 41, 31, 30, 34, 26, 27, 34, 33], "hlc": [921722, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [28, 24, 38, 38, 36, 33, 28, 29, 38, 36], "hlc": [921722, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [20, 20, 24, 23, 19, 35, 16, 16, 24, 33], "hlc": [921723, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [24, 24, 27, 23, 27, 31, 26, 30, 35, 32], "hlc": [921723, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [34, 29, 33, 33, 31, 31, 26, 27, 34, 38], "hlc": [921722, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [32, 33, 41, 31, 37, 34, 28, 29, 35, 33], "hlc": [921722, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [32, 33, 41, 38, 38, 34, 28, 29, 38, 36], "hlc": [921722, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [34, 33, 41, 38, 39, 34, 28, 29, 38, 38], "hlc": [921722, 10]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [32, 34, 33, 28, 29, 36, 26, 27, 34, 33], "hlc": [921723, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [27, 24, 37, 31, 32, 31, 26, 30, 39, 32], "hlc": [921723, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [34, 29, 33, 33, 31, 35, 26, 27, 34, 39], "hlc": [921723, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [38, 29, 39, 35, 31, 33, 29, 27, 34, 36], "hlc": [921722, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [32, 35, 33, 28, 29, 34, 26, 27, 34, 33], "hlc": [921722, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [32, 33, 42, 31, 30, 34, 26, 27, 34, 33], "hlc": [921722, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [34, 33, 41, 38, 40, 34, 28, 29, 38, 38], "hlc": [921722, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [24, 23, 27, 23, 24, 33, 30, 18, 26, 33], "hlc": [921721, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [24, 24, 27, 23, 27, 31, 26, 31, 35, 32], "hlc": [921724, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [34, 29, 33, 33, 31, 35, 26, 27, 34, 40], "hlc": [921723, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [32, 36, 33, 28, 29, 34, 26, 31, 35, 33], "hlc": [921724, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [38, 33, 43, 35, 31, 34, 29, 27, 34, 36], "hlc": [921722, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [34, 34, 41, 38, 40, 37, 28, 29, 38, 38], "hlc": [921724, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [34, 34, 41, 38, 40, 38, 28, 29, 38, 40], "hlc": [921724, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [32, 33, 42, 31, 30, 34, 26, 32, 35, 33], "hlc": [921724, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [32, 33, 42, 31, 30, 34, 30, 33, 35, 33], "hlc": [921724, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [32, 35, 37, 31, 32, 34, 26, 30, 40, 33], "hlc": [921723, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [32, 37, 33, 28, 29, 34, 26, 31, 35, 33], "hlc": [921724, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [24, 23, 27, 23, 24, 33, 31, 18, 26, 33], "hlc": [921721, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [32, 33, 42, 31, 30, 34, 30, 34, 35, 33], "hlc": [921724, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [32, 35, 37, 31, 32, 34, 26, 30, 41, 33], "hlc": [921723, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [34, 29, 33, 33, 31, 35, 26, 27, 34, 41], "hlc": [921723, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [39, 29, 39, 35, 31, 33, 31, 27, 34, 36], "hlc": [921722, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [40, 33, 42, 35, 31, 34, 31, 34, 35, 36], "hlc": [921724, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [41, 33, 42, 35, 31, 35, 31, 34, 35, 41], "hlc": [921724, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [32, 38, 37, 31, 32, 34, 26, 31, 41, 33], "hlc": [921724, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [32, 37, 42, 31, 30, 34, 30, 35, 35, 33], "hlc": [921725, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [42, 33, 42, 35, 31, 35, 31, 34, 35, 41], "hlc": [921724, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [38, 33, 44, 35, 31, 34, 29, 27, 34, 36], "hlc": [921722, 10]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [28, 24, 38, 39, 36, 33, 28, 29, 38, 36], "hlc": [921722, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [34, 34, 41, 38, 40, 39, 28, 29, 38, 40], "hlc": [921724, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [32, 37, 42, 31, 30, 34, 30, 36, 35, 33], "hlc": [921725, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [34, 29, 33, 33, 31, 35, 26, 27, 34, 42], "hlc": [921724, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [42, 39, 42, 35, 32, 35, 31, 34, 41, 41], "hlc": [921724, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [42, 40, 42, 39, 36, 35, 31, 34, 41, 41], "hlc": [921724, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [34, 34, 41, 38, 40, 40, 28, 29, 38, 42], "hlc": [921725, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [34, 34, 41, 38, 40, 39, 32, 29, 38, 40], "hlc": [921724, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [34, 37, 42, 38, 40, 39, 33, 36, 38, 40], "hlc": [921725, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [38, 37, 44, 35, 31, 34, 30, 37, 35, 36], "hlc": [921725, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [43, 33, 42, 35, 31, 35, 31, 34, 35, 41], "hlc": [921724, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [42, 41, 42, 39, 36, 35, 31, 34, 41, 41], "hlc": [921724, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [28, 24, 38, 40, 36, 33, 28, 29, 38, 36], "hlc": [921722, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [34, 33, 41, 38, 41, 34, 28, 29, 38, 38], "hlc": [921722, 12]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [34, 37, 42, 38, 40, 39, 34, 36, 38, 40], "hlc": [921725, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [38, 37, 44, 35, 31, 34, 30, 38, 35, 36], "hlc": [921725, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [32, 35, 37, 31, 32, 34, 26, 30, 42, 33], "hlc": [921723, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [34, 29, 33, 33, 31, 35, 26, 27, 34, 43], "hlc": [921724, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [38, 37, 45, 38, 40, 39, 34, 36, 38, 40], "hlc": [921725, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [38, 37, 46, 38, 40, 39, 34, 36, 38, 43], "hlc": [921725, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [34, 34, 41, 38, 41, 41, 28, 29, 38, 42], "hlc": [921725, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [38, 37, 44, 38, 40, 39, 35, 38, 38, 40], "hlc": [921725, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [43, 35, 42, 35, 32, 35, 31, 34, 43, 41], "hlc": [921724, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [43, 41, 42, 39, 36, 35, 31, 34, 44, 41], "hlc": [921724, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [43, 41, 42, 40, 36, 35, 31, 34, 45, 41], "hlc": [921724, 11]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [34, 35, 37, 33, 32, 35, 26, 30, 42, 44], "hlc": [921725, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [44, 33, 42, 35, 31, 35, 31, 34, 35, 41], "hlc": [921724, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [38, 37, 47, 38, 40, 39, 34, 36, 38, 43], "hlc": [921725, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [28, 24, 38, 41, 36, 33, 28, 29, 38, 36], "hlc": [921722, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [34, 34, 41, 38, 41, 42, 28, 29, 38, 42], "hlc": [921725, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [38, 37, 44, 38, 40, 39, 36, 38, 38, 40], "hlc": [921725, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [43, 41, 42, 40, 36, 35, 31, 34, 46, 41], "hlc": [921724, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [34, 35, 37, 33, 32, 35, 26, 30, 42, 45], "hlc": [921725, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [45, 34, 42, 38, 41, 42, 31, 34, 38, 42], "hlc": [921725, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [44, 42, 42, 39, 36, 35, 31, 34, 41, 41], "hlc": [921724, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [44, 43, 42, 41, 36, 35, 31, 34, 41, 41], "hlc": [921724, 11]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [38, 37, 47, 42, 40, 39, 34, 36, 38, 43], "hlc": [921725, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [38, 37, 44, 38, 40, 39, 36, 39, 38, 40], "hlc": [921727, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [43, 41, 44, 40, 40, 39, 36, 40, 46, 41], "hlc": [921727, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [43, 41, 44, 40, 40, 39, 36, 41, 46, 45], "hlc": [921727, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [44, 44, 42, 41, 36, 35, 31, 34, 41, 41], "hlc": [921724, 12]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [38, 37, 48, 38, 40, 39, 34, 36, 38, 43], "hlc": [921725, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [34, 33, 41, 38, 42, 34, 28, 29, 38, 38], "hlc": [921722, 13]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [38, 37, 44, 38, 40, 39, 37, 38, 38, 40], "hlc": [921725, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [43, 41, 44, 40, 40, 39, 36, 42, 46, 45], "hlc": [921727, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [43, 41, 42, 40, 36, 35, 31, 34, 47, 41], "hlc": [921724, 13]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [34, 35, 37, 33, 32, 35, 26, 30, 42, 46], "hlc": [921725, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [46, 34, 42, 38, 42, 42, 31, 34, 38, 42], "hlc": [921725, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [44, 45, 44, 41, 40, 39, 37, 38, 41, 41], "hlc": [921725, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [44, 46, 44, 41, 40, 39, 37, 42, 46, 45], "hlc": [921727, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [44, 47, 44, 41, 40, 39, 37, 42, 46, 46], "hlc": [921727, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [43, 41, 49, 40, 40, 39, 34, 36, 47, 43], "hlc": [921725, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [44, 44, 44, 41, 40, 39, 38, 38, 41, 41], "hlc": [921725, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [43, 41, 48, 40, 40, 39, 34, 36, 48, 43], "hlc": [921725, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [47, 34, 42, 38, 42, 42, 31, 34, 38, 42], "hlc": [921725, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [44, 48, 44, 41, 40, 39, 37, 42, 46, 46], "hlc": [921727, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [43, 41, 50, 40, 40, 39, 34, 36, 47, 43], "hlc": [921725, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [38, 37, 47, 43, 40, 39, 34, 36, 38, 43], "hlc": [921725, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [34, 33, 41, 38, 43, 34, 28, 29, 38, 38], "hlc": [921722, 14]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [44, 44, 44, 41, 40, 39, 39, 38, 41, 41], "hlc": [921725, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [34, 35, 37, 33, 32, 35, 26, 30, 42, 47], "hlc": [921726, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [44, 48, 51, 41, 40, 39, 37, 42, 47, 46], "hlc": [921727, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [44, 48, 52, 41, 40, 39, 39, 42, 47, 46], "hlc": [921727, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [47, 34, 42, 38, 44, 42, 31, 34, 38, 42], "hlc": [921725, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [43, 41, 50, 40, 41, 43, 34, 36, 47, 43], "hlc": [921727, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [44, 44, 44, 41, 40, 39, 40, 38, 42, 47], "hlc": [921726, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [43, 41, 47, 43, 40, 39, 36, 43, 46, 45], "hlc": [921728, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [43, 41, 47, 43, 43, 39, 36, 44, 46, 45], "hlc": [921728, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [44, 48, 53, 41, 40, 39, 39, 42, 47, 46], "hlc": [921727, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [47, 34, 42, 38, 45, 42, 31, 34, 38, 42], "hlc": [921725, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [43, 41, 50, 40, 41, 44, 34, 36, 47, 43], "hlc": [921727, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [44, 44, 44, 41, 40, 39, 41, 38, 42, 47], "hlc": [921726, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [43, 41, 47, 43, 43, 39, 36, 45, 46, 45], "hlc": [921728, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [43, 41, 48, 40, 40, 39, 34, 36, 49, 43], "hlc": [921725, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [48, 48, 53, 41, 42, 42, 39, 42, 47, 46], "hlc": [921727, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [49, 48, 53, 43, 43, 42, 39, 45, 47, 46], "hlc": [921728, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [44, 49, 50, 41, 41, 44, 37, 42, 47, 46], "hlc": [921727, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [47, 44, 44, 41, 45, 42, 42, 38, 42, 47], "hlc": [921726, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [44, 44, 44, 41, 40, 39, 41, 38, 42, 48], "hlc": [921727, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [44, 44, 48, 41, 40, 39, 41, 38, 49, 49], "hlc": [921727, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [47, 44, 44, 41, 45, 42, 43, 38, 42, 47], "hlc": [921726, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [43, 41, 48, 40, 40, 39, 34, 36, 50, 43], "hlc": [921725, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [44, 44, 48, 41, 40, 39, 41, 38, 49, 50], "hlc": [921727, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [44, 48, 54, 41, 40, 39, 39, 42, 50, 46], "hlc": [921727, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [47, 44, 47, 44, 45, 42, 43, 38, 42, 47], "hlc": [921726, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [44, 44, 50, 41, 41, 45, 41, 38, 49, 50], "hlc": [921728, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [50, 48, 53, 43, 43, 42, 39, 45, 47, 46], "hlc": [921728, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [44, 48, 55, 41, 40, 39, 39, 42, 50, 46], "hlc": [921727, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [47, 44, 47, 45, 45, 42, 43, 38, 42, 47], "hlc": [921726, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [47, 44, 44, 41, 45, 42, 44, 38, 42, 47], "hlc": [921726, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [43, 41, 48, 40, 40, 39, 34, 36, 51, 43], "hlc": [921725, 11]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [50, 50, 53, 43, 43, 44, 39, 45, 47, 46], "hlc": [921728, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [50, 51, 53, 43, 43, 44, 39, 45, 51, 46], "hlc": [921728, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [47, 48, 55, 41, 45, 42, 45, 42, 50, 47], "hlc": [921727, 12]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [47, 48, 55, 45, 45, 42, 46, 42, 50, 47], "hlc": [921727, 13]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [47, 44, 47, 43, 45, 42, 44, 46, 46, 47], "hlc": [921729, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [51, 48, 53, 43, 43, 42, 39, 45, 47, 46], "hlc": [921728, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [44, 48, 56, 41, 40, 39, 39, 42, 50, 46], "hlc": [921727, 12]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [47, 44, 47, 46, 45, 42, 43, 38, 42, 47], "hlc": [921726, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [47, 48, 55, 45, 45, 42, 47, 42, 50, 47], "hlc": [921727, 14]}
