INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 49100, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 2.5, actual clock drifts: [-0.6979859381167541, 0.07343014331900832, 1.7743376290544859, -2.1576582381870546, 1.6639435866490029, 0.4983786059188091, 1.6505752642690705, 0.5750184946118004, -1.7088335991025794, -2.1444228598632984]
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [36, 26, 27, 30, 24, 32, 36, 39, 26, 32], "hlc": [921538, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [37, 17, 23, 30, 24, 31, 30, 30, 25, 26], "hlc": [921536, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [28, 24, 24, 34, 26, 31, 35, 30, 26, 19], "hlc": [921537, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [35, 17, 23, 30, 28, 31, 32, 30, 25, 26], "hlc": [921538, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [27, 22, 26, 25, 20, 37, 23, 33, 25, 22], "hlc": [921537, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [28, 24, 28, 27, 18, 32, 38, 28, 26, 19], "hlc": [921538, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [33, 26, 27, 33, 26, 32, 35, 42, 26, 29], "hlc": [921537, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [26, 10, 19, 24, 18, 25, 23, 22, 28, 17], "hlc": [921535, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [36, 26, 27, 30, 24, 32, 36, 39, 26, 33], "hlc": [921538, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [38, 26, 27, 30, 24, 32, 36, 39, 26, 33], "hlc": [921538, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [32, 30, 26, 34, 26, 36, 35, 35, 27, 28], "hlc": [921537, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [28, 24, 28, 27, 20, 38, 38, 33, 26, 22], "hlc": [921538, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [28, 24, 28, 27, 18, 32, 39, 28, 28, 19], "hlc": [921539, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [35, 26, 27, 33, 28, 32, 35, 43, 26, 29], "hlc": [921538, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [37, 17, 23, 30, 24, 31, 30, 30, 29, 26], "hlc": [921536, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [37, 22, 26, 30, 24, 37, 30, 33, 30, 26], "hlc": [921537, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [36, 26, 27, 33, 26, 32, 36, 42, 26, 34], "hlc": [921538, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [39, 26, 27, 30, 24, 32, 36, 39, 26, 33], "hlc": [921538, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [32, 31, 26, 34, 26, 36, 35, 35, 27, 28], "hlc": [921537, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [21, 12, 29, 15, 17, 32, 22, 28, 19, 17], "hlc": [921539, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [28, 24, 24, 35, 26, 31, 35, 30, 26, 19], "hlc": [921537, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [28, 24, 28, 27, 20, 39, 38, 33, 26, 22], "hlc": [921538, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [35, 26, 27, 33, 28, 32, 35, 44, 26, 29], "hlc": [921538, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [37, 22, 26, 30, 24, 37, 30, 33, 31, 26], "hlc": [921537, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [32, 32, 29, 34, 26, 36, 35, 35, 27, 28], "hlc": [921539, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [32, 33, 29, 34, 26, 39, 38, 35, 27, 28], "hlc": [921539, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [37, 24, 26, 36, 26, 37, 35, 33, 31, 26], "hlc": [921537, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [28, 24, 28, 35, 26, 40, 38, 33, 26, 22], "hlc": [921538, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [32, 31, 28, 34, 26, 36, 40, 35, 28, 28], "hlc": [921539, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [39, 26, 27, 30, 24, 37, 36, 39, 32, 33], "hlc": [921538, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [36, 26, 27, 33, 28, 32, 36, 44, 26, 35], "hlc": [921538, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [40, 26, 27, 30, 24, 32, 36, 39, 26, 33], "hlc": [921538, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [32, 34, 29, 34, 26, 39, 38, 35, 27, 28], "hlc": [921539, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [35, 17, 23, 30, 29, 31, 32, 30, 25, 26], "hlc": [921539, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [32, 31, 28, 34, 26, 36, 41, 35, 28, 28], "hlc": [921539, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [35, 26, 27, 33, 28, 32, 35, 45, 26, 29], "hlc": [921538, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [36, 26, 27, 33, 28, 32, 36, 44, 26, 36], "hlc": [921538, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [35, 26, 30, 33, 28, 32, 35, 45, 26, 29], "hlc": [921540, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [35, 34, 29, 34, 30, 39, 38, 35, 27, 28], "hlc": [921540, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [40, 26, 28, 35, 26, 41, 38, 39, 26, 33], "hlc": [921539, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [40, 31, 28, 35, 26, 42, 41, 39, 28, 33], "hlc": [921539, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [35, 31, 28, 34, 29, 36, 42, 35, 28, 28], "hlc": [921540, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [36, 31, 28, 34, 29, 36, 43, 44, 28, 36], "hlc": [921540, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [41, 26, 27, 30, 24, 32, 36, 39, 26, 33], "hlc": [921538, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [32, 35, 29, 34, 26, 39, 38, 35, 27, 28], "hlc": [921539, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [35, 26, 31, 33, 28, 32, 35, 45, 26, 29], "hlc": [921540, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [37, 24, 26, 37, 26, 37, 35, 33, 31, 26], "hlc": [921537, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [40, 31, 28, 35, 26, 43, 41, 39, 28, 33], "hlc": [921539, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [35, 26, 27, 33, 28, 32, 35, 46, 26, 29], "hlc": [921539, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [39, 26, 27, 30, 24, 37, 36, 39, 33, 33], "hlc": [921538, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [36, 26, 27, 33, 28, 32, 36, 44, 26, 37], "hlc": [921538, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [36, 36, 29, 34, 28, 39, 38, 44, 27, 37], "hlc": [921539, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [35, 35, 32, 34, 28, 39, 38, 45, 27, 29], "hlc": [921541, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [40, 35, 33, 35, 28, 43, 41, 45, 28, 33], "hlc": [921541, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [40, 31, 28, 35, 28, 44, 41, 46, 28, 33], "hlc": [921539, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [40, 31, 28, 35, 28, 45, 41, 46, 33, 33], "hlc": [921539, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [41, 31, 28, 34, 29, 36, 44, 44, 28, 36], "hlc": [921540, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [39, 26, 31, 33, 28, 37, 36, 45, 34, 33], "hlc": [921540, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [37, 26, 27, 37, 28, 37, 36, 44, 31, 38], "hlc": [921538, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [42, 26, 27, 30, 24, 32, 36, 39, 26, 33], "hlc": [921538, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [36, 37, 29, 34, 28, 39, 38, 44, 27, 37], "hlc": [921539, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [40, 35, 34, 35, 28, 43, 41, 45, 28, 33], "hlc": [921541, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [35, 34, 29, 34, 31, 39, 38, 35, 27, 28], "hlc": [921540, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [40, 31, 28, 35, 28, 46, 41, 46, 33, 33], "hlc": [921539, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [35, 26, 27, 33, 28, 32, 35, 47, 26, 29], "hlc": [921539, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [39, 26, 31, 33, 28, 37, 36, 45, 35, 33], "hlc": [921540, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [37, 26, 27, 37, 28, 37, 36, 44, 31, 39], "hlc": [921538, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [43, 35, 34, 35, 28, 43, 41, 45, 28, 33], "hlc": [921541, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [44, 35, 34, 35, 28, 46, 41, 46, 33, 33], "hlc": [921541, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [40, 35, 35, 35, 28, 43, 41, 47, 28, 33], "hlc": [921541, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [36, 37, 29, 34, 32, 39, 38, 44, 27, 37], "hlc": [921541, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [40, 31, 28, 37, 28, 47, 41, 46, 33, 39], "hlc": [921540, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [35, 34, 29, 34, 31, 39, 38, 48, 27, 29], "hlc": [921540, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [42, 26, 31, 33, 28, 37, 36, 45, 36, 33], "hlc": [921540, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [39, 26, 31, 37, 28, 37, 36, 45, 35, 40], "hlc": [921540, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [40, 35, 36, 35, 28, 43, 41, 47, 28, 33], "hlc": [921541, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [37, 24, 26, 38, 26, 37, 35, 33, 31, 26], "hlc": [921537, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [36, 37, 29, 34, 33, 39, 38, 44, 27, 37], "hlc": [921541, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [41, 31, 28, 34, 29, 36, 45, 44, 28, 36], "hlc": [921541, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [35, 34, 29, 34, 31, 39, 38, 49, 27, 29], "hlc": [921540, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [39, 26, 31, 37, 28, 37, 36, 45, 35, 41], "hlc": [921540, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [36, 38, 29, 34, 31, 39, 38, 49, 27, 37], "hlc": [921540, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [40, 37, 37, 35, 33, 43, 41, 47, 28, 37], "hlc": [921542, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [40, 35, 36, 39, 28, 43, 41, 47, 31, 33], "hlc": [921541, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [41, 35, 36, 40, 29, 43, 45, 47, 31, 36], "hlc": [921541, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [41, 31, 31, 37, 29, 37, 46, 45, 35, 41], "hlc": [921541, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [42, 26, 31, 38, 28, 37, 36, 45, 37, 33], "hlc": [921540, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [45, 35, 34, 35, 28, 46, 41, 46, 33, 33], "hlc": [921541, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [36, 39, 29, 34, 31, 39, 38, 49, 27, 37], "hlc": [921540, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [41, 35, 36, 41, 29, 43, 45, 47, 31, 36], "hlc": [921541, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [36, 37, 29, 34, 34, 39, 38, 44, 27, 37], "hlc": [921541, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [40, 31, 28, 37, 28, 48, 41, 46, 33, 39], "hlc": [921540, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [41, 31, 31, 37, 29, 37, 47, 45, 35, 41], "hlc": [921541, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [39, 26, 31, 37, 28, 37, 36, 45, 35, 42], "hlc": [921540, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [45, 40, 34, 35, 31, 46, 41, 49, 33, 37], "hlc": [921541, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [40, 37, 38, 35, 34, 43, 41, 47, 28, 37], "hlc": [921542, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [40, 37, 29, 37, 35, 48, 41, 46, 33, 39], "hlc": [921542, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [41, 39, 31, 37, 31, 39, 48, 49, 35, 41], "hlc": [921542, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [41, 39, 36, 41, 31, 43, 49, 49, 35, 41], "hlc": [921542, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [41, 34, 31, 37, 31, 39, 47, 50, 35, 41], "hlc": [921541, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [41, 34, 31, 37, 31, 39, 47, 51, 35, 42], "hlc": [921541, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [46, 35, 34, 35, 28, 46, 41, 46, 33, 33], "hlc": [921541, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [45, 41, 34, 35, 31, 46, 41, 49, 33, 37], "hlc": [921541, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [40, 37, 39, 35, 34, 43, 41, 47, 28, 37], "hlc": [921542, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [41, 35, 36, 42, 29, 43, 45, 47, 31, 36], "hlc": [921541, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [40, 37, 29, 37, 36, 48, 41, 46, 33, 39], "hlc": [921542, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [40, 31, 28, 37, 28, 49, 41, 46, 33, 39], "hlc": [921541, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [41, 39, 36, 41, 31, 43, 50, 49, 35, 41], "hlc": [921542, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [41, 34, 31, 37, 31, 39, 47, 52, 35, 42], "hlc": [921541, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [42, 26, 31, 38, 28, 37, 36, 45, 38, 33], "hlc": [921540, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [47, 39, 36, 41, 31, 46, 50, 49, 35, 41], "hlc": [921542, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [45, 42, 34, 38, 31, 46, 41, 49, 38, 37], "hlc": [921541, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [46, 37, 40, 35, 34, 46, 41, 47, 33, 37], "hlc": [921543, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [41, 37, 36, 42, 37, 48, 45, 47, 33, 39], "hlc": [921543, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [41, 34, 31, 37, 31, 50, 47, 52, 35, 42], "hlc": [921541, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [45, 41, 34, 37, 31, 46, 47, 53, 35, 42], "hlc": [921541, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [45, 41, 34, 37, 36, 48, 47, 54, 35, 42], "hlc": [921542, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [42, 37, 39, 38, 34, 43, 41, 47, 39, 37], "hlc": [921542, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [42, 37, 39, 38, 34, 49, 41, 47, 40, 39], "hlc": [921542, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [45, 43, 34, 38, 31, 46, 41, 49, 38, 37], "hlc": [921541, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [46, 37, 41, 35, 34, 46, 41, 47, 33, 37], "hlc": [921543, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [41, 35, 36, 43, 29, 43, 45, 47, 31, 36], "hlc": [921541, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [41, 37, 36, 42, 38, 48, 45, 47, 33, 39], "hlc": [921543, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [42, 37, 39, 38, 34, 49, 41, 47, 41, 39], "hlc": [921542, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [48, 39, 41, 41, 34, 46, 50, 49, 35, 41], "hlc": [921543, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [46, 37, 42, 42, 38, 48, 45, 47, 33, 39], "hlc": [921543, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [45, 41, 39, 38, 36, 49, 47, 55, 41, 42], "hlc": [921542, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [42, 37, 39, 43, 34, 49, 45, 47, 42, 39], "hlc": [921542, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [45, 43, 34, 38, 31, 46, 41, 49, 38, 43], "hlc": [921541, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [45, 44, 34, 38, 31, 46, 41, 49, 38, 37], "hlc": [921541, 10]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [41, 35, 36, 44, 29, 43, 45, 47, 31, 36], "hlc": [921541, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [41, 37, 36, 42, 39, 48, 45, 47, 33, 39], "hlc": [921543, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [41, 39, 36, 41, 31, 43, 51, 49, 35, 41], "hlc": [921543, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [45, 43, 34, 38, 31, 46, 41, 49, 38, 44], "hlc": [921541, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [49, 44, 41, 41, 34, 46, 50, 49, 38, 41], "hlc": [921543, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [50, 44, 41, 44, 34, 46, 50, 49, 38, 41], "hlc": [921543, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [41, 39, 36, 41, 31, 51, 51, 52, 35, 42], "hlc": [921543, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [41, 39, 36, 42, 39, 48, 52, 49, 35, 41], "hlc": [921543, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [45, 43, 36, 42, 39, 48, 53, 49, 38, 44], "hlc": [921543, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [51, 44, 41, 44, 34, 46, 50, 49, 38, 41], "hlc": [921543, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [45, 45, 34, 38, 31, 46, 41, 49, 38, 37], "hlc": [921542, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [46, 37, 43, 42, 38, 48, 45, 47, 33, 39], "hlc": [921544, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [41, 35, 36, 45, 29, 43, 45, 47, 31, 36], "hlc": [921541, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [45, 41, 39, 38, 36, 49, 47, 56, 41, 42], "hlc": [921542, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [42, 37, 39, 43, 34, 49, 45, 47, 43, 39], "hlc": [921542, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [45, 43, 34, 38, 31, 46, 41, 49, 38, 45], "hlc": [921541, 12]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [45, 46, 39, 43, 34, 49, 45, 49, 43, 39], "hlc": [921542, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [46, 41, 44, 42, 38, 49, 47, 56, 41, 42], "hlc": [921544, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [51, 44, 41, 44, 40, 48, 50, 49, 38, 41], "hlc": [921544, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [51, 44, 43, 44, 41, 48, 50, 49, 38, 41], "hlc": [921544, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [41, 39, 36, 45, 31, 52, 51, 52, 35, 42], "hlc": [921543, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [45, 43, 36, 45, 31, 53, 51, 52, 38, 45], "hlc": [921543, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [45, 45, 39, 38, 36, 49, 47, 57, 41, 42], "hlc": [921543, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [52, 44, 41, 44, 34, 46, 50, 49, 38, 41], "hlc": [921543, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [45, 47, 39, 43, 34, 49, 45, 49, 43, 39], "hlc": [921542, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [46, 41, 45, 42, 38, 49, 47, 56, 41, 42], "hlc": [921544, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [45, 43, 36, 45, 31, 54, 51, 52, 38, 45], "hlc": [921543, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [45, 43, 36, 42, 39, 48, 54, 49, 38, 44], "hlc": [921544, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [45, 45, 39, 38, 36, 49, 47, 58, 41, 42], "hlc": [921543, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [42, 37, 39, 43, 34, 49, 45, 47, 44, 39], "hlc": [921542, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [45, 43, 34, 38, 31, 46, 41, 49, 38, 46], "hlc": [921541, 13]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [46, 47, 46, 43, 38, 49, 47, 56, 43, 42], "hlc": [921545, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [46, 47, 47, 45, 38, 54, 51, 56, 43, 45], "hlc": [921545, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [45, 43, 36, 46, 39, 48, 54, 49, 38, 44], "hlc": [921544, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [51, 44, 43, 44, 42, 48, 50, 49, 38, 46], "hlc": [921545, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [46, 43, 45, 45, 38, 55, 51, 56, 41, 45], "hlc": [921544, 3]}
