INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 44300, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 6.5, actual clock drifts: [1.0429606020280868, 5.919042147848273, -6.419345840661828, -0.515299478874538, 1.967350383842163, 0.10465308786227112, 4.095690795666412, -0.6063859378507788, -4.225248802207043, -0.6938742573471259]
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [28, 30, 28, 23, 28, 31, 27, 33, 26, 26], "hlc": [921705, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [29, 29, 27, 34, 32, 23, 24, 28, 31, 22], "hlc": [921705, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [29, 30, 28, 34, 33, 31, 27, 33, 31, 26], "hlc": [921705, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [27, 29, 35, 29, 31, 29, 30, 29, 35, 21], "hlc": [921705, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [30, 24, 24, 19, 23, 15, 21, 25, 18, 19], "hlc": [921703, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [25, 35, 32, 28, 28, 29, 32, 29, 33, 21], "hlc": [921708, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [29, 29, 27, 35, 27, 23, 24, 28, 31, 22], "hlc": [921705, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [24, 30, 28, 23, 28, 32, 27, 31, 26, 21], "hlc": [921705, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [27, 29, 34, 32, 30, 23, 37, 28, 31, 23], "hlc": [921706, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [27, 29, 35, 29, 31, 29, 30, 29, 36, 21], "hlc": [921705, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [31, 29, 27, 35, 27, 23, 24, 28, 31, 22], "hlc": [921705, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [30, 28, 36, 29, 23, 23, 30, 26, 27, 19], "hlc": [921704, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [30, 35, 37, 29, 28, 29, 32, 29, 33, 21], "hlc": [921708, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [30, 35, 38, 29, 31, 29, 32, 29, 36, 21], "hlc": [921708, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [29, 30, 28, 36, 28, 32, 27, 31, 31, 22], "hlc": [921705, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [29, 30, 34, 34, 34, 31, 37, 33, 31, 26], "hlc": [921706, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [30, 35, 39, 29, 31, 29, 32, 29, 36, 21], "hlc": [921708, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [29, 30, 28, 37, 28, 32, 27, 31, 31, 22], "hlc": [921705, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [27, 29, 34, 32, 30, 23, 38, 28, 31, 23], "hlc": [921706, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [28, 30, 24, 21, 23, 15, 21, 34, 18, 19], "hlc": [921705, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [27, 29, 35, 29, 31, 29, 30, 29, 37, 21], "hlc": [921705, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [28, 30, 28, 23, 28, 31, 27, 33, 26, 27], "hlc": [921705, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [32, 35, 39, 35, 31, 29, 32, 29, 36, 22], "hlc": [921708, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [28, 36, 32, 28, 28, 29, 32, 34, 33, 21], "hlc": [921709, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [30, 35, 40, 29, 31, 29, 32, 29, 37, 21], "hlc": [921708, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [29, 30, 28, 37, 28, 32, 27, 35, 31, 22], "hlc": [921705, 12]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [29, 30, 28, 37, 28, 32, 27, 36, 31, 27], "hlc": [921705, 13]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [27, 29, 35, 32, 31, 29, 38, 29, 38, 23], "hlc": [921706, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [27, 29, 34, 32, 30, 23, 39, 28, 31, 23], "hlc": [921707, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [27, 29, 35, 32, 31, 29, 38, 29, 39, 23], "hlc": [921706, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [28, 30, 28, 23, 28, 31, 27, 33, 26, 28], "hlc": [921705, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [28, 37, 32, 28, 28, 31, 32, 34, 33, 28], "hlc": [921709, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [30, 35, 41, 32, 31, 29, 38, 29, 39, 23], "hlc": [921708, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [29, 30, 34, 38, 30, 32, 39, 31, 31, 23], "hlc": [921707, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [33, 35, 39, 35, 31, 29, 32, 29, 36, 22], "hlc": [921708, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [30, 35, 42, 32, 31, 29, 38, 29, 39, 23], "hlc": [921708, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [24, 30, 28, 23, 28, 33, 27, 31, 26, 21], "hlc": [921705, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [27, 29, 34, 32, 30, 23, 40, 28, 31, 23], "hlc": [921707, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [27, 29, 35, 32, 31, 29, 38, 29, 40, 23], "hlc": [921706, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [28, 30, 28, 23, 28, 31, 27, 33, 26, 29], "hlc": [921705, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [33, 35, 43, 35, 31, 29, 38, 29, 39, 23], "hlc": [921708, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [33, 35, 44, 35, 31, 29, 38, 29, 40, 23], "hlc": [921708, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [30, 35, 42, 34, 35, 31, 38, 33, 39, 26], "hlc": [921708, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [28, 30, 34, 32, 30, 31, 41, 33, 31, 29], "hlc": [921708, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [27, 30, 35, 32, 31, 33, 38, 31, 41, 23], "hlc": [921706, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [27, 30, 35, 32, 31, 33, 40, 31, 42, 23], "hlc": [921707, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [34, 35, 39, 35, 31, 29, 32, 29, 36, 22], "hlc": [921708, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [33, 35, 45, 35, 31, 29, 38, 29, 40, 23], "hlc": [921708, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [30, 35, 42, 34, 36, 31, 38, 33, 39, 26], "hlc": [921708, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [28, 30, 34, 32, 30, 31, 42, 33, 31, 29], "hlc": [921708, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [28, 30, 28, 23, 28, 31, 27, 33, 26, 30], "hlc": [921705, 12]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [30, 35, 42, 34, 37, 31, 42, 33, 39, 29], "hlc": [921708, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [30, 35, 42, 34, 36, 34, 38, 33, 39, 26], "hlc": [921708, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [30, 35, 42, 34, 36, 35, 38, 33, 39, 30], "hlc": [921708, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [33, 35, 45, 35, 31, 31, 43, 33, 40, 29], "hlc": [921708, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [34, 35, 39, 35, 31, 31, 32, 33, 36, 31], "hlc": [921708, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [33, 35, 46, 35, 31, 29, 38, 29, 40, 23], "hlc": [921708, 10]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [29, 30, 34, 39, 30, 32, 39, 31, 31, 23], "hlc": [921707, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [30, 35, 42, 34, 38, 31, 42, 33, 39, 29], "hlc": [921708, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [30, 35, 42, 34, 36, 36, 38, 33, 39, 30], "hlc": [921708, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [33, 35, 45, 35, 31, 31, 44, 33, 40, 29], "hlc": [921708, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [29, 30, 28, 37, 28, 32, 27, 37, 31, 27], "hlc": [921705, 14]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [34, 35, 39, 35, 31, 31, 32, 33, 36, 32], "hlc": [921708, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [35, 35, 39, 37, 31, 32, 32, 37, 36, 27], "hlc": [921708, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [36, 35, 39, 37, 31, 32, 32, 37, 36, 32], "hlc": [921708, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [30, 35, 42, 39, 36, 37, 39, 33, 39, 30], "hlc": [921708, 12]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [33, 35, 45, 39, 36, 38, 44, 33, 40, 30], "hlc": [921708, 13]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [30, 35, 42, 34, 36, 36, 40, 33, 43, 30], "hlc": [921708, 12]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [34, 35, 46, 35, 31, 31, 38, 33, 40, 33], "hlc": [921708, 11]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [34, 35, 46, 35, 38, 31, 42, 33, 40, 34], "hlc": [921708, 12]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [37, 35, 39, 37, 31, 32, 32, 37, 36, 32], "hlc": [921708, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [33, 35, 47, 35, 31, 29, 38, 29, 40, 23], "hlc": [921708, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [29, 30, 34, 40, 30, 32, 39, 31, 31, 23], "hlc": [921707, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [30, 35, 42, 34, 39, 31, 42, 33, 39, 29], "hlc": [921708, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [33, 35, 45, 35, 31, 31, 45, 33, 40, 29], "hlc": [921709, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [29, 30, 28, 37, 28, 32, 27, 38, 31, 27], "hlc": [921705, 15]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [33, 38, 47, 35, 31, 31, 38, 34, 40, 28], "hlc": [921711, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [33, 35, 48, 35, 31, 31, 45, 33, 40, 29], "hlc": [921709, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [30, 35, 42, 41, 39, 32, 42, 33, 39, 29], "hlc": [921708, 12]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [37, 35, 42, 37, 40, 32, 42, 37, 39, 32], "hlc": [921708, 12]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [34, 35, 46, 40, 38, 32, 42, 33, 40, 35], "hlc": [921708, 13]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [34, 35, 46, 40, 38, 32, 42, 38, 40, 36], "hlc": [921708, 14]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [30, 35, 42, 42, 39, 32, 42, 33, 39, 29], "hlc": [921708, 13]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [37, 35, 42, 37, 41, 32, 42, 37, 39, 32], "hlc": [921708, 13]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [29, 30, 28, 37, 28, 32, 27, 39, 31, 27], "hlc": [921705, 16]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [30, 35, 42, 34, 36, 36, 40, 33, 44, 30], "hlc": [921708, 13]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [33, 35, 49, 35, 36, 36, 45, 33, 44, 30], "hlc": [921709, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [37, 35, 42, 37, 42, 32, 42, 39, 39, 32], "hlc": [921708, 14]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [30, 35, 42, 42, 39, 32, 42, 40, 39, 29], "hlc": [921708, 14]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [37, 35, 46, 40, 41, 32, 42, 38, 40, 37], "hlc": [921708, 15]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [38, 35, 39, 37, 31, 32, 32, 37, 36, 32], "hlc": [921708, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [30, 35, 42, 43, 39, 32, 42, 33, 39, 29], "hlc": [921708, 14]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [33, 35, 45, 39, 36, 39, 44, 33, 40, 30], "hlc": [921708, 14]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [33, 35, 45, 35, 31, 31, 46, 33, 40, 29], "hlc": [921710, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [30, 35, 42, 42, 39, 32, 42, 41, 39, 29], "hlc": [921708, 15]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [37, 35, 46, 40, 41, 32, 42, 38, 40, 38], "hlc": [921708, 16]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [33, 39, 47, 35, 31, 31, 46, 34, 40, 29], "hlc": [921712, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [33, 40, 47, 42, 39, 32, 46, 41, 40, 29], "hlc": [921712, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [37, 35, 50, 40, 41, 36, 45, 38, 44, 38], "hlc": [921709, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [38, 35, 45, 37, 31, 32, 47, 37, 40, 32], "hlc": [921710, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [38, 35, 45, 43, 39, 32, 48, 37, 40, 32], "hlc": [921710, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [33, 35, 45, 39, 36, 39, 44, 33, 45, 30], "hlc": [921708, 15]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [39, 35, 39, 37, 31, 32, 32, 37, 36, 32], "hlc": [921708, 12]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [30, 35, 42, 44, 39, 32, 42, 33, 39, 29], "hlc": [921708, 15]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [37, 35, 42, 37, 43, 32, 42, 39, 39, 32], "hlc": [921708, 15]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [38, 35, 45, 43, 39, 32, 49, 37, 40, 32], "hlc": [921710, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [33, 35, 45, 39, 36, 39, 44, 33, 46, 30], "hlc": [921708, 16]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [37, 35, 46, 40, 41, 32, 42, 38, 40, 39], "hlc": [921708, 17]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [40, 35, 45, 43, 39, 32, 49, 37, 40, 32], "hlc": [921710, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [37, 35, 51, 40, 43, 36, 45, 39, 44, 38], "hlc": [921709, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [37, 35, 52, 40, 43, 36, 45, 39, 44, 39], "hlc": [921709, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [39, 35, 42, 45, 39, 32, 42, 37, 39, 32], "hlc": [921708, 16]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [37, 35, 45, 39, 44, 39, 44, 39, 46, 32], "hlc": [921709, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [33, 35, 45, 44, 39, 39, 44, 33, 47, 30], "hlc": [921708, 17]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [41, 35, 45, 43, 39, 32, 49, 37, 40, 32], "hlc": [921710, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [33, 41, 47, 42, 39, 32, 46, 41, 40, 29], "hlc": [921713, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [37, 35, 45, 39, 45, 39, 44, 39, 46, 32], "hlc": [921709, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [33, 35, 45, 39, 36, 40, 44, 33, 40, 30], "hlc": [921708, 15]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [38, 35, 45, 43, 39, 32, 50, 37, 40, 32], "hlc": [921711, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [30, 35, 42, 42, 39, 32, 42, 42, 39, 29], "hlc": [921708, 16]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [37, 35, 46, 40, 41, 32, 42, 38, 40, 40], "hlc": [921708, 18]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [38, 35, 53, 43, 43, 36, 50, 39, 44, 39], "hlc": [921711, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [39, 41, 47, 46, 39, 32, 46, 41, 40, 32], "hlc": [921713, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [39, 41, 47, 47, 45, 39, 46, 41, 46, 32], "hlc": [921713, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [37, 35, 45, 42, 46, 39, 44, 42, 46, 32], "hlc": [921709, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [41, 35, 45, 43, 39, 32, 51, 37, 40, 32], "hlc": [921711, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [41, 35, 45, 43, 39, 40, 52, 37, 40, 32], "hlc": [921711, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [37, 35, 46, 44, 41, 39, 44, 38, 48, 40], "hlc": [921708, 19]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [42, 35, 45, 43, 39, 32, 49, 37, 40, 32], "hlc": [921710, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [38, 35, 54, 43, 43, 36, 50, 39, 44, 39], "hlc": [921711, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [39, 41, 47, 48, 45, 39, 46, 41, 46, 32], "hlc": [921713, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [37, 35, 45, 42, 47, 39, 44, 42, 46, 32], "hlc": [921709, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [33, 35, 45, 39, 36, 41, 44, 33, 40, 30], "hlc": [921708, 16]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [41, 35, 45, 43, 39, 40, 53, 37, 40, 32], "hlc": [921711, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [37, 35, 46, 44, 41, 39, 44, 38, 49, 40], "hlc": [921708, 20]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [43, 41, 47, 48, 45, 39, 49, 41, 46, 32], "hlc": [921713, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [38, 42, 54, 43, 43, 36, 50, 41, 44, 39], "hlc": [921714, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [42, 35, 45, 43, 48, 39, 49, 42, 46, 32], "hlc": [921710, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [41, 35, 45, 43, 39, 42, 53, 37, 40, 32], "hlc": [921711, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [41, 35, 45, 43, 39, 41, 54, 37, 40, 32], "hlc": [921712, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [37, 35, 46, 42, 47, 39, 44, 42, 46, 41], "hlc": [921709, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [37, 35, 46, 44, 47, 39, 44, 42, 49, 42], "hlc": [921709, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [38, 43, 54, 43, 43, 36, 50, 41, 44, 39], "hlc": [921714, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [39, 41, 47, 49, 45, 39, 46, 41, 46, 32], "hlc": [921713, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [41, 35, 45, 43, 39, 43, 53, 37, 40, 32], "hlc": [921711, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [44, 41, 47, 48, 45, 43, 53, 41, 46, 32], "hlc": [921713, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [39, 44, 54, 49, 45, 39, 50, 41, 46, 39], "hlc": [921714, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [42, 43, 54, 43, 49, 39, 50, 42, 46, 39], "hlc": [921714, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [45, 41, 47, 48, 45, 43, 53, 41, 46, 32], "hlc": [921713, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [38, 35, 55, 43, 43, 36, 50, 39, 44, 39], "hlc": [921711, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [41, 35, 45, 43, 39, 41, 55, 37, 40, 32], "hlc": [921712, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [30, 35, 42, 42, 39, 32, 42, 43, 39, 29], "hlc": [921708, 17]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [46, 41, 47, 48, 45, 43, 53, 43, 46, 32], "hlc": [921713, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [41, 35, 45, 43, 39, 44, 55, 37, 40, 32], "hlc": [921712, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [45, 41, 47, 48, 45, 43, 53, 44, 46, 32], "hlc": [921713, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [38, 35, 55, 44, 43, 39, 50, 39, 50, 40], "hlc": [921711, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [47, 41, 47, 48, 45, 43, 53, 43, 46, 32], "hlc": [921713, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [38, 35, 56, 43, 43, 36, 50, 39, 44, 39], "hlc": [921711, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [41, 35, 45, 43, 39, 45, 55, 37, 40, 32], "hlc": [921712, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [41, 35, 45, 43, 39, 41, 56, 37, 40, 32], "hlc": [921713, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [37, 35, 46, 44, 47, 39, 44, 42, 49, 43], "hlc": [921709, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [48, 41, 47, 48, 45, 45, 55, 43, 46, 32], "hlc": [921713, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [47, 41, 47, 48, 45, 46, 55, 43, 46, 32], "hlc": [921713, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [41, 35, 56, 43, 43, 41, 57, 39, 44, 39], "hlc": [921713, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [41, 35, 56, 44, 47, 41, 58, 42, 49, 43], "hlc": [921713, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [41, 35, 46, 44, 47, 41, 56, 42, 49, 44], "hlc": [921713, 1]}
