INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 38300, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 3.5, actual clock drifts: [-1.9694629802370311, 0.9636963798644205, -0.20663985464226187, 2.5281132659094503, 2.4620220661800367, -1.9201098723014, -1.588509226980463, 1.5110462152742876, -2.512903476144471, -1.6050945510807224]
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [22, 36, 25, 26, 24, 29, 28, 24, 30, 27], "hlc": [921551, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [19, 28, 25, 22, 24, 24, 26, 19, 20, 29], "hlc": [921550, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [32, 44, 30, 23, 25, 27, 31, 24, 28, 24], "hlc": [921551, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [22, 37, 33, 26, 24, 29, 28, 24, 30, 27], "hlc": [921551, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [29, 38, 28, 30, 24, 24, 31, 29, 24, 28], "hlc": [921552, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [29, 38, 32, 24, 29, 18, 34, 28, 27, 24], "hlc": [921552, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [29, 41, 32, 26, 29, 31, 35, 28, 27, 27], "hlc": [921552, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [29, 41, 32, 26, 29, 31, 36, 28, 27, 29], "hlc": [921552, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [22, 36, 25, 29, 24, 29, 28, 25, 31, 28], "hlc": [921552, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [33, 44, 30, 23, 25, 27, 31, 24, 28, 24], "hlc": [921551, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [22, 37, 34, 26, 24, 29, 28, 24, 30, 27], "hlc": [921551, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [29, 38, 28, 31, 24, 24, 31, 29, 24, 28], "hlc": [921552, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [29, 38, 32, 24, 30, 18, 33, 28, 27, 24], "hlc": [921552, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [29, 38, 28, 23, 22, 18, 31, 30, 24, 21], "hlc": [921551, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [22, 36, 25, 29, 24, 29, 28, 25, 32, 28], "hlc": [921552, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [30, 45, 30, 23, 23, 27, 31, 30, 28, 24], "hlc": [921551, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [33, 44, 35, 26, 25, 29, 31, 24, 30, 27], "hlc": [921551, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [33, 44, 36, 26, 30, 29, 33, 28, 30, 27], "hlc": [921552, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [29, 38, 32, 31, 31, 24, 33, 29, 27, 28], "hlc": [921553, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [22, 41, 34, 26, 24, 32, 28, 24, 30, 27], "hlc": [921551, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [29, 38, 28, 29, 24, 29, 31, 31, 32, 28], "hlc": [921552, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [33, 44, 37, 26, 30, 29, 33, 28, 30, 27], "hlc": [921552, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [22, 41, 34, 26, 24, 33, 28, 24, 30, 27], "hlc": [921551, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [29, 41, 32, 26, 29, 31, 37, 28, 27, 29], "hlc": [921552, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [33, 44, 38, 26, 30, 31, 37, 28, 30, 29], "hlc": [921552, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [22, 41, 34, 29, 24, 33, 28, 25, 33, 28], "hlc": [921552, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [33, 44, 37, 26, 30, 29, 33, 28, 30, 30], "hlc": [921552, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [34, 44, 30, 23, 25, 27, 31, 24, 28, 24], "hlc": [921551, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [33, 44, 39, 26, 30, 31, 37, 28, 30, 29], "hlc": [921552, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [29, 38, 28, 32, 24, 24, 31, 29, 24, 28], "hlc": [921553, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [29, 38, 32, 31, 32, 24, 33, 29, 27, 28], "hlc": [921553, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [22, 41, 34, 26, 24, 34, 28, 24, 30, 27], "hlc": [921551, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [29, 41, 32, 26, 29, 31, 38, 28, 27, 29], "hlc": [921552, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [33, 44, 37, 26, 30, 29, 33, 28, 30, 31], "hlc": [921552, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [33, 44, 37, 31, 33, 29, 33, 29, 30, 31], "hlc": [921554, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [34, 44, 30, 29, 25, 29, 31, 32, 32, 28], "hlc": [921553, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [33, 44, 39, 29, 30, 33, 37, 28, 34, 29], "hlc": [921552, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [33, 44, 39, 29, 30, 34, 37, 28, 35, 29], "hlc": [921552, 11]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [33, 44, 37, 32, 30, 29, 33, 29, 30, 32], "hlc": [921553, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [33, 44, 37, 32, 32, 29, 33, 29, 30, 33], "hlc": [921553, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [33, 44, 37, 32, 32, 31, 38, 29, 30, 34], "hlc": [921553, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [35, 44, 30, 23, 25, 27, 31, 24, 28, 24], "hlc": [921551, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [29, 38, 28, 33, 24, 24, 31, 29, 24, 28], "hlc": [921554, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [33, 44, 37, 31, 34, 29, 33, 29, 30, 31], "hlc": [921554, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [29, 41, 32, 26, 29, 31, 39, 28, 27, 29], "hlc": [921552, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [33, 44, 39, 29, 30, 34, 37, 28, 36, 29], "hlc": [921552, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [33, 44, 37, 32, 32, 31, 38, 29, 30, 35], "hlc": [921553, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [36, 44, 32, 26, 29, 31, 39, 28, 28, 29], "hlc": [921552, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [37, 44, 37, 32, 32, 31, 39, 29, 30, 35], "hlc": [921553, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [33, 46, 39, 29, 30, 34, 37, 30, 36, 29], "hlc": [921553, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [35, 44, 40, 26, 30, 31, 37, 28, 30, 29], "hlc": [921552, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [33, 44, 37, 31, 34, 31, 40, 29, 30, 31], "hlc": [921554, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [33, 44, 39, 33, 30, 34, 37, 29, 37, 29], "hlc": [921554, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [35, 44, 41, 26, 30, 31, 37, 28, 30, 29], "hlc": [921552, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [29, 38, 28, 34, 24, 24, 31, 29, 24, 28], "hlc": [921554, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [33, 44, 37, 31, 35, 29, 33, 29, 30, 31], "hlc": [921554, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [22, 41, 34, 26, 24, 35, 28, 24, 30, 27], "hlc": [921551, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [33, 44, 39, 33, 30, 34, 37, 29, 38, 29], "hlc": [921554, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [38, 44, 41, 32, 32, 31, 39, 29, 30, 35], "hlc": [921553, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [33, 47, 39, 33, 30, 34, 37, 30, 38, 29], "hlc": [921554, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [35, 44, 42, 26, 30, 35, 37, 28, 30, 29], "hlc": [921552, 12]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [34, 44, 30, 34, 25, 29, 31, 33, 32, 28], "hlc": [921554, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [33, 44, 39, 33, 35, 34, 37, 29, 39, 31], "hlc": [921554, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [33, 48, 39, 33, 30, 34, 37, 30, 38, 29], "hlc": [921554, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [29, 38, 28, 35, 24, 24, 31, 29, 24, 28], "hlc": [921555, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [22, 41, 34, 26, 24, 36, 28, 24, 30, 27], "hlc": [921551, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [33, 44, 39, 33, 35, 34, 37, 29, 40, 31], "hlc": [921554, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [33, 44, 37, 32, 32, 31, 38, 29, 30, 36], "hlc": [921553, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [33, 49, 39, 33, 35, 34, 37, 30, 40, 31], "hlc": [921554, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [29, 41, 34, 36, 24, 36, 31, 29, 30, 28], "hlc": [921555, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [33, 44, 37, 32, 36, 31, 38, 29, 30, 36], "hlc": [921555, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [33, 44, 37, 35, 34, 31, 41, 29, 30, 31], "hlc": [921555, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [33, 48, 39, 33, 32, 34, 38, 30, 38, 37], "hlc": [921554, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [35, 44, 43, 26, 30, 35, 37, 28, 30, 29], "hlc": [921552, 13]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [29, 41, 34, 37, 24, 36, 31, 29, 30, 28], "hlc": [921555, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [33, 44, 37, 32, 37, 31, 38, 29, 30, 36], "hlc": [921555, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [22, 41, 34, 26, 24, 37, 28, 24, 30, 27], "hlc": [921551, 13]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [33, 44, 37, 35, 34, 31, 42, 29, 30, 31], "hlc": [921555, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [33, 44, 39, 33, 35, 34, 37, 29, 41, 31], "hlc": [921554, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [33, 48, 39, 33, 32, 34, 38, 30, 38, 38], "hlc": [921554, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [35, 44, 43, 38, 30, 36, 37, 29, 30, 29], "hlc": [921556, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [33, 44, 37, 32, 38, 37, 38, 29, 30, 36], "hlc": [921556, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [33, 48, 39, 33, 39, 37, 38, 30, 38, 38], "hlc": [921556, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [33, 44, 37, 37, 34, 36, 43, 29, 30, 31], "hlc": [921555, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [34, 44, 37, 34, 37, 31, 38, 34, 32, 36], "hlc": [921555, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [34, 44, 37, 35, 37, 31, 42, 35, 32, 36], "hlc": [921555, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [34, 44, 39, 35, 37, 34, 42, 36, 41, 36], "hlc": [921555, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [39, 44, 41, 32, 32, 31, 39, 29, 30, 35], "hlc": [921553, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [33, 50, 39, 33, 35, 34, 37, 30, 40, 31], "hlc": [921554, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [35, 44, 43, 39, 30, 36, 37, 29, 30, 29], "hlc": [921556, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [33, 48, 39, 33, 40, 37, 38, 30, 38, 38], "hlc": [921556, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [34, 44, 39, 35, 37, 34, 42, 37, 41, 36], "hlc": [921555, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [33, 44, 39, 33, 35, 34, 37, 29, 42, 31], "hlc": [921554, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [40, 48, 41, 33, 40, 37, 39, 30, 38, 38], "hlc": [921556, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [39, 44, 44, 32, 32, 35, 39, 29, 30, 35], "hlc": [921553, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [39, 44, 45, 33, 35, 35, 39, 29, 42, 35], "hlc": [921554, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [35, 44, 43, 39, 37, 36, 42, 38, 41, 36], "hlc": [921556, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [33, 50, 39, 33, 35, 34, 37, 30, 43, 31], "hlc": [921554, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [34, 48, 39, 35, 37, 34, 42, 37, 41, 39], "hlc": [921555, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [41, 48, 41, 33, 40, 37, 39, 30, 38, 38], "hlc": [921556, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [33, 51, 39, 33, 35, 34, 37, 30, 40, 31], "hlc": [921555, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [39, 44, 46, 33, 35, 35, 39, 29, 42, 35], "hlc": [921554, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [35, 44, 43, 40, 30, 36, 37, 29, 30, 29], "hlc": [921556, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [22, 41, 34, 26, 24, 38, 28, 24, 30, 27], "hlc": [921552, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [33, 44, 37, 37, 34, 36, 44, 29, 30, 31], "hlc": [921555, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [33, 50, 39, 33, 35, 34, 37, 30, 44, 31], "hlc": [921554, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [34, 48, 39, 35, 37, 34, 42, 37, 41, 40], "hlc": [921555, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [42, 48, 43, 40, 40, 37, 39, 30, 38, 38], "hlc": [921556, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [43, 48, 43, 40, 40, 37, 42, 37, 41, 40], "hlc": [921556, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [39, 50, 47, 33, 35, 35, 39, 30, 44, 35], "hlc": [921554, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [35, 51, 43, 41, 35, 36, 37, 30, 40, 31], "hlc": [921557, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [39, 48, 46, 33, 41, 37, 39, 30, 42, 38], "hlc": [921557, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [39, 48, 46, 37, 42, 37, 44, 30, 42, 38], "hlc": [921557, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [41, 50, 41, 33, 40, 37, 39, 30, 45, 38], "hlc": [921556, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [41, 50, 41, 33, 40, 38, 39, 30, 46, 38], "hlc": [921556, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [33, 52, 39, 33, 35, 34, 37, 30, 40, 31], "hlc": [921555, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [35, 51, 43, 42, 35, 36, 37, 30, 40, 31], "hlc": [921557, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [35, 44, 43, 39, 37, 36, 42, 39, 41, 36], "hlc": [921556, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [34, 48, 39, 35, 37, 34, 42, 37, 41, 41], "hlc": [921555, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [44, 48, 43, 40, 40, 37, 42, 39, 41, 40], "hlc": [921556, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [45, 48, 43, 40, 40, 37, 42, 39, 41, 41], "hlc": [921556, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [39, 52, 46, 37, 43, 37, 44, 30, 42, 38], "hlc": [921557, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [41, 51, 43, 42, 40, 38, 39, 30, 47, 38], "hlc": [921557, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [46, 48, 43, 40, 40, 37, 42, 39, 41, 41], "hlc": [921556, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [35, 51, 43, 43, 35, 36, 37, 30, 40, 31], "hlc": [921557, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [39, 52, 46, 37, 44, 37, 44, 30, 42, 38], "hlc": [921557, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [22, 41, 34, 26, 24, 39, 28, 24, 30, 27], "hlc": [921553, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [35, 44, 43, 39, 37, 36, 42, 40, 41, 36], "hlc": [921556, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [34, 48, 39, 35, 37, 34, 42, 37, 41, 42], "hlc": [921555, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [35, 51, 43, 44, 37, 36, 42, 40, 41, 36], "hlc": [921558, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [46, 52, 46, 40, 45, 37, 44, 39, 42, 41], "hlc": [921558, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [46, 52, 46, 43, 46, 37, 44, 39, 42, 41], "hlc": [921558, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [34, 48, 39, 37, 37, 36, 45, 37, 41, 42], "hlc": [921555, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [35, 44, 43, 39, 37, 39, 42, 41, 41, 36], "hlc": [921557, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [41, 52, 46, 42, 44, 38, 44, 30, 48, 38], "hlc": [921557, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [22, 41, 34, 26, 24, 40, 28, 24, 30, 27], "hlc": [921553, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [34, 48, 39, 37, 37, 36, 46, 37, 41, 42], "hlc": [921555, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [35, 44, 43, 39, 37, 39, 42, 42, 41, 36], "hlc": [921557, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [41, 52, 46, 42, 44, 38, 44, 30, 49, 38], "hlc": [921557, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [35, 53, 43, 39, 37, 39, 42, 42, 41, 36], "hlc": [921557, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [39, 50, 48, 33, 35, 40, 39, 30, 44, 35], "hlc": [921555, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [35, 48, 43, 39, 37, 39, 46, 43, 41, 42], "hlc": [921557, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [41, 52, 46, 42, 44, 39, 46, 44, 49, 42], "hlc": [921557, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [35, 54, 43, 39, 37, 39, 42, 42, 41, 36], "hlc": [921557, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [39, 50, 49, 33, 35, 40, 39, 30, 44, 35], "hlc": [921555, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [35, 51, 43, 45, 37, 36, 42, 40, 41, 36], "hlc": [921558, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [22, 41, 34, 26, 24, 41, 28, 24, 30, 27], "hlc": [921554, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [41, 52, 46, 42, 44, 39, 46, 45, 49, 42], "hlc": [921557, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [41, 52, 46, 42, 44, 38, 44, 30, 50, 38], "hlc": [921557, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [34, 48, 39, 35, 37, 34, 42, 37, 41, 43], "hlc": [921555, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [47, 48, 43, 40, 40, 37, 42, 39, 41, 43], "hlc": [921556, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [35, 55, 43, 39, 37, 41, 42, 42, 41, 36], "hlc": [921557, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [41, 52, 46, 46, 44, 39, 46, 45, 49, 42], "hlc": [921559, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [41, 52, 46, 47, 44, 39, 46, 45, 50, 42], "hlc": [921559, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [39, 50, 49, 33, 35, 42, 39, 30, 44, 35], "hlc": [921555, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [35, 54, 43, 39, 37, 39, 47, 42, 41, 42], "hlc": [921557, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [35, 51, 43, 45, 37, 36, 42, 40, 41, 44], "hlc": [921558, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [48, 48, 43, 40, 40, 37, 42, 39, 41, 43], "hlc": [921556, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [39, 50, 50, 33, 35, 40, 39, 30, 44, 35], "hlc": [921556, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [46, 52, 46, 43, 47, 37, 44, 39, 42, 41], "hlc": [921559, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [41, 52, 46, 42, 44, 39, 46, 46, 49, 42], "hlc": [921558, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [41, 52, 46, 42, 44, 38, 44, 30, 51, 38], "hlc": [921557, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [35, 51, 43, 45, 37, 36, 42, 40, 41, 45], "hlc": [921558, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [48, 56, 43, 40, 40, 41, 42, 42, 41, 43], "hlc": [921558, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [48, 57, 43, 45, 40, 41, 42, 42, 41, 45], "hlc": [921558, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [46, 52, 49, 43, 47, 43, 44, 39, 44, 41], "hlc": [921559, 1]}
