INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 38200, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 3.5, actual clock drifts: [1.912099953686619, 0.9986432319593135, -2.6198438239782686, -3.2048551470878146, -2.446097318752111, 0.13529960420368603, -2.341315832318916, -2.6302020779983644, -0.30803593154872866, 1.524726184511696]
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [26, 37, 36, 36, 35, 23, 25, 32, 23, 32], "hlc": [921551, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [19, 30, 36, 33, 41, 23, 26, 28, 24, 32], "hlc": [921549, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [24, 32, 29, 36, 39, 20, 21, 35, 20, 36], "hlc": [921550, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [24, 30, 39, 33, 38, 23, 21, 28, 23, 37], "hlc": [921551, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [24, 35, 39, 40, 38, 23, 21, 31, 23, 38], "hlc": [921551, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [24, 35, 39, 40, 39, 23, 21, 34, 23, 39], "hlc": [921551, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [27, 32, 29, 36, 31, 20, 21, 32, 20, 30], "hlc": [921551, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [26, 38, 36, 36, 35, 23, 25, 32, 23, 32], "hlc": [921551, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [22, 35, 29, 41, 31, 20, 21, 31, 20, 30], "hlc": [921549, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [19, 30, 36, 33, 42, 23, 26, 28, 24, 32], "hlc": [921549, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [19, 30, 36, 33, 35, 23, 27, 26, 23, 32], "hlc": [921549, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [23, 33, 38, 38, 38, 23, 21, 28, 28, 34], "hlc": [921550, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [24, 35, 39, 40, 39, 23, 21, 34, 23, 40], "hlc": [921551, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [28, 33, 38, 38, 38, 23, 21, 32, 28, 34], "hlc": [921552, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [29, 35, 39, 40, 39, 23, 21, 34, 28, 40], "hlc": [921552, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [26, 39, 36, 36, 35, 23, 27, 32, 23, 32], "hlc": [921551, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [27, 32, 40, 36, 38, 23, 21, 32, 23, 32], "hlc": [921551, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [27, 38, 41, 36, 38, 23, 25, 32, 23, 32], "hlc": [921551, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [24, 35, 29, 41, 39, 20, 21, 36, 20, 36], "hlc": [921550, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [23, 33, 38, 38, 42, 23, 26, 28, 29, 34], "hlc": [921550, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [26, 40, 36, 36, 35, 23, 27, 32, 23, 32], "hlc": [921551, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [27, 38, 42, 36, 38, 23, 25, 32, 23, 32], "hlc": [921551, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [22, 35, 29, 42, 31, 20, 21, 31, 20, 30], "hlc": [921549, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [19, 30, 36, 33, 43, 23, 26, 28, 24, 32], "hlc": [921549, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [19, 30, 36, 33, 35, 23, 28, 26, 23, 32], "hlc": [921549, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [24, 35, 29, 41, 39, 20, 21, 37, 20, 36], "hlc": [921550, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [23, 33, 38, 38, 42, 23, 26, 28, 30, 34], "hlc": [921550, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [24, 35, 39, 40, 39, 23, 21, 34, 23, 41], "hlc": [921551, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [30, 35, 39, 40, 43, 23, 26, 34, 28, 40], "hlc": [921552, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [27, 38, 43, 42, 38, 23, 25, 32, 23, 32], "hlc": [921551, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [26, 40, 36, 36, 44, 23, 27, 32, 24, 32], "hlc": [921551, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [24, 35, 39, 40, 39, 23, 29, 34, 23, 41], "hlc": [921551, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [24, 35, 36, 41, 39, 23, 28, 38, 23, 36], "hlc": [921550, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [24, 35, 38, 41, 42, 23, 28, 39, 30, 36], "hlc": [921550, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [27, 38, 42, 38, 42, 23, 26, 32, 31, 34], "hlc": [921551, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [27, 38, 42, 41, 42, 23, 26, 37, 32, 36], "hlc": [921551, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [26, 41, 36, 36, 35, 23, 27, 32, 23, 32], "hlc": [921551, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [27, 38, 44, 42, 38, 23, 25, 32, 23, 32], "hlc": [921551, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [26, 40, 36, 36, 45, 23, 27, 32, 24, 32], "hlc": [921551, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [27, 38, 42, 41, 42, 23, 26, 37, 33, 36], "hlc": [921551, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [31, 38, 44, 42, 43, 23, 26, 34, 28, 40], "hlc": [921553, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [26, 42, 36, 36, 45, 23, 27, 32, 24, 32], "hlc": [921552, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [27, 41, 42, 41, 42, 23, 27, 37, 34, 36], "hlc": [921551, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [27, 38, 42, 41, 42, 23, 26, 37, 33, 42], "hlc": [921552, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [32, 38, 44, 42, 43, 23, 26, 34, 28, 40], "hlc": [921553, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [26, 40, 36, 36, 46, 23, 27, 32, 24, 32], "hlc": [921551, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [24, 35, 39, 40, 39, 23, 30, 34, 23, 41], "hlc": [921551, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [24, 35, 38, 41, 42, 23, 28, 40, 30, 36], "hlc": [921550, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [27, 41, 42, 41, 42, 23, 27, 37, 35, 36], "hlc": [921551, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [33, 40, 44, 42, 46, 23, 27, 34, 28, 40], "hlc": [921553, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [26, 43, 39, 40, 45, 23, 30, 34, 24, 41], "hlc": [921552, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [26, 44, 39, 41, 45, 23, 30, 40, 30, 41], "hlc": [921552, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [32, 38, 44, 42, 43, 25, 26, 34, 28, 40], "hlc": [921553, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [27, 41, 42, 41, 42, 23, 28, 41, 35, 36], "hlc": [921551, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [27, 38, 45, 42, 38, 23, 25, 32, 23, 32], "hlc": [921551, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [22, 35, 29, 43, 31, 20, 21, 31, 20, 30], "hlc": [921549, 13]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [26, 40, 36, 36, 47, 23, 27, 32, 24, 32], "hlc": [921551, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [32, 38, 44, 42, 43, 26, 26, 34, 28, 40], "hlc": [921553, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [24, 35, 39, 40, 39, 23, 31, 34, 23, 41], "hlc": [921551, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [27, 41, 42, 41, 42, 23, 28, 42, 35, 36], "hlc": [921551, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [27, 38, 42, 41, 42, 23, 26, 37, 33, 43], "hlc": [921553, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [34, 40, 44, 42, 46, 26, 27, 34, 28, 40], "hlc": [921554, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [27, 41, 46, 42, 42, 23, 28, 42, 35, 36], "hlc": [921551, 13]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [26, 40, 36, 44, 47, 23, 27, 32, 24, 32], "hlc": [921551, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [27, 40, 42, 45, 47, 23, 27, 37, 33, 43], "hlc": [921553, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [27, 41, 42, 41, 42, 23, 31, 43, 35, 41], "hlc": [921551, 13]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [27, 38, 45, 42, 42, 23, 26, 37, 33, 44], "hlc": [921553, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [27, 38, 45, 43, 42, 23, 26, 37, 33, 45], "hlc": [921553, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [35, 40, 44, 42, 46, 26, 27, 34, 28, 40], "hlc": [921554, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [27, 41, 47, 42, 42, 23, 28, 42, 35, 36], "hlc": [921551, 14]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [27, 40, 42, 46, 47, 23, 27, 37, 33, 43], "hlc": [921553, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [26, 40, 36, 36, 48, 23, 27, 32, 24, 32], "hlc": [921551, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [32, 38, 44, 42, 43, 27, 26, 34, 28, 40], "hlc": [921553, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [27, 41, 42, 41, 42, 23, 31, 44, 35, 41], "hlc": [921551, 14]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [27, 38, 45, 43, 42, 23, 26, 37, 33, 46], "hlc": [921553, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [27, 45, 45, 43, 45, 23, 30, 40, 33, 46], "hlc": [921553, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [27, 41, 48, 46, 47, 23, 28, 42, 35, 43], "hlc": [921553, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [27, 40, 42, 47, 48, 23, 27, 37, 33, 43], "hlc": [921553, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [27, 41, 47, 42, 49, 23, 28, 42, 35, 36], "hlc": [921551, 15]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [35, 40, 44, 42, 46, 26, 32, 34, 28, 41], "hlc": [921554, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [35, 41, 44, 42, 46, 26, 33, 44, 35, 41], "hlc": [921554, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [32, 38, 45, 43, 43, 27, 26, 37, 33, 47], "hlc": [921554, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [36, 40, 44, 42, 46, 26, 27, 34, 28, 40], "hlc": [921554, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [27, 46, 45, 43, 45, 23, 30, 40, 33, 46], "hlc": [921553, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [27, 41, 49, 46, 47, 23, 28, 42, 35, 43], "hlc": [921553, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [27, 40, 42, 48, 48, 23, 27, 37, 33, 43], "hlc": [921553, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [32, 38, 44, 42, 43, 28, 26, 34, 28, 40], "hlc": [921553, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [27, 41, 42, 41, 42, 23, 31, 45, 35, 41], "hlc": [921551, 15]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [27, 41, 42, 41, 42, 23, 27, 37, 36, 36], "hlc": [921552, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [32, 38, 45, 43, 43, 27, 26, 37, 33, 48], "hlc": [921554, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [37, 46, 45, 43, 46, 26, 30, 40, 33, 46], "hlc": [921555, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [36, 47, 45, 43, 46, 26, 30, 40, 33, 46], "hlc": [921554, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [32, 41, 50, 46, 47, 27, 28, 42, 35, 48], "hlc": [921554, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [27, 41, 49, 46, 50, 23, 28, 42, 35, 43], "hlc": [921553, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [27, 41, 49, 46, 51, 23, 28, 42, 36, 43], "hlc": [921553, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [27, 41, 42, 41, 42, 23, 31, 45, 37, 41], "hlc": [921552, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [32, 40, 45, 48, 48, 27, 27, 37, 33, 49], "hlc": [921554, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [32, 40, 45, 48, 48, 28, 27, 37, 33, 50], "hlc": [921554, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [38, 46, 45, 43, 46, 26, 30, 40, 33, 46], "hlc": [921555, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [36, 48, 45, 43, 46, 26, 30, 40, 33, 46], "hlc": [921554, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [32, 41, 51, 46, 47, 27, 28, 42, 35, 48], "hlc": [921554, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [32, 38, 44, 42, 43, 29, 26, 34, 28, 40], "hlc": [921553, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [35, 41, 44, 42, 46, 26, 34, 44, 35, 41], "hlc": [921554, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [27, 41, 42, 41, 42, 23, 31, 45, 38, 41], "hlc": [921552, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [32, 40, 45, 48, 48, 28, 27, 37, 33, 51], "hlc": [921554, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [39, 46, 45, 43, 46, 26, 34, 44, 35, 46], "hlc": [921555, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [38, 46, 49, 46, 52, 26, 30, 42, 36, 46], "hlc": [921555, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [38, 46, 51, 46, 53, 27, 30, 42, 36, 48], "hlc": [921555, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [36, 48, 45, 43, 46, 26, 35, 44, 35, 46], "hlc": [921554, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [32, 41, 44, 42, 43, 29, 31, 46, 35, 41], "hlc": [921553, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [32, 41, 45, 48, 48, 29, 31, 47, 35, 51], "hlc": [921554, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [32, 41, 45, 48, 48, 28, 31, 45, 38, 52], "hlc": [921555, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [36, 49, 45, 43, 46, 26, 30, 40, 33, 46], "hlc": [921554, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [32, 41, 52, 46, 47, 27, 28, 42, 35, 48], "hlc": [921554, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [27, 40, 42, 49, 48, 23, 27, 37, 33, 43], "hlc": [921553, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [38, 46, 51, 46, 54, 27, 30, 42, 36, 48], "hlc": [921555, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [36, 48, 45, 43, 46, 26, 36, 44, 35, 46], "hlc": [921554, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [32, 41, 45, 48, 48, 29, 31, 48, 35, 51], "hlc": [921554, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [27, 41, 42, 41, 42, 23, 31, 45, 39, 41], "hlc": [921553, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [32, 41, 45, 48, 48, 28, 31, 45, 38, 53], "hlc": [921555, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [38, 50, 51, 46, 54, 27, 30, 42, 36, 48], "hlc": [921555, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [38, 51, 51, 46, 54, 27, 36, 44, 36, 48], "hlc": [921555, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [32, 41, 53, 48, 48, 28, 31, 45, 38, 53], "hlc": [921555, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [32, 41, 45, 48, 48, 30, 31, 48, 35, 51], "hlc": [921554, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [32, 41, 45, 48, 48, 31, 31, 48, 39, 51], "hlc": [921554, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [36, 49, 45, 48, 48, 29, 31, 49, 35, 51], "hlc": [921554, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [36, 49, 52, 48, 48, 29, 31, 50, 35, 51], "hlc": [921554, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [36, 49, 52, 49, 48, 29, 31, 51, 35, 51], "hlc": [921554, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [38, 52, 51, 46, 54, 27, 36, 44, 36, 48], "hlc": [921555, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [27, 40, 42, 50, 48, 23, 27, 37, 33, 43], "hlc": [921553, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [32, 41, 45, 48, 48, 32, 31, 48, 39, 51], "hlc": [921554, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [36, 49, 52, 49, 48, 29, 31, 52, 35, 51], "hlc": [921554, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [27, 41, 42, 41, 42, 23, 31, 45, 40, 41], "hlc": [921553, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [32, 41, 45, 48, 48, 28, 31, 45, 38, 54], "hlc": [921555, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [38, 53, 51, 46, 54, 27, 36, 45, 40, 48], "hlc": [921555, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [38, 52, 51, 51, 54, 27, 36, 44, 36, 48], "hlc": [921555, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [38, 46, 51, 48, 55, 28, 31, 45, 38, 54], "hlc": [921555, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [36, 49, 52, 49, 48, 29, 37, 52, 35, 51], "hlc": [921554, 11]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [27, 41, 42, 50, 48, 23, 31, 45, 41, 43], "hlc": [921554, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [32, 41, 45, 48, 48, 32, 31, 48, 39, 55], "hlc": [921556, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [40, 46, 45, 43, 46, 26, 34, 44, 35, 46], "hlc": [921556, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [32, 41, 54, 48, 48, 28, 31, 45, 38, 53], "hlc": [921555, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [38, 52, 51, 52, 54, 27, 36, 44, 36, 48], "hlc": [921555, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [38, 46, 51, 48, 56, 28, 31, 45, 38, 54], "hlc": [921555, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [36, 49, 52, 49, 48, 29, 38, 52, 35, 51], "hlc": [921554, 12]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [36, 49, 52, 49, 48, 29, 31, 53, 35, 51], "hlc": [921554, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [41, 49, 52, 49, 48, 29, 38, 52, 35, 51], "hlc": [921557, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [38, 49, 52, 49, 57, 29, 31, 53, 38, 54], "hlc": [921555, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [40, 46, 45, 48, 48, 33, 34, 48, 39, 51], "hlc": [921556, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [38, 49, 52, 49, 56, 29, 31, 54, 38, 54], "hlc": [921555, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [32, 41, 54, 50, 48, 28, 31, 45, 42, 53], "hlc": [921555, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [38, 52, 54, 52, 54, 28, 36, 45, 43, 53], "hlc": [921555, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [42, 49, 52, 49, 48, 29, 38, 52, 35, 51], "hlc": [921557, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [38, 54, 51, 46, 54, 27, 36, 45, 40, 48], "hlc": [921556, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [32, 41, 55, 48, 48, 28, 31, 45, 38, 53], "hlc": [921555, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [38, 52, 51, 53, 54, 27, 36, 44, 36, 48], "hlc": [921555, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [40, 46, 45, 48, 48, 34, 34, 48, 39, 51], "hlc": [921556, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [38, 52, 54, 52, 54, 28, 36, 45, 44, 53], "hlc": [921555, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [32, 41, 45, 48, 48, 32, 31, 48, 39, 56], "hlc": [921556, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [43, 52, 52, 53, 54, 29, 38, 52, 36, 51], "hlc": [921557, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [38, 52, 56, 52, 54, 28, 36, 45, 44, 53], "hlc": [921555, 12]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [42, 49, 52, 49, 48, 29, 39, 52, 35, 51], "hlc": [921557, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [38, 54, 52, 49, 56, 29, 36, 55, 40, 54], "hlc": [921556, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [38, 54, 55, 49, 56, 29, 36, 56, 40, 54], "hlc": [921556, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [38, 54, 55, 49, 56, 32, 36, 57, 40, 56], "hlc": [921556, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [40, 46, 45, 48, 48, 34, 34, 48, 39, 57], "hlc": [921557, 0]}
