INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 45300, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 8.5, actual clock drifts: [6.760482230689249, -4.441189340036358, -3.122817814409686, -7.743797605351407, 3.0601919890370954, -3.116048654213432, 1.3556173456924725, 7.127247790925583, -2.8842029157658082, 2.856063253462537]
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [32, 31, 30, 28, 33, 29, 26, 21, 31, 27], "hlc": [921734, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [29, 39, 23, 30, 37, 22, 24, 26, 28, 21], "hlc": [921734, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [30, 27, 21, 27, 33, 31, 22, 21, 21, 21], "hlc": [921733, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [32, 42, 28, 30, 33, 29, 32, 25, 30, 27], "hlc": [921734, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [30, 29, 23, 28, 33, 29, 28, 28, 27, 24], "hlc": [921736, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [26, 20, 15, 22, 21, 17, 19, 14, 32, 16], "hlc": [921730, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [33, 44, 31, 30, 33, 29, 26, 25, 31, 29], "hlc": [921734, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [33, 44, 32, 30, 37, 29, 26, 26, 31, 29], "hlc": [921734, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [35, 42, 26, 36, 36, 30, 30, 26, 32, 24], "hlc": [921735, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [36, 39, 25, 30, 36, 22, 24, 26, 33, 21], "hlc": [921735, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [36, 39, 30, 30, 36, 29, 26, 26, 34, 27], "hlc": [921735, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [36, 42, 30, 30, 36, 29, 32, 26, 35, 27], "hlc": [921735, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [36, 42, 30, 30, 36, 29, 32, 28, 36, 27], "hlc": [921736, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [33, 31, 25, 28, 33, 31, 26, 21, 27, 30], "hlc": [921734, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [37, 39, 25, 30, 36, 22, 24, 26, 28, 21], "hlc": [921736, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [33, 44, 33, 30, 37, 29, 26, 26, 31, 29], "hlc": [921734, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [35, 42, 26, 37, 36, 30, 30, 26, 32, 24], "hlc": [921735, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [36, 42, 30, 30, 36, 29, 32, 28, 37, 27], "hlc": [921736, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [33, 31, 25, 28, 33, 31, 26, 21, 27, 31], "hlc": [921734, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [38, 44, 33, 30, 37, 29, 26, 26, 31, 29], "hlc": [921736, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [33, 45, 26, 30, 33, 31, 26, 25, 30, 31], "hlc": [921734, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [37, 42, 26, 38, 36, 30, 30, 26, 32, 24], "hlc": [921736, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [36, 42, 30, 30, 36, 29, 32, 29, 37, 27], "hlc": [921737, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [35, 42, 26, 37, 36, 31, 30, 26, 32, 32], "hlc": [921735, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [33, 44, 34, 30, 37, 29, 26, 26, 31, 29], "hlc": [921734, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [29, 39, 23, 30, 38, 22, 24, 26, 28, 21], "hlc": [921734, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [30, 27, 21, 27, 33, 32, 22, 21, 21, 21], "hlc": [921733, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [36, 42, 30, 30, 36, 29, 32, 30, 37, 27], "hlc": [921737, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [36, 42, 30, 30, 36, 29, 32, 28, 38, 27], "hlc": [921736, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [39, 44, 33, 30, 37, 32, 26, 26, 31, 29], "hlc": [921737, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [33, 46, 26, 30, 38, 31, 26, 26, 30, 31], "hlc": [921734, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [36, 47, 30, 30, 38, 31, 32, 30, 37, 31], "hlc": [921737, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [36, 44, 34, 30, 37, 29, 32, 31, 37, 29], "hlc": [921737, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [36, 42, 30, 37, 36, 31, 32, 28, 38, 33], "hlc": [921736, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [40, 44, 33, 30, 37, 32, 26, 26, 31, 29], "hlc": [921737, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [33, 44, 35, 30, 37, 29, 26, 26, 31, 29], "hlc": [921734, 13]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [32, 42, 28, 30, 33, 29, 33, 25, 30, 27], "hlc": [921734, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [36, 44, 34, 30, 37, 29, 32, 32, 37, 29], "hlc": [921737, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [41, 44, 35, 30, 37, 32, 26, 26, 31, 29], "hlc": [921737, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [42, 44, 35, 30, 37, 32, 33, 26, 31, 29], "hlc": [921737, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [36, 44, 34, 30, 37, 29, 34, 32, 37, 29], "hlc": [921737, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [40, 44, 33, 30, 37, 32, 32, 28, 39, 29], "hlc": [921737, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [36, 48, 30, 30, 38, 31, 32, 30, 37, 31], "hlc": [921737, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [37, 42, 26, 39, 36, 30, 30, 26, 32, 24], "hlc": [921736, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [30, 27, 21, 27, 33, 33, 22, 21, 21, 21], "hlc": [921733, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [36, 44, 34, 30, 37, 29, 35, 32, 37, 29], "hlc": [921737, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [36, 44, 34, 30, 37, 29, 32, 33, 37, 29], "hlc": [921738, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [36, 42, 30, 37, 36, 31, 32, 28, 38, 34], "hlc": [921736, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [37, 49, 30, 39, 38, 31, 32, 30, 37, 31], "hlc": [921737, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [37, 44, 34, 40, 37, 30, 32, 33, 37, 29], "hlc": [921738, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [37, 44, 34, 41, 37, 31, 32, 33, 38, 34], "hlc": [921738, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [36, 44, 34, 30, 37, 34, 35, 32, 37, 29], "hlc": [921737, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [36, 48, 34, 30, 38, 31, 32, 34, 37, 31], "hlc": [921738, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [36, 42, 30, 37, 36, 33, 32, 28, 38, 35], "hlc": [921736, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [43, 44, 35, 30, 37, 32, 33, 26, 31, 29], "hlc": [921738, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [37, 50, 30, 39, 38, 31, 32, 30, 37, 31], "hlc": [921737, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [36, 44, 34, 30, 37, 29, 36, 32, 37, 29], "hlc": [921737, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [40, 44, 33, 30, 37, 32, 32, 28, 40, 29], "hlc": [921737, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [36, 42, 30, 37, 36, 33, 32, 28, 38, 36], "hlc": [921736, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [40, 44, 34, 42, 37, 32, 32, 33, 40, 34], "hlc": [921738, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [43, 44, 35, 30, 37, 35, 35, 32, 37, 29], "hlc": [921738, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [43, 44, 35, 37, 37, 36, 35, 32, 38, 36], "hlc": [921738, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [37, 50, 34, 39, 38, 31, 32, 35, 37, 31], "hlc": [921739, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [40, 44, 34, 30, 37, 32, 36, 32, 41, 29], "hlc": [921737, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [44, 44, 35, 30, 37, 32, 33, 26, 31, 29], "hlc": [921738, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [33, 44, 36, 30, 37, 29, 26, 26, 31, 29], "hlc": [921734, 14]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [40, 44, 34, 43, 37, 32, 32, 33, 40, 34], "hlc": [921738, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [37, 50, 34, 39, 38, 31, 32, 36, 37, 31], "hlc": [921739, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [40, 44, 34, 30, 37, 32, 36, 32, 42, 29], "hlc": [921737, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [45, 44, 35, 43, 37, 32, 33, 33, 40, 34], "hlc": [921739, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [37, 51, 34, 39, 38, 31, 32, 36, 37, 31], "hlc": [921739, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [40, 44, 34, 30, 37, 32, 37, 32, 42, 29], "hlc": [921737, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [44, 44, 35, 37, 37, 33, 33, 28, 38, 37], "hlc": [921738, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [44, 44, 36, 37, 37, 33, 33, 28, 38, 38], "hlc": [921738, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [33, 44, 37, 30, 37, 29, 26, 26, 31, 29], "hlc": [921734, 15]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [40, 44, 34, 44, 37, 32, 32, 33, 40, 34], "hlc": [921738, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [29, 39, 23, 30, 39, 22, 24, 26, 28, 21], "hlc": [921735, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [37, 50, 34, 39, 38, 31, 32, 37, 37, 31], "hlc": [921739, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [40, 44, 34, 30, 37, 32, 36, 32, 43, 29], "hlc": [921737, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [46, 44, 35, 43, 37, 32, 36, 33, 43, 34], "hlc": [921739, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [37, 52, 34, 39, 39, 31, 32, 36, 37, 31], "hlc": [921739, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [40, 50, 34, 45, 38, 32, 32, 37, 40, 34], "hlc": [921739, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [43, 44, 37, 37, 37, 37, 35, 32, 38, 36], "hlc": [921738, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [40, 44, 34, 44, 37, 32, 36, 33, 44, 34], "hlc": [921738, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [47, 44, 35, 43, 37, 32, 36, 33, 43, 34], "hlc": [921739, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [29, 39, 23, 30, 40, 22, 24, 26, 28, 21], "hlc": [921736, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [43, 44, 37, 37, 37, 38, 35, 32, 38, 36], "hlc": [921738, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [40, 44, 34, 30, 37, 32, 38, 32, 42, 29], "hlc": [921737, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [37, 50, 34, 39, 38, 31, 32, 38, 37, 31], "hlc": [921740, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [40, 50, 34, 46, 40, 32, 32, 37, 40, 34], "hlc": [921739, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [43, 50, 37, 47, 40, 38, 35, 37, 40, 36], "hlc": [921739, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [40, 50, 34, 39, 38, 32, 39, 38, 42, 31], "hlc": [921740, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [47, 50, 35, 43, 38, 32, 36, 39, 43, 34], "hlc": [921740, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [44, 44, 36, 37, 37, 33, 38, 32, 42, 39], "hlc": [921738, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [48, 44, 35, 43, 37, 32, 36, 33, 43, 34], "hlc": [921740, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [33, 44, 38, 30, 37, 29, 26, 26, 31, 29], "hlc": [921734, 16]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [40, 50, 34, 39, 38, 32, 40, 38, 42, 31], "hlc": [921740, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [47, 50, 35, 43, 38, 32, 36, 40, 43, 34], "hlc": [921740, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [40, 44, 34, 44, 37, 32, 36, 33, 45, 34], "hlc": [921738, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [44, 44, 36, 37, 37, 33, 38, 32, 42, 40], "hlc": [921738, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [37, 53, 38, 39, 39, 31, 32, 36, 37, 31], "hlc": [921739, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [40, 54, 38, 39, 39, 32, 40, 38, 42, 31], "hlc": [921740, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [47, 50, 39, 43, 38, 32, 36, 40, 43, 34], "hlc": [921740, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [40, 44, 34, 44, 41, 32, 36, 33, 45, 34], "hlc": [921738, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [44, 44, 37, 37, 37, 39, 38, 32, 42, 40], "hlc": [921738, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [48, 44, 35, 44, 37, 32, 36, 33, 46, 34], "hlc": [921740, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [49, 44, 35, 43, 37, 32, 36, 33, 43, 34], "hlc": [921740, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [43, 50, 37, 48, 40, 38, 35, 37, 40, 36], "hlc": [921739, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [40, 44, 34, 44, 42, 32, 36, 33, 45, 34], "hlc": [921738, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [44, 44, 37, 37, 37, 40, 38, 32, 42, 40], "hlc": [921738, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [40, 50, 34, 39, 38, 32, 41, 38, 42, 31], "hlc": [921740, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [47, 50, 35, 43, 38, 32, 36, 41, 43, 34], "hlc": [921741, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [44, 44, 36, 37, 37, 33, 38, 32, 42, 41], "hlc": [921738, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [40, 55, 38, 44, 42, 32, 40, 38, 45, 34], "hlc": [921740, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [40, 56, 38, 44, 42, 32, 41, 38, 45, 34], "hlc": [921740, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [47, 50, 40, 43, 38, 40, 38, 40, 43, 40], "hlc": [921740, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [49, 50, 37, 49, 40, 38, 36, 37, 43, 36], "hlc": [921740, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [47, 50, 37, 48, 40, 38, 36, 42, 43, 36], "hlc": [921741, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [48, 50, 35, 44, 38, 32, 36, 41, 47, 34], "hlc": [921741, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [48, 50, 36, 44, 38, 33, 38, 41, 48, 41], "hlc": [921741, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [40, 57, 38, 44, 42, 32, 41, 38, 45, 34], "hlc": [921740, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [49, 50, 37, 50, 40, 38, 36, 37, 43, 36], "hlc": [921740, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [40, 44, 34, 44, 43, 32, 36, 33, 45, 34], "hlc": [921738, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [44, 44, 37, 37, 37, 41, 38, 32, 42, 40], "hlc": [921738, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [40, 50, 34, 39, 38, 32, 42, 38, 42, 31], "hlc": [921740, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [47, 50, 37, 48, 40, 38, 36, 43, 43, 36], "hlc": [921741, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [48, 50, 36, 44, 38, 33, 38, 41, 49, 41], "hlc": [921741, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [44, 44, 36, 37, 37, 33, 38, 32, 42, 42], "hlc": [921738, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [50, 44, 35, 44, 43, 32, 36, 33, 45, 34], "hlc": [921741, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [51, 50, 37, 48, 43, 38, 36, 43, 45, 36], "hlc": [921741, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [52, 50, 37, 48, 43, 38, 38, 43, 45, 42], "hlc": [921741, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [49, 50, 41, 50, 40, 40, 38, 40, 43, 40], "hlc": [921740, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [40, 57, 38, 44, 44, 32, 41, 38, 45, 34], "hlc": [921740, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [44, 50, 37, 39, 38, 41, 43, 38, 42, 40], "hlc": [921740, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [48, 50, 37, 44, 38, 41, 44, 41, 49, 41], "hlc": [921741, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [47, 50, 37, 48, 40, 38, 42, 44, 43, 36], "hlc": [921742, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [53, 50, 37, 48, 43, 38, 38, 43, 45, 42], "hlc": [921741, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [40, 57, 38, 44, 45, 32, 41, 38, 45, 34], "hlc": [921740, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [48, 50, 37, 44, 38, 41, 45, 41, 49, 41], "hlc": [921741, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [47, 50, 37, 48, 40, 38, 42, 45, 43, 36], "hlc": [921742, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [44, 44, 36, 37, 37, 33, 38, 32, 42, 43], "hlc": [921738, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [53, 50, 37, 51, 43, 38, 38, 43, 45, 42], "hlc": [921741, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [53, 50, 37, 52, 43, 41, 45, 43, 49, 42], "hlc": [921741, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [53, 50, 37, 53, 43, 41, 45, 43, 49, 43], "hlc": [921741, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [44, 57, 38, 44, 45, 42, 41, 38, 45, 40], "hlc": [921740, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [48, 50, 37, 48, 40, 41, 46, 45, 49, 41], "hlc": [921742, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [54, 50, 37, 48, 43, 38, 38, 43, 45, 42], "hlc": [921742, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [40, 58, 38, 44, 42, 32, 41, 38, 45, 34], "hlc": [921740, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [49, 50, 42, 50, 40, 40, 38, 40, 43, 40], "hlc": [921740, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [53, 50, 37, 54, 43, 41, 45, 43, 49, 43], "hlc": [921741, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [40, 57, 38, 44, 46, 32, 41, 38, 45, 34], "hlc": [921740, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [44, 57, 38, 44, 45, 43, 41, 38, 45, 40], "hlc": [921740, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [47, 50, 37, 48, 40, 38, 42, 46, 43, 36], "hlc": [921742, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [44, 44, 36, 37, 37, 33, 38, 32, 42, 44], "hlc": [921738, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [44, 59, 38, 44, 42, 33, 41, 38, 45, 44], "hlc": [921740, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [53, 57, 38, 54, 47, 41, 45, 43, 49, 43], "hlc": [921741, 10]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [47, 57, 38, 48, 45, 44, 42, 46, 45, 40], "hlc": [921742, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [48, 58, 38, 48, 42, 41, 47, 45, 49, 41], "hlc": [921742, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [48, 58, 38, 48, 46, 41, 48, 45, 49, 41], "hlc": [921742, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [49, 50, 42, 50, 40, 40, 42, 47, 43, 40], "hlc": [921743, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [54, 50, 37, 48, 43, 38, 38, 43, 50, 42], "hlc": [921742, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [44, 57, 38, 44, 45, 43, 41, 38, 45, 45], "hlc": [921740, 11]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [55, 50, 37, 48, 43, 38, 38, 43, 45, 42], "hlc": [921742, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [44, 60, 38, 44, 42, 33, 41, 38, 45, 44], "hlc": [921740, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [49, 50, 43, 50, 40, 40, 38, 40, 43, 40], "hlc": [921740, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [53, 50, 37, 55, 43, 41, 45, 43, 49, 43], "hlc": [921741, 10]}
