INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 39500, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 3.5, actual clock drifts: [-0.48313919518143633, -3.118698743003673, 2.820022420439673, 0.6018766187339608, 1.3632902781589111, 2.3712916049753687, -1.1797308063677479, -1.8421866366211952, -2.933293312555869, 1.508420287669197]
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [27, 21, 32, 18, 31, 25, 31, 25, 23, 35], "hlc": [921550, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [23, 31, 38, 22, 28, 21, 36, 29, 24, 29], "hlc": [921551, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [23, 23, 39, 20, 27, 21, 36, 29, 24, 28], "hlc": [921552, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [22, 23, 35, 25, 29, 27, 39, 25, 23, 28], "hlc": [921550, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [22, 23, 35, 23, 35, 25, 36, 32, 24, 33], "hlc": [921550, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [22, 29, 35, 22, 29, 29, 39, 25, 23, 29], "hlc": [921551, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [25, 27, 32, 20, 29, 22, 44, 30, 24, 30], "hlc": [921549, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [22, 23, 35, 23, 33, 25, 36, 34, 24, 33], "hlc": [921550, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [24, 19, 32, 18, 22, 21, 26, 22, 26, 18], "hlc": [921548, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [28, 21, 32, 18, 31, 25, 31, 25, 26, 35], "hlc": [921550, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [23, 32, 38, 23, 33, 25, 36, 34, 24, 33], "hlc": [921551, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [27, 27, 32, 20, 31, 25, 45, 30, 24, 35], "hlc": [921550, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [27, 27, 39, 20, 31, 25, 46, 30, 24, 35], "hlc": [921552, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [27, 27, 39, 23, 35, 25, 47, 32, 24, 35], "hlc": [921552, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [22, 23, 35, 25, 33, 27, 39, 35, 24, 33], "hlc": [921550, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [22, 29, 35, 25, 33, 29, 39, 36, 24, 33], "hlc": [921551, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [25, 29, 35, 25, 33, 29, 44, 37, 24, 33], "hlc": [921551, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [24, 31, 38, 22, 28, 21, 36, 29, 27, 29], "hlc": [921551, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [29, 21, 32, 18, 31, 25, 31, 25, 26, 35], "hlc": [921550, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [23, 33, 38, 23, 33, 25, 36, 34, 24, 33], "hlc": [921551, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [22, 29, 35, 22, 29, 30, 39, 25, 23, 29], "hlc": [921552, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [24, 31, 38, 22, 28, 21, 36, 29, 28, 29], "hlc": [921551, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [24, 31, 40, 22, 28, 21, 36, 29, 28, 29], "hlc": [921553, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [29, 29, 35, 22, 31, 31, 39, 25, 26, 35], "hlc": [921552, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [27, 29, 39, 23, 35, 30, 48, 32, 24, 35], "hlc": [921552, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [24, 33, 38, 23, 33, 25, 36, 34, 29, 33], "hlc": [921551, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [30, 21, 32, 18, 31, 25, 31, 25, 26, 35], "hlc": [921550, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [22, 23, 35, 26, 29, 27, 39, 25, 23, 28], "hlc": [921551, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [22, 23, 35, 23, 36, 25, 36, 32, 24, 33], "hlc": [921551, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [25, 29, 35, 25, 33, 29, 44, 38, 24, 33], "hlc": [921551, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [24, 33, 38, 23, 33, 25, 36, 34, 30, 33], "hlc": [921551, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [20, 21, 29, 18, 31, 25, 31, 25, 23, 36], "hlc": [921552, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [31, 23, 35, 26, 31, 27, 39, 25, 26, 35], "hlc": [921551, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [25, 29, 35, 27, 33, 29, 44, 38, 24, 33], "hlc": [921551, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [29, 29, 35, 22, 31, 32, 39, 25, 26, 36], "hlc": [921553, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [30, 33, 38, 23, 33, 25, 36, 34, 31, 35], "hlc": [921551, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [22, 23, 35, 23, 36, 25, 36, 32, 24, 37], "hlc": [921552, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [24, 33, 38, 23, 36, 25, 36, 34, 30, 38], "hlc": [921552, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [23, 34, 38, 23, 33, 25, 36, 34, 24, 33], "hlc": [921551, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [25, 29, 35, 28, 33, 29, 44, 38, 24, 33], "hlc": [921551, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [22, 23, 35, 23, 37, 25, 36, 32, 24, 33], "hlc": [921552, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [25, 29, 35, 25, 33, 29, 44, 39, 24, 33], "hlc": [921551, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [30, 33, 38, 23, 33, 25, 36, 34, 32, 35], "hlc": [921551, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [24, 33, 38, 23, 36, 25, 36, 34, 30, 39], "hlc": [921552, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [32, 23, 35, 26, 37, 27, 39, 32, 26, 35], "hlc": [921552, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [25, 35, 38, 25, 33, 29, 44, 39, 24, 33], "hlc": [921551, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [25, 31, 41, 28, 33, 29, 44, 38, 28, 33], "hlc": [921554, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [25, 34, 38, 29, 33, 29, 44, 38, 24, 33], "hlc": [921552, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [27, 33, 39, 23, 36, 30, 49, 34, 30, 39], "hlc": [921552, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [30, 33, 38, 25, 33, 29, 44, 40, 32, 35], "hlc": [921551, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [33, 23, 35, 26, 37, 27, 39, 32, 26, 35], "hlc": [921552, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [25, 36, 38, 25, 33, 29, 44, 39, 24, 33], "hlc": [921551, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [25, 34, 38, 30, 33, 29, 44, 38, 24, 33], "hlc": [921552, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [30, 33, 38, 25, 33, 29, 44, 41, 32, 35], "hlc": [921551, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [30, 33, 38, 23, 33, 25, 36, 34, 33, 35], "hlc": [921551, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [33, 31, 42, 28, 37, 29, 44, 38, 28, 35], "hlc": [921554, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [30, 34, 38, 31, 33, 29, 44, 41, 32, 35], "hlc": [921552, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [29, 36, 38, 25, 33, 33, 44, 39, 26, 36], "hlc": [921554, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [30, 34, 38, 30, 33, 29, 44, 38, 34, 35], "hlc": [921552, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [30, 33, 38, 23, 36, 25, 36, 34, 33, 40], "hlc": [921553, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [34, 23, 35, 26, 37, 27, 39, 32, 26, 35], "hlc": [921552, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [33, 31, 43, 28, 37, 29, 44, 38, 28, 35], "hlc": [921554, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [22, 23, 35, 23, 38, 25, 36, 32, 24, 33], "hlc": [921553, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [29, 36, 38, 25, 33, 34, 44, 39, 26, 36], "hlc": [921554, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [27, 33, 39, 23, 36, 30, 50, 34, 30, 39], "hlc": [921552, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [30, 33, 38, 25, 33, 29, 44, 42, 32, 35], "hlc": [921551, 12]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [33, 33, 44, 28, 37, 30, 50, 38, 30, 39], "hlc": [921555, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [34, 34, 38, 32, 37, 29, 44, 41, 32, 35], "hlc": [921553, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [34, 34, 43, 33, 37, 29, 44, 41, 32, 35], "hlc": [921554, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [34, 34, 43, 34, 38, 29, 44, 41, 32, 35], "hlc": [921554, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [30, 36, 38, 25, 33, 34, 44, 43, 32, 36], "hlc": [921554, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [30, 34, 38, 30, 33, 29, 44, 42, 35, 35], "hlc": [921552, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [35, 23, 35, 26, 37, 27, 39, 32, 26, 35], "hlc": [921552, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [33, 33, 45, 28, 37, 30, 50, 38, 30, 39], "hlc": [921555, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [30, 36, 38, 25, 33, 34, 44, 44, 32, 36], "hlc": [921554, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [30, 34, 38, 30, 33, 29, 44, 42, 36, 35], "hlc": [921552, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [36, 34, 38, 30, 37, 29, 44, 42, 36, 35], "hlc": [921552, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [34, 36, 43, 35, 38, 34, 44, 44, 32, 36], "hlc": [921554, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [33, 33, 45, 28, 37, 30, 51, 38, 30, 39], "hlc": [921555, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [35, 34, 38, 30, 37, 29, 44, 42, 37, 35], "hlc": [921552, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [37, 34, 38, 30, 37, 29, 44, 42, 36, 35], "hlc": [921552, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [33, 33, 46, 28, 37, 30, 50, 38, 30, 39], "hlc": [921555, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [34, 36, 43, 36, 38, 34, 44, 44, 32, 36], "hlc": [921554, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [22, 23, 35, 23, 39, 25, 36, 32, 24, 33], "hlc": [921554, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [33, 33, 45, 28, 37, 30, 52, 38, 30, 39], "hlc": [921555, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [38, 34, 46, 30, 37, 30, 50, 42, 36, 39], "hlc": [921555, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [34, 37, 43, 36, 38, 34, 44, 44, 32, 36], "hlc": [921554, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [34, 38, 45, 36, 38, 34, 52, 44, 32, 39], "hlc": [921555, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [37, 34, 47, 30, 37, 30, 50, 42, 36, 39], "hlc": [921556, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [30, 33, 38, 23, 39, 25, 36, 34, 33, 41], "hlc": [921555, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [39, 34, 46, 30, 37, 30, 50, 42, 36, 39], "hlc": [921555, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [34, 39, 45, 36, 38, 34, 52, 44, 32, 39], "hlc": [921555, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [34, 36, 43, 37, 38, 34, 44, 44, 32, 36], "hlc": [921554, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [22, 23, 35, 23, 40, 25, 36, 32, 24, 33], "hlc": [921555, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [29, 36, 38, 25, 33, 35, 44, 39, 26, 36], "hlc": [921556, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [30, 36, 38, 25, 33, 34, 44, 45, 32, 36], "hlc": [921554, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [35, 34, 38, 30, 37, 29, 44, 42, 38, 35], "hlc": [921552, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [34, 40, 45, 36, 38, 35, 52, 44, 32, 39], "hlc": [921556, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [39, 36, 46, 30, 37, 36, 50, 42, 36, 39], "hlc": [921556, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [34, 39, 45, 36, 38, 34, 53, 44, 32, 39], "hlc": [921555, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [34, 39, 45, 36, 40, 34, 54, 44, 32, 39], "hlc": [921555, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [34, 36, 43, 37, 38, 34, 44, 46, 32, 36], "hlc": [921554, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [35, 36, 43, 37, 38, 34, 44, 47, 38, 36], "hlc": [921554, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [30, 36, 38, 25, 39, 34, 44, 45, 33, 42], "hlc": [921555, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [40, 34, 46, 30, 37, 30, 50, 42, 36, 39], "hlc": [921555, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [34, 41, 45, 36, 38, 35, 52, 44, 32, 39], "hlc": [921556, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [37, 34, 48, 30, 37, 30, 50, 42, 36, 39], "hlc": [921556, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [34, 39, 45, 36, 40, 34, 55, 44, 32, 39], "hlc": [921555, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [35, 36, 43, 37, 38, 34, 44, 48, 38, 36], "hlc": [921554, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [35, 34, 38, 30, 37, 29, 44, 42, 39, 35], "hlc": [921552, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [41, 34, 46, 30, 37, 30, 50, 42, 39, 39], "hlc": [921555, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [37, 42, 48, 36, 38, 35, 52, 44, 36, 39], "hlc": [921556, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [40, 34, 49, 30, 37, 30, 50, 42, 36, 39], "hlc": [921557, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [39, 41, 46, 36, 38, 37, 52, 44, 36, 39], "hlc": [921557, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [35, 39, 45, 37, 40, 34, 56, 48, 38, 39], "hlc": [921555, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [35, 39, 45, 36, 40, 34, 55, 44, 40, 39], "hlc": [921555, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [37, 43, 48, 36, 38, 35, 52, 44, 36, 39], "hlc": [921556, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [40, 34, 50, 30, 37, 30, 50, 42, 36, 39], "hlc": [921557, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [39, 41, 46, 36, 38, 38, 52, 44, 36, 39], "hlc": [921557, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [35, 39, 45, 37, 40, 34, 57, 48, 38, 39], "hlc": [921555, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [35, 36, 43, 37, 38, 34, 44, 49, 38, 36], "hlc": [921554, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [42, 43, 48, 36, 38, 35, 52, 44, 39, 39], "hlc": [921556, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [43, 43, 48, 37, 38, 35, 52, 49, 39, 39], "hlc": [921556, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [39, 41, 46, 37, 40, 39, 57, 48, 38, 39], "hlc": [921557, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [40, 36, 50, 30, 39, 34, 50, 45, 36, 43], "hlc": [921557, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [40, 41, 50, 36, 39, 38, 52, 45, 36, 44], "hlc": [921557, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [44, 43, 48, 37, 38, 35, 52, 49, 39, 39], "hlc": [921556, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [37, 44, 48, 36, 38, 35, 52, 44, 36, 39], "hlc": [921556, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [35, 39, 45, 37, 40, 34, 58, 48, 38, 39], "hlc": [921555, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [35, 36, 43, 37, 38, 34, 44, 50, 38, 36], "hlc": [921554, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [40, 41, 50, 36, 39, 38, 52, 45, 36, 45], "hlc": [921557, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [44, 43, 51, 37, 38, 35, 52, 49, 39, 39], "hlc": [921558, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [40, 41, 50, 38, 39, 38, 52, 45, 36, 45], "hlc": [921557, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [39, 41, 46, 37, 40, 40, 57, 50, 38, 39], "hlc": [921558, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [35, 39, 45, 37, 40, 34, 58, 48, 41, 39], "hlc": [921555, 12]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [40, 44, 50, 36, 39, 38, 52, 45, 36, 46], "hlc": [921557, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [45, 43, 48, 37, 38, 35, 52, 49, 39, 39], "hlc": [921556, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [37, 45, 48, 36, 38, 35, 52, 44, 36, 39], "hlc": [921556, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [39, 41, 46, 37, 40, 41, 57, 50, 38, 39], "hlc": [921558, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [35, 36, 43, 37, 38, 34, 44, 51, 38, 36], "hlc": [921554, 13]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [35, 39, 45, 37, 40, 34, 58, 48, 42, 39], "hlc": [921555, 13]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [40, 44, 50, 36, 39, 38, 52, 45, 36, 47], "hlc": [921557, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [46, 43, 48, 37, 38, 35, 52, 51, 39, 39], "hlc": [921556, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [40, 45, 50, 39, 39, 38, 52, 45, 36, 45], "hlc": [921557, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [40, 45, 50, 40, 39, 38, 52, 45, 36, 47], "hlc": [921557, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [35, 39, 45, 37, 40, 34, 58, 52, 42, 39], "hlc": [921555, 14]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [45, 43, 48, 37, 40, 35, 58, 49, 43, 39], "hlc": [921556, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [40, 44, 50, 37, 40, 41, 57, 50, 38, 48], "hlc": [921558, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [37, 46, 48, 36, 38, 35, 52, 44, 36, 39], "hlc": [921556, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [40, 45, 50, 41, 39, 38, 52, 45, 36, 47], "hlc": [921557, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [22, 23, 35, 23, 41, 25, 36, 32, 24, 33], "hlc": [921557, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [45, 43, 48, 37, 40, 35, 58, 49, 44, 39], "hlc": [921556, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [40, 44, 50, 37, 40, 41, 57, 50, 38, 49], "hlc": [921558, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [47, 43, 48, 37, 41, 35, 52, 51, 39, 39], "hlc": [921557, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [40, 47, 50, 37, 40, 41, 57, 50, 38, 49], "hlc": [921558, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [40, 45, 50, 41, 42, 38, 52, 45, 36, 47], "hlc": [921558, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [45, 46, 48, 37, 40, 35, 58, 49, 45, 39], "hlc": [921556, 11]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [45, 44, 50, 37, 40, 41, 58, 50, 44, 50], "hlc": [921558, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [40, 48, 50, 37, 40, 41, 57, 50, 38, 49], "hlc": [921558, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [44, 43, 52, 37, 38, 35, 52, 49, 39, 39], "hlc": [921559, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [40, 45, 50, 42, 39, 38, 52, 45, 36, 47], "hlc": [921557, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [40, 45, 50, 41, 43, 38, 52, 45, 36, 47], "hlc": [921558, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [45, 46, 48, 37, 40, 35, 58, 49, 46, 39], "hlc": [921556, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [45, 44, 50, 37, 40, 41, 58, 50, 44, 51], "hlc": [921558, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [44, 49, 52, 37, 40, 41, 57, 50, 39, 49], "hlc": [921559, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [45, 46, 53, 37, 40, 35, 58, 49, 46, 39], "hlc": [921559, 1]}
