INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 44200, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 4.5, actual clock drifts: [-1.9962101302354505, 3.6475323162808326, 0.09797276767256324, 1.8472757113429257, 4.1729302575125296, 4.251406150211791, 0.782136864081199, -0.2830100115701928, -3.2022135396809004, 3.8452351858718377]
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [31, 26, 26, 22, 31, 17, 14, 28, 39, 32], "hlc": [921568, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [36, 31, 25, 23, 26, 29, 20, 33, 36, 39], "hlc": [921568, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [36, 31, 25, 28, 26, 30, 20, 33, 38, 39], "hlc": [921568, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [29, 26, 27, 22, 26, 18, 14, 35, 31, 32], "hlc": [921565, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [31, 27, 27, 23, 28, 18, 23, 36, 34, 32], "hlc": [921566, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [31, 33, 25, 23, 28, 26, 22, 33, 37, 42], "hlc": [921567, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [39, 31, 25, 23, 26, 28, 20, 34, 36, 39], "hlc": [921567, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [36, 31, 25, 28, 26, 31, 20, 33, 38, 39], "hlc": [921568, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [31, 27, 22, 23, 28, 17, 24, 28, 34, 32], "hlc": [921566, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [31, 27, 27, 23, 28, 18, 23, 37, 34, 32], "hlc": [921566, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [27, 23, 25, 22, 20, 15, 14, 18, 40, 27], "hlc": [921563, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [31, 33, 25, 23, 28, 26, 22, 33, 37, 43], "hlc": [921567, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [31, 34, 25, 23, 28, 26, 22, 33, 37, 43], "hlc": [921568, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [39, 31, 25, 28, 26, 32, 20, 34, 38, 39], "hlc": [921568, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [36, 31, 25, 28, 28, 31, 25, 33, 38, 39], "hlc": [921568, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [36, 31, 25, 28, 28, 31, 26, 33, 40, 39], "hlc": [921568, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [31, 27, 27, 23, 28, 18, 24, 38, 34, 32], "hlc": [921566, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [31, 27, 27, 23, 28, 18, 23, 37, 41, 32], "hlc": [921566, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [31, 35, 25, 23, 28, 26, 22, 33, 37, 43], "hlc": [921568, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [32, 30, 26, 30, 30, 21, 14, 33, 38, 37], "hlc": [921567, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [31, 26, 26, 22, 32, 17, 14, 28, 39, 32], "hlc": [921568, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [31, 27, 27, 23, 28, 18, 24, 39, 34, 32], "hlc": [921566, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [31, 27, 27, 23, 28, 18, 23, 37, 42, 32], "hlc": [921566, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [32, 30, 28, 30, 30, 21, 14, 33, 38, 37], "hlc": [921567, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [32, 30, 29, 30, 32, 21, 14, 33, 39, 37], "hlc": [921568, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [32, 35, 26, 31, 30, 26, 22, 33, 38, 43], "hlc": [921568, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [36, 31, 27, 28, 28, 31, 27, 39, 40, 39], "hlc": [921568, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [31, 27, 27, 23, 28, 18, 24, 40, 42, 32], "hlc": [921566, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [40, 31, 25, 23, 26, 28, 20, 34, 36, 39], "hlc": [921567, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [31, 27, 27, 23, 28, 18, 24, 41, 42, 32], "hlc": [921566, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [31, 27, 27, 23, 28, 18, 23, 37, 43, 32], "hlc": [921566, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [31, 33, 25, 23, 28, 26, 22, 33, 37, 44], "hlc": [921568, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [40, 35, 26, 32, 30, 28, 22, 34, 38, 43], "hlc": [921568, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [31, 27, 27, 23, 33, 18, 23, 37, 43, 32], "hlc": [921569, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [31, 27, 27, 23, 28, 18, 24, 41, 44, 32], "hlc": [921566, 11]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [31, 33, 27, 23, 28, 26, 24, 41, 45, 44], "hlc": [921568, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [32, 30, 30, 30, 32, 21, 14, 33, 39, 37], "hlc": [921568, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [40, 35, 26, 33, 30, 28, 22, 34, 38, 43], "hlc": [921568, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [39, 31, 25, 28, 26, 33, 20, 34, 38, 39], "hlc": [921569, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [36, 31, 27, 28, 28, 31, 28, 39, 40, 39], "hlc": [921568, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [31, 27, 27, 23, 28, 18, 24, 42, 42, 32], "hlc": [921566, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [31, 33, 25, 23, 28, 26, 22, 33, 37, 45], "hlc": [921569, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [39, 31, 31, 30, 32, 33, 20, 34, 39, 39], "hlc": [921569, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [39, 31, 32, 30, 32, 33, 24, 42, 42, 39], "hlc": [921569, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [32, 30, 30, 30, 32, 21, 24, 43, 42, 37], "hlc": [921568, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [40, 35, 30, 33, 32, 28, 24, 44, 42, 43], "hlc": [921568, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [40, 35, 30, 33, 32, 28, 24, 45, 42, 45], "hlc": [921569, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [36, 33, 27, 28, 28, 31, 28, 41, 46, 44], "hlc": [921568, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [41, 31, 25, 23, 26, 28, 20, 34, 36, 39], "hlc": [921567, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [31, 36, 25, 23, 28, 26, 22, 33, 37, 43], "hlc": [921569, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [40, 35, 26, 34, 30, 28, 22, 34, 38, 43], "hlc": [921568, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [39, 31, 25, 28, 26, 34, 20, 34, 38, 39], "hlc": [921570, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [36, 33, 27, 28, 28, 31, 28, 41, 47, 44], "hlc": [921568, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [31, 33, 25, 23, 28, 26, 22, 33, 37, 46], "hlc": [921569, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [42, 36, 25, 23, 28, 28, 22, 34, 37, 43], "hlc": [921569, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [40, 35, 26, 35, 30, 34, 22, 34, 38, 43], "hlc": [921570, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [41, 31, 27, 23, 34, 28, 23, 37, 43, 39], "hlc": [921570, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [40, 35, 26, 34, 30, 35, 22, 34, 38, 43], "hlc": [921570, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [36, 33, 27, 28, 28, 31, 29, 41, 47, 44], "hlc": [921568, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [36, 33, 27, 28, 28, 31, 28, 41, 48, 46], "hlc": [921569, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [43, 36, 25, 23, 28, 28, 22, 34, 37, 43], "hlc": [921569, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [31, 37, 25, 23, 28, 26, 22, 33, 37, 43], "hlc": [921570, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [39, 31, 33, 30, 32, 33, 24, 42, 42, 39], "hlc": [921569, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [40, 35, 26, 36, 30, 34, 22, 34, 38, 43], "hlc": [921570, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [41, 31, 27, 23, 35, 28, 23, 37, 43, 39], "hlc": [921570, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [36, 33, 27, 28, 28, 31, 30, 41, 47, 44], "hlc": [921568, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [40, 35, 30, 33, 32, 28, 24, 46, 42, 45], "hlc": [921569, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [36, 33, 27, 28, 28, 31, 28, 41, 49, 46], "hlc": [921569, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [31, 33, 25, 23, 28, 26, 22, 33, 37, 47], "hlc": [921570, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [44, 36, 26, 36, 30, 34, 22, 34, 38, 43], "hlc": [921570, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [36, 38, 27, 28, 28, 31, 30, 41, 47, 44], "hlc": [921570, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [41, 31, 34, 30, 35, 33, 24, 42, 43, 39], "hlc": [921570, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [43, 36, 26, 37, 30, 34, 22, 34, 38, 43], "hlc": [921570, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [41, 31, 33, 30, 36, 33, 24, 42, 43, 39], "hlc": [921571, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [40, 35, 27, 34, 30, 36, 28, 41, 49, 46], "hlc": [921571, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [40, 35, 30, 33, 32, 31, 31, 46, 47, 45], "hlc": [921569, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [40, 35, 30, 33, 32, 31, 32, 46, 47, 47], "hlc": [921570, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [40, 37, 30, 33, 32, 28, 24, 47, 42, 45], "hlc": [921570, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [45, 36, 26, 36, 30, 34, 22, 34, 38, 43], "hlc": [921570, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [36, 39, 27, 28, 28, 31, 30, 41, 47, 44], "hlc": [921570, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [43, 36, 26, 38, 30, 34, 22, 34, 38, 43], "hlc": [921570, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [40, 35, 27, 34, 30, 37, 28, 41, 49, 46], "hlc": [921571, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [36, 33, 27, 28, 28, 31, 28, 41, 50, 46], "hlc": [921569, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [31, 33, 25, 23, 28, 26, 22, 33, 37, 48], "hlc": [921570, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [46, 36, 26, 38, 30, 34, 22, 34, 38, 43], "hlc": [921570, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [41, 33, 33, 30, 37, 33, 28, 42, 50, 46], "hlc": [921571, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [41, 33, 33, 30, 38, 33, 28, 42, 50, 48], "hlc": [921571, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [40, 39, 27, 34, 30, 38, 30, 41, 49, 46], "hlc": [921571, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [45, 36, 27, 36, 30, 34, 28, 41, 51, 46], "hlc": [921570, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [45, 36, 27, 36, 30, 37, 28, 41, 52, 46], "hlc": [921571, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [43, 36, 26, 39, 30, 34, 22, 34, 38, 43], "hlc": [921570, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [41, 33, 33, 30, 39, 33, 28, 42, 50, 48], "hlc": [921571, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [40, 39, 27, 34, 30, 39, 30, 41, 49, 46], "hlc": [921571, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [40, 35, 30, 33, 32, 31, 33, 46, 47, 47], "hlc": [921570, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [40, 37, 30, 33, 32, 28, 24, 48, 42, 45], "hlc": [921570, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [45, 36, 27, 36, 30, 37, 28, 41, 53, 46], "hlc": [921571, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [31, 33, 25, 23, 28, 26, 22, 33, 37, 49], "hlc": [921571, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [47, 36, 26, 38, 30, 34, 22, 34, 38, 49], "hlc": [921571, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [41, 33, 35, 30, 39, 33, 28, 42, 50, 48], "hlc": [921571, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [41, 35, 36, 33, 39, 33, 33, 46, 50, 48], "hlc": [921571, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [41, 37, 37, 33, 39, 33, 33, 48, 50, 48], "hlc": [921571, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [43, 37, 30, 39, 32, 34, 24, 49, 42, 45], "hlc": [921570, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [40, 39, 27, 34, 30, 39, 30, 41, 49, 50], "hlc": [921571, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [45, 39, 27, 36, 30, 39, 30, 41, 53, 51], "hlc": [921571, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [41, 37, 38, 33, 39, 33, 33, 48, 50, 48], "hlc": [921571, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [40, 35, 30, 33, 32, 31, 34, 46, 47, 47], "hlc": [921570, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [48, 36, 30, 38, 32, 34, 34, 46, 47, 49], "hlc": [921571, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [41, 39, 38, 34, 39, 40, 33, 48, 50, 48], "hlc": [921572, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [36, 40, 27, 28, 28, 31, 30, 41, 47, 44], "hlc": [921572, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [41, 37, 39, 33, 39, 33, 33, 48, 50, 48], "hlc": [921571, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [43, 36, 26, 40, 30, 34, 22, 34, 38, 43], "hlc": [921570, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [41, 33, 33, 30, 40, 33, 28, 42, 50, 48], "hlc": [921572, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [40, 35, 30, 33, 32, 31, 35, 46, 47, 47], "hlc": [921570, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [45, 36, 27, 36, 30, 37, 28, 41, 54, 46], "hlc": [921571, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [49, 36, 30, 38, 32, 34, 35, 46, 47, 49], "hlc": [921571, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [50, 36, 30, 38, 32, 37, 35, 46, 54, 49], "hlc": [921571, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [41, 40, 40, 33, 39, 33, 33, 48, 50, 48], "hlc": [921572, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [43, 37, 39, 41, 39, 34, 33, 48, 50, 48], "hlc": [921571, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [45, 36, 27, 40, 30, 37, 28, 41, 55, 46], "hlc": [921571, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [45, 36, 33, 40, 40, 37, 28, 42, 56, 48], "hlc": [921572, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [51, 36, 30, 38, 32, 37, 35, 46, 54, 49], "hlc": [921571, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [36, 41, 27, 28, 28, 31, 30, 41, 47, 44], "hlc": [921572, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [41, 40, 41, 33, 39, 33, 33, 48, 50, 48], "hlc": [921572, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [43, 37, 39, 42, 39, 34, 33, 48, 50, 48], "hlc": [921571, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [41, 39, 38, 34, 39, 41, 33, 48, 50, 48], "hlc": [921573, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [40, 35, 30, 33, 32, 31, 36, 46, 47, 47], "hlc": [921570, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [43, 37, 30, 39, 32, 34, 24, 50, 42, 45], "hlc": [921570, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [45, 36, 33, 40, 40, 37, 28, 42, 57, 48], "hlc": [921572, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [45, 39, 27, 36, 30, 39, 30, 41, 53, 52], "hlc": [921572, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [43, 40, 42, 42, 39, 34, 33, 48, 50, 48], "hlc": [921572, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [45, 40, 43, 42, 40, 37, 33, 48, 57, 48], "hlc": [921572, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [45, 39, 39, 43, 39, 39, 33, 48, 53, 52], "hlc": [921572, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [41, 41, 38, 34, 39, 42, 33, 48, 50, 48], "hlc": [921573, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [41, 40, 41, 33, 39, 33, 37, 48, 50, 48], "hlc": [921572, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [43, 37, 30, 39, 32, 34, 36, 51, 47, 47], "hlc": [921570, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [51, 36, 33, 40, 40, 37, 35, 46, 58, 49], "hlc": [921572, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [51, 37, 33, 40, 40, 37, 35, 50, 59, 49], "hlc": [921572, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [45, 39, 38, 36, 39, 41, 33, 48, 53, 53], "hlc": [921573, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [52, 36, 30, 38, 32, 37, 35, 46, 54, 49], "hlc": [921571, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [41, 33, 33, 30, 41, 33, 28, 42, 50, 48], "hlc": [921573, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [43, 37, 30, 39, 32, 34, 36, 52, 47, 47], "hlc": [921570, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [45, 39, 38, 36, 39, 41, 33, 48, 53, 54], "hlc": [921573, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [52, 42, 30, 38, 32, 37, 35, 46, 54, 49], "hlc": [921573, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [45, 40, 44, 42, 41, 37, 33, 48, 57, 48], "hlc": [921573, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [45, 40, 45, 42, 41, 41, 33, 48, 57, 54], "hlc": [921573, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [43, 41, 38, 39, 39, 43, 36, 52, 50, 48], "hlc": [921574, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [53, 36, 30, 38, 32, 37, 35, 46, 54, 49], "hlc": [921571, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [52, 43, 30, 38, 32, 37, 35, 46, 54, 49], "hlc": [921573, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [45, 40, 46, 42, 41, 41, 33, 48, 57, 54], "hlc": [921573, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [45, 39, 39, 44, 39, 39, 33, 48, 53, 52], "hlc": [921572, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [43, 41, 38, 39, 39, 44, 36, 52, 50, 48], "hlc": [921574, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [41, 40, 41, 33, 39, 33, 38, 48, 50, 48], "hlc": [921572, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [51, 37, 33, 40, 40, 37, 35, 50, 60, 49], "hlc": [921572, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [54, 40, 46, 42, 41, 41, 35, 48, 57, 54], "hlc": [921573, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [55, 40, 46, 42, 41, 41, 38, 48, 57, 54], "hlc": [921573, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [52, 44, 39, 44, 39, 39, 35, 48, 54, 52], "hlc": [921574, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [51, 40, 47, 42, 41, 41, 35, 50, 60, 54], "hlc": [921573, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [53, 37, 30, 39, 32, 37, 36, 53, 54, 49], "hlc": [921571, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [52, 43, 33, 40, 40, 37, 35, 50, 61, 49], "hlc": [921573, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [52, 43, 38, 40, 40, 44, 36, 52, 62, 49], "hlc": [921574, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [56, 40, 46, 42, 41, 41, 38, 48, 57, 54], "hlc": [921573, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [52, 45, 39, 44, 39, 39, 35, 48, 54, 52], "hlc": [921574, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [51, 40, 48, 42, 41, 41, 35, 50, 60, 54], "hlc": [921573, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [45, 39, 39, 45, 39, 39, 33, 48, 53, 52], "hlc": [921572, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [41, 33, 33, 30, 42, 33, 28, 42, 50, 48], "hlc": [921574, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [41, 40, 41, 33, 39, 33, 39, 48, 50, 48], "hlc": [921572, 5]}
