INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 45800, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 8.5, actual clock drifts: [-4.638606445797713, -6.427616644881452, 1.5725137029544118, 7.514017403388451, -6.145261678004413, -4.589303175339167, -4.7199962091575625, -4.427077492702441, 1.0650484831497238, 3.2060777881459046]
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [26, 32, 29, 31, 30, 41, 24, 21, 35, 34], "hlc": [921737, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [26, 32, 29, 31, 30, 42, 30, 21, 35, 34], "hlc": [921737, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [28, 26, 23, 28, 28, 33, 31, 20, 31, 29], "hlc": [921736, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [25, 33, 28, 26, 23, 31, 24, 23, 34, 25], "hlc": [921734, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [29, 26, 19, 28, 19, 30, 22, 18, 28, 25], "hlc": [921736, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [25, 34, 28, 26, 21, 31, 24, 18, 34, 25], "hlc": [921734, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [25, 26, 31, 25, 28, 33, 29, 21, 31, 36], "hlc": [921733, 15]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [26, 26, 21, 32, 30, 33, 24, 20, 35, 27], "hlc": [921737, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [24, 26, 21, 22, 31, 33, 24, 20, 35, 27], "hlc": [921732, 21]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [26, 32, 29, 31, 30, 43, 30, 21, 35, 34], "hlc": [921737, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [22, 22, 26, 27, 24, 36, 27, 22, 43, 33], "hlc": [921735, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [24, 26, 23, 25, 28, 33, 29, 21, 31, 37], "hlc": [921733, 14]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [25, 34, 32, 26, 28, 33, 29, 21, 34, 36], "hlc": [921734, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [26, 34, 33, 32, 30, 33, 29, 21, 35, 36], "hlc": [921737, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [26, 34, 34, 32, 31, 33, 29, 21, 35, 36], "hlc": [921737, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [24, 26, 26, 27, 32, 36, 27, 22, 43, 33], "hlc": [921735, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [28, 26, 31, 28, 28, 33, 32, 21, 31, 36], "hlc": [921736, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [29, 33, 28, 28, 23, 31, 24, 24, 34, 25], "hlc": [921736, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [29, 33, 29, 31, 30, 43, 30, 25, 35, 34], "hlc": [921737, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [24, 26, 26, 27, 28, 36, 29, 22, 44, 37], "hlc": [921735, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [26, 34, 35, 32, 31, 33, 29, 21, 35, 36], "hlc": [921737, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [26, 32, 29, 31, 30, 44, 30, 21, 35, 34], "hlc": [921737, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [24, 26, 23, 25, 28, 33, 29, 21, 31, 38], "hlc": [921733, 15]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [26, 32, 29, 33, 30, 44, 30, 21, 35, 34], "hlc": [921738, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [24, 26, 26, 27, 33, 36, 29, 22, 43, 38], "hlc": [921735, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [26, 34, 35, 32, 31, 36, 29, 22, 45, 37], "hlc": [921737, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [30, 26, 19, 28, 19, 30, 22, 18, 28, 25], "hlc": [921736, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [25, 35, 28, 26, 21, 31, 24, 18, 34, 25], "hlc": [921734, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [26, 34, 36, 32, 31, 33, 29, 21, 35, 36], "hlc": [921737, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [26, 32, 29, 34, 30, 44, 30, 21, 35, 34], "hlc": [921738, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [28, 26, 31, 28, 28, 33, 33, 21, 31, 36], "hlc": [921736, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [29, 33, 29, 31, 30, 43, 30, 26, 35, 34], "hlc": [921737, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [24, 26, 23, 25, 28, 33, 29, 21, 31, 39], "hlc": [921734, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [31, 26, 23, 28, 28, 33, 29, 21, 31, 39], "hlc": [921736, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [26, 36, 36, 32, 31, 33, 29, 21, 35, 36], "hlc": [921737, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [26, 35, 37, 32, 31, 33, 29, 21, 35, 36], "hlc": [921737, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [26, 35, 38, 34, 31, 44, 30, 21, 35, 36], "hlc": [921738, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [28, 35, 39, 34, 31, 44, 33, 21, 35, 36], "hlc": [921738, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [30, 26, 26, 28, 34, 36, 29, 22, 43, 38], "hlc": [921736, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [30, 33, 29, 31, 35, 43, 30, 26, 43, 38], "hlc": [921737, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [32, 26, 23, 28, 28, 33, 29, 21, 31, 39], "hlc": [921736, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [26, 37, 36, 32, 31, 33, 29, 21, 35, 36], "hlc": [921737, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [26, 32, 29, 35, 30, 44, 30, 21, 35, 34], "hlc": [921739, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [30, 33, 29, 31, 36, 43, 30, 26, 43, 38], "hlc": [921737, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [26, 32, 29, 31, 30, 45, 30, 21, 35, 34], "hlc": [921737, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [29, 33, 29, 31, 30, 43, 30, 27, 35, 34], "hlc": [921737, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [32, 32, 29, 36, 30, 44, 30, 21, 35, 39], "hlc": [921739, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [28, 37, 36, 32, 31, 33, 34, 21, 35, 36], "hlc": [921737, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [28, 37, 36, 32, 31, 45, 35, 21, 35, 36], "hlc": [921737, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [29, 33, 29, 35, 30, 44, 30, 28, 35, 34], "hlc": [921739, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [30, 34, 35, 32, 36, 43, 30, 26, 46, 38], "hlc": [921737, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [29, 33, 29, 31, 30, 43, 30, 27, 35, 40], "hlc": [921737, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [26, 38, 36, 32, 31, 33, 29, 21, 35, 36], "hlc": [921737, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [32, 32, 29, 37, 30, 44, 30, 21, 35, 39], "hlc": [921739, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [26, 32, 29, 31, 30, 46, 30, 21, 35, 34], "hlc": [921737, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [28, 37, 36, 32, 31, 45, 36, 21, 35, 36], "hlc": [921737, 11]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [29, 33, 29, 35, 30, 46, 30, 29, 35, 34], "hlc": [921739, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [29, 37, 36, 35, 31, 46, 36, 30, 35, 36], "hlc": [921739, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [29, 38, 36, 32, 31, 43, 30, 27, 35, 41], "hlc": [921737, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [32, 38, 36, 37, 31, 44, 30, 27, 35, 42], "hlc": [921739, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [33, 26, 23, 28, 28, 33, 29, 21, 31, 39], "hlc": [921736, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [28, 35, 40, 34, 31, 44, 33, 21, 35, 36], "hlc": [921738, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [32, 32, 29, 38, 30, 44, 30, 21, 35, 39], "hlc": [921740, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [30, 34, 35, 32, 36, 43, 30, 26, 47, 38], "hlc": [921737, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [34, 35, 40, 34, 31, 44, 33, 21, 35, 39], "hlc": [921738, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [33, 35, 41, 34, 31, 44, 33, 21, 35, 39], "hlc": [921738, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [32, 32, 29, 38, 30, 47, 30, 21, 35, 39], "hlc": [921740, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [32, 34, 35, 38, 36, 48, 30, 26, 47, 39], "hlc": [921740, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [33, 35, 42, 34, 31, 44, 33, 21, 35, 39], "hlc": [921738, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [32, 32, 29, 39, 30, 44, 30, 21, 35, 39], "hlc": [921740, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [30, 33, 29, 31, 37, 43, 30, 26, 43, 38], "hlc": [921737, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [32, 34, 35, 38, 36, 49, 30, 26, 47, 39], "hlc": [921740, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [28, 37, 36, 32, 31, 45, 37, 21, 35, 36], "hlc": [921737, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [32, 38, 36, 37, 31, 44, 30, 27, 35, 43], "hlc": [921739, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [33, 39, 42, 34, 31, 44, 33, 21, 35, 39], "hlc": [921738, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [32, 33, 29, 40, 37, 44, 30, 26, 43, 39], "hlc": [921741, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [32, 37, 36, 38, 36, 50, 37, 26, 47, 39], "hlc": [921740, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [32, 37, 36, 39, 31, 45, 38, 21, 35, 39], "hlc": [921740, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [32, 34, 35, 38, 36, 49, 30, 26, 48, 39], "hlc": [921740, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [32, 38, 36, 38, 36, 49, 30, 27, 49, 43], "hlc": [921740, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [35, 35, 40, 34, 31, 44, 33, 21, 35, 39], "hlc": [921738, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [33, 40, 42, 34, 31, 44, 33, 21, 35, 39], "hlc": [921738, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [33, 35, 43, 34, 31, 44, 33, 21, 35, 39], "hlc": [921738, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [32, 37, 36, 38, 36, 51, 37, 26, 47, 39], "hlc": [921740, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [32, 37, 36, 39, 31, 45, 39, 21, 35, 39], "hlc": [921740, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [29, 37, 36, 35, 31, 46, 36, 31, 35, 36], "hlc": [921739, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [32, 38, 36, 37, 31, 44, 30, 27, 35, 44], "hlc": [921739, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [36, 40, 42, 34, 31, 44, 33, 21, 35, 39], "hlc": [921738, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [33, 41, 43, 34, 31, 44, 33, 21, 35, 39], "hlc": [921738, 9]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [33, 42, 43, 38, 36, 51, 37, 26, 47, 39], "hlc": [921740, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [33, 43, 43, 39, 36, 51, 39, 26, 47, 39], "hlc": [921740, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [33, 44, 43, 39, 36, 51, 39, 27, 47, 44], "hlc": [921740, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [30, 37, 36, 35, 38, 46, 36, 31, 43, 38], "hlc": [921739, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [35, 37, 40, 39, 31, 45, 40, 21, 35, 39], "hlc": [921740, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [37, 40, 42, 34, 31, 44, 33, 21, 35, 39], "hlc": [921738, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [33, 35, 44, 34, 31, 44, 33, 21, 35, 39], "hlc": [921738, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [30, 37, 36, 35, 39, 46, 36, 31, 43, 38], "hlc": [921739, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [32, 37, 36, 38, 36, 52, 37, 26, 47, 39], "hlc": [921740, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [35, 37, 40, 39, 31, 45, 41, 21, 35, 39], "hlc": [921740, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [29, 37, 36, 35, 31, 46, 36, 32, 35, 36], "hlc": [921739, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [32, 38, 36, 38, 36, 49, 30, 27, 50, 43], "hlc": [921740, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [38, 40, 42, 38, 36, 52, 37, 26, 47, 39], "hlc": [921740, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [33, 35, 44, 41, 37, 44, 33, 26, 43, 39], "hlc": [921742, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [32, 38, 36, 38, 40, 49, 36, 31, 50, 43], "hlc": [921740, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [35, 37, 40, 39, 31, 46, 41, 33, 35, 39], "hlc": [921740, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [37, 40, 42, 38, 36, 49, 33, 27, 51, 43], "hlc": [921740, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [37, 40, 42, 38, 39, 49, 36, 31, 52, 43], "hlc": [921740, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [37, 40, 42, 38, 39, 49, 36, 32, 53, 43], "hlc": [921740, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [33, 45, 43, 39, 36, 51, 39, 27, 47, 44], "hlc": [921740, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [33, 35, 44, 42, 37, 44, 33, 26, 43, 39], "hlc": [921742, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [32, 38, 36, 38, 41, 49, 36, 31, 50, 43], "hlc": [921740, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [35, 37, 40, 39, 31, 46, 41, 34, 35, 39], "hlc": [921740, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [32, 38, 36, 37, 31, 44, 30, 27, 35, 45], "hlc": [921739, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [33, 35, 45, 42, 37, 44, 33, 26, 43, 39], "hlc": [921742, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [32, 38, 36, 38, 42, 49, 36, 31, 50, 45], "hlc": [921740, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [35, 37, 40, 39, 36, 53, 41, 34, 47, 39], "hlc": [921740, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [35, 38, 40, 39, 41, 49, 42, 31, 50, 43], "hlc": [921740, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [35, 45, 43, 39, 36, 51, 41, 35, 47, 44], "hlc": [921740, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [33, 46, 43, 39, 36, 51, 39, 27, 47, 44], "hlc": [921740, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [33, 35, 46, 42, 37, 44, 33, 26, 43, 39], "hlc": [921742, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [35, 37, 40, 39, 36, 54, 41, 34, 47, 39], "hlc": [921740, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [32, 38, 36, 37, 31, 44, 30, 27, 35, 46], "hlc": [921739, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [33, 47, 46, 42, 37, 51, 39, 27, 47, 44], "hlc": [921742, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [35, 46, 43, 39, 36, 51, 41, 36, 47, 44], "hlc": [921740, 11]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [35, 46, 43, 39, 36, 51, 41, 37, 47, 46], "hlc": [921740, 12]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [37, 40, 42, 39, 39, 54, 41, 34, 54, 43], "hlc": [921740, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [33, 35, 47, 42, 37, 44, 33, 26, 43, 39], "hlc": [921742, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [35, 37, 40, 39, 36, 55, 41, 34, 47, 39], "hlc": [921740, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [35, 38, 40, 39, 41, 49, 43, 31, 50, 43], "hlc": [921740, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [35, 46, 43, 39, 36, 51, 41, 38, 47, 46], "hlc": [921740, 13]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [32, 38, 36, 37, 31, 44, 30, 27, 35, 47], "hlc": [921739, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [39, 40, 42, 39, 36, 55, 41, 34, 47, 39], "hlc": [921740, 11]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [33, 48, 47, 42, 37, 51, 39, 27, 47, 44], "hlc": [921742, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [35, 38, 40, 39, 41, 49, 44, 31, 50, 47], "hlc": [921740, 11]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [35, 46, 43, 39, 41, 51, 43, 39, 50, 46], "hlc": [921740, 14]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [35, 46, 43, 39, 36, 51, 41, 38, 47, 48], "hlc": [921740, 14]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [33, 49, 47, 42, 37, 51, 39, 27, 47, 44], "hlc": [921742, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [35, 37, 40, 39, 36, 56, 41, 34, 47, 39], "hlc": [921740, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [35, 38, 40, 39, 41, 49, 45, 31, 50, 47], "hlc": [921740, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [37, 40, 42, 39, 39, 54, 41, 34, 55, 43], "hlc": [921740, 11]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [35, 37, 44, 43, 37, 56, 41, 34, 47, 39], "hlc": [921744, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [37, 40, 42, 39, 39, 57, 41, 34, 55, 43], "hlc": [921740, 12]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [35, 49, 47, 42, 41, 51, 43, 40, 50, 46], "hlc": [921742, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [35, 46, 43, 39, 41, 51, 45, 38, 50, 49], "hlc": [921740, 15]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [33, 50, 47, 42, 37, 51, 39, 27, 47, 44], "hlc": [921742, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [33, 35, 48, 42, 37, 44, 33, 26, 43, 39], "hlc": [921742, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [35, 37, 44, 44, 37, 56, 41, 34, 47, 39], "hlc": [921744, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [32, 38, 36, 38, 43, 49, 36, 31, 50, 45], "hlc": [921740, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [35, 49, 47, 42, 41, 51, 43, 41, 50, 46], "hlc": [921742, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [37, 40, 42, 39, 39, 54, 41, 34, 56, 43], "hlc": [921740, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [35, 46, 43, 39, 41, 51, 45, 38, 50, 50], "hlc": [921740, 16]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [40, 40, 42, 39, 39, 55, 41, 34, 56, 43], "hlc": [921740, 13]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [35, 37, 48, 45, 37, 56, 41, 34, 47, 39], "hlc": [921744, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [35, 38, 44, 44, 44, 56, 41, 34, 50, 45], "hlc": [921744, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [37, 50, 47, 42, 39, 58, 41, 34, 55, 44], "hlc": [921742, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [37, 50, 47, 42, 43, 59, 41, 34, 55, 45], "hlc": [921742, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [35, 49, 47, 42, 41, 51, 46, 41, 50, 47], "hlc": [921742, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [35, 49, 47, 42, 41, 51, 45, 42, 50, 50], "hlc": [921742, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [41, 40, 42, 39, 39, 55, 41, 34, 56, 43], "hlc": [921740, 14]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [33, 35, 49, 42, 37, 44, 33, 26, 43, 39], "hlc": [921742, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [35, 37, 48, 46, 37, 56, 41, 34, 47, 39], "hlc": [921744, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [37, 50, 47, 42, 43, 60, 41, 34, 55, 45], "hlc": [921742, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [35, 49, 47, 42, 41, 51, 47, 41, 50, 47], "hlc": [921742, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [35, 49, 47, 42, 41, 51, 45, 43, 50, 50], "hlc": [921742, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [35, 46, 43, 39, 41, 51, 45, 38, 50, 51], "hlc": [921740, 17]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [42, 49, 47, 42, 41, 55, 47, 41, 56, 47], "hlc": [921742, 11]}
