INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 46200, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 8.5, actual clock drifts: [-7.536874221170184, -2.163102902069852, -0.49158393818458634, -2.4032800307980526, -6.177854574311581, -0.2822988132730373, 3.0873247499191105, 2.6639909519822567, -4.7618092520009085, 3.4190457986216174]
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [24, 17, 22, 24, 19, 25, 30, 32, 28, 24], "hlc": [921732, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [24, 18, 22, 26, 19, 25, 33, 31, 39, 24], "hlc": [921731, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [19, 18, 22, 22, 19, 29, 33, 28, 34, 34], "hlc": [921733, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [30, 25, 27, 24, 25, 26, 38, 32, 33, 28], "hlc": [921732, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [22, 31, 31, 22, 20, 29, 36, 28, 35, 34], "hlc": [921733, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [22, 30, 31, 25, 29, 28, 36, 28, 35, 32], "hlc": [921732, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [29, 25, 28, 25, 27, 26, 43, 27, 33, 28], "hlc": [921733, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [29, 25, 28, 25, 28, 26, 44, 27, 33, 28], "hlc": [921733, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [24, 28, 32, 24, 20, 28, 36, 33, 35, 32], "hlc": [921733, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [24, 28, 32, 26, 20, 28, 36, 34, 39, 32], "hlc": [921733, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [28, 25, 27, 26, 25, 31, 38, 31, 40, 28], "hlc": [921732, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [28, 25, 28, 26, 27, 31, 42, 31, 41, 28], "hlc": [921733, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [31, 25, 27, 24, 25, 26, 38, 32, 33, 28], "hlc": [921732, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [22, 28, 33, 22, 20, 28, 36, 28, 35, 32], "hlc": [921732, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [24, 21, 28, 29, 25, 25, 40, 31, 37, 28], "hlc": [921732, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [22, 30, 31, 25, 30, 28, 36, 28, 35, 32], "hlc": [921732, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [28, 25, 28, 26, 27, 31, 42, 31, 42, 28], "hlc": [921733, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [19, 18, 22, 22, 19, 29, 33, 28, 34, 35], "hlc": [921733, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [32, 30, 31, 25, 30, 28, 38, 32, 35, 32], "hlc": [921732, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [24, 28, 34, 29, 25, 28, 40, 31, 37, 32], "hlc": [921732, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [22, 30, 31, 25, 31, 29, 36, 28, 35, 35], "hlc": [921733, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [31, 25, 28, 25, 28, 26, 45, 32, 33, 28], "hlc": [921734, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [31, 25, 28, 26, 28, 31, 46, 32, 42, 28], "hlc": [921734, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [28, 28, 33, 26, 27, 31, 42, 31, 43, 32], "hlc": [921733, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [33, 30, 31, 25, 30, 28, 38, 32, 35, 32], "hlc": [921732, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [28, 25, 27, 23, 25, 32, 38, 28, 33, 28], "hlc": [921732, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [19, 18, 22, 22, 19, 29, 33, 28, 34, 36], "hlc": [921734, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [28, 25, 28, 30, 25, 32, 40, 31, 37, 28], "hlc": [921732, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [33, 30, 31, 25, 32, 29, 38, 32, 35, 35], "hlc": [921733, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [31, 25, 28, 26, 28, 31, 47, 32, 42, 36], "hlc": [921734, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [22, 32, 31, 22, 20, 29, 36, 28, 35, 34], "hlc": [921733, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [31, 25, 28, 26, 28, 31, 48, 32, 42, 36], "hlc": [921734, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [28, 28, 33, 26, 27, 31, 42, 31, 44, 32], "hlc": [921733, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [19, 18, 22, 22, 19, 29, 33, 28, 34, 37], "hlc": [921734, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [31, 25, 28, 31, 28, 32, 48, 32, 42, 36], "hlc": [921734, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [28, 28, 33, 26, 27, 33, 42, 31, 44, 32], "hlc": [921733, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [28, 32, 33, 26, 27, 31, 42, 31, 45, 34], "hlc": [921733, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [28, 32, 33, 26, 27, 31, 42, 31, 46, 37], "hlc": [921734, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [34, 30, 31, 25, 30, 28, 38, 32, 35, 32], "hlc": [921732, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [22, 33, 31, 22, 20, 29, 36, 28, 35, 34], "hlc": [921733, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [24, 28, 35, 29, 25, 28, 40, 31, 37, 32], "hlc": [921732, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [31, 25, 28, 32, 28, 32, 48, 32, 42, 36], "hlc": [921734, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [28, 28, 33, 26, 27, 34, 42, 31, 44, 32], "hlc": [921733, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [31, 25, 28, 26, 28, 31, 49, 32, 42, 36], "hlc": [921735, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [28, 32, 33, 26, 27, 31, 42, 31, 47, 37], "hlc": [921734, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [19, 18, 22, 22, 19, 29, 33, 28, 34, 38], "hlc": [921735, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [35, 30, 31, 25, 30, 29, 38, 32, 35, 38], "hlc": [921735, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [34, 30, 31, 25, 33, 29, 38, 32, 35, 35], "hlc": [921733, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [31, 25, 28, 32, 28, 32, 50, 32, 42, 36], "hlc": [921735, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [31, 32, 33, 32, 28, 32, 51, 32, 47, 37], "hlc": [921735, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [28, 28, 33, 26, 27, 34, 42, 35, 44, 32], "hlc": [921735, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [31, 28, 33, 26, 28, 34, 49, 36, 44, 36], "hlc": [921735, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [22, 33, 31, 22, 20, 29, 36, 28, 35, 39], "hlc": [921735, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [24, 33, 35, 29, 25, 29, 40, 31, 37, 40], "hlc": [921735, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [22, 34, 31, 22, 20, 29, 36, 28, 35, 34], "hlc": [921733, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [24, 28, 36, 29, 25, 28, 40, 31, 37, 32], "hlc": [921732, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [31, 25, 28, 33, 28, 32, 48, 32, 42, 36], "hlc": [921734, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [34, 30, 31, 25, 34, 29, 38, 32, 35, 35], "hlc": [921733, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [28, 28, 33, 26, 27, 35, 42, 31, 44, 32], "hlc": [921733, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [31, 28, 33, 26, 28, 34, 49, 37, 44, 36], "hlc": [921735, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [28, 32, 33, 26, 27, 31, 42, 31, 48, 37], "hlc": [921734, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [24, 33, 35, 29, 25, 29, 40, 31, 37, 41], "hlc": [921735, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [31, 28, 37, 33, 28, 32, 48, 32, 42, 36], "hlc": [921734, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [31, 28, 38, 33, 28, 34, 49, 37, 44, 36], "hlc": [921735, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [34, 30, 31, 34, 34, 32, 48, 32, 42, 36], "hlc": [921734, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [31, 32, 33, 32, 28, 35, 52, 32, 47, 37], "hlc": [921736, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [31, 32, 33, 26, 28, 34, 49, 38, 48, 37], "hlc": [921735, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [28, 34, 33, 26, 27, 31, 42, 31, 49, 37], "hlc": [921734, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [28, 34, 35, 29, 27, 31, 42, 31, 50, 41], "hlc": [921735, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [24, 33, 36, 29, 25, 29, 40, 31, 37, 42], "hlc": [921736, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [22, 35, 31, 22, 20, 29, 36, 28, 35, 34], "hlc": [921733, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [31, 28, 39, 33, 28, 34, 49, 37, 44, 36], "hlc": [921735, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [34, 30, 31, 35, 34, 32, 48, 32, 42, 36], "hlc": [921734, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [34, 30, 31, 25, 35, 29, 38, 32, 35, 35], "hlc": [921733, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [28, 28, 33, 26, 27, 36, 42, 31, 44, 32], "hlc": [921733, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [31, 32, 33, 26, 28, 34, 49, 39, 48, 37], "hlc": [921735, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [28, 34, 35, 29, 27, 31, 42, 31, 51, 41], "hlc": [921735, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [36, 35, 31, 25, 30, 29, 38, 32, 35, 38], "hlc": [921735, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [37, 35, 33, 26, 30, 34, 49, 39, 48, 38], "hlc": [921735, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [34, 30, 40, 33, 35, 34, 49, 37, 44, 36], "hlc": [921735, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [34, 30, 33, 35, 34, 37, 48, 32, 44, 36], "hlc": [921734, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [31, 32, 39, 33, 28, 35, 53, 37, 47, 37], "hlc": [921736, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [31, 32, 39, 33, 28, 36, 54, 37, 47, 37], "hlc": [921736, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [28, 34, 36, 29, 27, 31, 42, 31, 51, 43], "hlc": [921736, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [38, 35, 33, 26, 30, 34, 49, 39, 48, 38], "hlc": [921735, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [22, 36, 31, 22, 20, 29, 36, 28, 35, 34], "hlc": [921733, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [34, 30, 41, 33, 35, 34, 49, 37, 44, 36], "hlc": [921735, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [34, 30, 31, 36, 34, 32, 48, 32, 42, 36], "hlc": [921734, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [31, 32, 39, 33, 28, 36, 55, 37, 47, 37], "hlc": [921736, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [31, 32, 33, 26, 28, 34, 49, 40, 48, 37], "hlc": [921736, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [28, 34, 35, 29, 27, 31, 42, 31, 52, 41], "hlc": [921735, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [28, 34, 36, 29, 27, 31, 42, 31, 51, 44], "hlc": [921736, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [34, 30, 42, 36, 35, 34, 49, 37, 44, 36], "hlc": [921735, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [38, 35, 33, 37, 34, 34, 49, 39, 48, 38], "hlc": [921735, 7]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [38, 35, 33, 38, 34, 34, 49, 40, 48, 38], "hlc": [921736, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [34, 34, 36, 29, 36, 31, 42, 32, 51, 44], "hlc": [921736, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [34, 36, 33, 35, 34, 38, 48, 32, 44, 36], "hlc": [921734, 10]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [34, 36, 41, 35, 35, 39, 49, 37, 44, 36], "hlc": [921735, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [31, 34, 39, 33, 28, 36, 55, 37, 51, 45], "hlc": [921737, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [31, 34, 39, 33, 28, 36, 55, 37, 52, 46], "hlc": [921737, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [34, 30, 43, 36, 35, 34, 49, 37, 44, 36], "hlc": [921735, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [38, 35, 33, 39, 34, 34, 49, 40, 48, 38], "hlc": [921736, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [39, 35, 33, 39, 34, 34, 49, 40, 48, 38], "hlc": [921736, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [34, 34, 43, 36, 37, 34, 49, 37, 51, 44], "hlc": [921736, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [40, 35, 33, 39, 34, 34, 49, 40, 48, 38], "hlc": [921736, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [22, 37, 31, 22, 20, 29, 36, 28, 35, 34], "hlc": [921733, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [34, 30, 44, 36, 35, 34, 49, 37, 44, 36], "hlc": [921735, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [34, 34, 43, 36, 38, 34, 49, 37, 51, 44], "hlc": [921736, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [34, 36, 41, 35, 35, 40, 49, 37, 44, 36], "hlc": [921735, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [31, 32, 39, 33, 28, 36, 56, 37, 47, 37], "hlc": [921737, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [31, 32, 33, 26, 28, 34, 49, 41, 48, 37], "hlc": [921737, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [28, 34, 35, 29, 27, 31, 42, 31, 53, 41], "hlc": [921735, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [34, 38, 44, 36, 35, 34, 49, 37, 44, 36], "hlc": [921735, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [34, 39, 44, 36, 35, 40, 49, 37, 44, 36], "hlc": [921735, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [34, 34, 45, 36, 35, 34, 49, 37, 53, 41], "hlc": [921735, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [38, 35, 43, 40, 38, 34, 49, 40, 51, 44], "hlc": [921736, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [38, 35, 43, 41, 38, 36, 56, 40, 51, 44], "hlc": [921737, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [40, 35, 43, 39, 39, 34, 49, 40, 51, 44], "hlc": [921736, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [34, 37, 41, 35, 35, 41, 49, 37, 44, 36], "hlc": [921735, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [34, 37, 41, 35, 35, 42, 49, 41, 48, 37], "hlc": [921737, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [34, 40, 44, 36, 35, 40, 49, 37, 44, 36], "hlc": [921735, 12]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [34, 34, 46, 36, 35, 34, 49, 37, 53, 41], "hlc": [921735, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [40, 35, 43, 39, 40, 34, 49, 40, 51, 44], "hlc": [921736, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [31, 32, 39, 33, 28, 36, 57, 37, 47, 37], "hlc": [921738, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [31, 32, 33, 26, 28, 34, 49, 42, 48, 37], "hlc": [921737, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [31, 34, 39, 33, 28, 36, 55, 37, 52, 47], "hlc": [921738, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [41, 35, 43, 39, 40, 34, 49, 40, 51, 44], "hlc": [921736, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [34, 41, 46, 36, 35, 40, 49, 37, 53, 41], "hlc": [921735, 13]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [34, 42, 46, 36, 35, 40, 49, 42, 53, 41], "hlc": [921737, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [38, 40, 44, 42, 38, 40, 56, 40, 51, 44], "hlc": [921737, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [34, 37, 41, 35, 35, 43, 57, 41, 48, 37], "hlc": [921738, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [31, 34, 39, 33, 28, 36, 55, 37, 54, 47], "hlc": [921738, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [34, 43, 46, 36, 35, 40, 49, 42, 53, 41], "hlc": [921737, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [38, 40, 44, 43, 38, 40, 56, 40, 51, 44], "hlc": [921737, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [40, 35, 43, 39, 41, 34, 49, 40, 51, 44], "hlc": [921736, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [34, 37, 41, 35, 35, 44, 57, 41, 48, 37], "hlc": [921738, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [31, 32, 39, 33, 28, 36, 58, 37, 47, 37], "hlc": [921738, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [31, 32, 33, 26, 28, 34, 49, 43, 48, 37], "hlc": [921738, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [31, 34, 39, 33, 28, 36, 55, 37, 55, 47], "hlc": [921738, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [34, 44, 46, 36, 35, 40, 58, 42, 53, 41], "hlc": [921738, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [34, 34, 47, 36, 35, 36, 55, 37, 55, 47], "hlc": [921738, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [38, 40, 44, 44, 38, 40, 56, 43, 51, 44], "hlc": [921738, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [40, 40, 44, 43, 42, 40, 56, 40, 51, 44], "hlc": [921737, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [34, 43, 46, 36, 35, 40, 59, 42, 53, 41], "hlc": [921739, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [40, 35, 43, 39, 41, 34, 49, 44, 51, 44], "hlc": [921738, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [34, 37, 41, 35, 35, 44, 57, 41, 52, 48], "hlc": [921739, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [42, 35, 43, 39, 40, 34, 49, 40, 51, 44], "hlc": [921736, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [34, 45, 46, 36, 35, 40, 58, 42, 53, 41], "hlc": [921738, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [40, 35, 43, 39, 41, 34, 49, 45, 51, 44], "hlc": [921738, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [42, 35, 48, 39, 40, 36, 55, 40, 55, 47], "hlc": [921738, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [42, 45, 49, 39, 40, 40, 58, 42, 55, 47], "hlc": [921738, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [40, 37, 43, 39, 41, 45, 57, 45, 51, 44], "hlc": [921738, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [38, 40, 44, 45, 38, 40, 56, 43, 51, 44], "hlc": [921738, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [40, 37, 43, 39, 41, 46, 57, 45, 51, 44], "hlc": [921738, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [31, 34, 39, 33, 28, 36, 55, 37, 56, 47], "hlc": [921738, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [34, 43, 46, 36, 35, 40, 60, 42, 56, 47], "hlc": [921740, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [38, 40, 44, 45, 38, 40, 56, 43, 57, 47], "hlc": [921738, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [40, 40, 44, 45, 41, 46, 57, 45, 58, 47], "hlc": [921738, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [34, 46, 46, 36, 35, 40, 58, 42, 53, 41], "hlc": [921738, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [38, 40, 44, 46, 38, 40, 56, 43, 51, 44], "hlc": [921738, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [40, 40, 44, 43, 43, 40, 56, 40, 51, 44], "hlc": [921737, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [40, 40, 44, 45, 41, 46, 57, 45, 59, 47], "hlc": [921738, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [34, 37, 41, 35, 35, 44, 57, 41, 52, 49], "hlc": [921740, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [40, 40, 44, 46, 44, 40, 56, 43, 51, 44], "hlc": [921738, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [34, 46, 46, 36, 35, 40, 61, 42, 56, 47], "hlc": [921740, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [40, 40, 44, 43, 43, 40, 56, 46, 51, 44], "hlc": [921740, 0]}
