INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 61200, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 9.5, actual clock drifts: [-9.061456184631695, -8.250519697238822, 6.209818130348776, -7.706574627823113, -4.908525910235845, -6.964102570915957, 4.801723083903672, -5.247978374054487, -5.511605078921284, 0.463981880650584]
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [28, 28, 26, 26, 27, 31, 32, 33, 26, 25], "hlc": [921750, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [26, 25, 28, 22, 25, 23, 37, 22, 33, 30], "hlc": [921751, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [26, 25, 29, 22, 25, 23, 35, 22, 27, 34], "hlc": [921752, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [26, 32, 28, 22, 32, 23, 35, 27, 30, 31], "hlc": [921751, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [31, 30, 33, 22, 31, 23, 35, 27, 31, 32], "hlc": [921753, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [28, 28, 28, 26, 33, 31, 35, 33, 30, 25], "hlc": [921751, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [27, 28, 26, 27, 27, 33, 32, 28, 26, 25], "hlc": [921750, 12]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [28, 28, 26, 26, 27, 32, 39, 31, 27, 30], "hlc": [921751, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [26, 30, 32, 22, 25, 23, 37, 23, 34, 32], "hlc": [921752, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [26, 30, 32, 22, 25, 23, 37, 23, 35, 34], "hlc": [921752, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [26, 31, 29, 22, 25, 23, 35, 23, 27, 35], "hlc": [921752, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [26, 31, 29, 22, 25, 23, 37, 23, 33, 36], "hlc": [921752, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [32, 28, 28, 22, 31, 23, 35, 27, 31, 25], "hlc": [921751, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [26, 33, 28, 22, 32, 23, 35, 27, 30, 31], "hlc": [921751, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [28, 28, 26, 26, 27, 31, 32, 34, 26, 25], "hlc": [921750, 13]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [26, 30, 32, 22, 25, 23, 37, 23, 36, 34], "hlc": [921752, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [26, 31, 29, 22, 25, 23, 37, 23, 33, 37], "hlc": [921752, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [33, 33, 28, 22, 32, 23, 35, 27, 31, 31], "hlc": [921751, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [34, 33, 32, 22, 32, 23, 37, 27, 36, 34], "hlc": [921752, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [35, 33, 32, 22, 32, 23, 37, 27, 36, 37], "hlc": [921752, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [28, 34, 28, 26, 32, 31, 35, 34, 30, 31], "hlc": [921751, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [32, 30, 32, 22, 31, 23, 37, 27, 37, 34], "hlc": [921752, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [36, 33, 32, 22, 32, 23, 37, 27, 36, 37], "hlc": [921752, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [28, 35, 28, 26, 32, 31, 35, 34, 30, 31], "hlc": [921751, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [21, 15, 16, 28, 23, 18, 22, 20, 20, 17], "hlc": [921746, 14]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [28, 28, 28, 26, 34, 31, 35, 33, 30, 25], "hlc": [921751, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [27, 28, 26, 27, 27, 34, 32, 28, 26, 25], "hlc": [921750, 13]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [28, 28, 26, 26, 27, 31, 32, 35, 26, 25], "hlc": [921750, 14]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [37, 35, 32, 26, 32, 31, 37, 34, 36, 37], "hlc": [921752, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [38, 35, 32, 26, 32, 31, 37, 35, 36, 37], "hlc": [921752, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [36, 33, 34, 22, 32, 23, 37, 27, 36, 37], "hlc": [921754, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [28, 28, 28, 29, 34, 31, 35, 33, 30, 25], "hlc": [921751, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [32, 30, 32, 27, 31, 34, 37, 28, 38, 34], "hlc": [921752, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [26, 31, 29, 28, 25, 23, 37, 23, 33, 38], "hlc": [921752, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [36, 33, 35, 22, 32, 23, 37, 27, 36, 37], "hlc": [921754, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [28, 28, 28, 30, 34, 31, 35, 33, 30, 25], "hlc": [921751, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [28, 28, 28, 26, 35, 31, 35, 33, 30, 25], "hlc": [921751, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [27, 28, 26, 27, 27, 35, 32, 28, 26, 25], "hlc": [921750, 14]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [28, 28, 26, 26, 27, 32, 40, 31, 27, 30], "hlc": [921752, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [28, 28, 26, 26, 27, 31, 32, 36, 26, 25], "hlc": [921750, 15]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [26, 31, 29, 28, 25, 23, 37, 23, 33, 39], "hlc": [921752, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [39, 35, 32, 27, 32, 35, 37, 35, 36, 37], "hlc": [921752, 12]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [40, 35, 32, 27, 32, 35, 37, 36, 36, 37], "hlc": [921752, 13]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [28, 36, 28, 30, 34, 31, 35, 34, 30, 31], "hlc": [921751, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [28, 37, 29, 30, 34, 31, 37, 34, 33, 39], "hlc": [921752, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [28, 28, 28, 31, 35, 31, 35, 33, 30, 25], "hlc": [921751, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [36, 33, 35, 26, 36, 31, 37, 33, 36, 37], "hlc": [921754, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [28, 28, 26, 26, 27, 32, 40, 37, 27, 30], "hlc": [921752, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [41, 35, 32, 27, 32, 35, 37, 36, 36, 37], "hlc": [921752, 14]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [28, 38, 29, 30, 34, 31, 37, 34, 33, 39], "hlc": [921752, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [36, 33, 36, 22, 32, 23, 37, 27, 36, 37], "hlc": [921754, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [28, 28, 28, 32, 35, 31, 35, 33, 30, 25], "hlc": [921751, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [36, 33, 35, 26, 37, 31, 37, 33, 36, 37], "hlc": [921754, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [28, 28, 26, 26, 27, 32, 41, 31, 27, 30], "hlc": [921753, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [28, 28, 26, 26, 27, 32, 40, 38, 27, 30], "hlc": [921752, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [26, 31, 29, 28, 25, 23, 37, 23, 33, 40], "hlc": [921752, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [42, 35, 35, 27, 37, 35, 37, 36, 36, 37], "hlc": [921754, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [43, 35, 35, 27, 37, 35, 40, 38, 36, 37], "hlc": [921754, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [36, 39, 36, 30, 34, 31, 37, 34, 36, 39], "hlc": [921754, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [28, 31, 29, 33, 35, 31, 37, 33, 33, 40], "hlc": [921752, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [28, 38, 29, 30, 34, 36, 37, 34, 33, 39], "hlc": [921752, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [28, 28, 28, 32, 35, 32, 40, 39, 30, 30], "hlc": [921752, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [32, 30, 32, 27, 31, 34, 41, 31, 39, 34], "hlc": [921753, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [41, 35, 32, 28, 32, 35, 37, 36, 36, 41], "hlc": [921752, 15]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [36, 40, 36, 30, 34, 31, 37, 34, 36, 39], "hlc": [921754, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [28, 31, 29, 34, 35, 31, 37, 33, 33, 40], "hlc": [921752, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [36, 33, 35, 26, 38, 31, 37, 33, 36, 37], "hlc": [921754, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [28, 38, 29, 30, 34, 37, 37, 34, 33, 39], "hlc": [921752, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [28, 28, 26, 26, 27, 32, 42, 31, 27, 30], "hlc": [921753, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [28, 28, 28, 32, 35, 32, 40, 40, 30, 30], "hlc": [921752, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [32, 30, 32, 27, 31, 34, 41, 31, 40, 34], "hlc": [921753, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [36, 41, 36, 30, 38, 31, 37, 34, 36, 39], "hlc": [921754, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [36, 42, 36, 32, 38, 32, 40, 40, 36, 39], "hlc": [921754, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [36, 33, 35, 27, 39, 34, 41, 33, 40, 37], "hlc": [921754, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [36, 40, 36, 30, 34, 32, 43, 34, 36, 39], "hlc": [921754, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [32, 38, 32, 30, 34, 37, 41, 34, 41, 39], "hlc": [921753, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [32, 38, 32, 30, 34, 37, 42, 34, 42, 39], "hlc": [921753, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [41, 35, 32, 34, 35, 35, 37, 36, 36, 42], "hlc": [921752, 16]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [44, 35, 35, 27, 37, 35, 40, 38, 36, 37], "hlc": [921754, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [36, 43, 36, 32, 38, 32, 40, 40, 36, 39], "hlc": [921754, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [36, 33, 37, 22, 32, 23, 37, 27, 36, 37], "hlc": [921755, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [36, 33, 35, 27, 40, 34, 41, 33, 40, 37], "hlc": [921754, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [36, 40, 36, 30, 34, 32, 44, 34, 36, 39], "hlc": [921754, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [28, 28, 28, 32, 35, 32, 40, 41, 30, 30], "hlc": [921752, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [32, 38, 32, 30, 34, 37, 42, 34, 43, 39], "hlc": [921753, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [45, 35, 35, 32, 37, 35, 40, 41, 36, 37], "hlc": [921754, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [36, 44, 36, 32, 40, 34, 41, 40, 40, 39], "hlc": [921754, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [36, 43, 38, 32, 38, 32, 40, 40, 36, 39], "hlc": [921756, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [36, 43, 39, 32, 38, 32, 44, 40, 36, 39], "hlc": [921756, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [36, 43, 40, 32, 38, 37, 44, 40, 43, 39], "hlc": [921756, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [36, 33, 37, 35, 35, 31, 37, 33, 36, 40], "hlc": [921755, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [44, 35, 35, 32, 37, 35, 40, 42, 36, 37], "hlc": [921754, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [46, 35, 35, 32, 37, 35, 40, 41, 36, 37], "hlc": [921754, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [36, 43, 41, 32, 38, 37, 44, 40, 43, 39], "hlc": [921756, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [36, 33, 35, 27, 41, 34, 41, 33, 40, 37], "hlc": [921754, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [28, 38, 29, 30, 34, 38, 37, 34, 33, 39], "hlc": [921752, 12]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [36, 40, 36, 30, 34, 32, 45, 34, 36, 39], "hlc": [921754, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [32, 38, 32, 30, 34, 37, 42, 34, 44, 39], "hlc": [921753, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [41, 35, 32, 34, 35, 35, 37, 36, 36, 43], "hlc": [921752, 17]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [47, 38, 35, 32, 37, 38, 40, 41, 36, 39], "hlc": [921754, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [36, 43, 41, 36, 38, 37, 44, 40, 43, 40], "hlc": [921756, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [41, 35, 35, 34, 42, 35, 41, 36, 40, 43], "hlc": [921754, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [46, 35, 35, 32, 37, 35, 40, 43, 36, 37], "hlc": [921754, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [46, 40, 36, 32, 37, 35, 45, 44, 36, 39], "hlc": [921754, 10]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [46, 40, 36, 32, 37, 37, 45, 45, 44, 39], "hlc": [921754, 11]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [41, 35, 35, 34, 41, 35, 41, 36, 40, 44], "hlc": [921754, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [36, 45, 36, 32, 40, 34, 41, 40, 40, 39], "hlc": [921754, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [36, 43, 42, 32, 38, 37, 44, 40, 43, 39], "hlc": [921756, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [36, 43, 41, 37, 38, 37, 44, 40, 43, 40], "hlc": [921756, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [28, 38, 29, 30, 34, 39, 37, 34, 33, 39], "hlc": [921752, 13]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [46, 40, 36, 32, 37, 37, 45, 46, 44, 39], "hlc": [921754, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [32, 38, 32, 30, 34, 37, 42, 34, 45, 39], "hlc": [921753, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [41, 35, 35, 34, 41, 35, 41, 36, 40, 45], "hlc": [921754, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [48, 43, 42, 32, 38, 38, 44, 41, 43, 39], "hlc": [921756, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [41, 46, 36, 34, 41, 35, 41, 40, 40, 45], "hlc": [921754, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [36, 45, 41, 38, 40, 37, 44, 40, 43, 40], "hlc": [921756, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [36, 43, 41, 37, 38, 37, 46, 40, 43, 40], "hlc": [921756, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [36, 43, 41, 37, 38, 39, 47, 40, 43, 40], "hlc": [921756, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [46, 43, 41, 37, 38, 39, 48, 46, 44, 40], "hlc": [921756, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [41, 38, 35, 34, 41, 37, 42, 36, 45, 46], "hlc": [921754, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [49, 43, 42, 32, 38, 38, 44, 41, 43, 39], "hlc": [921756, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [41, 47, 36, 34, 41, 35, 41, 40, 40, 45], "hlc": [921754, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [36, 45, 41, 39, 40, 37, 44, 40, 43, 40], "hlc": [921756, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [46, 43, 41, 37, 38, 39, 49, 46, 44, 40], "hlc": [921756, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [32, 38, 32, 30, 34, 37, 42, 34, 46, 39], "hlc": [921753, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [41, 38, 35, 34, 41, 37, 42, 36, 45, 47], "hlc": [921754, 11]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [41, 48, 41, 39, 41, 37, 44, 40, 43, 45], "hlc": [921756, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [49, 43, 43, 32, 38, 38, 44, 41, 43, 39], "hlc": [921757, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [49, 43, 44, 37, 38, 39, 49, 46, 44, 40], "hlc": [921757, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [36, 45, 41, 40, 40, 37, 44, 40, 46, 40], "hlc": [921756, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [41, 38, 35, 34, 41, 40, 42, 36, 45, 47], "hlc": [921754, 12]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [46, 47, 41, 37, 41, 39, 50, 46, 44, 45], "hlc": [921756, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [41, 49, 41, 39, 41, 37, 44, 40, 43, 45], "hlc": [921756, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [36, 45, 41, 41, 40, 37, 44, 40, 46, 40], "hlc": [921756, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [41, 38, 35, 34, 41, 41, 42, 36, 45, 47], "hlc": [921754, 13]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [41, 49, 41, 39, 43, 37, 44, 40, 43, 45], "hlc": [921756, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [36, 45, 41, 41, 40, 37, 44, 40, 47, 40], "hlc": [921756, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [41, 45, 41, 41, 41, 41, 44, 40, 48, 47], "hlc": [921756, 11]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [41, 50, 41, 39, 41, 37, 44, 40, 43, 45], "hlc": [921756, 10]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [36, 45, 41, 42, 40, 37, 44, 40, 46, 40], "hlc": [921756, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [41, 49, 41, 39, 44, 37, 44, 40, 43, 45], "hlc": [921756, 11]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [41, 38, 35, 34, 41, 42, 42, 36, 45, 47], "hlc": [921754, 14]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [41, 38, 35, 34, 41, 37, 42, 36, 45, 48], "hlc": [921754, 12]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [49, 43, 45, 37, 41, 39, 49, 46, 45, 48], "hlc": [921758, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [46, 50, 41, 39, 41, 39, 51, 46, 44, 45], "hlc": [921757, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [46, 45, 41, 42, 40, 37, 45, 47, 46, 40], "hlc": [921756, 11]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [46, 45, 41, 42, 41, 42, 45, 48, 46, 47], "hlc": [921756, 12]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [41, 49, 41, 41, 44, 41, 44, 40, 49, 47], "hlc": [921756, 12]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [41, 51, 41, 39, 41, 37, 44, 40, 43, 45], "hlc": [921756, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [49, 43, 46, 37, 41, 39, 49, 46, 45, 48], "hlc": [921758, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [36, 45, 41, 43, 40, 37, 44, 40, 46, 40], "hlc": [921756, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [41, 49, 41, 39, 45, 37, 44, 40, 43, 45], "hlc": [921756, 12]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [46, 50, 41, 39, 41, 39, 52, 46, 44, 45], "hlc": [921757, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [46, 45, 41, 42, 41, 42, 45, 49, 46, 47], "hlc": [921756, 13]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [41, 49, 41, 41, 44, 41, 44, 40, 50, 47], "hlc": [921756, 13]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [50, 51, 42, 39, 41, 38, 44, 41, 43, 45], "hlc": [921756, 12]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [41, 52, 41, 43, 41, 37, 44, 40, 46, 45], "hlc": [921756, 12]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [41, 49, 41, 44, 44, 41, 44, 40, 50, 47], "hlc": [921756, 14]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [46, 50, 41, 39, 46, 39, 52, 46, 44, 45], "hlc": [921757, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [46, 50, 41, 42, 47, 42, 52, 49, 46, 47], "hlc": [921757, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [41, 49, 41, 39, 45, 43, 44, 40, 45, 47], "hlc": [921756, 13]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [49, 45, 46, 42, 41, 42, 49, 50, 46, 48], "hlc": [921758, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [51, 51, 42, 39, 41, 38, 44, 41, 43, 45], "hlc": [921756, 13]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [41, 49, 41, 45, 44, 41, 44, 40, 50, 47], "hlc": [921756, 15]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [46, 50, 41, 42, 48, 42, 52, 49, 46, 47], "hlc": [921757, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [46, 50, 41, 39, 41, 39, 53, 46, 44, 45], "hlc": [921757, 2]}
