INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 43500, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 4.5, actual clock drifts: [-1.29904390380503, 0.9190771041927137, -0.4156935713926009, 2.7384752367699132, 0.41554211166360666, -3.8009197764417526, 0.42114031204280344, 1.0601677857580754, -2.8411008116777747, 2.464957760788095]
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [14, 0, 4, 10, 7, 16, 7, 6, 8, 10], "hlc": [921556, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [21, 6, 10, 13, 10, 10, 4, 11, 17, 9], "hlc": [921557, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [18, 9, 8, 19, 12, 13, 13, 6, 14, 17], "hlc": [921558, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [24, 0, 6, 13, 9, 16, 7, 8, 8, 10], "hlc": [921556, 12]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [19, 15, 6, 20, 14, 14, 9, 6, 10, 10], "hlc": [921559, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [21, 16, 10, 20, 14, 14, 9, 11, 17, 10], "hlc": [921559, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [21, 17, 10, 20, 14, 14, 13, 11, 17, 17], "hlc": [921559, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [23, 12, 10, 18, 12, 14, 9, 13, 10, 10], "hlc": [921558, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [21, 14, 10, 18, 14, 14, 9, 11, 18, 10], "hlc": [921558, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [25, 0, 6, 13, 9, 16, 7, 8, 8, 10], "hlc": [921556, 13]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [22, 4, 13, 13, 9, 9, 4, 8, 8, 9], "hlc": [921556, 12]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [23, 12, 10, 18, 12, 14, 9, 14, 10, 10], "hlc": [921558, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [26, 12, 10, 18, 12, 16, 9, 14, 10, 10], "hlc": [921558, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [22, 18, 13, 20, 14, 14, 13, 11, 17, 17], "hlc": [921559, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [25, 0, 6, 13, 9, 17, 7, 8, 8, 10], "hlc": [921556, 14]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [27, 12, 10, 18, 12, 16, 9, 14, 10, 10], "hlc": [921558, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [19, 0, 6, 14, 16, 15, 7, 6, 8, 10], "hlc": [921557, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [25, 0, 6, 13, 9, 18, 7, 8, 8, 10], "hlc": [921556, 15]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [18, 6, 11, 13, 10, 13, 15, 6, 14, 13], "hlc": [921557, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [21, 14, 10, 18, 14, 14, 9, 11, 19, 10], "hlc": [921558, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [18, 9, 8, 19, 12, 13, 13, 6, 14, 18], "hlc": [921559, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [28, 12, 10, 18, 12, 18, 9, 14, 10, 10], "hlc": [921558, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [27, 19, 13, 20, 14, 16, 13, 14, 17, 17], "hlc": [921559, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [18, 6, 11, 21, 12, 13, 15, 6, 14, 13], "hlc": [921560, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [25, 0, 6, 14, 16, 19, 7, 8, 8, 10], "hlc": [921557, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [25, 9, 8, 19, 16, 20, 13, 8, 14, 18], "hlc": [921559, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [21, 14, 10, 19, 14, 14, 13, 11, 19, 19], "hlc": [921560, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [27, 20, 13, 20, 14, 16, 13, 14, 17, 17], "hlc": [921559, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [25, 9, 8, 19, 16, 21, 13, 8, 14, 18], "hlc": [921559, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [18, 6, 11, 13, 10, 13, 16, 6, 14, 13], "hlc": [921558, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [21, 14, 10, 18, 14, 14, 9, 11, 20, 10], "hlc": [921558, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [29, 12, 10, 19, 16, 21, 13, 14, 14, 18], "hlc": [921559, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [27, 21, 13, 20, 14, 16, 16, 14, 17, 17], "hlc": [921559, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [21, 14, 10, 18, 17, 15, 9, 11, 20, 10], "hlc": [921558, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [27, 20, 13, 20, 14, 16, 17, 14, 17, 17], "hlc": [921559, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [30, 12, 10, 19, 16, 21, 13, 14, 14, 18], "hlc": [921559, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [27, 22, 13, 20, 14, 16, 16, 14, 17, 17], "hlc": [921559, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [22, 4, 14, 13, 9, 9, 4, 8, 8, 9], "hlc": [921558, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [18, 6, 11, 22, 12, 13, 15, 6, 14, 13], "hlc": [921561, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [21, 14, 10, 18, 18, 15, 9, 11, 20, 10], "hlc": [921558, 11]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [25, 9, 8, 19, 16, 22, 13, 8, 14, 18], "hlc": [921559, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [27, 20, 13, 20, 14, 16, 18, 14, 17, 17], "hlc": [921559, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [27, 23, 13, 22, 14, 16, 16, 14, 17, 17], "hlc": [921561, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [27, 24, 13, 22, 18, 16, 16, 14, 20, 17], "hlc": [921561, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [27, 22, 13, 20, 19, 16, 16, 14, 20, 17], "hlc": [921559, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [25, 9, 14, 19, 16, 23, 13, 8, 14, 18], "hlc": [921559, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [30, 14, 10, 19, 16, 21, 13, 14, 19, 20], "hlc": [921561, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [30, 14, 10, 19, 16, 22, 13, 14, 19, 21], "hlc": [921561, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [30, 20, 13, 20, 16, 22, 18, 14, 19, 22], "hlc": [921561, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [31, 12, 10, 19, 16, 21, 13, 14, 14, 18], "hlc": [921559, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [27, 25, 13, 22, 18, 16, 16, 14, 20, 17], "hlc": [921561, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [27, 22, 13, 20, 20, 16, 16, 14, 20, 17], "hlc": [921559, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [27, 20, 13, 20, 14, 16, 19, 14, 17, 17], "hlc": [921559, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [23, 12, 10, 18, 12, 14, 9, 15, 10, 10], "hlc": [921560, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [21, 14, 10, 18, 14, 14, 9, 11, 21, 10], "hlc": [921558, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [27, 26, 13, 22, 18, 16, 16, 14, 21, 17], "hlc": [921561, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [27, 20, 15, 20, 14, 16, 19, 14, 17, 17], "hlc": [921559, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [27, 22, 13, 23, 20, 16, 16, 14, 20, 17], "hlc": [921562, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [27, 25, 13, 22, 21, 16, 16, 14, 20, 17], "hlc": [921561, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [31, 12, 14, 19, 16, 24, 13, 14, 14, 18], "hlc": [921559, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [23, 14, 10, 18, 14, 14, 9, 15, 22, 10], "hlc": [921560, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [32, 12, 10, 19, 16, 21, 13, 14, 14, 18], "hlc": [921559, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [27, 27, 13, 22, 18, 16, 16, 14, 21, 17], "hlc": [921561, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [27, 20, 16, 20, 14, 16, 19, 14, 17, 17], "hlc": [921559, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [27, 25, 13, 22, 22, 16, 16, 14, 20, 17], "hlc": [921561, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [31, 12, 14, 19, 16, 25, 13, 14, 14, 18], "hlc": [921559, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [27, 20, 13, 20, 14, 16, 20, 14, 17, 17], "hlc": [921559, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [23, 14, 10, 18, 14, 14, 9, 15, 23, 10], "hlc": [921560, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [30, 20, 13, 20, 16, 22, 18, 14, 19, 23], "hlc": [921562, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [33, 12, 14, 19, 16, 25, 13, 14, 14, 18], "hlc": [921559, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [34, 14, 14, 19, 16, 25, 13, 15, 23, 18], "hlc": [921560, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [32, 22, 13, 24, 20, 21, 16, 14, 20, 18], "hlc": [921562, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [32, 27, 13, 25, 20, 21, 16, 14, 21, 18], "hlc": [921562, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [27, 25, 13, 22, 23, 16, 20, 14, 20, 17], "hlc": [921561, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [31, 20, 16, 20, 16, 26, 19, 14, 17, 18], "hlc": [921559, 12]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [31, 25, 16, 22, 22, 27, 19, 14, 20, 18], "hlc": [921561, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [30, 20, 13, 20, 16, 22, 18, 15, 24, 23], "hlc": [921562, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [35, 14, 14, 19, 16, 25, 13, 15, 23, 18], "hlc": [921560, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [27, 20, 17, 20, 14, 16, 19, 14, 17, 17], "hlc": [921559, 12]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [32, 27, 13, 26, 20, 21, 16, 14, 21, 18], "hlc": [921562, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [27, 20, 13, 20, 14, 16, 21, 14, 17, 17], "hlc": [921560, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [23, 12, 10, 18, 12, 14, 9, 16, 10, 10], "hlc": [921561, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [30, 20, 13, 20, 16, 22, 18, 15, 25, 23], "hlc": [921562, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [36, 20, 17, 20, 16, 25, 19, 15, 23, 18], "hlc": [921560, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [30, 28, 13, 22, 18, 22, 18, 15, 25, 23], "hlc": [921562, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [27, 20, 18, 20, 14, 16, 21, 14, 17, 17], "hlc": [921560, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [30, 20, 13, 20, 16, 22, 18, 16, 26, 23], "hlc": [921562, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [35, 20, 14, 20, 16, 25, 18, 15, 23, 24], "hlc": [921563, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [35, 27, 14, 26, 20, 25, 18, 15, 23, 25], "hlc": [921563, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [27, 25, 13, 22, 24, 16, 20, 14, 20, 17], "hlc": [921561, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [27, 20, 13, 20, 14, 16, 22, 14, 17, 17], "hlc": [921560, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [23, 12, 10, 18, 12, 14, 9, 17, 10, 10], "hlc": [921561, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [30, 20, 13, 20, 16, 22, 18, 16, 27, 23], "hlc": [921562, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [35, 27, 14, 26, 20, 25, 18, 15, 23, 26], "hlc": [921563, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [32, 27, 13, 27, 20, 21, 16, 17, 21, 18], "hlc": [921563, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [31, 25, 16, 22, 24, 28, 20, 14, 20, 18], "hlc": [921561, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [35, 27, 14, 26, 20, 25, 18, 16, 28, 26], "hlc": [921563, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [35, 27, 14, 26, 20, 25, 22, 15, 23, 27], "hlc": [921563, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [35, 27, 14, 26, 20, 25, 22, 16, 27, 28], "hlc": [921563, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [30, 29, 13, 22, 18, 22, 18, 15, 25, 23], "hlc": [921562, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [31, 25, 16, 22, 24, 29, 20, 14, 20, 18], "hlc": [921561, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [27, 20, 13, 20, 14, 16, 23, 14, 17, 17], "hlc": [921561, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [23, 12, 10, 18, 12, 14, 9, 18, 10, 10], "hlc": [921562, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [37, 20, 17, 20, 16, 25, 23, 15, 23, 18], "hlc": [921561, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [30, 29, 13, 22, 25, 22, 20, 15, 25, 23], "hlc": [921562, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [31, 29, 16, 22, 26, 29, 20, 15, 25, 23], "hlc": [921562, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [31, 29, 16, 22, 27, 29, 20, 18, 25, 23], "hlc": [921562, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [38, 20, 17, 20, 16, 25, 23, 15, 23, 18], "hlc": [921561, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [27, 20, 19, 20, 14, 16, 21, 14, 17, 17], "hlc": [921561, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [32, 27, 13, 28, 20, 21, 16, 17, 21, 18], "hlc": [921564, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [31, 29, 16, 22, 28, 29, 20, 18, 25, 23], "hlc": [921562, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [35, 27, 14, 26, 20, 25, 22, 16, 27, 29], "hlc": [921564, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [39, 20, 19, 20, 16, 25, 23, 15, 23, 18], "hlc": [921561, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [40, 29, 19, 22, 28, 29, 23, 18, 25, 23], "hlc": [921562, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [38, 20, 20, 20, 16, 25, 23, 15, 23, 18], "hlc": [921561, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [35, 27, 16, 26, 24, 30, 22, 16, 27, 29], "hlc": [921564, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [32, 27, 13, 28, 20, 21, 16, 19, 21, 18], "hlc": [921564, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [41, 29, 19, 22, 28, 29, 23, 18, 25, 23], "hlc": [921562, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [30, 30, 13, 22, 18, 22, 18, 15, 25, 23], "hlc": [921562, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [38, 20, 21, 20, 16, 25, 23, 15, 23, 18], "hlc": [921561, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [32, 27, 13, 29, 20, 21, 16, 17, 21, 18], "hlc": [921564, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [31, 29, 16, 22, 29, 29, 20, 18, 25, 23], "hlc": [921562, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [35, 27, 16, 26, 24, 31, 22, 16, 27, 29], "hlc": [921564, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [32, 27, 13, 28, 20, 21, 16, 20, 21, 18], "hlc": [921564, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [35, 27, 14, 26, 20, 25, 22, 16, 27, 30], "hlc": [921564, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [42, 30, 19, 22, 28, 29, 23, 18, 25, 23], "hlc": [921562, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [43, 30, 19, 22, 29, 29, 23, 18, 25, 23], "hlc": [921562, 12]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [41, 31, 19, 22, 28, 29, 23, 18, 25, 23], "hlc": [921563, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [38, 27, 22, 26, 24, 31, 23, 16, 27, 29], "hlc": [921564, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [38, 27, 23, 28, 24, 31, 23, 20, 27, 29], "hlc": [921564, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [38, 29, 21, 22, 30, 29, 23, 18, 25, 23], "hlc": [921562, 10]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [35, 27, 16, 26, 24, 32, 22, 16, 27, 30], "hlc": [921564, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [35, 27, 14, 29, 20, 25, 22, 17, 27, 31], "hlc": [921565, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [44, 30, 19, 22, 29, 29, 23, 18, 25, 23], "hlc": [921562, 13]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [41, 32, 19, 22, 28, 29, 23, 18, 25, 23], "hlc": [921563, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [32, 27, 13, 30, 20, 21, 16, 17, 21, 18], "hlc": [921565, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [38, 29, 21, 22, 31, 29, 23, 18, 25, 23], "hlc": [921562, 11]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [35, 27, 16, 26, 24, 33, 22, 16, 27, 30], "hlc": [921564, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [27, 20, 13, 20, 14, 16, 24, 14, 17, 17], "hlc": [921562, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [32, 27, 13, 28, 20, 21, 16, 21, 21, 18], "hlc": [921564, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [35, 27, 14, 26, 20, 25, 18, 16, 29, 26], "hlc": [921563, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [35, 27, 14, 29, 20, 25, 22, 17, 27, 32], "hlc": [921565, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [45, 32, 19, 22, 29, 29, 23, 18, 25, 23], "hlc": [921563, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [46, 32, 21, 22, 31, 29, 23, 18, 25, 23], "hlc": [921563, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [41, 33, 19, 22, 28, 29, 24, 18, 25, 23], "hlc": [921563, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [35, 27, 16, 29, 24, 34, 22, 17, 27, 32], "hlc": [921565, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [32, 27, 13, 28, 20, 21, 25, 21, 21, 18], "hlc": [921564, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [32, 27, 13, 30, 20, 21, 16, 22, 21, 18], "hlc": [921565, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [35, 27, 16, 30, 24, 33, 22, 23, 27, 30], "hlc": [921565, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [35, 27, 16, 30, 24, 33, 22, 24, 29, 30], "hlc": [921565, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [44, 30, 19, 29, 29, 29, 23, 18, 27, 33], "hlc": [921565, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [38, 29, 21, 22, 32, 29, 23, 18, 25, 23], "hlc": [921563, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [35, 27, 16, 29, 24, 35, 22, 17, 27, 32], "hlc": [921565, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [32, 27, 13, 28, 20, 21, 26, 21, 21, 18], "hlc": [921564, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [35, 27, 16, 30, 24, 33, 22, 25, 29, 30], "hlc": [921565, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [44, 30, 19, 29, 29, 29, 23, 18, 27, 34], "hlc": [921565, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [47, 32, 21, 22, 32, 29, 23, 18, 25, 23], "hlc": [921563, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [38, 27, 24, 29, 24, 35, 23, 20, 27, 32], "hlc": [921565, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [38, 29, 21, 28, 33, 29, 26, 21, 25, 23], "hlc": [921564, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [44, 30, 19, 29, 29, 36, 23, 18, 27, 34], "hlc": [921565, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [35, 27, 16, 30, 24, 33, 22, 25, 30, 30], "hlc": [921565, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [48, 32, 21, 22, 32, 29, 23, 18, 25, 23], "hlc": [921563, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [38, 27, 25, 29, 24, 35, 23, 20, 27, 32], "hlc": [921565, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [32, 27, 13, 31, 20, 21, 16, 17, 21, 18], "hlc": [921566, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [38, 29, 21, 28, 34, 29, 26, 21, 25, 23], "hlc": [921564, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [32, 27, 13, 28, 20, 21, 27, 21, 21, 18], "hlc": [921564, 6]}
