INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 39200, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 3.5, actual clock drifts: [-1.3534631983329302, -2.138564589543664, 0.4992127354699649, -1.4924748262448597, 0.08732003445784375, -3.280038562311149, 0.7357142047804999, 2.1196566151809986, -3.3795911692662695, 0.8531973761167846]
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [22, 22, 30, 22, 28, 19, 20, 31, 26, 33], "hlc": [921551, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [32, 27, 30, 29, 30, 21, 32, 31, 26, 34], "hlc": [921551, 2]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [27, 34, 27, 34, 34, 23, 25, 26, 26, 32], "hlc": [921549, 10]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [27, 27, 27, 33, 30, 21, 33, 27, 26, 34], "hlc": [921550, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [29, 27, 30, 32, 30, 28, 25, 32, 26, 36], "hlc": [921552, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [31, 32, 30, 29, 32, 23, 32, 29, 26, 38], "hlc": [921550, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [33, 27, 30, 29, 30, 21, 32, 31, 26, 34], "hlc": [921551, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [28, 27, 34, 28, 31, 21, 27, 26, 31, 33], "hlc": [921550, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [29, 27, 30, 32, 30, 29, 25, 30, 26, 36], "hlc": [921551, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [27, 27, 27, 33, 30, 21, 34, 27, 26, 34], "hlc": [921550, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [29, 27, 30, 32, 30, 28, 25, 33, 26, 36], "hlc": [921552, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [28, 29, 33, 29, 31, 21, 31, 27, 35, 34], "hlc": [921550, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [33, 27, 35, 29, 31, 21, 32, 31, 31, 34], "hlc": [921551, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [27, 34, 27, 35, 34, 23, 34, 27, 26, 34], "hlc": [921550, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [28, 29, 33, 31, 35, 21, 31, 27, 35, 34], "hlc": [921550, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [29, 27, 34, 32, 31, 30, 27, 30, 31, 36], "hlc": [921551, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [29, 29, 33, 32, 31, 29, 31, 30, 36, 36], "hlc": [921551, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [29, 29, 33, 32, 31, 29, 31, 33, 37, 36], "hlc": [921552, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [27, 35, 27, 31, 34, 23, 25, 26, 26, 32], "hlc": [921549, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [33, 27, 36, 29, 31, 21, 32, 31, 31, 34], "hlc": [921551, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [27, 34, 27, 36, 34, 23, 34, 27, 26, 34], "hlc": [921550, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [29, 27, 30, 32, 30, 28, 25, 34, 26, 36], "hlc": [921552, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [29, 29, 33, 32, 31, 29, 31, 33, 38, 36], "hlc": [921552, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [33, 29, 37, 32, 31, 29, 32, 33, 38, 36], "hlc": [921552, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [28, 35, 33, 31, 36, 23, 31, 27, 35, 34], "hlc": [921551, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [33, 35, 36, 31, 37, 23, 32, 31, 35, 34], "hlc": [921551, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [29, 34, 30, 36, 34, 28, 34, 35, 26, 36], "hlc": [921553, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [31, 32, 30, 32, 32, 28, 32, 34, 26, 39], "hlc": [921552, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [34, 27, 30, 29, 30, 21, 32, 31, 26, 34], "hlc": [921551, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [27, 36, 27, 31, 34, 23, 25, 26, 26, 32], "hlc": [921549, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [27, 34, 27, 37, 34, 23, 34, 27, 26, 34], "hlc": [921550, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [33, 35, 36, 31, 38, 23, 32, 31, 35, 34], "hlc": [921551, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [29, 29, 33, 32, 31, 29, 31, 33, 39, 36], "hlc": [921552, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [31, 32, 30, 32, 32, 28, 32, 34, 26, 40], "hlc": [921552, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [34, 37, 30, 31, 34, 23, 32, 31, 26, 34], "hlc": [921551, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [34, 38, 36, 31, 38, 23, 32, 31, 35, 34], "hlc": [921551, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [33, 32, 38, 32, 32, 29, 32, 34, 38, 40], "hlc": [921552, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [29, 29, 34, 32, 31, 31, 31, 33, 39, 36], "hlc": [921552, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [27, 34, 27, 37, 34, 23, 35, 27, 26, 34], "hlc": [921552, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [29, 36, 30, 36, 34, 28, 34, 36, 26, 36], "hlc": [921553, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [35, 27, 30, 29, 30, 21, 32, 31, 26, 34], "hlc": [921551, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [34, 39, 36, 31, 38, 23, 32, 31, 35, 34], "hlc": [921551, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [29, 36, 30, 36, 34, 28, 34, 37, 26, 36], "hlc": [921553, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [29, 29, 33, 32, 31, 29, 31, 33, 40, 36], "hlc": [921552, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [31, 32, 30, 32, 32, 28, 32, 34, 26, 41], "hlc": [921552, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [35, 40, 36, 31, 38, 23, 32, 31, 35, 34], "hlc": [921551, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [34, 39, 39, 32, 38, 29, 32, 34, 38, 40], "hlc": [921552, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [33, 36, 36, 36, 39, 28, 34, 37, 35, 36], "hlc": [921553, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [33, 36, 36, 36, 40, 28, 34, 37, 35, 41], "hlc": [921553, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [29, 36, 33, 36, 34, 29, 34, 38, 40, 36], "hlc": [921554, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [36, 27, 30, 29, 30, 21, 32, 31, 26, 34], "hlc": [921551, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [35, 41, 36, 31, 38, 23, 32, 31, 35, 34], "hlc": [921551, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [34, 39, 40, 32, 38, 29, 32, 34, 38, 40], "hlc": [921552, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [33, 36, 36, 36, 41, 28, 34, 37, 35, 41], "hlc": [921553, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [27, 34, 27, 37, 34, 23, 36, 27, 26, 34], "hlc": [921552, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [29, 36, 33, 36, 34, 29, 34, 39, 40, 36], "hlc": [921554, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [31, 32, 30, 32, 32, 28, 32, 34, 26, 42], "hlc": [921552, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [37, 36, 36, 36, 41, 28, 34, 37, 35, 41], "hlc": [921553, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [38, 36, 36, 36, 41, 29, 34, 39, 40, 41], "hlc": [921554, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [36, 39, 41, 32, 38, 29, 32, 34, 38, 40], "hlc": [921553, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [35, 41, 36, 38, 38, 23, 34, 31, 35, 34], "hlc": [921551, 12]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [34, 39, 40, 32, 38, 32, 32, 34, 39, 40], "hlc": [921552, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [31, 36, 33, 36, 34, 29, 34, 40, 40, 42], "hlc": [921554, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [31, 34, 30, 37, 34, 28, 36, 34, 26, 43], "hlc": [921553, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [39, 36, 36, 36, 41, 29, 34, 39, 40, 41], "hlc": [921554, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [35, 42, 36, 31, 38, 23, 32, 31, 35, 34], "hlc": [921551, 12]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [36, 39, 42, 32, 38, 29, 32, 34, 38, 40], "hlc": [921553, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [33, 36, 36, 36, 42, 28, 34, 37, 35, 41], "hlc": [921553, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [34, 39, 40, 32, 38, 33, 32, 34, 39, 40], "hlc": [921552, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [27, 34, 27, 37, 34, 23, 37, 27, 26, 34], "hlc": [921553, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [31, 34, 30, 37, 34, 28, 36, 34, 26, 44], "hlc": [921553, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [40, 39, 42, 36, 41, 29, 34, 39, 40, 41], "hlc": [921554, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [39, 43, 36, 36, 41, 29, 34, 39, 40, 41], "hlc": [921554, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [39, 44, 40, 36, 41, 33, 34, 39, 40, 41], "hlc": [921554, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [33, 36, 36, 37, 42, 28, 38, 37, 35, 41], "hlc": [921553, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [35, 42, 36, 36, 38, 29, 34, 41, 40, 42], "hlc": [921555, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [35, 42, 36, 37, 38, 29, 36, 42, 40, 44], "hlc": [921555, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [29, 34, 33, 37, 34, 29, 37, 33, 41, 36], "hlc": [921553, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [39, 45, 40, 36, 41, 33, 34, 39, 40, 41], "hlc": [921554, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [36, 39, 43, 32, 38, 29, 32, 34, 38, 40], "hlc": [921553, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [35, 41, 36, 39, 38, 23, 34, 31, 35, 34], "hlc": [921551, 13]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [33, 36, 36, 37, 42, 28, 39, 37, 35, 41], "hlc": [921553, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [35, 42, 36, 37, 38, 29, 36, 43, 40, 44], "hlc": [921555, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [39, 45, 40, 36, 43, 33, 34, 39, 40, 41], "hlc": [921554, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [39, 45, 43, 36, 44, 33, 34, 39, 40, 41], "hlc": [921554, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [35, 42, 36, 39, 38, 29, 36, 44, 40, 44], "hlc": [921555, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [33, 36, 36, 37, 42, 28, 39, 37, 35, 45], "hlc": [921554, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [35, 42, 36, 37, 42, 29, 39, 43, 40, 46], "hlc": [921555, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [41, 39, 42, 36, 41, 29, 34, 39, 40, 41], "hlc": [921554, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [39, 46, 40, 36, 41, 33, 34, 39, 40, 41], "hlc": [921554, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [36, 39, 44, 32, 38, 29, 32, 34, 38, 40], "hlc": [921554, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [39, 45, 43, 36, 45, 33, 34, 39, 40, 41], "hlc": [921554, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [35, 42, 36, 39, 38, 29, 36, 45, 40, 44], "hlc": [921555, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [42, 46, 42, 36, 41, 33, 34, 39, 40, 41], "hlc": [921554, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [35, 42, 36, 40, 38, 29, 36, 45, 40, 44], "hlc": [921555, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [41, 45, 43, 36, 46, 33, 34, 39, 40, 41], "hlc": [921554, 10]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [39, 45, 43, 36, 45, 34, 34, 39, 40, 41], "hlc": [921554, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [36, 39, 44, 37, 38, 29, 37, 34, 42, 40], "hlc": [921554, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [43, 46, 42, 36, 41, 33, 34, 39, 40, 41], "hlc": [921554, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [39, 47, 40, 36, 41, 33, 34, 39, 40, 41], "hlc": [921554, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [35, 42, 36, 41, 38, 29, 36, 45, 40, 44], "hlc": [921555, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [41, 45, 43, 36, 47, 33, 34, 39, 40, 41], "hlc": [921554, 11]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [39, 45, 43, 36, 45, 35, 34, 39, 40, 41], "hlc": [921554, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [33, 36, 36, 37, 42, 28, 40, 37, 35, 41], "hlc": [921554, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [36, 39, 44, 37, 38, 29, 37, 34, 43, 40], "hlc": [921554, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [35, 42, 36, 37, 42, 29, 39, 43, 40, 47], "hlc": [921555, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [39, 48, 40, 41, 41, 33, 36, 45, 40, 44], "hlc": [921555, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [39, 49, 43, 41, 45, 35, 36, 45, 40, 44], "hlc": [921555, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [36, 42, 45, 37, 42, 29, 39, 43, 40, 47], "hlc": [921555, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [43, 46, 42, 42, 41, 33, 36, 45, 40, 44], "hlc": [921555, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [39, 45, 44, 37, 45, 36, 37, 39, 43, 41], "hlc": [921554, 12]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [39, 47, 40, 37, 42, 33, 41, 39, 40, 41], "hlc": [921555, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [41, 45, 43, 37, 47, 33, 39, 43, 40, 48], "hlc": [921555, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [41, 45, 43, 37, 47, 33, 40, 43, 40, 49], "hlc": [921555, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [39, 50, 43, 41, 45, 35, 36, 45, 40, 44], "hlc": [921555, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [36, 42, 46, 37, 42, 29, 39, 43, 40, 47], "hlc": [921555, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [43, 46, 42, 43, 41, 33, 36, 45, 40, 44], "hlc": [921555, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [39, 47, 40, 37, 42, 33, 42, 39, 40, 41], "hlc": [921555, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [35, 42, 36, 39, 38, 29, 36, 46, 40, 44], "hlc": [921556, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [36, 39, 44, 37, 38, 29, 37, 34, 44, 40], "hlc": [921554, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [39, 51, 44, 41, 45, 35, 37, 45, 44, 44], "hlc": [921555, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [39, 50, 47, 41, 45, 35, 39, 45, 40, 47], "hlc": [921555, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [41, 47, 43, 37, 48, 33, 42, 39, 40, 41], "hlc": [921555, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [39, 45, 46, 37, 45, 37, 39, 43, 43, 47], "hlc": [921555, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [43, 46, 42, 43, 41, 33, 36, 47, 40, 44], "hlc": [921557, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [41, 45, 43, 39, 47, 33, 40, 46, 40, 50], "hlc": [921556, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [39, 50, 48, 41, 45, 35, 39, 45, 40, 47], "hlc": [921555, 11]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [43, 46, 42, 44, 41, 33, 36, 45, 40, 44], "hlc": [921555, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [41, 47, 43, 37, 49, 33, 42, 39, 40, 41], "hlc": [921555, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [39, 45, 46, 37, 45, 38, 39, 43, 43, 47], "hlc": [921555, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [39, 47, 40, 37, 42, 33, 43, 39, 40, 41], "hlc": [921555, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [43, 46, 42, 43, 41, 33, 36, 48, 40, 44], "hlc": [921557, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [36, 39, 44, 37, 38, 29, 37, 34, 45, 40], "hlc": [921554, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [41, 45, 43, 39, 47, 33, 40, 46, 40, 51], "hlc": [921556, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [41, 52, 44, 41, 49, 35, 42, 45, 44, 44], "hlc": [921555, 11]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [43, 50, 48, 45, 45, 35, 39, 45, 40, 47], "hlc": [921555, 12]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [43, 50, 48, 46, 45, 35, 39, 48, 40, 47], "hlc": [921557, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [43, 47, 43, 44, 50, 33, 42, 45, 40, 44], "hlc": [921555, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [43, 47, 43, 44, 51, 33, 42, 46, 40, 51], "hlc": [921556, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [39, 45, 46, 37, 45, 39, 39, 43, 45, 47], "hlc": [921555, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [39, 45, 46, 37, 45, 38, 39, 43, 46, 47], "hlc": [921555, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [39, 47, 46, 37, 45, 38, 43, 43, 47, 47], "hlc": [921555, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [44, 46, 42, 36, 41, 33, 34, 39, 40, 41], "hlc": [921554, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [39, 50, 49, 41, 45, 35, 39, 45, 40, 47], "hlc": [921556, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [43, 47, 43, 44, 52, 33, 42, 46, 40, 51], "hlc": [921556, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [39, 45, 46, 37, 45, 40, 39, 43, 45, 47], "hlc": [921555, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [43, 46, 42, 43, 41, 33, 36, 49, 40, 44], "hlc": [921557, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [41, 45, 43, 39, 47, 33, 40, 46, 40, 52], "hlc": [921556, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [41, 53, 46, 41, 49, 40, 42, 45, 45, 47], "hlc": [921555, 12]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [41, 50, 50, 41, 47, 35, 40, 46, 40, 52], "hlc": [921556, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [43, 50, 48, 47, 52, 35, 42, 48, 40, 51], "hlc": [921557, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [43, 47, 46, 43, 45, 38, 43, 49, 48, 47], "hlc": [921557, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [44, 46, 43, 39, 47, 33, 40, 46, 40, 53], "hlc": [921557, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [44, 50, 49, 41, 47, 35, 40, 46, 40, 54], "hlc": [921557, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 3, "vc": [45, 46, 42, 36, 41, 33, 34, 39, 40, 41], "hlc": [921554, 11]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [41, 54, 46, 41, 49, 40, 42, 45, 45, 47], "hlc": [921555, 13]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [41, 50, 51, 41, 47, 35, 40, 46, 40, 52], "hlc": [921556, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [43, 50, 48, 48, 52, 35, 42, 48, 40, 51], "hlc": [921557, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [39, 45, 46, 37, 45, 41, 39, 43, 45, 47], "hlc": [921555, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [39, 47, 40, 37, 42, 33, 44, 39, 40, 41], "hlc": [921556, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [43, 46, 42, 43, 41, 33, 36, 50, 40, 44], "hlc": [921558, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [43, 47, 46, 43, 45, 38, 43, 49, 49, 47], "hlc": [921557, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [44, 50, 49, 41, 47, 35, 40, 46, 40, 55], "hlc": [921557, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [41, 55, 46, 41, 49, 41, 42, 45, 45, 47], "hlc": [921555, 14]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [43, 50, 52, 48, 52, 35, 42, 48, 40, 52], "hlc": [921557, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [45, 50, 48, 49, 52, 35, 42, 48, 40, 51], "hlc": [921557, 5]}
