INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 40900, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 7.5, actual clock drifts: [-4.537673824106242, 3.529892533007592, -6.420719151964864, 0.15559342794316944, 6.940146832585171, 1.2097760378212374, -4.504086106868126, -7.334627318156334, -5.9385845191610365, -4.231313300824112]
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [7, 12, 17, 10, 10, 15, 13, 9, 13, 9], "hlc": [921713, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [8, 12, 13, 14, 13, 13, 18, 7, 20, 9], "hlc": [921713, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [11, 14, 16, 17, 14, 7, 10, 9, 17, 16], "hlc": [921714, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [7, 12, 17, 10, 15, 15, 13, 9, 13, 9], "hlc": [921716, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [11, 14, 16, 17, 14, 13, 19, 9, 20, 16], "hlc": [921714, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 1, "vc": [9, 19, 13, 14, 14, 13, 17, 11, 20, 12], "hlc": [921714, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [9, 12, 20, 14, 13, 11, 10, 10, 23, 13], "hlc": [921713, 15]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [11, 14, 16, 17, 14, 13, 18, 9, 20, 17], "hlc": [921714, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [12, 10, 10, 8, 13, 5, 5, 7, 17, 4], "hlc": [921713, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [9, 20, 13, 14, 14, 13, 17, 7, 20, 12], "hlc": [921714, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [9, 17, 16, 19, 14, 7, 14, 9, 11, 12], "hlc": [921714, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [7, 12, 17, 10, 10, 16, 13, 9, 13, 9], "hlc": [921713, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [9, 19, 13, 14, 14, 13, 17, 12, 20, 12], "hlc": [921714, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [9, 12, 20, 14, 13, 11, 10, 10, 24, 13], "hlc": [921713, 16]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [13, 20, 13, 14, 14, 13, 17, 7, 20, 12], "hlc": [921714, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [9, 19, 21, 14, 14, 13, 17, 12, 22, 13], "hlc": [921714, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [9, 17, 17, 20, 14, 16, 14, 9, 13, 12], "hlc": [921714, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [9, 17, 20, 21, 14, 16, 14, 10, 24, 13], "hlc": [921714, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [9, 17, 17, 19, 16, 15, 14, 9, 13, 12], "hlc": [921717, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [12, 19, 13, 14, 14, 13, 17, 13, 20, 12], "hlc": [921714, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [14, 20, 13, 14, 14, 13, 17, 7, 20, 12], "hlc": [921714, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [9, 21, 13, 14, 14, 13, 17, 7, 20, 12], "hlc": [921714, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [9, 17, 20, 22, 14, 16, 14, 10, 24, 13], "hlc": [921714, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [9, 17, 17, 19, 17, 15, 14, 9, 13, 12], "hlc": [921717, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [12, 19, 13, 14, 14, 13, 17, 14, 20, 12], "hlc": [921714, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [9, 12, 20, 14, 13, 11, 10, 10, 25, 13], "hlc": [921713, 17]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [9, 19, 22, 22, 14, 16, 17, 12, 24, 13], "hlc": [921714, 11]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [12, 19, 16, 17, 14, 13, 20, 14, 20, 16], "hlc": [921714, 12]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [12, 19, 20, 14, 14, 13, 17, 15, 25, 13], "hlc": [921714, 12]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [9, 17, 20, 19, 17, 15, 14, 10, 26, 13], "hlc": [921717, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [14, 20, 16, 17, 14, 13, 18, 9, 20, 18], "hlc": [921714, 11]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [14, 21, 16, 17, 14, 13, 18, 9, 20, 19], "hlc": [921714, 12]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [9, 22, 13, 14, 14, 13, 17, 7, 20, 12], "hlc": [921714, 10]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [9, 17, 20, 23, 14, 16, 14, 10, 24, 13], "hlc": [921714, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [9, 17, 17, 19, 18, 15, 14, 9, 13, 12], "hlc": [921717, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [7, 12, 17, 10, 10, 17, 13, 9, 13, 9], "hlc": [921713, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [12, 19, 20, 14, 14, 13, 17, 16, 25, 13], "hlc": [921714, 13]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [14, 21, 16, 17, 14, 13, 18, 9, 20, 20], "hlc": [921714, 13]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [15, 20, 20, 23, 14, 16, 17, 10, 24, 13], "hlc": [921714, 12]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [9, 23, 17, 14, 14, 17, 17, 9, 20, 12], "hlc": [921714, 11]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [12, 19, 20, 17, 14, 13, 21, 16, 25, 16], "hlc": [921714, 14]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [14, 21, 20, 17, 14, 13, 22, 16, 25, 20], "hlc": [921714, 15]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [9, 22, 20, 19, 17, 15, 17, 10, 27, 13], "hlc": [921717, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [9, 22, 20, 19, 18, 15, 17, 10, 28, 13], "hlc": [921717, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [9, 19, 23, 22, 14, 16, 17, 12, 24, 13], "hlc": [921714, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [9, 17, 17, 19, 19, 15, 14, 9, 13, 12], "hlc": [921718, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [14, 21, 20, 17, 14, 13, 23, 16, 25, 20], "hlc": [921714, 16]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [16, 21, 20, 23, 14, 16, 23, 16, 25, 20], "hlc": [921714, 17]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [9, 19, 24, 22, 19, 16, 17, 12, 24, 13], "hlc": [921718, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [12, 19, 23, 22, 14, 16, 17, 17, 25, 13], "hlc": [921714, 14]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [17, 21, 20, 23, 14, 16, 23, 16, 25, 20], "hlc": [921714, 18]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [9, 19, 25, 22, 19, 16, 17, 12, 24, 13], "hlc": [921718, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [9, 17, 17, 19, 20, 15, 14, 9, 13, 12], "hlc": [921718, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [14, 21, 16, 17, 14, 13, 18, 9, 20, 21], "hlc": [921714, 14]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [18, 21, 20, 23, 20, 16, 23, 16, 25, 20], "hlc": [921718, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [17, 21, 26, 23, 19, 16, 23, 16, 25, 20], "hlc": [921718, 3]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [14, 21, 20, 24, 14, 16, 18, 10, 24, 21], "hlc": [921714, 15]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [9, 22, 25, 22, 19, 16, 17, 12, 29, 13], "hlc": [921718, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [9, 24, 17, 14, 14, 17, 17, 9, 20, 12], "hlc": [921715, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [17, 21, 27, 23, 19, 16, 23, 16, 25, 20], "hlc": [921718, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [9, 17, 17, 19, 21, 15, 14, 9, 13, 12], "hlc": [921719, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [7, 12, 17, 10, 10, 18, 13, 9, 13, 9], "hlc": [921713, 12]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [12, 19, 23, 22, 14, 16, 17, 18, 25, 13], "hlc": [921714, 15]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [14, 21, 16, 17, 14, 13, 18, 9, 20, 22], "hlc": [921714, 15]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [19, 21, 20, 23, 20, 18, 23, 16, 25, 20], "hlc": [921718, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [17, 25, 27, 23, 19, 17, 23, 16, 25, 20], "hlc": [921718, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [17, 26, 27, 23, 19, 17, 23, 16, 25, 22], "hlc": [921718, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [9, 24, 17, 14, 14, 19, 17, 9, 20, 12], "hlc": [921715, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [14, 21, 23, 22, 14, 16, 24, 18, 25, 20], "hlc": [921714, 17]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [9, 22, 25, 22, 21, 16, 17, 12, 30, 13], "hlc": [921719, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [20, 21, 20, 23, 20, 18, 23, 16, 25, 20], "hlc": [921718, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [17, 27, 27, 23, 19, 17, 23, 16, 25, 22], "hlc": [921718, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [17, 21, 28, 23, 19, 16, 23, 16, 25, 20], "hlc": [921718, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [9, 17, 17, 19, 22, 15, 14, 9, 13, 12], "hlc": [921719, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [17, 27, 27, 25, 19, 17, 23, 16, 25, 22], "hlc": [921718, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [17, 21, 28, 23, 23, 16, 23, 16, 25, 20], "hlc": [921720, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [9, 24, 17, 19, 22, 20, 17, 9, 20, 12], "hlc": [921719, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [20, 21, 23, 23, 20, 18, 23, 19, 25, 20], "hlc": [921718, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [17, 27, 27, 26, 19, 17, 23, 16, 25, 22], "hlc": [921718, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [20, 21, 23, 23, 20, 18, 23, 20, 25, 20], "hlc": [921718, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [9, 22, 25, 22, 21, 16, 17, 12, 31, 13], "hlc": [921719, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [20, 21, 28, 23, 24, 18, 23, 20, 25, 20], "hlc": [921720, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [20, 22, 28, 23, 25, 18, 23, 20, 31, 20], "hlc": [921720, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [17, 27, 27, 26, 22, 21, 23, 16, 25, 22], "hlc": [921719, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [17, 28, 27, 23, 19, 17, 23, 16, 25, 22], "hlc": [921718, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [20, 22, 28, 23, 26, 18, 23, 20, 31, 20], "hlc": [921720, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [9, 22, 25, 22, 21, 16, 17, 12, 32, 13], "hlc": [921719, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [14, 21, 16, 17, 14, 13, 18, 9, 20, 23], "hlc": [921714, 16]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [21, 22, 28, 23, 26, 18, 23, 20, 31, 20], "hlc": [921720, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [22, 22, 28, 23, 26, 18, 23, 20, 32, 20], "hlc": [921720, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [23, 22, 28, 23, 26, 18, 23, 20, 32, 23], "hlc": [921720, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [17, 28, 27, 23, 21, 17, 23, 16, 33, 22], "hlc": [921719, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [17, 29, 27, 23, 19, 17, 23, 16, 25, 22], "hlc": [921718, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [17, 21, 29, 23, 19, 16, 23, 16, 25, 20], "hlc": [921718, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [20, 22, 28, 23, 27, 18, 23, 20, 31, 20], "hlc": [921721, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [17, 27, 27, 26, 22, 22, 23, 16, 25, 22], "hlc": [921719, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [17, 28, 27, 23, 21, 17, 23, 16, 34, 22], "hlc": [921719, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [20, 30, 28, 23, 27, 18, 23, 20, 31, 22], "hlc": [921721, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [17, 27, 27, 27, 22, 22, 23, 16, 25, 22], "hlc": [921719, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [17, 29, 27, 23, 21, 17, 23, 16, 35, 22], "hlc": [921719, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [17, 29, 29, 23, 21, 17, 23, 16, 36, 22], "hlc": [921719, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [17, 28, 27, 23, 21, 17, 23, 16, 34, 24], "hlc": [921719, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [20, 31, 28, 23, 27, 18, 23, 20, 31, 22], "hlc": [921721, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [17, 21, 30, 23, 19, 16, 23, 16, 25, 20], "hlc": [921718, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [14, 21, 23, 22, 14, 16, 25, 18, 25, 20], "hlc": [921714, 18]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [20, 32, 30, 23, 27, 18, 23, 20, 31, 22], "hlc": [921721, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [20, 33, 30, 23, 27, 18, 25, 20, 31, 22], "hlc": [921721, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [20, 31, 29, 23, 27, 18, 23, 20, 37, 22], "hlc": [921721, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [24, 22, 28, 23, 26, 18, 23, 20, 32, 23], "hlc": [921720, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [20, 34, 30, 23, 27, 18, 25, 20, 31, 22], "hlc": [921721, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [17, 21, 31, 23, 19, 16, 23, 16, 25, 20], "hlc": [921718, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [17, 27, 27, 28, 22, 22, 23, 16, 25, 22], "hlc": [921719, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [20, 22, 28, 23, 28, 18, 23, 20, 31, 20], "hlc": [921722, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [17, 27, 27, 26, 22, 23, 23, 16, 25, 22], "hlc": [921719, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [20, 31, 29, 23, 27, 18, 23, 20, 38, 22], "hlc": [921721, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [25, 34, 30, 23, 27, 18, 25, 20, 32, 23], "hlc": [921721, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [20, 35, 30, 28, 27, 22, 25, 20, 31, 22], "hlc": [921721, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [20, 36, 30, 28, 27, 23, 25, 20, 31, 22], "hlc": [921721, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [24, 22, 28, 23, 29, 18, 23, 20, 32, 23], "hlc": [921722, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [17, 21, 31, 23, 19, 16, 26, 18, 25, 20], "hlc": [921718, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [20, 31, 31, 23, 27, 18, 27, 20, 38, 22], "hlc": [921721, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [20, 22, 28, 23, 28, 18, 23, 21, 31, 20], "hlc": [921722, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [26, 34, 30, 23, 27, 18, 25, 20, 32, 23], "hlc": [921721, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [20, 37, 30, 28, 27, 23, 25, 20, 31, 22], "hlc": [921721, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [17, 21, 32, 23, 19, 16, 23, 16, 25, 20], "hlc": [921718, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [17, 27, 27, 29, 22, 22, 23, 16, 25, 22], "hlc": [921719, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [24, 22, 28, 23, 30, 18, 23, 20, 32, 23], "hlc": [921722, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [20, 31, 31, 23, 27, 18, 28, 20, 38, 22], "hlc": [921721, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [20, 22, 28, 23, 28, 18, 23, 22, 31, 20], "hlc": [921722, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [20, 31, 29, 23, 27, 18, 23, 20, 39, 22], "hlc": [921721, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [17, 28, 27, 23, 21, 17, 23, 16, 34, 25], "hlc": [921719, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [20, 38, 30, 28, 27, 23, 25, 20, 39, 22], "hlc": [921721, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [26, 34, 33, 23, 27, 18, 25, 20, 32, 23], "hlc": [921721, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [20, 27, 28, 30, 28, 22, 23, 22, 31, 22], "hlc": [921722, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [17, 27, 27, 29, 22, 24, 23, 16, 25, 22], "hlc": [921719, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [20, 31, 31, 23, 28, 18, 28, 23, 38, 22], "hlc": [921722, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [20, 37, 30, 28, 27, 23, 25, 20, 40, 22], "hlc": [921721, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [20, 37, 32, 28, 27, 23, 25, 20, 41, 22], "hlc": [921721, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [24, 37, 32, 28, 30, 23, 25, 20, 42, 23], "hlc": [921722, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [24, 37, 32, 28, 30, 23, 25, 20, 43, 25], "hlc": [921722, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [27, 34, 30, 23, 27, 18, 25, 20, 32, 23], "hlc": [921721, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [20, 39, 30, 28, 27, 23, 25, 20, 39, 22], "hlc": [921721, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [26, 34, 34, 23, 27, 18, 25, 20, 32, 23], "hlc": [921721, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [17, 27, 27, 29, 22, 25, 23, 16, 25, 22], "hlc": [921719, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [20, 31, 31, 23, 27, 18, 29, 20, 38, 22], "hlc": [921721, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [20, 31, 31, 23, 28, 18, 28, 24, 38, 22], "hlc": [921722, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [17, 28, 27, 23, 21, 17, 23, 16, 34, 26], "hlc": [921719, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [27, 40, 30, 28, 27, 23, 25, 20, 39, 23], "hlc": [921721, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [26, 39, 35, 28, 27, 23, 25, 20, 39, 23], "hlc": [921721, 11]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [20, 31, 31, 29, 27, 26, 29, 20, 38, 22], "hlc": [921721, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [20, 31, 31, 29, 28, 27, 29, 24, 38, 22], "hlc": [921722, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [20, 31, 31, 23, 28, 18, 28, 25, 38, 26], "hlc": [921722, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [24, 37, 32, 29, 30, 25, 25, 20, 44, 25], "hlc": [921722, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [26, 34, 34, 23, 27, 18, 25, 20, 34, 27], "hlc": [921721, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [26, 39, 36, 28, 27, 23, 25, 20, 39, 23], "hlc": [921721, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [24, 22, 28, 23, 31, 18, 23, 20, 32, 23], "hlc": [921723, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [20, 31, 31, 29, 28, 28, 29, 24, 38, 22], "hlc": [921722, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [20, 31, 31, 23, 27, 18, 30, 20, 38, 22], "hlc": [921721, 8]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [20, 31, 31, 23, 28, 18, 28, 26, 38, 26], "hlc": [921722, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [26, 34, 34, 23, 27, 18, 25, 20, 34, 28], "hlc": [921721, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [28, 34, 31, 29, 28, 28, 29, 24, 38, 23], "hlc": [921722, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [26, 39, 37, 28, 31, 23, 25, 20, 39, 23], "hlc": [921723, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [20, 31, 31, 31, 28, 22, 28, 26, 38, 26], "hlc": [921722, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [26, 34, 34, 23, 32, 18, 25, 20, 34, 28], "hlc": [921724, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [24, 37, 32, 29, 30, 25, 30, 20, 45, 25], "hlc": [921722, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [26, 39, 36, 28, 27, 23, 25, 20, 39, 29], "hlc": [921721, 13]}
