INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 48300, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 2.5, actual clock drifts: [1.4760390548873974, -1.4678991170659645, -1.344117002502447, -0.05486286985758593, 2.447899180652379, 2.498927778112341, -1.2929762802271965, 1.3533827220230576, 0.03667206557709424, 1.4477243663396049]
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [28, 28, 25, 26, 26, 29, 29, 28, 34, 33], "hlc": [921538, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [21, 28, 29, 26, 26, 32, 26, 29, 30, 34], "hlc": [921539, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 1, "vc": [21, 22, 30, 22, 24, 32, 26, 29, 30, 21], "hlc": [921538, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [24, 22, 23, 32, 37, 30, 23, 25, 28, 26], "hlc": [921540, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [24, 27, 24, 32, 35, 30, 34, 26, 30, 30], "hlc": [921539, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 2, "vc": [21, 30, 30, 22, 24, 32, 26, 29, 30, 21], "hlc": [921538, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [24, 27, 31, 32, 35, 32, 34, 29, 30, 30], "hlc": [921539, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [30, 27, 25, 37, 37, 34, 32, 32, 32, 31], "hlc": [921540, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [24, 27, 32, 32, 35, 32, 34, 29, 30, 30], "hlc": [921539, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [24, 27, 24, 38, 34, 34, 32, 26, 30, 30], "hlc": [921539, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [24, 22, 23, 32, 38, 30, 23, 25, 28, 26], "hlc": [921540, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [24, 22, 22, 33, 29, 35, 26, 25, 30, 26], "hlc": [921540, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [24, 27, 24, 32, 35, 30, 35, 26, 30, 30], "hlc": [921539, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [28, 28, 25, 26, 26, 29, 29, 28, 35, 33], "hlc": [921538, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [30, 27, 25, 37, 37, 35, 32, 33, 32, 31], "hlc": [921540, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [24, 28, 32, 32, 35, 32, 34, 29, 30, 35], "hlc": [921540, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [24, 28, 32, 38, 35, 34, 34, 29, 30, 36], "hlc": [921540, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [24, 28, 32, 38, 38, 34, 34, 29, 30, 37], "hlc": [921540, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [24, 28, 32, 38, 38, 34, 35, 29, 30, 38], "hlc": [921540, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [28, 28, 32, 38, 38, 34, 35, 29, 35, 39], "hlc": [921540, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [24, 22, 23, 32, 39, 30, 23, 25, 28, 26], "hlc": [921541, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [24, 22, 22, 33, 29, 36, 26, 25, 30, 26], "hlc": [921541, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [24, 27, 24, 32, 35, 30, 36, 26, 30, 30], "hlc": [921539, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [30, 27, 25, 37, 37, 35, 32, 34, 32, 31], "hlc": [921540, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [28, 28, 25, 26, 26, 29, 29, 28, 36, 33], "hlc": [921538, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [28, 28, 32, 38, 38, 34, 35, 29, 35, 40], "hlc": [921540, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [30, 31, 30, 37, 37, 35, 32, 34, 32, 31], "hlc": [921540, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [30, 32, 32, 38, 38, 35, 35, 34, 35, 40], "hlc": [921540, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [24, 22, 23, 33, 39, 37, 26, 25, 30, 26], "hlc": [921541, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [28, 28, 25, 32, 35, 30, 37, 28, 36, 33], "hlc": [921539, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [30, 27, 25, 37, 37, 35, 36, 35, 32, 31], "hlc": [921540, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [28, 28, 25, 33, 29, 36, 29, 28, 37, 33], "hlc": [921541, 1]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [24, 27, 24, 39, 34, 34, 32, 26, 30, 30], "hlc": [921539, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [28, 28, 25, 32, 35, 30, 38, 28, 36, 33], "hlc": [921539, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [32, 27, 25, 39, 36, 34, 32, 28, 32, 31], "hlc": [921541, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [28, 28, 25, 40, 35, 34, 38, 28, 36, 33], "hlc": [921539, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [33, 27, 25, 39, 36, 34, 32, 28, 32, 31], "hlc": [921541, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [30, 33, 32, 38, 38, 35, 35, 34, 35, 40], "hlc": [921540, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [24, 27, 33, 32, 35, 32, 34, 29, 30, 30], "hlc": [921539, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [28, 28, 25, 41, 35, 34, 38, 28, 36, 33], "hlc": [921539, 8]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [24, 22, 23, 32, 40, 30, 23, 25, 28, 26], "hlc": [921542, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [28, 28, 25, 32, 35, 30, 39, 28, 36, 33], "hlc": [921539, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [34, 28, 25, 39, 36, 34, 39, 28, 36, 33], "hlc": [921541, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [30, 33, 34, 38, 38, 35, 35, 34, 35, 40], "hlc": [921540, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [30, 33, 35, 38, 40, 35, 35, 34, 35, 40], "hlc": [921542, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [28, 28, 25, 41, 35, 34, 40, 28, 36, 33], "hlc": [921539, 9]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [30, 27, 33, 37, 37, 35, 36, 36, 32, 31], "hlc": [921541, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [33, 28, 25, 39, 36, 36, 32, 28, 38, 33], "hlc": [921541, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [35, 28, 25, 39, 36, 34, 39, 28, 36, 33], "hlc": [921541, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [30, 33, 36, 38, 40, 35, 35, 34, 35, 40], "hlc": [921542, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [28, 28, 25, 42, 35, 34, 38, 28, 36, 33], "hlc": [921540, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [24, 22, 23, 32, 41, 30, 23, 25, 28, 26], "hlc": [921542, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [24, 22, 23, 33, 39, 38, 26, 25, 30, 26], "hlc": [921542, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [28, 28, 25, 41, 35, 34, 41, 28, 36, 33], "hlc": [921539, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [30, 27, 33, 37, 37, 35, 36, 37, 32, 31], "hlc": [921541, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [33, 28, 25, 39, 36, 36, 32, 28, 39, 33], "hlc": [921541, 3]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [28, 28, 32, 38, 38, 34, 35, 29, 35, 41], "hlc": [921541, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [36, 33, 36, 39, 40, 35, 39, 34, 36, 40], "hlc": [921542, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [37, 33, 36, 42, 40, 35, 39, 34, 36, 40], "hlc": [921542, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [38, 33, 36, 42, 41, 35, 39, 34, 36, 40], "hlc": [921542, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [33, 33, 37, 39, 40, 36, 35, 34, 39, 40], "hlc": [921542, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [33, 33, 38, 39, 40, 36, 35, 34, 39, 41], "hlc": [921542, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [30, 27, 33, 37, 42, 35, 36, 37, 32, 31], "hlc": [921543, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [35, 28, 33, 39, 37, 35, 39, 38, 36, 33], "hlc": [921542, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [35, 28, 33, 39, 39, 38, 39, 39, 36, 33], "hlc": [921542, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [35, 28, 33, 41, 39, 38, 41, 40, 36, 33], "hlc": [921542, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [39, 33, 36, 42, 41, 35, 39, 34, 36, 40], "hlc": [921542, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [24, 22, 23, 33, 39, 39, 26, 25, 30, 26], "hlc": [921543, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [35, 28, 33, 41, 39, 38, 41, 41, 36, 33], "hlc": [921542, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [33, 28, 25, 39, 36, 36, 32, 28, 40, 33], "hlc": [921541, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [28, 28, 32, 38, 38, 34, 35, 29, 35, 42], "hlc": [921542, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [40, 33, 36, 42, 41, 36, 39, 34, 40, 40], "hlc": [921542, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [33, 33, 39, 39, 40, 36, 35, 34, 39, 42], "hlc": [921542, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [39, 33, 36, 42, 43, 35, 39, 37, 36, 40], "hlc": [921543, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [35, 28, 33, 41, 39, 39, 41, 42, 36, 33], "hlc": [921543, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [35, 28, 33, 41, 39, 38, 41, 41, 41, 33], "hlc": [921542, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [41, 33, 36, 42, 41, 36, 39, 34, 40, 40], "hlc": [921542, 8]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [33, 33, 40, 39, 40, 36, 35, 34, 39, 42], "hlc": [921542, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [39, 33, 36, 42, 44, 35, 39, 37, 36, 40], "hlc": [921543, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [24, 22, 23, 33, 39, 40, 26, 25, 30, 26], "hlc": [921543, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [28, 28, 25, 41, 35, 34, 42, 28, 36, 33], "hlc": [921540, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [35, 28, 33, 41, 39, 39, 41, 43, 36, 33], "hlc": [921543, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [28, 28, 32, 38, 38, 34, 35, 29, 35, 43], "hlc": [921542, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [39, 33, 36, 42, 45, 35, 42, 37, 36, 40], "hlc": [921544, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [39, 33, 36, 42, 44, 41, 39, 37, 36, 40], "hlc": [921544, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [33, 33, 40, 41, 40, 36, 43, 34, 39, 42], "hlc": [921542, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [35, 33, 40, 41, 40, 39, 44, 43, 39, 42], "hlc": [921543, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [35, 28, 33, 41, 39, 40, 41, 44, 36, 33], "hlc": [921543, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [35, 28, 33, 41, 39, 38, 41, 41, 42, 43], "hlc": [921542, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [41, 33, 36, 42, 41, 36, 39, 34, 40, 44], "hlc": [921543, 0]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [42, 33, 36, 42, 41, 36, 39, 34, 40, 40], "hlc": [921543, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [33, 33, 41, 39, 40, 36, 35, 34, 39, 42], "hlc": [921542, 7]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [39, 33, 36, 42, 46, 35, 42, 37, 36, 40], "hlc": [921544, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [39, 33, 36, 42, 44, 42, 39, 37, 36, 40], "hlc": [921544, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [35, 28, 33, 41, 39, 38, 41, 41, 43, 43], "hlc": [921542, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [41, 33, 36, 42, 41, 36, 39, 34, 40, 45], "hlc": [921543, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [42, 33, 36, 42, 47, 36, 42, 37, 40, 40], "hlc": [921544, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [42, 33, 41, 42, 48, 36, 42, 37, 40, 42], "hlc": [921544, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [42, 33, 41, 42, 49, 38, 42, 41, 43, 43], "hlc": [921544, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [41, 33, 40, 42, 41, 39, 45, 43, 40, 45], "hlc": [921543, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [39, 33, 36, 42, 46, 38, 42, 41, 44, 43], "hlc": [921544, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [39, 33, 36, 42, 46, 42, 42, 41, 45, 43], "hlc": [921544, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [43, 33, 36, 42, 41, 36, 39, 34, 40, 40], "hlc": [921543, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [33, 33, 42, 39, 40, 36, 35, 34, 39, 42], "hlc": [921542, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [28, 28, 25, 43, 35, 34, 38, 28, 36, 33], "hlc": [921542, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [42, 33, 41, 42, 50, 38, 42, 41, 43, 43], "hlc": [921544, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [41, 33, 40, 42, 41, 39, 46, 43, 40, 45], "hlc": [921543, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [35, 28, 33, 41, 39, 40, 41, 45, 36, 33], "hlc": [921543, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [39, 33, 36, 42, 46, 42, 42, 41, 46, 43], "hlc": [921544, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [43, 34, 36, 42, 41, 36, 39, 34, 40, 40], "hlc": [921543, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [43, 35, 36, 43, 41, 36, 39, 34, 40, 40], "hlc": [921543, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [43, 36, 40, 43, 41, 39, 46, 43, 40, 45], "hlc": [921543, 6]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [43, 37, 40, 43, 46, 42, 46, 43, 46, 45], "hlc": [921544, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [42, 33, 42, 42, 51, 38, 42, 41, 43, 43], "hlc": [921545, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [42, 33, 42, 42, 52, 40, 42, 45, 43, 43], "hlc": [921545, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [42, 33, 41, 42, 50, 42, 42, 41, 47, 43], "hlc": [921544, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [33, 33, 43, 39, 40, 36, 35, 34, 39, 42], "hlc": [921542, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [42, 33, 42, 42, 53, 40, 42, 45, 43, 43], "hlc": [921545, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [41, 33, 40, 42, 41, 39, 47, 43, 40, 45], "hlc": [921543, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [42, 33, 41, 42, 50, 42, 42, 41, 48, 43], "hlc": [921544, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [42, 33, 41, 42, 50, 43, 42, 41, 48, 43], "hlc": [921545, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [42, 33, 42, 42, 53, 40, 48, 45, 43, 45], "hlc": [921545, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [35, 33, 43, 41, 40, 40, 41, 46, 39, 42], "hlc": [921544, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [42, 33, 41, 42, 50, 42, 47, 43, 49, 45], "hlc": [921544, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [28, 28, 25, 44, 35, 34, 38, 28, 36, 33], "hlc": [921543, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [42, 33, 42, 42, 54, 40, 42, 45, 43, 43], "hlc": [921545, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [42, 33, 41, 42, 50, 44, 42, 41, 48, 43], "hlc": [921545, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [42, 33, 42, 42, 53, 40, 49, 45, 43, 45], "hlc": [921545, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [42, 33, 44, 42, 53, 40, 49, 45, 43, 45], "hlc": [921545, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [42, 33, 41, 44, 50, 45, 42, 41, 48, 43], "hlc": [921546, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [42, 33, 42, 42, 54, 40, 50, 45, 43, 45], "hlc": [921545, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [42, 33, 41, 42, 50, 44, 42, 41, 48, 46], "hlc": [921545, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [43, 38, 40, 43, 46, 42, 46, 43, 46, 45], "hlc": [921544, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [28, 28, 25, 45, 35, 34, 38, 28, 36, 33], "hlc": [921543, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [42, 33, 42, 42, 55, 40, 42, 45, 43, 43], "hlc": [921546, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [42, 33, 42, 42, 54, 40, 51, 45, 43, 45], "hlc": [921545, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [35, 33, 43, 41, 40, 40, 41, 47, 39, 42], "hlc": [921545, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [42, 33, 41, 42, 50, 42, 47, 43, 50, 45], "hlc": [921544, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [42, 33, 41, 42, 50, 44, 42, 41, 48, 47], "hlc": [921545, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [43, 39, 43, 43, 46, 42, 46, 47, 46, 45], "hlc": [921545, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [42, 33, 42, 45, 56, 40, 42, 45, 43, 43], "hlc": [921546, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [42, 33, 42, 45, 57, 44, 42, 45, 48, 47], "hlc": [921546, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [42, 33, 42, 42, 55, 40, 52, 45, 43, 45], "hlc": [921546, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [43, 38, 41, 43, 50, 42, 47, 43, 51, 45], "hlc": [921544, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [42, 33, 42, 42, 54, 44, 51, 45, 48, 48], "hlc": [921545, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [42, 33, 42, 42, 54, 44, 51, 45, 50, 49], "hlc": [921545, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [44, 33, 36, 42, 41, 36, 39, 34, 40, 40], "hlc": [921545, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [43, 40, 43, 43, 46, 42, 46, 47, 46, 45], "hlc": [921545, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [28, 28, 25, 46, 35, 34, 38, 28, 36, 33], "hlc": [921544, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [42, 33, 42, 45, 58, 44, 42, 45, 48, 47], "hlc": [921546, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [42, 33, 41, 44, 50, 46, 42, 41, 48, 43], "hlc": [921546, 1]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [35, 33, 43, 41, 40, 40, 41, 48, 39, 42], "hlc": [921545, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [43, 38, 41, 43, 50, 42, 47, 43, 52, 45], "hlc": [921544, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [45, 40, 43, 43, 46, 42, 46, 47, 46, 45], "hlc": [921546, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [46, 40, 43, 43, 46, 42, 46, 48, 46, 45], "hlc": [921546, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [43, 41, 43, 46, 46, 42, 46, 47, 46, 45], "hlc": [921545, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [43, 42, 43, 46, 58, 44, 46, 47, 48, 47], "hlc": [921546, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [44, 33, 45, 42, 53, 40, 49, 45, 43, 45], "hlc": [921545, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [42, 33, 42, 44, 55, 46, 53, 45, 48, 45], "hlc": [921546, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [43, 38, 42, 44, 55, 46, 54, 45, 52, 45], "hlc": [921546, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [47, 40, 43, 43, 46, 42, 46, 48, 46, 45], "hlc": [921546, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [43, 43, 43, 46, 58, 44, 46, 47, 48, 47], "hlc": [921546, 5]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [42, 33, 42, 45, 59, 44, 42, 45, 48, 47], "hlc": [921547, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [42, 33, 41, 44, 50, 47, 42, 41, 48, 43], "hlc": [921547, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [43, 38, 41, 43, 50, 42, 47, 43, 53, 45], "hlc": [921544, 12]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [44, 33, 46, 44, 53, 47, 49, 45, 48, 45], "hlc": [921547, 1]}
