INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 44500, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 6.5, actual clock drifts: [4.934065913022955, 4.321506688542689, -0.7359559431406693, -0.4020311310230609, -2.8844492468372165, 6.211208571283658, -5.636824231886484, 3.7072094771019, -2.398418839343095, -2.7461644659817117]
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [25, 23, 22, 34, 34, 22, 29, 22, 24, 32], "hlc": [921704, 11]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [36, 35, 26, 31, 35, 23, 33, 24, 29, 32], "hlc": [921706, 9]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [31, 26, 27, 32, 29, 26, 35, 25, 32, 29], "hlc": [921707, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [38, 26, 27, 32, 24, 24, 35, 20, 33, 25], "hlc": [921706, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [31, 26, 29, 31, 29, 22, 30, 26, 21, 29], "hlc": [921704, 12]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [25, 23, 22, 35, 34, 22, 29, 22, 24, 32], "hlc": [921704, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [36, 35, 26, 31, 36, 23, 33, 24, 29, 32], "hlc": [921706, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [23, 20, 15, 32, 20, 21, 36, 13, 25, 25], "hlc": [921704, 9]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [38, 26, 27, 32, 24, 24, 35, 20, 34, 25], "hlc": [921706, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [39, 35, 26, 31, 36, 24, 33, 24, 29, 32], "hlc": [921706, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [40, 35, 26, 32, 36, 24, 36, 24, 29, 32], "hlc": [921706, 12]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [38, 26, 30, 32, 29, 24, 35, 26, 34, 29], "hlc": [921706, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [25, 23, 22, 35, 34, 22, 37, 22, 25, 32], "hlc": [921704, 13]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [38, 26, 29, 32, 29, 24, 35, 26, 35, 29], "hlc": [921706, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [41, 35, 26, 32, 36, 24, 36, 24, 29, 32], "hlc": [921706, 13]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [38, 26, 31, 32, 29, 24, 35, 26, 34, 29], "hlc": [921706, 10]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [25, 23, 22, 36, 34, 22, 29, 22, 24, 32], "hlc": [921704, 13]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [36, 35, 26, 31, 37, 23, 33, 24, 29, 32], "hlc": [921706, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [25, 23, 22, 35, 34, 22, 38, 22, 25, 32], "hlc": [921704, 14]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [31, 23, 22, 31, 29, 22, 29, 27, 21, 29], "hlc": [921705, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [38, 26, 29, 32, 29, 24, 35, 26, 36, 29], "hlc": [921706, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [42, 35, 29, 32, 36, 24, 36, 26, 36, 32], "hlc": [921707, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [31, 26, 27, 36, 34, 27, 35, 25, 32, 32], "hlc": [921708, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [31, 23, 22, 35, 34, 22, 39, 27, 25, 32], "hlc": [921705, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [38, 26, 31, 32, 29, 24, 35, 28, 34, 29], "hlc": [921706, 11]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [41, 35, 29, 32, 36, 24, 36, 26, 37, 32], "hlc": [921706, 14]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [41, 35, 29, 35, 36, 24, 38, 26, 38, 32], "hlc": [921706, 15]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [36, 35, 26, 31, 37, 23, 33, 24, 29, 37], "hlc": [921706, 12]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [36, 38, 26, 33, 33, 23, 33, 24, 29, 36], "hlc": [921706, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [38, 26, 32, 32, 29, 24, 35, 26, 34, 29], "hlc": [921706, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [36, 35, 26, 31, 38, 23, 33, 24, 29, 32], "hlc": [921706, 12]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [36, 35, 26, 31, 37, 23, 33, 24, 29, 38], "hlc": [921706, 13]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [38, 35, 32, 32, 39, 24, 35, 26, 34, 32], "hlc": [921706, 13]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [36, 38, 27, 36, 34, 28, 35, 25, 32, 36], "hlc": [921709, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [36, 38, 27, 36, 37, 29, 35, 25, 32, 38], "hlc": [921709, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [38, 35, 31, 32, 38, 24, 35, 29, 34, 32], "hlc": [921706, 13]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [36, 39, 26, 33, 33, 23, 33, 24, 29, 36], "hlc": [921707, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [38, 26, 33, 32, 29, 24, 35, 26, 34, 29], "hlc": [921706, 12]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [25, 23, 22, 37, 34, 22, 29, 22, 24, 32], "hlc": [921704, 14]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [38, 35, 32, 32, 40, 24, 35, 26, 34, 32], "hlc": [921706, 14]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [38, 35, 31, 32, 38, 24, 35, 30, 34, 32], "hlc": [921706, 14]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [41, 35, 29, 35, 36, 24, 38, 26, 39, 32], "hlc": [921706, 16]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [36, 35, 26, 31, 37, 23, 33, 24, 29, 39], "hlc": [921706, 14]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [43, 35, 29, 37, 36, 24, 36, 26, 36, 32], "hlc": [921708, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [44, 35, 32, 37, 40, 24, 36, 26, 36, 32], "hlc": [921708, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [45, 35, 32, 37, 40, 24, 36, 30, 36, 32], "hlc": [921708, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [41, 35, 34, 35, 36, 24, 38, 26, 39, 32], "hlc": [921706, 17]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [38, 39, 32, 33, 41, 24, 35, 26, 34, 36], "hlc": [921707, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [38, 39, 32, 33, 42, 24, 35, 26, 34, 39], "hlc": [921707, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [38, 26, 33, 35, 34, 24, 40, 27, 34, 32], "hlc": [921706, 13]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [41, 35, 35, 35, 36, 24, 38, 26, 39, 32], "hlc": [921706, 18]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [25, 23, 22, 38, 34, 22, 29, 22, 24, 32], "hlc": [921704, 15]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [38, 39, 32, 33, 43, 24, 35, 26, 34, 39], "hlc": [921707, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [36, 38, 27, 36, 37, 30, 35, 25, 32, 38], "hlc": [921709, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [38, 26, 33, 35, 34, 24, 41, 27, 34, 32], "hlc": [921706, 14]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [38, 35, 31, 32, 38, 24, 35, 31, 34, 32], "hlc": [921707, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [38, 40, 31, 33, 38, 24, 35, 31, 34, 36], "hlc": [921708, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [38, 26, 33, 39, 34, 24, 41, 27, 34, 32], "hlc": [921706, 15]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [41, 38, 35, 36, 37, 31, 38, 26, 39, 38], "hlc": [921710, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [41, 38, 35, 38, 37, 32, 38, 26, 39, 38], "hlc": [921710, 1]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [41, 39, 35, 38, 43, 33, 38, 26, 39, 39], "hlc": [921710, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [41, 38, 29, 36, 37, 30, 38, 26, 40, 38], "hlc": [921709, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [41, 35, 36, 35, 36, 24, 38, 26, 39, 32], "hlc": [921706, 19]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [38, 26, 33, 40, 34, 24, 41, 27, 34, 32], "hlc": [921706, 16]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [38, 39, 32, 33, 44, 24, 35, 26, 34, 39], "hlc": [921707, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [41, 39, 35, 38, 43, 34, 38, 26, 39, 39], "hlc": [921710, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [38, 26, 33, 35, 34, 24, 42, 27, 34, 32], "hlc": [921706, 15]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [38, 35, 31, 32, 38, 24, 35, 32, 34, 32], "hlc": [921707, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [36, 35, 26, 31, 37, 23, 33, 24, 29, 40], "hlc": [921706, 15]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [46, 35, 33, 37, 40, 24, 42, 30, 36, 32], "hlc": [921709, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [47, 35, 33, 37, 40, 24, 42, 30, 36, 40], "hlc": [921709, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [38, 26, 33, 40, 34, 24, 43, 27, 34, 32], "hlc": [921706, 17]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [38, 35, 33, 40, 38, 24, 44, 32, 34, 32], "hlc": [921707, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [41, 35, 36, 35, 38, 24, 38, 33, 39, 32], "hlc": [921708, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [41, 39, 35, 38, 43, 34, 38, 26, 41, 39], "hlc": [921710, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [38, 39, 32, 33, 44, 24, 35, 26, 34, 41], "hlc": [921707, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [48, 35, 33, 37, 40, 24, 42, 30, 36, 40], "hlc": [921709, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [41, 35, 37, 35, 36, 24, 38, 26, 39, 32], "hlc": [921706, 20]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [38, 26, 33, 41, 34, 24, 41, 27, 34, 32], "hlc": [921706, 17]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [38, 39, 32, 33, 45, 24, 35, 26, 34, 39], "hlc": [921707, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [41, 39, 35, 38, 43, 35, 38, 26, 39, 39], "hlc": [921710, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 2, "vc": [38, 35, 33, 40, 38, 24, 45, 32, 34, 32], "hlc": [921707, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [41, 39, 35, 38, 43, 34, 38, 26, 42, 39], "hlc": [921710, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [41, 35, 38, 41, 36, 24, 41, 27, 39, 32], "hlc": [921706, 21]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 6, "vc": [41, 35, 39, 41, 38, 24, 45, 32, 39, 32], "hlc": [921707, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [41, 39, 35, 40, 43, 34, 46, 32, 42, 39], "hlc": [921710, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [41, 39, 36, 35, 45, 24, 38, 34, 39, 39], "hlc": [921708, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [41, 39, 36, 38, 45, 35, 38, 35, 39, 39], "hlc": [921710, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [41, 39, 37, 38, 43, 34, 38, 26, 43, 39], "hlc": [921710, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [48, 39, 33, 37, 44, 24, 42, 30, 36, 42], "hlc": [921709, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [38, 41, 31, 33, 38, 24, 35, 31, 34, 36], "hlc": [921709, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [38, 39, 32, 33, 46, 24, 35, 26, 34, 39], "hlc": [921707, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [41, 39, 35, 38, 43, 36, 38, 26, 39, 39], "hlc": [921711, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [41, 39, 35, 40, 43, 34, 47, 32, 42, 39], "hlc": [921710, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [41, 39, 36, 38, 45, 35, 38, 36, 39, 39], "hlc": [921710, 6]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [41, 39, 37, 38, 43, 34, 38, 26, 44, 39], "hlc": [921710, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [49, 39, 35, 38, 43, 36, 42, 30, 39, 40], "hlc": [921711, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [50, 39, 35, 40, 43, 36, 47, 32, 42, 40], "hlc": [921711, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [51, 39, 37, 40, 43, 36, 47, 32, 44, 40], "hlc": [921711, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [38, 42, 32, 33, 46, 24, 35, 31, 34, 39], "hlc": [921709, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [41, 39, 36, 40, 45, 35, 48, 36, 42, 39], "hlc": [921710, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [48, 41, 33, 37, 44, 24, 42, 31, 36, 43], "hlc": [921709, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [52, 39, 37, 40, 43, 36, 47, 32, 44, 40], "hlc": [921711, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [38, 43, 32, 33, 46, 24, 35, 31, 34, 39], "hlc": [921709, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [41, 35, 40, 41, 38, 24, 45, 32, 39, 32], "hlc": [921707, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [41, 39, 36, 40, 45, 35, 49, 36, 42, 39], "hlc": [921710, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [41, 39, 36, 38, 45, 35, 38, 37, 39, 39], "hlc": [921710, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [41, 39, 37, 38, 43, 34, 38, 26, 45, 39], "hlc": [921710, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [41, 43, 41, 41, 46, 24, 45, 32, 39, 39], "hlc": [921709, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [41, 43, 42, 41, 46, 34, 45, 32, 45, 39], "hlc": [921710, 9]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [41, 35, 40, 42, 38, 24, 45, 32, 39, 32], "hlc": [921707, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [41, 39, 40, 43, 45, 35, 49, 36, 42, 39], "hlc": [921710, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [52, 39, 37, 40, 47, 36, 47, 32, 44, 40], "hlc": [921711, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [52, 39, 37, 40, 48, 36, 47, 37, 44, 40], "hlc": [921711, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [41, 39, 40, 44, 45, 35, 49, 36, 42, 39], "hlc": [921710, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [41, 39, 36, 40, 45, 35, 50, 36, 42, 39], "hlc": [921710, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [41, 39, 36, 38, 45, 35, 38, 38, 39, 39], "hlc": [921710, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [41, 39, 37, 38, 43, 34, 38, 26, 46, 39], "hlc": [921710, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [48, 41, 33, 37, 44, 24, 42, 31, 36, 44], "hlc": [921709, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [41, 44, 36, 40, 46, 35, 50, 36, 42, 39], "hlc": [921710, 11]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [52, 39, 37, 40, 49, 36, 47, 38, 44, 40], "hlc": [921711, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [41, 39, 37, 38, 45, 35, 38, 39, 46, 39], "hlc": [921710, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [41, 39, 40, 44, 45, 35, 49, 36, 47, 39], "hlc": [921710, 12]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [48, 41, 40, 44, 45, 35, 49, 36, 48, 44], "hlc": [921710, 13]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [53, 39, 37, 40, 43, 36, 47, 32, 44, 40], "hlc": [921711, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [41, 45, 36, 40, 46, 35, 50, 36, 42, 39], "hlc": [921710, 12]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [41, 43, 43, 41, 46, 34, 45, 32, 45, 39], "hlc": [921710, 10]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [41, 39, 35, 38, 43, 37, 38, 26, 39, 39], "hlc": [921712, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [41, 45, 44, 41, 46, 35, 50, 36, 45, 39], "hlc": [921710, 13]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [52, 43, 43, 41, 50, 36, 47, 38, 45, 40], "hlc": [921711, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [48, 41, 40, 44, 45, 37, 49, 36, 49, 44], "hlc": [921712, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [53, 41, 37, 40, 44, 36, 47, 32, 44, 45], "hlc": [921711, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [41, 46, 36, 40, 46, 35, 50, 36, 42, 39], "hlc": [921711, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [41, 45, 45, 41, 46, 35, 50, 36, 45, 39], "hlc": [921710, 14]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [41, 39, 40, 45, 45, 35, 49, 36, 42, 39], "hlc": [921710, 12]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [41, 39, 36, 40, 45, 35, 51, 36, 42, 39], "hlc": [921710, 11]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [41, 39, 37, 38, 45, 35, 38, 40, 46, 39], "hlc": [921710, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [53, 41, 37, 40, 44, 36, 47, 32, 44, 46], "hlc": [921711, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 6, "vc": [41, 47, 36, 40, 46, 35, 51, 36, 42, 39], "hlc": [921711, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [52, 46, 43, 41, 51, 36, 50, 38, 45, 40], "hlc": [921711, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [52, 46, 43, 41, 52, 36, 50, 40, 46, 40], "hlc": [921711, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [53, 46, 43, 41, 53, 36, 50, 40, 46, 46], "hlc": [921711, 11]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [41, 39, 40, 45, 45, 35, 49, 41, 46, 39], "hlc": [921711, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [48, 45, 45, 44, 46, 37, 50, 36, 50, 44], "hlc": [921712, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [54, 39, 37, 40, 43, 36, 47, 32, 44, 40], "hlc": [921712, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [41, 45, 46, 41, 46, 35, 50, 36, 45, 39], "hlc": [921710, 15]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [53, 46, 43, 41, 54, 36, 50, 40, 46, 46], "hlc": [921711, 12]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [41, 39, 35, 38, 43, 38, 38, 26, 39, 39], "hlc": [921713, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [41, 39, 40, 45, 45, 35, 49, 42, 46, 39], "hlc": [921711, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [53, 41, 37, 40, 44, 36, 47, 32, 44, 47], "hlc": [921711, 8]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [54, 48, 37, 40, 46, 36, 51, 36, 44, 40], "hlc": [921712, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [53, 46, 47, 41, 54, 36, 50, 40, 46, 46], "hlc": [921711, 13]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [53, 46, 48, 41, 54, 38, 50, 40, 46, 46], "hlc": [921713, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [53, 46, 46, 41, 55, 36, 50, 40, 46, 46], "hlc": [921711, 13]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [53, 41, 37, 40, 44, 39, 47, 32, 44, 47], "hlc": [921714, 0]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [53, 41, 40, 45, 45, 36, 49, 42, 46, 48], "hlc": [921711, 9]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [55, 39, 37, 40, 43, 36, 47, 32, 44, 40], "hlc": [921712, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [54, 49, 37, 40, 46, 36, 51, 36, 44, 40], "hlc": [921712, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [53, 46, 49, 41, 54, 38, 50, 40, 46, 46], "hlc": [921713, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [53, 41, 37, 40, 44, 40, 47, 32, 44, 47], "hlc": [921714, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [41, 39, 36, 40, 45, 35, 52, 36, 42, 39], "hlc": [921710, 12]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [41, 39, 40, 45, 45, 35, 49, 43, 46, 39], "hlc": [921711, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [53, 41, 40, 45, 45, 36, 49, 42, 46, 49], "hlc": [921711, 10]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [55, 50, 37, 40, 46, 36, 51, 36, 44, 40], "hlc": [921712, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [53, 46, 50, 41, 54, 40, 50, 40, 46, 47], "hlc": [921714, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [53, 46, 49, 41, 56, 38, 50, 40, 46, 46], "hlc": [921713, 3]}
