INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 41800, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 9.5, actual clock drifts: [5.480424219494598, -9.231175906599294, 3.1231980112937663, 8.535423921479932, 6.595823411711919, -1.3379105014714963, 0.4264611855407878, -6.819227306629036, 2.8346040311422573, -0.6379613963726758]
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [25, 32, 13, 24, 21, 18, 34, 26, 31, 25], "hlc": [921746, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [26, 29, 16, 24, 27, 27, 29, 32, 37, 31], "hlc": [921746, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [26, 29, 16, 24, 27, 29, 29, 29, 39, 31], "hlc": [921746, 11]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [26, 34, 22, 24, 27, 27, 29, 32, 37, 33], "hlc": [921746, 14]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 0, "vc": [29, 31, 18, 32, 32, 26, 29, 28, 34, 29], "hlc": [921751, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [26, 29, 16, 24, 27, 30, 29, 29, 39, 31], "hlc": [921746, 12]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [28, 32, 24, 28, 21, 18, 35, 27, 35, 33], "hlc": [921749, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [28, 32, 24, 31, 32, 26, 36, 28, 35, 33], "hlc": [921750, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [25, 32, 19, 24, 21, 18, 34, 27, 34, 36], "hlc": [921746, 13]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [30, 25, 13, 28, 21, 18, 25, 24, 33, 25], "hlc": [921749, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [26, 35, 22, 24, 27, 27, 29, 32, 37, 33], "hlc": [921746, 15]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [29, 31, 18, 33, 32, 26, 29, 28, 34, 29], "hlc": [921751, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [26, 31, 18, 24, 33, 26, 29, 24, 34, 29], "hlc": [921749, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [26, 29, 16, 24, 27, 31, 29, 29, 39, 31], "hlc": [921746, 13]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [26, 29, 16, 24, 27, 27, 29, 33, 37, 31], "hlc": [921746, 12]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [26, 29, 16, 24, 27, 29, 29, 29, 40, 31], "hlc": [921746, 12]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [31, 29, 16, 28, 27, 29, 29, 29, 40, 31], "hlc": [921749, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [30, 36, 22, 28, 27, 27, 29, 32, 37, 33], "hlc": [921749, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [30, 37, 22, 33, 32, 27, 29, 32, 37, 33], "hlc": [921751, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [28, 31, 25, 28, 33, 26, 29, 27, 35, 33], "hlc": [921749, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [28, 31, 26, 28, 33, 31, 29, 29, 39, 33], "hlc": [921749, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [28, 31, 27, 28, 33, 31, 29, 33, 39, 33], "hlc": [921749, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [26, 35, 22, 24, 27, 32, 29, 32, 39, 33], "hlc": [921746, 16]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [32, 29, 16, 28, 27, 29, 29, 29, 40, 31], "hlc": [921749, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [30, 38, 22, 33, 32, 27, 29, 32, 37, 33], "hlc": [921751, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [26, 31, 18, 24, 34, 26, 29, 24, 34, 29], "hlc": [921749, 1]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [26, 35, 22, 24, 27, 33, 29, 32, 39, 33], "hlc": [921746, 17]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [26, 29, 16, 24, 27, 27, 29, 34, 37, 31], "hlc": [921746, 13]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [33, 35, 22, 28, 27, 33, 29, 32, 40, 33], "hlc": [921749, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [32, 31, 28, 28, 33, 31, 29, 33, 40, 33], "hlc": [921749, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [29, 31, 18, 34, 32, 27, 29, 34, 37, 31], "hlc": [921752, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [26, 35, 22, 24, 34, 34, 29, 32, 39, 33], "hlc": [921749, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [30, 38, 22, 33, 32, 27, 34, 32, 37, 37], "hlc": [921751, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [34, 35, 22, 28, 27, 33, 29, 32, 40, 33], "hlc": [921749, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [30, 39, 22, 33, 32, 27, 29, 32, 37, 33], "hlc": [921751, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [32, 31, 29, 28, 33, 31, 29, 33, 40, 33], "hlc": [921749, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [26, 31, 18, 24, 35, 26, 29, 24, 34, 29], "hlc": [921750, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [28, 32, 24, 31, 32, 26, 37, 28, 35, 33], "hlc": [921750, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [26, 29, 16, 24, 27, 27, 29, 35, 37, 31], "hlc": [921746, 14]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [30, 38, 22, 33, 32, 27, 34, 32, 37, 38], "hlc": [921751, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [35, 35, 29, 28, 33, 33, 29, 33, 40, 33], "hlc": [921749, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [36, 35, 29, 28, 33, 33, 29, 35, 40, 33], "hlc": [921749, 11]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [28, 32, 24, 31, 36, 26, 37, 28, 35, 33], "hlc": [921750, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [30, 38, 24, 33, 37, 27, 37, 32, 37, 38], "hlc": [921751, 6]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [34, 35, 24, 31, 32, 33, 38, 32, 40, 33], "hlc": [921750, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [34, 39, 24, 33, 32, 33, 39, 32, 40, 33], "hlc": [921751, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [34, 39, 24, 33, 35, 33, 40, 32, 40, 33], "hlc": [921751, 6]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [37, 35, 29, 28, 33, 33, 29, 35, 40, 33], "hlc": [921749, 12]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [30, 40, 22, 33, 32, 27, 29, 32, 37, 33], "hlc": [921751, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [29, 31, 18, 35, 32, 27, 29, 34, 37, 31], "hlc": [921752, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [30, 38, 24, 33, 38, 27, 37, 32, 37, 38], "hlc": [921751, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [26, 35, 22, 24, 34, 35, 29, 32, 39, 33], "hlc": [921749, 3]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [34, 39, 24, 33, 35, 33, 41, 32, 40, 33], "hlc": [921751, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [26, 29, 16, 24, 27, 27, 29, 36, 37, 31], "hlc": [921746, 15]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [26, 29, 16, 24, 27, 29, 29, 29, 41, 31], "hlc": [921747, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [30, 38, 22, 33, 32, 27, 34, 32, 37, 39], "hlc": [921751, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [38, 35, 29, 28, 34, 35, 29, 35, 40, 33], "hlc": [921750, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [30, 41, 22, 33, 32, 27, 34, 32, 37, 39], "hlc": [921751, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [32, 38, 30, 33, 38, 31, 37, 33, 40, 38], "hlc": [921751, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [29, 31, 18, 36, 32, 27, 29, 36, 37, 31], "hlc": [921753, 0]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [30, 40, 24, 33, 39, 27, 37, 32, 37, 38], "hlc": [921751, 8]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [37, 35, 29, 28, 34, 36, 29, 35, 40, 33], "hlc": [921749, 13]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [37, 35, 29, 35, 34, 37, 29, 35, 40, 33], "hlc": [921752, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [37, 39, 29, 35, 35, 38, 41, 35, 40, 33], "hlc": [921752, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [26, 29, 16, 24, 27, 29, 29, 37, 41, 31], "hlc": [921747, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [32, 38, 31, 33, 38, 31, 37, 33, 40, 38], "hlc": [921751, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [29, 31, 18, 37, 32, 27, 29, 36, 37, 31], "hlc": [921753, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [30, 40, 24, 33, 40, 27, 37, 32, 37, 38], "hlc": [921751, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [37, 39, 29, 35, 35, 39, 41, 35, 40, 33], "hlc": [921752, 4]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [26, 29, 16, 24, 27, 29, 29, 29, 42, 31], "hlc": [921747, 1]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [30, 38, 22, 33, 32, 27, 34, 32, 37, 40], "hlc": [921751, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [39, 38, 31, 33, 38, 35, 37, 35, 40, 38], "hlc": [921751, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [40, 38, 31, 37, 38, 35, 37, 36, 40, 38], "hlc": [921753, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [32, 40, 32, 33, 40, 31, 37, 33, 40, 38], "hlc": [921751, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [32, 40, 33, 33, 40, 31, 37, 33, 42, 38], "hlc": [921751, 11]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [32, 40, 34, 33, 40, 31, 37, 33, 42, 40], "hlc": [921751, 12]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [37, 39, 29, 38, 35, 39, 41, 36, 40, 33], "hlc": [921753, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [30, 42, 22, 33, 32, 27, 34, 32, 37, 39], "hlc": [921751, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [37, 39, 29, 39, 35, 39, 41, 36, 40, 33], "hlc": [921753, 3]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [30, 40, 24, 33, 41, 27, 37, 32, 37, 38], "hlc": [921751, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [34, 39, 24, 33, 35, 33, 42, 32, 40, 33], "hlc": [921751, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [30, 38, 22, 33, 32, 27, 34, 32, 37, 41], "hlc": [921751, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [32, 40, 35, 33, 41, 31, 37, 33, 42, 40], "hlc": [921751, 13]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [37, 39, 29, 40, 35, 39, 41, 36, 40, 41], "hlc": [921754, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [37, 42, 29, 35, 35, 40, 41, 35, 40, 39], "hlc": [921752, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [34, 39, 24, 33, 35, 33, 42, 32, 43, 33], "hlc": [921751, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [37, 39, 29, 39, 35, 39, 41, 36, 40, 42], "hlc": [921753, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [32, 40, 36, 33, 41, 31, 37, 33, 42, 40], "hlc": [921751, 14]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [37, 39, 29, 41, 35, 39, 41, 36, 40, 41], "hlc": [921754, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [30, 40, 24, 33, 42, 27, 37, 32, 37, 38], "hlc": [921752, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [37, 42, 29, 35, 35, 41, 41, 35, 40, 39], "hlc": [921752, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [26, 29, 16, 24, 27, 29, 29, 38, 41, 31], "hlc": [921747, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [34, 39, 24, 33, 35, 33, 42, 32, 44, 33], "hlc": [921751, 10]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [34, 40, 37, 33, 41, 33, 42, 33, 44, 40], "hlc": [921751, 15]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [37, 42, 29, 35, 35, 42, 41, 38, 41, 39], "hlc": [921752, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [34, 40, 36, 33, 41, 33, 43, 33, 42, 40], "hlc": [921751, 15]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [30, 40, 24, 33, 42, 29, 37, 39, 41, 38], "hlc": [921752, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [37, 42, 29, 35, 35, 41, 42, 35, 45, 39], "hlc": [921752, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [37, 39, 29, 41, 35, 39, 41, 36, 40, 43], "hlc": [921754, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [41, 38, 31, 37, 38, 35, 37, 36, 40, 38], "hlc": [921753, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [37, 39, 29, 42, 35, 39, 41, 36, 40, 41], "hlc": [921754, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [37, 42, 29, 35, 35, 41, 42, 35, 46, 39], "hlc": [921752, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 6, "vc": [37, 39, 29, 41, 35, 39, 41, 36, 40, 44], "hlc": [921754, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [41, 42, 31, 37, 38, 43, 41, 38, 41, 39], "hlc": [921753, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 9, "vc": [37, 40, 36, 41, 41, 39, 44, 36, 42, 44], "hlc": [921754, 4]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [37, 42, 29, 35, 42, 41, 42, 40, 46, 39], "hlc": [921752, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [37, 42, 29, 42, 35, 41, 42, 36, 47, 41], "hlc": [921754, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [42, 38, 31, 37, 38, 35, 37, 36, 40, 38], "hlc": [921753, 4]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [30, 43, 22, 33, 32, 27, 34, 32, 37, 39], "hlc": [921751, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [34, 40, 38, 33, 41, 33, 42, 33, 44, 40], "hlc": [921751, 16]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [37, 39, 29, 43, 35, 39, 41, 36, 40, 41], "hlc": [921755, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [30, 40, 24, 33, 43, 27, 37, 32, 37, 38], "hlc": [921753, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [37, 40, 36, 41, 41, 39, 45, 36, 42, 44], "hlc": [921754, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [37, 42, 29, 35, 42, 41, 42, 41, 46, 39], "hlc": [921752, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [37, 42, 29, 42, 35, 41, 42, 36, 48, 41], "hlc": [921754, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [37, 39, 29, 41, 35, 39, 41, 36, 40, 45], "hlc": [921754, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [34, 40, 39, 33, 43, 33, 42, 33, 44, 40], "hlc": [921753, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [37, 42, 40, 35, 43, 41, 42, 41, 46, 40], "hlc": [921753, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [37, 40, 29, 43, 44, 39, 41, 36, 40, 41], "hlc": [921755, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [42, 42, 31, 37, 42, 41, 42, 42, 46, 39], "hlc": [921753, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [42, 42, 38, 37, 42, 41, 42, 43, 46, 40], "hlc": [921753, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [42, 42, 38, 42, 42, 41, 42, 44, 48, 41], "hlc": [921754, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [42, 42, 38, 42, 42, 41, 42, 45, 48, 45], "hlc": [921754, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [37, 42, 36, 42, 41, 41, 45, 36, 49, 44], "hlc": [921754, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [37, 43, 29, 41, 35, 39, 41, 36, 40, 46], "hlc": [921754, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [30, 44, 22, 33, 32, 27, 34, 32, 37, 39], "hlc": [921751, 10]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [37, 39, 29, 44, 35, 39, 41, 36, 40, 41], "hlc": [921755, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [37, 40, 29, 43, 45, 39, 41, 36, 40, 41], "hlc": [921755, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [37, 40, 36, 41, 41, 39, 46, 36, 42, 44], "hlc": [921754, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [42, 42, 38, 42, 42, 41, 42, 46, 48, 45], "hlc": [921754, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [37, 43, 29, 41, 35, 39, 41, 36, 40, 47], "hlc": [921754, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [37, 43, 29, 43, 46, 39, 41, 36, 40, 47], "hlc": [921755, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [41, 42, 31, 44, 38, 44, 41, 38, 41, 41], "hlc": [921755, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [37, 44, 36, 41, 41, 39, 47, 36, 42, 44], "hlc": [921754, 7]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [42, 44, 38, 42, 42, 41, 48, 46, 48, 45], "hlc": [921754, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [37, 42, 36, 42, 41, 41, 46, 36, 50, 44], "hlc": [921754, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [37, 43, 29, 43, 45, 39, 41, 36, 40, 48], "hlc": [921755, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [43, 38, 31, 37, 38, 35, 37, 36, 40, 38], "hlc": [921753, 5]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [37, 42, 41, 35, 43, 41, 42, 41, 46, 40], "hlc": [921753, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [37, 39, 29, 45, 35, 39, 41, 36, 40, 41], "hlc": [921756, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [37, 43, 29, 43, 47, 39, 41, 36, 40, 47], "hlc": [921755, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [42, 44, 38, 42, 42, 41, 49, 46, 48, 45], "hlc": [921754, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [37, 43, 29, 43, 45, 39, 41, 36, 40, 49], "hlc": [921755, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [44, 43, 31, 43, 45, 39, 41, 36, 40, 49], "hlc": [921755, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [43, 45, 31, 37, 38, 35, 37, 36, 40, 39], "hlc": [921753, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [42, 44, 38, 43, 48, 41, 49, 46, 48, 47], "hlc": [921755, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [41, 42, 31, 45, 38, 45, 41, 38, 41, 41], "hlc": [921756, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [42, 44, 38, 43, 47, 41, 50, 46, 48, 47], "hlc": [921755, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [37, 43, 41, 43, 45, 41, 42, 41, 46, 50], "hlc": [921755, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [45, 43, 31, 43, 45, 39, 41, 36, 40, 49], "hlc": [921755, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [43, 46, 31, 37, 38, 35, 37, 36, 40, 39], "hlc": [921753, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [37, 42, 42, 35, 43, 41, 42, 41, 46, 40], "hlc": [921753, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [37, 39, 29, 46, 35, 39, 41, 36, 40, 41], "hlc": [921756, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [42, 44, 38, 43, 49, 41, 49, 46, 48, 47], "hlc": [921755, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [41, 42, 31, 45, 38, 46, 41, 38, 41, 41], "hlc": [921756, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [42, 42, 38, 42, 42, 41, 42, 47, 48, 45], "hlc": [921754, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [37, 42, 36, 42, 41, 41, 46, 36, 51, 44], "hlc": [921754, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [37, 43, 41, 43, 45, 41, 42, 41, 46, 51], "hlc": [921755, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [37, 42, 43, 46, 43, 41, 42, 41, 46, 41], "hlc": [921756, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [42, 44, 42, 43, 50, 41, 49, 46, 48, 47], "hlc": [921755, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [42, 44, 42, 43, 51, 41, 49, 46, 51, 47], "hlc": [921755, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [42, 43, 41, 43, 45, 41, 42, 48, 48, 51], "hlc": [921755, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [45, 43, 36, 43, 45, 41, 46, 36, 52, 49], "hlc": [921755, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [45, 46, 36, 43, 45, 41, 46, 36, 53, 49], "hlc": [921755, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [42, 44, 41, 43, 49, 41, 49, 46, 48, 52], "hlc": [921755, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [42, 44, 41, 45, 49, 46, 49, 46, 48, 53], "hlc": [921756, 3]}
