INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 32600, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 5.5, actual clock drifts: [4.582578087136238, 4.661347241719875, -2.6072762978053583, 4.244477923692438, 0.30801109752202205, 2.319896196745588, 3.768277303612054, -2.98536925244487, -3.2981121699556466, 1.7669213966819166]
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [31, 20, 22, 29, 18, 31, 24, 16, 20, 25], "hlc": [921588, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [33, 24, 36, 20, 27, 43, 26, 24, 18, 24], "hlc": [921586, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [31, 29, 33, 27, 32, 36, 31, 20, 20, 31], "hlc": [921587, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [38, 28, 35, 21, 31, 36, 24, 26, 18, 28], "hlc": [921588, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [35, 28, 33, 20, 27, 34, 24, 19, 25, 24], "hlc": [921587, 5]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [35, 29, 33, 25, 27, 34, 24, 19, 24, 35], "hlc": [921587, 7]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [40, 28, 35, 21, 31, 36, 24, 26, 18, 28], "hlc": [921589, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [35, 34, 36, 28, 27, 43, 26, 24, 23, 33], "hlc": [921589, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [33, 29, 36, 27, 32, 44, 31, 24, 20, 31], "hlc": [921587, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [35, 29, 36, 27, 32, 45, 31, 24, 24, 35], "hlc": [921587, 8]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [38, 28, 35, 21, 31, 36, 24, 27, 25, 28], "hlc": [921588, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [39, 29, 33, 25, 31, 36, 24, 20, 24, 36], "hlc": [921588, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [39, 29, 38, 25, 31, 40, 26, 20, 24, 37], "hlc": [921588, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [39, 29, 38, 29, 31, 40, 26, 20, 24, 38], "hlc": [921588, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [41, 28, 35, 21, 31, 36, 24, 26, 18, 28], "hlc": [921589, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [35, 35, 36, 28, 27, 43, 26, 24, 23, 33], "hlc": [921589, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [28, 24, 39, 20, 27, 40, 26, 19, 18, 24], "hlc": [921585, 13]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [31, 20, 22, 30, 18, 31, 24, 16, 20, 25], "hlc": [921588, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [37, 28, 33, 21, 34, 36, 24, 20, 18, 28], "hlc": [921587, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [35, 29, 36, 27, 32, 46, 31, 24, 24, 35], "hlc": [921587, 9]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [31, 29, 33, 27, 32, 36, 32, 20, 20, 31], "hlc": [921588, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [35, 28, 33, 20, 27, 34, 24, 19, 26, 24], "hlc": [921587, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [39, 29, 38, 29, 31, 40, 26, 20, 24, 39], "hlc": [921588, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [42, 28, 39, 21, 31, 40, 26, 26, 18, 28], "hlc": [921589, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [43, 29, 39, 27, 32, 40, 32, 26, 20, 31], "hlc": [921589, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [41, 36, 36, 28, 31, 43, 26, 26, 23, 33], "hlc": [921589, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [37, 35, 36, 28, 35, 43, 26, 24, 23, 33], "hlc": [921589, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [37, 35, 36, 28, 36, 43, 26, 24, 26, 33], "hlc": [921589, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [31, 29, 33, 30, 32, 36, 33, 20, 20, 31], "hlc": [921588, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [38, 28, 35, 21, 34, 36, 24, 28, 25, 28], "hlc": [921588, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [39, 29, 38, 29, 31, 40, 26, 20, 27, 39], "hlc": [921588, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [39, 29, 38, 29, 32, 46, 31, 24, 24, 40], "hlc": [921588, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [41, 37, 36, 28, 31, 43, 26, 26, 23, 33], "hlc": [921589, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [28, 24, 40, 20, 27, 40, 26, 19, 18, 24], "hlc": [921585, 14]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [31, 20, 22, 31, 18, 31, 24, 16, 20, 25], "hlc": [921589, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [37, 35, 36, 28, 37, 43, 26, 24, 26, 33], "hlc": [921589, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [31, 29, 33, 30, 32, 36, 34, 20, 20, 31], "hlc": [921588, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 7, "vc": [39, 29, 38, 29, 31, 40, 26, 20, 28, 39], "hlc": [921588, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [41, 37, 41, 28, 31, 43, 26, 26, 23, 33], "hlc": [921589, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [31, 24, 40, 32, 27, 40, 26, 19, 20, 25], "hlc": [921589, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [31, 29, 33, 31, 32, 36, 35, 20, 20, 31], "hlc": [921589, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [38, 35, 36, 28, 37, 43, 26, 29, 26, 33], "hlc": [921589, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 8, "vc": [39, 35, 38, 29, 37, 43, 26, 30, 28, 39], "hlc": [921589, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [39, 29, 38, 30, 32, 46, 34, 24, 24, 41], "hlc": [921588, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [41, 38, 36, 28, 31, 43, 26, 26, 23, 33], "hlc": [921590, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [37, 35, 36, 28, 38, 43, 26, 24, 26, 33], "hlc": [921589, 5]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [31, 29, 33, 31, 32, 36, 36, 20, 20, 31], "hlc": [921589, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [41, 38, 36, 28, 39, 43, 26, 26, 26, 33], "hlc": [921590, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [39, 35, 38, 30, 38, 46, 34, 24, 26, 42], "hlc": [921589, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [39, 35, 38, 31, 38, 46, 36, 24, 26, 43], "hlc": [921589, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [41, 37, 42, 28, 31, 43, 26, 26, 23, 33], "hlc": [921589, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [31, 24, 40, 33, 27, 40, 26, 19, 20, 25], "hlc": [921590, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [41, 38, 36, 28, 40, 43, 26, 26, 26, 33], "hlc": [921590, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [31, 29, 33, 31, 32, 36, 37, 20, 20, 31], "hlc": [921589, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [39, 35, 38, 29, 37, 43, 26, 31, 28, 39], "hlc": [921589, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [39, 29, 38, 29, 31, 40, 26, 20, 29, 39], "hlc": [921588, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [39, 35, 38, 31, 38, 46, 36, 24, 26, 44], "hlc": [921589, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [44, 29, 39, 31, 32, 40, 37, 26, 20, 31], "hlc": [921591, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 2, "vc": [41, 37, 42, 31, 32, 43, 38, 26, 23, 33], "hlc": [921590, 0]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [41, 37, 42, 31, 37, 43, 39, 31, 28, 39], "hlc": [921590, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [41, 37, 42, 31, 37, 43, 40, 31, 29, 39], "hlc": [921590, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [41, 38, 38, 29, 40, 43, 26, 32, 28, 39], "hlc": [921590, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [41, 38, 38, 31, 40, 46, 36, 33, 28, 44], "hlc": [921590, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [39, 35, 40, 33, 38, 46, 36, 24, 26, 45], "hlc": [921590, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [45, 29, 39, 31, 32, 40, 37, 26, 20, 31], "hlc": [921591, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [41, 39, 36, 28, 31, 43, 26, 26, 23, 33], "hlc": [921591, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [41, 37, 43, 28, 31, 43, 26, 26, 23, 33], "hlc": [921589, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [31, 24, 40, 34, 27, 40, 26, 19, 20, 25], "hlc": [921590, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [41, 38, 36, 28, 41, 43, 26, 26, 26, 33], "hlc": [921590, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [35, 29, 36, 27, 32, 47, 31, 24, 24, 35], "hlc": [921588, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [39, 29, 38, 29, 31, 40, 26, 20, 30, 39], "hlc": [921588, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [39, 35, 40, 33, 38, 46, 36, 24, 26, 46], "hlc": [921590, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [41, 38, 40, 34, 42, 43, 26, 26, 26, 33], "hlc": [921590, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [41, 38, 40, 34, 43, 46, 36, 26, 26, 46], "hlc": [921590, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [41, 38, 42, 31, 41, 43, 41, 31, 29, 39], "hlc": [921590, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [41, 38, 42, 31, 41, 47, 42, 31, 29, 39], "hlc": [921590, 5]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [41, 38, 42, 31, 41, 47, 43, 31, 30, 39], "hlc": [921590, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [45, 29, 39, 31, 32, 40, 37, 26, 31, 39], "hlc": [921591, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [45, 37, 43, 31, 32, 43, 37, 26, 32, 39], "hlc": [921591, 3]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [41, 39, 40, 33, 38, 46, 36, 26, 26, 47], "hlc": [921591, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [46, 29, 39, 31, 32, 40, 37, 26, 20, 31], "hlc": [921591, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [31, 24, 40, 35, 27, 40, 26, 19, 20, 25], "hlc": [921591, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [41, 38, 40, 34, 44, 46, 36, 26, 26, 46], "hlc": [921590, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 1, "vc": [35, 29, 36, 27, 32, 48, 31, 24, 24, 35], "hlc": [921589, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 5, "vc": [41, 40, 36, 28, 32, 48, 31, 26, 24, 35], "hlc": [921592, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [35, 29, 40, 35, 32, 49, 31, 24, 24, 35], "hlc": [921591, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [46, 38, 39, 31, 40, 46, 37, 34, 28, 44], "hlc": [921591, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [45, 38, 43, 34, 44, 46, 37, 26, 33, 46], "hlc": [921591, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [47, 29, 39, 31, 32, 40, 37, 26, 20, 31], "hlc": [921592, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [41, 41, 36, 28, 32, 48, 31, 26, 24, 35], "hlc": [921592, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [41, 37, 44, 28, 31, 43, 26, 26, 23, 33], "hlc": [921589, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [31, 24, 40, 36, 27, 40, 26, 19, 20, 25], "hlc": [921591, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [41, 38, 40, 34, 45, 46, 36, 26, 26, 46], "hlc": [921590, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [41, 38, 42, 31, 41, 47, 44, 31, 30, 39], "hlc": [921591, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [46, 38, 39, 31, 40, 46, 37, 35, 28, 44], "hlc": [921591, 4]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [48, 38, 42, 31, 41, 47, 44, 31, 30, 39], "hlc": [921592, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [41, 41, 45, 28, 32, 48, 31, 26, 24, 35], "hlc": [921592, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [47, 38, 40, 34, 46, 46, 37, 26, 26, 46], "hlc": [921592, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [47, 38, 40, 34, 47, 46, 37, 35, 28, 46], "hlc": [921592, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [41, 37, 44, 35, 32, 50, 31, 26, 24, 35], "hlc": [921591, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [45, 38, 43, 36, 44, 46, 37, 26, 34, 46], "hlc": [921591, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [45, 38, 43, 36, 45, 46, 37, 26, 35, 46], "hlc": [921591, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [41, 42, 36, 28, 32, 48, 31, 26, 24, 35], "hlc": [921592, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [31, 24, 40, 37, 27, 40, 26, 19, 20, 25], "hlc": [921592, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [47, 38, 40, 34, 48, 46, 37, 35, 28, 46], "hlc": [921592, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [41, 37, 44, 35, 32, 51, 31, 26, 24, 35], "hlc": [921591, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 2, "vc": [46, 38, 39, 31, 40, 46, 37, 36, 28, 44], "hlc": [921591, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [45, 38, 43, 36, 45, 46, 37, 26, 36, 46], "hlc": [921591, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [41, 39, 40, 33, 38, 46, 36, 26, 26, 48], "hlc": [921591, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [49, 42, 42, 31, 41, 48, 44, 31, 30, 39], "hlc": [921593, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [41, 41, 46, 37, 32, 48, 31, 26, 24, 35], "hlc": [921592, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 7, "vc": [46, 41, 47, 37, 40, 48, 37, 36, 28, 44], "hlc": [921592, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [47, 38, 42, 34, 48, 47, 45, 35, 30, 46], "hlc": [921592, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [45, 38, 44, 36, 45, 51, 37, 26, 37, 46], "hlc": [921591, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [45, 39, 44, 36, 45, 51, 37, 26, 38, 48], "hlc": [921591, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [45, 39, 43, 36, 45, 46, 37, 26, 36, 49], "hlc": [921591, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [41, 43, 36, 28, 32, 48, 31, 26, 24, 35], "hlc": [921593, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [31, 24, 40, 38, 27, 40, 26, 19, 20, 25], "hlc": [921592, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [47, 38, 42, 34, 48, 47, 46, 35, 30, 46], "hlc": [921592, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [45, 39, 44, 36, 45, 51, 37, 26, 39, 48], "hlc": [921591, 10]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [45, 39, 43, 36, 45, 46, 37, 26, 36, 50], "hlc": [921591, 9]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [46, 41, 48, 38, 40, 48, 37, 36, 28, 44], "hlc": [921592, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [47, 39, 43, 36, 49, 46, 37, 35, 36, 50], "hlc": [921592, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [47, 38, 44, 35, 48, 52, 46, 35, 30, 46], "hlc": [921592, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [47, 39, 44, 36, 48, 53, 46, 35, 39, 48], "hlc": [921592, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [45, 43, 43, 36, 45, 48, 37, 26, 36, 51], "hlc": [921593, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [50, 42, 42, 31, 41, 48, 44, 31, 30, 39], "hlc": [921593, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [41, 44, 36, 28, 32, 48, 31, 26, 24, 35], "hlc": [921593, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [46, 41, 49, 38, 40, 48, 37, 36, 28, 44], "hlc": [921592, 6]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [47, 39, 43, 36, 50, 46, 37, 35, 36, 50], "hlc": [921592, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [47, 39, 44, 36, 48, 54, 46, 35, 39, 48], "hlc": [921592, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [47, 38, 42, 34, 48, 47, 47, 35, 30, 46], "hlc": [921592, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [45, 43, 43, 36, 45, 48, 37, 26, 36, 52], "hlc": [921593, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [51, 42, 49, 38, 41, 48, 44, 36, 30, 44], "hlc": [921594, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [50, 42, 50, 38, 41, 48, 44, 36, 30, 44], "hlc": [921593, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [50, 44, 51, 38, 41, 48, 44, 36, 30, 44], "hlc": [921593, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [47, 39, 44, 36, 51, 54, 46, 35, 39, 50], "hlc": [921592, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [47, 43, 44, 36, 52, 54, 46, 35, 39, 52], "hlc": [921593, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [47, 39, 43, 36, 50, 47, 48, 35, 36, 50], "hlc": [921593, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [47, 38, 42, 34, 48, 47, 47, 37, 30, 46], "hlc": [921592, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [52, 42, 49, 38, 41, 48, 44, 36, 30, 44], "hlc": [921594, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [41, 45, 36, 28, 32, 48, 31, 26, 24, 35], "hlc": [921594, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [31, 24, 40, 39, 27, 40, 26, 19, 20, 25], "hlc": [921593, 0]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [47, 39, 44, 36, 48, 55, 46, 35, 39, 48], "hlc": [921592, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [47, 38, 42, 34, 48, 47, 47, 38, 30, 46], "hlc": [921592, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [45, 39, 44, 36, 45, 51, 37, 26, 40, 48], "hlc": [921591, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [45, 43, 43, 36, 45, 48, 37, 26, 36, 53], "hlc": [921593, 3]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [50, 44, 52, 39, 41, 48, 44, 36, 30, 44], "hlc": [921593, 4]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [47, 39, 44, 40, 48, 55, 46, 35, 39, 48], "hlc": [921594, 0]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [47, 39, 44, 41, 48, 55, 46, 35, 40, 48], "hlc": [921594, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [52, 43, 49, 38, 53, 54, 46, 36, 39, 52], "hlc": [921594, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [47, 43, 43, 36, 48, 48, 47, 39, 36, 53], "hlc": [921593, 4]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [47, 39, 44, 36, 48, 51, 47, 38, 41, 48], "hlc": [921592, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [45, 45, 43, 36, 45, 48, 37, 26, 36, 54], "hlc": [921594, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [53, 42, 49, 38, 41, 48, 44, 36, 30, 44], "hlc": [921594, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [41, 46, 36, 28, 32, 48, 31, 26, 24, 35], "hlc": [921594, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [50, 44, 53, 39, 41, 48, 44, 36, 30, 44], "hlc": [921593, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [47, 39, 44, 42, 48, 55, 46, 35, 40, 48], "hlc": [921594, 2]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [52, 43, 49, 38, 54, 54, 46, 36, 39, 52], "hlc": [921594, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [47, 39, 44, 36, 48, 56, 46, 35, 39, 48], "hlc": [921592, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 3, "vc": [47, 43, 43, 36, 48, 48, 47, 40, 36, 53], "hlc": [921593, 5]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [47, 39, 44, 36, 48, 51, 47, 38, 42, 48], "hlc": [921592, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [54, 44, 53, 39, 41, 48, 44, 36, 30, 44], "hlc": [921595, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [50, 44, 54, 39, 48, 51, 47, 38, 42, 48], "hlc": [921593, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 7, "vc": [47, 43, 44, 43, 48, 55, 47, 40, 40, 53], "hlc": [921594, 3]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [47, 46, 43, 36, 50, 48, 49, 35, 36, 50], "hlc": [921594, 2]}
