INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 60600, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 9.5, actual clock drifts: [7.999770279463277, -3.181810852089362, -8.06894121172104, 4.0464282901894695, -0.5252321431411922, 7.551715214138667, 2.367465263375582, 8.287410226459514, -1.1854641268384878, -6.760127648980847]
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [27, 23, 32, 35, 35, 28, 35, 30, 26, 28], "hlc": [921753, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [32, 23, 26, 35, 39, 31, 35, 27, 24, 26], "hlc": [921753, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [30, 26, 21, 28, 38, 29, 42, 29, 19, 26], "hlc": [921753, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [30, 22, 23, 37, 32, 23, 39, 32, 23, 27], "hlc": [921754, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [34, 22, 28, 35, 32, 28, 35, 27, 24, 25], "hlc": [921754, 0]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [30, 29, 31, 35, 35, 28, 41, 30, 26, 25], "hlc": [921753, 7]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [27, 23, 33, 35, 35, 28, 35, 30, 26, 28], "hlc": [921753, 6]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 4, "vc": [27, 22, 23, 38, 32, 23, 33, 25, 23, 27], "hlc": [921751, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [32, 22, 26, 35, 32, 32, 35, 27, 24, 25], "hlc": [921753, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [30, 26, 21, 28, 38, 29, 43, 29, 19, 26], "hlc": [921753, 6]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [30, 22, 23, 37, 32, 23, 39, 33, 23, 27], "hlc": [921754, 2]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [23, 23, 20, 28, 35, 25, 30, 25, 27, 18], "hlc": [921750, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [19, 21, 20, 28, 32, 23, 33, 24, 19, 29], "hlc": [921750, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [35, 22, 28, 37, 32, 28, 39, 33, 24, 27], "hlc": [921754, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [30, 30, 31, 35, 35, 28, 41, 30, 26, 29], "hlc": [921753, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [30, 29, 31, 39, 35, 28, 41, 30, 26, 27], "hlc": [921753, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 3, "vc": [32, 23, 26, 38, 40, 31, 35, 27, 24, 27], "hlc": [921753, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [34, 22, 28, 35, 32, 33, 35, 27, 24, 25], "hlc": [921754, 1]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [30, 23, 33, 37, 35, 28, 39, 34, 26, 28], "hlc": [921755, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [32, 23, 26, 35, 35, 32, 35, 27, 28, 25], "hlc": [921753, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [30, 26, 21, 28, 38, 29, 43, 29, 19, 30], "hlc": [921753, 7]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [30, 26, 21, 28, 38, 29, 43, 29, 27, 31], "hlc": [921753, 8]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 8, "vc": [36, 22, 28, 37, 32, 28, 39, 33, 24, 27], "hlc": [921754, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [27, 23, 34, 35, 35, 28, 35, 30, 26, 28], "hlc": [921753, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [30, 29, 31, 40, 35, 28, 41, 30, 26, 27], "hlc": [921753, 9]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [34, 22, 28, 35, 32, 34, 35, 27, 24, 25], "hlc": [921754, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [30, 26, 21, 28, 38, 29, 44, 29, 19, 26], "hlc": [921753, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [32, 23, 26, 35, 35, 32, 35, 27, 29, 25], "hlc": [921753, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [30, 26, 21, 28, 38, 29, 43, 29, 27, 32], "hlc": [921753, 9]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [37, 22, 28, 37, 32, 34, 39, 33, 24, 27], "hlc": [921755, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [38, 26, 28, 37, 38, 34, 43, 33, 27, 32], "hlc": [921755, 1]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [32, 23, 35, 35, 35, 32, 35, 30, 29, 28], "hlc": [921753, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [30, 29, 31, 40, 38, 29, 45, 30, 26, 27], "hlc": [921753, 10]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 0, "vc": [36, 23, 28, 37, 35, 32, 39, 33, 30, 27], "hlc": [921754, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [36, 23, 34, 37, 35, 32, 39, 33, 31, 28], "hlc": [921754, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [30, 26, 21, 28, 38, 29, 44, 29, 27, 33], "hlc": [921753, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [39, 26, 28, 37, 38, 34, 43, 33, 27, 32], "hlc": [921755, 2]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [30, 29, 31, 41, 35, 28, 41, 30, 26, 27], "hlc": [921753, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 8, "vc": [30, 29, 31, 40, 38, 29, 46, 30, 26, 27], "hlc": [921753, 11]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [36, 23, 34, 37, 35, 32, 39, 33, 32, 28], "hlc": [921754, 7]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [36, 31, 34, 37, 35, 32, 41, 33, 32, 29], "hlc": [921754, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [39, 29, 31, 40, 38, 34, 47, 33, 27, 32], "hlc": [921755, 3]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [30, 29, 33, 41, 35, 28, 41, 35, 26, 28], "hlc": [921756, 0]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 6, "vc": [36, 29, 34, 40, 38, 32, 46, 33, 33, 28], "hlc": [921754, 8]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 3, "vc": [36, 32, 34, 37, 35, 32, 41, 33, 32, 29], "hlc": [921754, 9]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [32, 23, 36, 35, 35, 32, 35, 30, 29, 28], "hlc": [921753, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 9, "vc": [30, 29, 31, 42, 35, 28, 41, 30, 26, 27], "hlc": [921753, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [32, 23, 26, 38, 41, 31, 35, 27, 24, 27], "hlc": [921753, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [39, 29, 31, 40, 38, 34, 48, 33, 27, 32], "hlc": [921755, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [30, 29, 33, 41, 35, 28, 41, 36, 26, 28], "hlc": [921756, 1]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [36, 29, 34, 40, 38, 32, 46, 33, 34, 28], "hlc": [921754, 9]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [30, 26, 21, 28, 38, 29, 44, 29, 27, 34], "hlc": [921753, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [40, 29, 33, 41, 38, 34, 43, 36, 27, 32], "hlc": [921756, 2]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [32, 26, 37, 35, 38, 32, 44, 30, 29, 34], "hlc": [921753, 12]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 1, "vc": [36, 32, 34, 43, 35, 32, 41, 33, 32, 29], "hlc": [921754, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 8, "vc": [36, 32, 34, 44, 38, 32, 46, 33, 34, 29], "hlc": [921754, 11]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [32, 23, 36, 38, 42, 32, 35, 30, 29, 28], "hlc": [921753, 10]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [34, 23, 28, 38, 41, 35, 35, 27, 24, 27], "hlc": [921755, 0]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [39, 29, 33, 41, 38, 34, 48, 37, 27, 32], "hlc": [921756, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 3, "vc": [30, 29, 31, 42, 38, 29, 44, 30, 27, 35], "hlc": [921753, 12]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 5, "vc": [36, 33, 34, 37, 35, 32, 41, 33, 32, 29], "hlc": [921754, 10]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 0, "vc": [32, 26, 38, 35, 38, 32, 44, 30, 29, 34], "hlc": [921753, 13]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [34, 23, 28, 38, 41, 36, 35, 27, 24, 27], "hlc": [921755, 1]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [39, 29, 31, 40, 38, 34, 49, 33, 27, 32], "hlc": [921755, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 1, "vc": [39, 29, 33, 41, 38, 34, 48, 38, 27, 32], "hlc": [921756, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 5, "vc": [36, 29, 34, 40, 38, 32, 46, 33, 35, 28], "hlc": [921754, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [41, 29, 38, 41, 38, 34, 44, 36, 29, 34], "hlc": [921756, 3]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 7, "vc": [39, 34, 34, 41, 38, 34, 48, 38, 32, 32], "hlc": [921756, 4]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [39, 29, 36, 40, 43, 34, 49, 33, 29, 32], "hlc": [921755, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 1, "vc": [36, 33, 34, 38, 41, 37, 41, 33, 32, 29], "hlc": [921756, 0]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 8, "vc": [36, 33, 34, 40, 41, 38, 46, 33, 35, 29], "hlc": [921756, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [34, 29, 31, 42, 41, 36, 44, 30, 27, 36], "hlc": [921755, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [42, 29, 38, 41, 38, 34, 44, 36, 29, 34], "hlc": [921756, 4]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [36, 32, 34, 45, 38, 32, 46, 33, 34, 29], "hlc": [921754, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 2, "vc": [39, 29, 36, 40, 44, 34, 49, 33, 29, 32], "hlc": [921755, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [36, 33, 34, 40, 41, 39, 46, 33, 35, 29], "hlc": [921756, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [34, 29, 31, 42, 41, 36, 44, 30, 27, 37], "hlc": [921755, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [43, 29, 38, 42, 41, 36, 44, 36, 29, 37], "hlc": [921757, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [42, 35, 38, 41, 38, 34, 48, 38, 32, 34], "hlc": [921756, 5]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 4, "vc": [39, 29, 39, 40, 44, 34, 49, 33, 29, 34], "hlc": [921755, 8]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [39, 33, 34, 40, 41, 39, 50, 33, 35, 32], "hlc": [921756, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [36, 32, 34, 45, 38, 32, 46, 33, 36, 29], "hlc": [921754, 13]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [39, 29, 40, 40, 44, 34, 49, 33, 29, 34], "hlc": [921755, 9]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 1, "vc": [36, 32, 34, 46, 38, 32, 46, 33, 34, 29], "hlc": [921754, 13]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [39, 29, 33, 41, 38, 34, 48, 39, 27, 32], "hlc": [921757, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [34, 29, 31, 42, 41, 36, 44, 30, 27, 38], "hlc": [921755, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 3, "vc": [42, 36, 38, 46, 38, 34, 48, 38, 34, 34], "hlc": [921756, 6]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [39, 32, 40, 47, 44, 34, 49, 33, 34, 34], "hlc": [921755, 10]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [39, 29, 36, 41, 45, 34, 49, 39, 29, 32], "hlc": [921757, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [39, 29, 36, 42, 46, 36, 49, 39, 29, 38], "hlc": [921757, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [42, 37, 38, 46, 38, 34, 48, 38, 34, 34], "hlc": [921756, 7]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 3, "vc": [39, 33, 34, 40, 41, 39, 51, 33, 35, 32], "hlc": [921756, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [39, 29, 33, 41, 38, 34, 48, 40, 27, 32], "hlc": [921758, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [36, 32, 34, 45, 38, 32, 46, 33, 37, 29], "hlc": [921754, 14]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [34, 29, 31, 42, 41, 36, 44, 30, 27, 39], "hlc": [921755, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 6, "vc": [39, 33, 40, 48, 44, 39, 51, 33, 35, 34], "hlc": [921756, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [39, 32, 36, 45, 47, 36, 49, 39, 37, 38], "hlc": [921757, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [42, 37, 38, 46, 38, 34, 48, 38, 38, 34], "hlc": [921756, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [42, 37, 38, 46, 41, 36, 48, 38, 39, 39], "hlc": [921756, 9]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [39, 29, 33, 42, 41, 36, 48, 40, 27, 40], "hlc": [921758, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [44, 29, 38, 42, 41, 36, 44, 36, 29, 37], "hlc": [921758, 0]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [39, 32, 36, 45, 48, 36, 49, 39, 37, 38], "hlc": [921757, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 6, "vc": [36, 33, 34, 40, 41, 40, 46, 33, 35, 29], "hlc": [921757, 0]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 8, "vc": [39, 29, 33, 42, 41, 36, 48, 40, 27, 41], "hlc": [921758, 2]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [42, 38, 38, 46, 48, 36, 49, 39, 37, 38], "hlc": [921757, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [44, 33, 38, 42, 41, 41, 46, 36, 35, 37], "hlc": [921758, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 5, "vc": [39, 33, 34, 40, 41, 40, 52, 33, 35, 32], "hlc": [921757, 1]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [42, 37, 38, 46, 41, 36, 48, 40, 40, 41], "hlc": [921758, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [45, 29, 38, 42, 41, 36, 44, 36, 29, 37], "hlc": [921758, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [39, 32, 36, 45, 49, 36, 49, 39, 37, 38], "hlc": [921757, 5]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [44, 33, 38, 42, 41, 42, 46, 36, 35, 37], "hlc": [921758, 2]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [39, 33, 34, 40, 41, 40, 53, 33, 35, 32], "hlc": [921757, 2]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 5, "vc": [39, 29, 33, 41, 38, 34, 48, 41, 27, 32], "hlc": [921759, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [42, 37, 38, 46, 41, 36, 48, 40, 41, 41], "hlc": [921758, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 0, "vc": [39, 29, 33, 42, 41, 36, 48, 40, 27, 42], "hlc": [921758, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [46, 33, 38, 42, 41, 42, 46, 36, 35, 37], "hlc": [921759, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [47, 37, 38, 46, 41, 42, 48, 40, 41, 41], "hlc": [921759, 1]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 9, "vc": [48, 37, 38, 46, 41, 42, 48, 40, 41, 42], "hlc": [921759, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [39, 33, 36, 45, 50, 40, 53, 39, 37, 38], "hlc": [921757, 6]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 7, "vc": [44, 33, 38, 42, 41, 43, 48, 41, 35, 37], "hlc": [921759, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 4, "vc": [39, 33, 36, 45, 49, 40, 54, 39, 37, 38], "hlc": [921757, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [45, 29, 38, 42, 41, 36, 48, 42, 29, 37], "hlc": [921759, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 1, "vc": [49, 37, 38, 46, 41, 42, 48, 40, 41, 42], "hlc": [921759, 3]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [42, 39, 38, 46, 48, 36, 49, 39, 37, 38], "hlc": [921757, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [39, 29, 41, 40, 44, 34, 49, 33, 29, 34], "hlc": [921755, 10]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 1, "vc": [39, 33, 36, 45, 51, 40, 53, 39, 37, 38], "hlc": [921757, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [44, 33, 38, 42, 41, 44, 48, 41, 35, 37], "hlc": [921759, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 5, "vc": [39, 29, 33, 42, 41, 36, 48, 40, 27, 43], "hlc": [921758, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [49, 40, 38, 46, 48, 42, 49, 40, 41, 42], "hlc": [921759, 4]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 4, "vc": [49, 41, 38, 46, 51, 42, 53, 40, 41, 42], "hlc": [921759, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 9, "vc": [44, 33, 38, 42, 41, 45, 48, 41, 35, 43], "hlc": [921759, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [42, 39, 38, 46, 48, 36, 49, 40, 42, 41], "hlc": [921758, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [42, 39, 41, 46, 48, 36, 49, 40, 43, 41], "hlc": [921758, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [44, 39, 41, 46, 48, 44, 49, 41, 44, 41], "hlc": [921759, 3]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [39, 29, 42, 40, 44, 34, 49, 33, 29, 34], "hlc": [921755, 11]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [44, 33, 38, 42, 41, 46, 48, 41, 35, 43], "hlc": [921759, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [39, 33, 36, 45, 49, 40, 55, 39, 37, 38], "hlc": [921757, 7]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 9, "vc": [45, 29, 38, 42, 41, 36, 48, 43, 29, 37], "hlc": [921760, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 4, "vc": [44, 39, 41, 46, 48, 44, 49, 41, 45, 41], "hlc": [921759, 4]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 3, "vc": [39, 29, 33, 42, 41, 36, 48, 40, 27, 44], "hlc": [921758, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 9, "vc": [39, 33, 40, 49, 44, 39, 51, 40, 35, 44], "hlc": [921758, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 8, "vc": [44, 39, 41, 46, 52, 44, 53, 41, 45, 41], "hlc": [921759, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [44, 33, 42, 42, 44, 47, 49, 41, 35, 43], "hlc": [921759, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 5, "vc": [45, 33, 38, 42, 41, 46, 48, 44, 35, 43], "hlc": [921760, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [39, 33, 36, 45, 49, 40, 55, 40, 37, 45], "hlc": [921758, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 7, "vc": [45, 33, 38, 45, 49, 40, 55, 43, 37, 46], "hlc": [921760, 1]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 0, "vc": [49, 42, 38, 46, 51, 42, 53, 40, 41, 42], "hlc": [921759, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 9, "vc": [39, 29, 43, 40, 44, 34, 49, 33, 29, 34], "hlc": [921755, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 8, "vc": [44, 39, 41, 46, 53, 44, 53, 41, 45, 41], "hlc": [921759, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [44, 33, 42, 42, 44, 48, 49, 41, 35, 43], "hlc": [921759, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [39, 33, 36, 45, 49, 40, 56, 39, 37, 38], "hlc": [921757, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [45, 33, 38, 45, 49, 40, 55, 43, 37, 47], "hlc": [921760, 2]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 1, "vc": [50, 42, 38, 46, 51, 42, 53, 40, 41, 42], "hlc": [921760, 0]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [51, 42, 38, 46, 51, 42, 56, 40, 41, 42], "hlc": [921760, 1]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [49, 43, 38, 46, 51, 42, 55, 43, 41, 47], "hlc": [921760, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 4, "vc": [44, 39, 41, 46, 53, 44, 53, 41, 46, 41], "hlc": [921759, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [44, 39, 42, 46, 53, 48, 53, 41, 47, 43], "hlc": [921759, 8]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 2, "vc": [45, 33, 43, 45, 49, 40, 55, 43, 37, 48], "hlc": [921760, 3]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [52, 42, 38, 46, 51, 42, 56, 40, 41, 42], "hlc": [921760, 2]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 7, "vc": [49, 44, 38, 46, 51, 42, 55, 43, 41, 47], "hlc": [921760, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 6, "vc": [39, 29, 44, 40, 44, 34, 49, 33, 29, 34], "hlc": [921755, 13]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 6, "vc": [44, 39, 41, 46, 54, 44, 53, 41, 45, 41], "hlc": [921759, 7]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 7, "vc": [44, 33, 42, 42, 44, 49, 49, 41, 35, 43], "hlc": [921760, 0]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 1, "vc": [39, 33, 36, 45, 49, 40, 57, 39, 37, 38], "hlc": [921757, 9]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [45, 33, 38, 42, 41, 46, 48, 45, 35, 43], "hlc": [921761, 0]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 3, "vc": [44, 39, 42, 46, 53, 48, 53, 41, 48, 43], "hlc": [921759, 9]}
