INFO:root:Random workload: num sockets: 10, num iterations: 50, base address: 32400, chance of send: 3 in 5, round delay (s): 0.5, max clock drift (s): 5.5, actual clock drifts: [-4.877925451580871, 5.363436442338402, -4.029235270109824, -1.3411864748572855, -2.14275789177532, -3.7701298154795695, -4.699692344505957, -2.71360002835131, -5.085700452647195, -0.937748729269515]
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 2, "vc": [33, 37, 28, 24, 28, 29, 27, 34, 30, 27], "hlc": [921587, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 0, "vc": [32, 41, 24, 24, 26, 29, 27, 34, 33, 29], "hlc": [921589, 0]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [32, 42, 24, 24, 26, 29, 27, 34, 34, 29], "hlc": [921589, 1]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [31, 33, 26, 28, 35, 30, 28, 37, 30, 27], "hlc": [921586, 11]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [31, 40, 26, 24, 36, 30, 28, 37, 33, 29], "hlc": [921588, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [26, 33, 26, 27, 33, 34, 28, 35, 30, 27], "hlc": [921586, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [28, 33, 22, 24, 25, 33, 27, 35, 35, 29], "hlc": [921586, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 9, "vc": [28, 33, 22, 24, 25, 33, 27, 35, 36, 31], "hlc": [921586, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [34, 37, 28, 24, 28, 29, 27, 34, 30, 27], "hlc": [921587, 6]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [26, 37, 29, 24, 28, 29, 25, 30, 30, 27], "hlc": [921587, 5]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 7, "vc": [31, 33, 26, 29, 35, 30, 28, 37, 30, 27], "hlc": [921586, 12]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [31, 40, 26, 24, 37, 30, 28, 37, 33, 29], "hlc": [921588, 4]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [24, 35, 19, 21, 26, 23, 30, 30, 28, 23], "hlc": [921587, 2]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 4, "vc": [28, 33, 22, 24, 24, 32, 27, 35, 28, 32], "hlc": [921586, 10]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [35, 37, 28, 24, 28, 29, 30, 34, 30, 27], "hlc": [921587, 7]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [34, 37, 30, 24, 28, 29, 27, 34, 30, 27], "hlc": [921587, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 9, "vc": [31, 40, 26, 24, 38, 32, 28, 37, 33, 32], "hlc": [921588, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 3, "vc": [31, 33, 26, 29, 35, 30, 28, 38, 30, 27], "hlc": [921586, 13]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [28, 37, 29, 24, 28, 33, 27, 35, 37, 31], "hlc": [921587, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [31, 40, 26, 24, 37, 32, 28, 37, 33, 33], "hlc": [921588, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [32, 43, 24, 24, 26, 29, 27, 34, 34, 29], "hlc": [921589, 2]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [34, 37, 31, 24, 28, 29, 27, 34, 30, 27], "hlc": [921587, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [31, 33, 26, 30, 35, 30, 28, 37, 30, 27], "hlc": [921586, 13]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 9, "vc": [26, 33, 26, 27, 33, 35, 28, 35, 30, 27], "hlc": [921586, 10]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 9, "vc": [28, 37, 29, 24, 28, 33, 27, 35, 38, 31], "hlc": [921587, 7]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [32, 43, 26, 24, 39, 32, 28, 37, 34, 32], "hlc": [921589, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [34, 37, 31, 24, 28, 33, 27, 35, 39, 31], "hlc": [921587, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [34, 37, 31, 30, 35, 33, 28, 37, 40, 31], "hlc": [921587, 10]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 5, "vc": [31, 40, 26, 27, 37, 35, 28, 37, 33, 34], "hlc": [921588, 6]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 8, "vc": [31, 40, 29, 27, 37, 35, 28, 37, 38, 35], "hlc": [921588, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 5, "vc": [36, 37, 28, 24, 28, 29, 30, 34, 30, 27], "hlc": [921587, 8]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 6, "vc": [31, 33, 26, 31, 35, 30, 28, 37, 30, 27], "hlc": [921586, 14]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 9, "vc": [32, 43, 26, 24, 40, 32, 28, 37, 34, 32], "hlc": [921589, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 2, "vc": [26, 33, 26, 27, 33, 36, 28, 35, 30, 27], "hlc": [921586, 11]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 4, "vc": [24, 35, 19, 21, 26, 23, 31, 30, 28, 23], "hlc": [921587, 3]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [31, 33, 26, 29, 35, 30, 28, 39, 30, 27], "hlc": [921586, 14]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 0, "vc": [34, 37, 31, 30, 35, 33, 28, 37, 41, 31], "hlc": [921587, 11]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 1, "vc": [31, 40, 29, 27, 37, 35, 28, 37, 38, 36], "hlc": [921588, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 8, "vc": [37, 37, 31, 30, 35, 33, 30, 37, 41, 31], "hlc": [921587, 12]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 9, "vc": [32, 44, 29, 27, 37, 35, 28, 37, 38, 36], "hlc": [921590, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 5, "vc": [34, 37, 32, 27, 33, 36, 28, 35, 30, 27], "hlc": [921587, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 6, "vc": [32, 43, 26, 24, 41, 32, 31, 37, 34, 32], "hlc": [921589, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 0, "vc": [36, 37, 28, 27, 33, 37, 30, 35, 30, 27], "hlc": [921587, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 3, "vc": [31, 35, 26, 31, 35, 30, 32, 37, 30, 27], "hlc": [921587, 4]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [31, 35, 26, 31, 35, 30, 33, 39, 30, 27], "hlc": [921587, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 4, "vc": [32, 43, 29, 27, 40, 35, 28, 37, 38, 37], "hlc": [921589, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [38, 37, 31, 30, 35, 33, 30, 37, 41, 31], "hlc": [921587, 13]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [32, 45, 29, 27, 37, 35, 28, 37, 38, 36], "hlc": [921590, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [34, 37, 33, 27, 33, 36, 28, 35, 30, 27], "hlc": [921587, 10]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [31, 33, 26, 32, 35, 30, 28, 37, 30, 27], "hlc": [921586, 15]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [32, 43, 26, 24, 42, 32, 31, 37, 34, 32], "hlc": [921589, 6]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 3, "vc": [36, 37, 28, 27, 33, 38, 30, 35, 30, 27], "hlc": [921587, 10]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 8, "vc": [31, 33, 26, 29, 35, 30, 28, 40, 30, 27], "hlc": [921586, 15]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 5, "vc": [36, 37, 28, 33, 35, 38, 30, 37, 30, 27], "hlc": [921587, 11]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [34, 43, 33, 27, 43, 36, 31, 37, 34, 32], "hlc": [921589, 7]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [36, 43, 28, 27, 42, 39, 31, 37, 34, 32], "hlc": [921589, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [34, 45, 31, 30, 37, 35, 28, 37, 42, 36], "hlc": [921590, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [34, 45, 31, 32, 37, 35, 28, 37, 43, 36], "hlc": [921590, 3]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 7, "vc": [34, 45, 31, 32, 37, 35, 28, 40, 44, 36], "hlc": [921590, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [38, 43, 31, 30, 40, 35, 30, 37, 41, 38], "hlc": [921589, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 9, "vc": [32, 46, 29, 27, 37, 35, 28, 37, 38, 36], "hlc": [921591, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 4, "vc": [34, 37, 34, 27, 33, 36, 28, 35, 30, 27], "hlc": [921587, 11]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [34, 43, 33, 27, 44, 36, 31, 37, 34, 32], "hlc": [921589, 8]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [36, 43, 28, 27, 42, 40, 31, 37, 34, 32], "hlc": [921589, 8]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [31, 35, 26, 31, 35, 30, 34, 39, 30, 27], "hlc": [921587, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [39, 43, 33, 30, 44, 36, 31, 37, 41, 32], "hlc": [921589, 9]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 2, "vc": [34, 43, 34, 27, 45, 36, 31, 37, 34, 32], "hlc": [921589, 9]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [36, 45, 31, 32, 42, 40, 31, 40, 45, 36], "hlc": [921590, 5]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 1, "vc": [38, 46, 31, 30, 40, 35, 30, 37, 41, 39], "hlc": [921591, 1]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [38, 46, 31, 31, 40, 35, 34, 39, 41, 40], "hlc": [921591, 2]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 7, "vc": [40, 43, 33, 30, 44, 36, 31, 37, 41, 32], "hlc": [921589, 10]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [32, 47, 29, 27, 37, 35, 28, 37, 38, 36], "hlc": [921591, 1]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 5, "vc": [34, 43, 34, 27, 46, 36, 31, 37, 34, 32], "hlc": [921589, 10]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 7, "vc": [31, 35, 26, 31, 35, 30, 35, 39, 30, 27], "hlc": [921587, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [38, 46, 31, 31, 40, 35, 34, 39, 41, 41], "hlc": [921591, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 4, "vc": [36, 43, 34, 27, 46, 41, 31, 37, 34, 32], "hlc": [921589, 11]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [32, 47, 29, 31, 37, 35, 36, 39, 38, 36], "hlc": [921591, 2]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 0, "vc": [40, 43, 33, 30, 44, 36, 31, 41, 41, 32], "hlc": [921589, 11]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 6, "vc": [40, 43, 33, 31, 44, 36, 35, 42, 41, 32], "hlc": [921589, 12]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [40, 46, 33, 31, 44, 36, 35, 43, 41, 41], "hlc": [921591, 4]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [34, 37, 35, 27, 33, 36, 28, 35, 30, 27], "hlc": [921587, 12]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 2, "vc": [36, 37, 28, 34, 35, 38, 30, 37, 30, 27], "hlc": [921587, 12]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [36, 43, 34, 27, 46, 42, 31, 37, 34, 32], "hlc": [921589, 12]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 9, "vc": [32, 47, 29, 31, 37, 35, 37, 39, 38, 36], "hlc": [921591, 3]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 6, "vc": [36, 45, 31, 32, 42, 40, 31, 40, 46, 36], "hlc": [921590, 6]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [38, 46, 31, 31, 40, 35, 34, 39, 41, 42], "hlc": [921591, 4]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 3, "vc": [36, 37, 36, 34, 35, 38, 30, 37, 30, 27], "hlc": [921587, 13]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [38, 46, 37, 34, 40, 38, 34, 39, 41, 42], "hlc": [921591, 5]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [36, 37, 35, 35, 35, 38, 30, 37, 30, 27], "hlc": [921587, 13]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [36, 43, 34, 27, 47, 42, 31, 37, 34, 32], "hlc": [921589, 13]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 8, "vc": [36, 47, 31, 32, 42, 40, 38, 40, 46, 36], "hlc": [921591, 4]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 6, "vc": [38, 47, 31, 31, 40, 35, 37, 39, 41, 43], "hlc": [921591, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 2, "vc": [32, 48, 29, 27, 37, 35, 28, 37, 38, 36], "hlc": [921592, 0]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 8, "vc": [36, 37, 35, 36, 35, 38, 30, 37, 30, 27], "hlc": [921587, 14]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 7, "vc": [36, 43, 34, 27, 48, 42, 31, 37, 34, 32], "hlc": [921589, 14]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 0, "vc": [36, 47, 31, 32, 42, 40, 39, 40, 46, 36], "hlc": [921591, 5]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 6, "vc": [40, 46, 33, 31, 44, 36, 35, 44, 41, 41], "hlc": [921591, 5]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 6, "vc": [41, 47, 33, 32, 44, 40, 39, 40, 46, 36], "hlc": [921591, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 1, "vc": [38, 48, 38, 34, 40, 38, 34, 39, 41, 42], "hlc": [921592, 1]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 7, "vc": [40, 47, 33, 32, 44, 40, 40, 44, 46, 41], "hlc": [921591, 6]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 4, "vc": [40, 46, 34, 31, 48, 42, 35, 45, 41, 41], "hlc": [921591, 6]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 3, "vc": [36, 45, 35, 36, 42, 40, 31, 40, 47, 36], "hlc": [921590, 7]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 4, "vc": [42, 47, 33, 32, 44, 40, 39, 40, 46, 36], "hlc": [921591, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [32, 49, 29, 27, 37, 35, 28, 37, 38, 36], "hlc": [921593, 0]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 0, "vc": [40, 46, 34, 31, 48, 42, 35, 46, 41, 41], "hlc": [921591, 7]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 2, "vc": [36, 45, 35, 36, 42, 40, 31, 40, 48, 36], "hlc": [921590, 8]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 7, "vc": [43, 47, 34, 32, 48, 42, 39, 46, 46, 41], "hlc": [921591, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 8, "vc": [38, 48, 39, 36, 42, 40, 34, 40, 48, 42], "hlc": [921592, 2]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 0, "vc": [42, 47, 34, 32, 49, 42, 39, 40, 46, 36], "hlc": [921591, 8]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [42, 49, 34, 32, 50, 42, 39, 40, 46, 36], "hlc": [921593, 1]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 9, "vc": [44, 47, 34, 32, 48, 42, 39, 46, 46, 41], "hlc": [921591, 9]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 8, "vc": [32, 50, 29, 27, 37, 35, 28, 37, 38, 36], "hlc": [921593, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 5, "vc": [38, 48, 40, 36, 42, 40, 34, 40, 48, 42], "hlc": [921592, 3]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 0, "vc": [36, 37, 35, 37, 35, 38, 30, 37, 30, 27], "hlc": [921587, 15]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [42, 49, 34, 32, 51, 42, 39, 40, 46, 36], "hlc": [921593, 2]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 4, "vc": [36, 43, 34, 27, 46, 43, 31, 37, 34, 32], "hlc": [921589, 13]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [40, 47, 33, 32, 44, 40, 41, 44, 46, 41], "hlc": [921591, 7]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 7, "vc": [38, 47, 31, 31, 40, 35, 37, 39, 41, 44], "hlc": [921591, 6]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 3, "vc": [45, 47, 35, 37, 48, 42, 39, 46, 46, 41], "hlc": [921591, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [42, 49, 35, 38, 51, 42, 39, 40, 46, 36], "hlc": [921593, 3]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 5, "vc": [42, 49, 34, 32, 52, 43, 39, 40, 46, 36], "hlc": [921593, 3]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 2, "vc": [38, 48, 40, 36, 46, 44, 34, 40, 48, 42], "hlc": [921592, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [40, 48, 40, 36, 46, 45, 41, 44, 48, 42], "hlc": [921592, 5]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 9, "vc": [40, 47, 34, 31, 48, 42, 37, 47, 41, 44], "hlc": [921591, 8]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 1, "vc": [36, 50, 35, 36, 42, 40, 31, 40, 49, 36], "hlc": [921593, 2]}
INFO:<Node 9>:{"send": false, "recv": true, "to": 9, "from": 0, "vc": [44, 47, 34, 32, 48, 42, 39, 46, 46, 45], "hlc": [921591, 10]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [46, 47, 35, 37, 48, 42, 39, 46, 46, 41], "hlc": [921591, 11]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 7, "vc": [38, 48, 41, 36, 42, 40, 34, 40, 48, 42], "hlc": [921592, 4]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 0, "vc": [42, 49, 34, 32, 53, 43, 39, 40, 46, 36], "hlc": [921593, 4]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 8, "vc": [40, 48, 40, 36, 46, 46, 41, 44, 48, 42], "hlc": [921592, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [40, 47, 33, 32, 44, 40, 42, 44, 46, 41], "hlc": [921591, 8]}
INFO:<Node 8>:{"send": true, "recv": false, "from": 8, "to": 1, "vc": [36, 50, 35, 36, 42, 40, 31, 40, 50, 36], "hlc": [921593, 3]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 4, "vc": [47, 49, 35, 37, 53, 43, 39, 46, 46, 41], "hlc": [921593, 5]}
INFO:<Node 1>:{"send": false, "recv": true, "to": 1, "from": 8, "vc": [36, 51, 35, 36, 42, 40, 31, 40, 50, 36], "hlc": [921594, 0]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [46, 48, 42, 37, 48, 42, 39, 46, 48, 42], "hlc": [921592, 5]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [40, 48, 40, 36, 46, 47, 42, 44, 48, 42], "hlc": [921592, 7]}
INFO:<Node 7>:{"send": false, "recv": true, "to": 7, "from": 2, "vc": [40, 48, 41, 36, 48, 42, 37, 48, 48, 44], "hlc": [921592, 5]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 5, "vc": [40, 50, 40, 36, 46, 46, 41, 44, 51, 42], "hlc": [921593, 4]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 6, "vc": [48, 49, 35, 37, 53, 43, 39, 46, 46, 41], "hlc": [921593, 6]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [36, 52, 35, 36, 42, 40, 31, 40, 50, 36], "hlc": [921594, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [46, 48, 43, 37, 48, 42, 39, 46, 48, 42], "hlc": [921592, 6]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [42, 52, 35, 36, 54, 43, 39, 40, 50, 36], "hlc": [921594, 2]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 0, "vc": [48, 49, 35, 37, 53, 43, 43, 46, 46, 41], "hlc": [921593, 7]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [46, 50, 43, 37, 48, 46, 41, 46, 52, 42], "hlc": [921593, 5]}
INFO:<Node 0>:{"send": true, "recv": false, "from": 0, "to": 2, "vc": [49, 49, 35, 37, 53, 43, 39, 46, 46, 41], "hlc": [921593, 7]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 4, "vc": [36, 53, 35, 36, 42, 40, 31, 40, 50, 36], "hlc": [921595, 0]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 3, "vc": [46, 48, 44, 37, 48, 42, 39, 46, 48, 42], "hlc": [921592, 7]}
INFO:<Node 3>:{"send": true, "recv": false, "from": 3, "to": 5, "vc": [42, 49, 35, 39, 51, 42, 39, 40, 46, 36], "hlc": [921593, 4]}
INFO:<Node 7>:{"send": true, "recv": false, "from": 7, "to": 4, "vc": [40, 48, 41, 36, 48, 42, 37, 49, 48, 44], "hlc": [921592, 6]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 0, "vc": [49, 49, 45, 37, 53, 43, 39, 46, 48, 42], "hlc": [921593, 8]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 2, "vc": [46, 49, 44, 40, 51, 42, 39, 46, 48, 42], "hlc": [921593, 5]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 1, "vc": [42, 53, 35, 36, 55, 43, 39, 40, 50, 36], "hlc": [921595, 1]}
INFO:<Node 4>:{"send": false, "recv": true, "to": 4, "from": 7, "vc": [42, 53, 41, 36, 56, 43, 39, 49, 50, 44], "hlc": [921595, 2]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 3, "vc": [42, 49, 40, 39, 51, 48, 42, 44, 48, 42], "hlc": [921593, 5]}
INFO:<Node 1>:{"send": true, "recv": false, "from": 1, "to": 6, "vc": [36, 54, 35, 36, 42, 40, 31, 40, 50, 36], "hlc": [921595, 1]}
INFO:<Node 2>:{"send": true, "recv": false, "from": 2, "to": 8, "vc": [49, 49, 46, 37, 53, 43, 39, 46, 48, 42], "hlc": [921593, 9]}
INFO:<Node 4>:{"send": true, "recv": false, "from": 4, "to": 3, "vc": [42, 53, 41, 36, 57, 43, 39, 49, 50, 44], "hlc": [921595, 3]}
INFO:<Node 5>:{"send": true, "recv": false, "from": 5, "to": 0, "vc": [42, 49, 40, 39, 51, 49, 42, 44, 48, 42], "hlc": [921593, 6]}
INFO:<Node 6>:{"send": true, "recv": false, "from": 6, "to": 5, "vc": [48, 49, 35, 37, 53, 43, 44, 46, 46, 41], "hlc": [921593, 8]}
INFO:<Node 9>:{"send": true, "recv": false, "from": 9, "to": 2, "vc": [44, 47, 34, 32, 48, 42, 39, 46, 46, 46], "hlc": [921591, 11]}
INFO:<Node 0>:{"send": false, "recv": true, "to": 0, "from": 5, "vc": [50, 49, 40, 39, 53, 49, 42, 46, 48, 42], "hlc": [921593, 8]}
INFO:<Node 2>:{"send": false, "recv": true, "to": 2, "from": 9, "vc": [49, 49, 47, 37, 53, 43, 39, 46, 48, 46], "hlc": [921593, 10]}
INFO:<Node 3>:{"send": false, "recv": true, "to": 3, "from": 4, "vc": [46, 53, 44, 41, 57, 43, 39, 49, 50, 44], "hlc": [921595, 4]}
INFO:<Node 5>:{"send": false, "recv": true, "to": 5, "from": 6, "vc": [48, 49, 40, 39, 53, 50, 44, 46, 48, 42], "hlc": [921593, 9]}
INFO:<Node 6>:{"send": false, "recv": true, "to": 6, "from": 1, "vc": [48, 54, 35, 37, 53, 43, 45, 46, 50, 41], "hlc": [921595, 2]}
INFO:<Node 8>:{"send": false, "recv": true, "to": 8, "from": 2, "vc": [49, 50, 46, 37, 53, 46, 41, 46, 53, 42], "hlc": [921593, 10]}
